,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
10,Kirovohrads'ka oblast,UA-35,18,39,14,2,27,31,29,24,13,3,84,16,0,0,0,47,28,9,16,0,89,6,0,5,0,48,0,0,39,13,60,4,16,8,12,84,11,0,5,0,17,2,4,76,1,100,0
11,Kyiv city,UA-30,20,32,16,3,29,13,15,21,47,4,80,10,3,0,7,44,54,1,1,0,77,3,0,20,0,52,0,4,27,17,46,15,7,8,24,61,7,22,4,6,51,15,27,2,5,93,7
12,Kyivs'ka oblast,UA-32,20,33,15,3,29,17,14,21,47,1,88,9,3,0,0,66,28,1,5,0,80,4,0,16,0,63,0,6,28,3,66,4,3,11,16,86,1,4,3,6,66,12,20,1,1,39,61
13,Luhans'ka oblast,UA-09,11,44,14,7,24,34,30,36,0,0,100,0,0,0,0,98,2,0,0,0,96,0,2,2,0,76,0,1,19,4,96,0,0,0,4,100,0,0,0,0,96,0,4,0,0,100,0
14,Lviv Oblast,UA-46,17,35,14,3,31,19,24,32,16,9,83,7,5,1,4,10,89,0,1,0,83,4,0,13,0,63,0,8,17,12,62,8,3,7,20,74,6,8,6,6,61,10,18,1,10,97,3
15,Mykolaivs'ka oblast,UA-48,14,40,12,2,32,37,22,34,7,0,69,31,0,0,0,43,0,0,53,4,90,10,0,0,0,34,0,0,65,1,86,0,5,0,9,86,10,4,0,0,82,0,9,9,0,100,0
16,Odessa Oblast,UA-51,18,37,12,4,29,35,33,30,1,1,45,55,0,0,0,95,2,0,1,2,94,3,0,3,0,46,0,0,48,6,77,5,1,1,16,97,2,0,1,0,62,2,34,1,1,100,0
17,Poltavs'ka oblast,UA-53,19,35,22,1,23,27,19,28,17,9,75,14,6,0,5,60,27,4,9,0,78,8,0,14,0,5,0,0,3,92,56,6,8,18,12,75,17,2,3,3,62,0,27,2,9,94,6
18,Rivnens'ka oblast,UA-56,10,37,13,6,34,21,18,31,19,11,90,7,3,0,0,59,26,4,11,0,79,15,0,6,0,70,0,8,22,0,65,0,0,2,33,7,2,91,0,0,56,4,9,2,29,97,3
19,Sevastopol' city,UA-40,18,33,12,1,36,45,22,33,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,54,0,0,38,8,93,0,0,0,7,100,0,0,0,0,93,0,7,0,0,100,0
20,Sums'ka oblast,UA-59,19,30,13,8,30,22,29,37,8,4,90,5,5,0,0,90,0,0,5,5,86,5,0,9,0,59,0,0,19,22,67,0,3,0,30,14,86,0,0,0,90,10,0,0,0,95,5
21,Ternopil's'ka oblast,UA-61,21,33,10,2,34,16,19,32,23,10,82,5,0,2,11,59,33,5,3,0,89,6,0,5,0,59,0,5,36,0,66,4,2,13,15,61,5,14,14,6,8,91,0,0,1,94,6
22,Vinnyts'ka oblast,UA-05,25,27,17,3,28,18,22,23,23,14,77,16,2,0,5,61,31,0,8,0,8,1,0,91,0,57,0,12,23,8,47,9,3,4,37,64,6,8,20,2,55,21,17,4,3,97,3
23,Volyns'ka oblast,UA-07,18,30,21,0,31,17,18,36,21,8,80,8,8,0,4,63,31,0,6,0,77,16,0,7,0,65,0,3,26,6,65,3,0,0,32,72,3,11,7,7,7,1,1,0,91,91,9
24,Zakarpats'ka oblast,UA-21,29,29,13,5,24,21,22,32,15,10,81,10,7,2,0,68,24,2,2,4,92,2,0,6,0,69,0,6,19,6,81,0,2,10,7,79,7,0,2,12,12,0,87,0,1,100,0
25,Zaporiz'ka oblast,UA-23,23,24,13,3,37,27,29,42,2,0,30,0,0,0,70,95,3,0,2,0,98,2,0,0,0,58,0,0,37,5,80,0,0,4,16,98,0,0,2,0,61,1,38,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,15,38,25,0,22,26,29,22,20,3,88,0,6,0,6,44,50,6,0,0,74,5,0,21,0,61,0,9,26,4,3,1,0,0,96,56,4,24,12,4,54,11,23,8,4,94,6
