,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
16,Odessa Oblast,UA-51,21,31,16,4,28,30,37,32,1,0,63,37,0,0,0,86,5,0,4,5,95,3,0,2,0,83,0,1,14,2,89,4,1,0,6,95,2,2,0,1,93,0,6,1,0,100,0
17,Poltavs'ka oblast,UA-53,18,36,16,3,27,30,22,35,7,6,90,2,4,0,4,83,13,1,2,1,90,9,0,1,0,9,0,0,0,91,88,1,4,1,6,77,9,11,0,3,83,1,7,4,5,100,0
18,Rivnens'ka oblast,UA-56,21,35,13,6,25,33,27,19,20,1,62,16,13,3,6,38,40,8,12,2,51,41,0,8,0,74,0,11,15,0,58,18,6,6,12,3,0,97,0,0,44,13,11,2,30,95,5
19,Sevastopol' city,UA-40,23,29,24,3,21,35,24,40,1,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,92,0,0,8,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,16,27,22,0,35,33,31,29,1,6,94,0,6,0,0,84,11,5,0,0,94,6,0,0,0,56,0,0,3,41,79,11,0,0,10,12,88,0,0,0,84,0,16,0,0,100,0
21,Ternopil's'ka oblast,UA-61,20,26,18,7,29,21,22,28,25,4,82,6,6,2,4,49,47,3,1,0,82,12,0,6,0,81,0,6,4,9,58,16,1,18,7,51,8,31,0,10,6,93,1,0,0,98,2
22,Vinnyts'ka oblast,UA-05,25,29,15,1,30,24,27,31,16,2,79,5,9,1,6,63,19,9,7,2,10,1,0,89,0,72,0,7,12,9,55,19,3,8,15,71,10,19,0,0,84,4,4,0,8,97,3
23,Volyns'ka oblast,UA-07,22,35,12,1,30,29,25,32,13,1,86,6,4,4,0,67,29,1,3,0,77,16,1,6,0,84,0,4,10,2,79,1,8,2,10,54,8,37,0,1,8,0,0,0,92,98,2
24,Zakarpats'ka oblast,UA-21,38,26,13,1,22,25,32,32,11,0,88,1,4,1,6,63,35,1,1,0,80,9,0,11,0,92,0,3,3,2,85,2,1,4,8,81,5,10,0,4,11,0,89,0,0,93,7
25,Zaporiz'ka oblast,UA-23,18,41,13,1,27,40,29,29,2,0,41,0,0,0,59,90,2,2,0,6,98,2,0,0,0,79,0,0,14,7,94,0,0,0,6,100,0,0,0,0,85,1,14,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,12,37,13,3,35,28,24,28,20,0,96,4,0,0,0,63,30,2,5,0,77,10,0,13,0,70,0,18,3,9,5,0,0,0,95,83,7,10,0,0,89,0,8,3,0,89,11
