,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,19,32,16,3,30,25,20,33,21,1,83,4,12,1,0,78,16,1,4,1,84,12,1,3,0,75,0,5,9,11,12,0,87,0,1,91,6,3,0,0,92,1,7,0,0,95,5
1,Chernihivs'ka oblast,UA-74,23,38,14,2,23,26,16,23,35,0,95,0,5,0,0,82,18,0,0,0,90,0,0,10,0,30,0,69,0,1,86,4,0,0,10,90,10,0,0,0,90,0,5,0,5,100,0
2,Chernivets'ka oblast,UA-77,18,30,14,4,34,26,24,35,13,2,78,6,14,2,0,75,17,0,8,0,91,4,0,5,0,71,0,1,21,7,5,1,0,94,0,89,7,0,0,4,80,10,8,0,2,98,2
3,Crimea,UA-43,21,35,18,3,23,37,31,31,1,0,99,0,1,0,0,45,0,0,0,55,100,0,0,0,0,85,0,0,15,0,99,0,0,0,1,99,0,1,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,17,38,15,2,28,36,28,32,3,1,54,1,40,1,4,64,11,23,2,0,94,1,0,5,0,58,0,1,24,17,90,3,0,3,4,92,2,2,0,4,83,2,12,2,1,100,0
5,Donetsk Oblast,UA-14,25,37,18,1,19,36,34,30,0,0,95,0,3,1,1,90,4,1,1,4,100,0,0,0,0,75,0,0,8,17,93,1,0,1,5,100,0,0,0,0,91,1,6,1,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,23,32,17,2,26,28,23,32,13,4,80,5,10,0,5,56,38,2,2,2,84,10,1,5,0,81,0,2,14,3,70,4,2,18,6,13,1,0,0,86,75,13,9,0,3,98,2
7,Kharkiv Oblast,UA-63,17,28,25,1,29,26,29,18,1,26,95,0,4,1,0,85,12,0,0,3,100,0,0,0,0,36,0,0,7,57,82,7,7,3,1,95,3,0,0,2,81,0,13,5,1,100,0
8,Khersons'ka oblast,UA-65,16,32,18,3,31,40,22,38,0,0,85,9,0,0,6,85,6,0,0,9,93,3,0,4,0,4,0,0,96,0,97,3,0,0,0,94,0,6,0,0,85,3,6,6,0,100,0
9,Khmel'nyts'ka oblast,UA-68,22,34,18,2,24,26,24,30,19,1,76,10,9,2,3,67,29,1,1,2,72,9,1,18,0,75,0,3,13,9,9,89,0,1,1,78,1,19,0,2,74,20,5,1,0,99,1
10,Kirovohrads'ka oblast,UA-35,21,35,16,4,24,34,28,26,10,2,80,6,13,0,1,77,11,3,9,0,92,4,0,4,0,76,0,1,7,16,82,9,6,1,2,83,3,14,0,0,21,0,1,78,0,100,0
11,Kyiv city,UA-30,15,37,15,4,29,19,15,17,48,1,87,6,6,0,1,79,17,1,3,0,82,4,0,14,0,72,0,4,14,10,75,6,7,3,9,90,3,4,0,3,82,2,11,1,4,97,3
12,Kyivs'ka oblast,UA-32,16,30,20,3,31,18,15,18,48,1,76,9,11,4,0,84,12,0,3,1,84,8,0,8,0,80,0,4,12,4,72,9,5,4,10,90,5,3,0,2,87,4,7,1,1,29,71
13,Luhans'ka oblast,UA-09,29,27,19,2,23,26,42,31,1,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,76,0,0,15,9,93,0,0,0,7,97,0,3,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,19,34,15,3,29,25,26,30,17,2,73,9,13,1,4,6,93,0,1,0,68,9,0,23,0,61,0,4,19,16,51,12,5,15,17,57,4,26,0,13,44,21,19,1,15,95,5
15,Mykolaivs'ka oblast,UA-48,21,34,22,3,20,33,35,31,0,1,78,16,6,0,0,52,2,0,46,0,92,5,0,3,0,58,0,0,39,3,88,5,2,0,5,90,0,8,0,2,78,0,16,6,0,100,0
16,Odessa Oblast,UA-51,18,36,17,3,26,34,32,32,2,0,57,43,0,0,0,84,9,0,6,1,98,0,0,2,0,77,0,0,21,2,95,0,1,1,3,99,0,1,0,0,90,0,9,0,1,99,1
