,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,15,25,26,3,31,22,26,30,21,1,81,4,10,2,3,61,29,8,1,1,63,20,0,16,1,76,0,1,20,3,12,0,87,1,0,83,10,6,0,1,63,3,12,4,18,92,8
1,Chernihivs'ka oblast,UA-74,20,30,35,0,15,23,19,35,23,0,90,10,0,0,0,76,0,0,8,16,82,18,0,0,0,24,0,72,2,2,76,8,0,0,16,90,0,0,0,10,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,20,31,17,2,30,24,37,32,6,1,91,2,5,0,2,67,23,5,5,0,83,11,0,6,0,78,0,4,6,12,7,1,1,91,0,81,4,9,0,6,61,4,18,0,17,100,0
3,Crimea,UA-43,22,37,17,2,22,32,38,30,0,0,99,1,0,0,0,38,0,0,0,62,100,0,0,0,0,89,0,0,10,1,100,0,0,0,0,100,0,0,0,0,96,0,4,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,34,13,1,34,37,27,35,1,0,54,2,42,0,2,57,11,30,1,1,91,6,0,3,0,72,0,2,12,14,85,4,0,0,11,92,4,2,0,2,58,5,25,4,8,100,0
5,Donetsk Oblast,UA-14,18,31,22,4,25,33,31,36,0,0,96,1,1,2,0,93,4,2,0,1,95,5,0,0,0,81,0,0,11,8,94,0,1,1,4,98,0,1,0,1,71,1,24,0,4,100,0
6,Ivano-Frankivs'ka oblast,UA-26,22,28,22,1,27,17,29,30,18,6,81,9,7,1,2,52,37,5,6,0,68,26,0,6,0,76,0,10,8,6,65,3,7,18,7,15,0,1,0,84,49,8,21,6,16,97,3
7,Kharkiv Oblast,UA-63,19,28,11,2,40,20,27,33,2,18,98,2,0,0,0,88,11,0,0,1,95,3,0,2,0,60,0,0,3,37,91,4,0,3,2,98,2,0,0,0,70,1,23,4,2,100,0
8,Khersons'ka oblast,UA-65,10,35,18,1,36,38,32,28,2,0,100,0,0,0,0,72,11,0,10,7,100,0,0,0,0,3,0,0,97,0,96,0,0,4,0,100,0,0,0,0,84,4,4,0,8,100,0
9,Khmel'nyts'ka oblast,UA-68,23,33,19,4,21,26,23,32,13,6,81,10,8,1,0,55,37,3,5,0,72,14,0,14,0,76,0,8,7,9,10,87,0,2,1,69,8,18,0,5,48,13,15,2,22,91,9
10,Kirovohrads'ka oblast,UA-35,21,36,14,2,27,29,31,27,8,5,75,9,13,0,3,44,20,18,18,0,78,3,3,16,0,73,0,3,9,15,55,14,18,11,2,69,14,9,0,8,16,0,5,74,5,96,4
11,Kyiv city,UA-30,17,33,15,2,33,16,17,20,47,0,91,5,4,0,0,67,28,0,4,1,87,5,0,8,0,68,0,7,15,10,75,6,3,4,12,86,4,1,0,9,70,4,16,2,8,98,2
12,Kyivs'ka oblast,UA-32,17,36,17,3,27,22,18,17,42,1,88,3,6,0,3,54,42,0,2,2,66,19,0,15,0,72,0,11,16,1,61,12,12,6,9,86,1,11,0,2,47,10,22,1,20,31,69
13,Luhans'ka oblast,UA-09,15,31,21,3,30,33,34,33,0,0,100,0,0,0,0,93,2,0,0,5,100,0,0,0,0,86,0,0,12,2,98,0,0,0,2,100,0,0,0,0,88,2,3,5,2,100,0
14,Lviv Oblast,UA-46,18,36,16,1,29,21,23,30,20,6,73,8,13,1,5,8,90,1,1,0,64,18,0,18,0,55,0,6,17,22,47,13,6,14,20,53,8,26,0,13,35,14,21,3,27,92,8
15,Mykolaivs'ka oblast,UA-48,11,42,11,3,33,30,33,32,5,0,81,16,0,0,3,44,8,0,48,0,90,10,0,0,0,61,0,0,32,7,97,0,0,3,0,97,3,0,0,0,79,6,9,3,3,100,0
16,Odessa Oblast,UA-51,22,30,15,3,30,31,34,35,0,0,65,34,1,0,0,83,7,0,7,3,93,3,0,4,0,76,0,1,17,6,93,1,2,2,2,98,2,0,0,0,85,3,9,0,3,100,0
17,Poltavs'ka oblast,UA-53,21,28,12,2,37,19,27,34,8,12,82,7,10,0,1,72,18,4,6,0,74,11,0,15,0,7,0,0,0,93,81,3,9,6,1,80,13,7,0,0,61,1,18,3,17,100,0
18,Rivnens'ka oblast,UA-56,25,36,15,0,24,25,26,27,17,5,70,14,14,2,0,56,39,0,3,2,70,23,0,7,0,74,2,10,12,2,74,5,2,7,12,5,0,95,0,0,26,3,3,3,65,94,6
19,Sevastopol' city,UA-40,15,27,14,0,44,30,40,30,0,0,100,0,0,0,0,2,0,0,0,98,100,0,0,0,0,77,0,0,18,5,93,0,0,0,7,93,0,7,0,0,93,7,0,0,0,100,0
20,Sums'ka oblast,UA-59,26,30,15,4,25,30,36,26,8,0,93,0,7,0,0,72,28,0,0,0,87,13,0,0,0,39,0,2,0,59,57,9,17,8,9,9,91,0,0,0,52,0,32,0,16,100,0
21,Ternopil's'ka oblast,UA-61,18,32,14,1,35,25,21,32,19,3,87,0,11,2,0,53,42,0,5,0,67,23,1,9,0,77,0,7,11,5,64,3,3,23,7,62,13,19,0,6,6,88,1,0,5,94,6
22,Vinnyts'ka oblast,UA-05,17,36,12,2,33,24,22,30,20,4,78,8,9,0,5,46,42,2,9,1,14,4,0,82,0,42,0,2,26,30,47,11,6,17,19,59,7,20,0,14,34,8,32,4,22,89,11
23,Volyns'ka oblast,UA-07,15,34,19,5,27,22,24,26,24,4,77,2,17,2,2,37,58,3,2,0,67,24,0,9,0,74,0,2,12,12,72,2,4,2,20,77,8,15,0,0,5,1,1,0,93,100,0
24,Zakarpats'ka oblast,UA-21,38,31,11,3,17,30,30,30,8,2,86,1,6,0,7,57,37,3,1,2,73,18,0,9,0,78,0,3,3,16,77,3,3,0,17,73,4,9,0,14,8,0,90,0,2,95,5
25,Zaporiz'ka oblast,UA-23,15,41,10,1,33,37,32,31,0,0,43,1,3,0,53,98,0,0,2,0,98,2,0,0,0,83,0,0,13,4,96,2,0,2,0,91,7,0,0,2,77,1,10,0,12,100,0
26,Zhytomyrs'ka oblast,UA-18,18,33,15,0,34,24,12,31,31,2,76,10,11,0,3,49,43,6,2,0,65,5,0,30,0,82,0,3,11,4,5,0,0,1,94,71,6,17,0,6,53,12,17,2,16,88,12
