,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,19,35,14,5,27,29,19,33,17,2,83,6,8,1,2,84,8,2,2,4,95,1,0,3,1,75,0,4,9,12,16,0,83,1,0,94,2,3,0,1,87,2,2,7,2,100,0
1,Chernihivs'ka oblast,UA-74,24,33,19,2,22,28,28,24,19,1,87,0,13,0,0,77,23,0,0,0,82,18,0,0,0,25,0,72,0,3,65,5,20,5,5,82,12,6,0,0,93,0,7,0,0,100,0
2,Chernivets'ka oblast,UA-77,21,42,14,5,18,31,27,29,11,2,85,8,5,2,0,71,23,0,1,5,94,4,0,2,0,79,0,3,11,7,8,1,0,91,0,82,6,3,0,9,96,0,4,0,0,100,0
3,Crimea,UA-43,20,32,17,2,29,30,39,31,0,0,100,0,0,0,0,40,0,0,0,60,100,0,0,0,0,98,0,0,1,1,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,36,15,3,27,35,30,32,3,0,62,1,35,0,2,62,12,22,0,4,95,0,0,5,0,69,0,1,19,11,85,2,2,6,5,92,5,1,0,2,85,2,7,2,4,100,0
5,Donetsk Oblast,UA-14,18,36,16,2,28,33,36,31,0,0,96,1,3,0,0,89,1,0,0,10,96,4,0,0,0,85,0,0,9,6,95,0,1,1,3,96,1,1,0,2,99,0,0,1,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,33,15,2,30,28,22,33,15,2,83,5,8,0,4,59,38,1,2,0,83,12,1,4,0,89,0,2,6,3,77,6,0,15,2,16,0,0,0,84,90,2,5,1,2,99,1
7,Kharkiv Oblast,UA-63,16,31,19,1,33,24,26,28,1,21,95,2,1,0,2,82,16,1,0,1,99,0,0,1,0,55,0,0,1,44,99,0,1,0,0,93,6,0,0,1,84,0,13,3,0,100,0
8,Khersons'ka oblast,UA-65,8,40,14,1,37,50,25,25,0,0,69,26,0,5,0,62,24,0,14,0,100,0,0,0,0,2,0,0,98,0,69,0,10,11,10,100,0,0,0,0,73,5,11,0,11,100,0
9,Khmel'nyts'ka oblast,UA-68,13,38,18,4,27,29,27,26,14,4,85,7,7,0,1,58,34,2,4,2,69,11,0,20,0,80,0,4,10,6,8,90,0,1,1,67,7,24,0,2,76,17,6,0,1,97,3
10,Kirovohrads'ka oblast,UA-35,18,29,20,4,29,26,29,33,11,1,66,12,12,5,5,59,20,4,17,0,94,0,0,6,0,73,0,5,3,19,78,0,17,0,5,94,0,6,0,0,17,0,0,82,1,100,0
11,Kyiv city,UA-30,19,36,17,2,26,16,16,18,50,0,88,5,5,0,2,77,19,0,2,2,84,2,1,13,0,74,0,3,14,9,78,4,6,4,8,92,2,4,0,2,83,1,8,4,4,94,6
12,Kyivs'ka oblast,UA-32,20,36,16,3,25,18,21,17,44,0,87,5,4,2,2,84,15,1,0,0,86,5,0,9,0,89,0,2,3,6,77,8,9,0,6,90,5,2,0,3,87,5,7,0,1,34,66
13,Luhans'ka oblast,UA-09,20,33,17,1,29,30,39,31,0,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,96,0,0,4,0,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,20,35,14,3,28,26,22,29,20,3,74,9,13,0,4,7,92,0,1,0,71,8,1,20,0,64,0,4,13,19,50,15,4,14,17,60,2,28,0,10,47,18,18,2,15,93,7
15,Mykolaivs'ka oblast,UA-48,13,31,17,5,34,30,32,38,0,0,79,19,2,0,0,38,4,0,56,2,91,0,0,9,0,62,0,2,30,6,91,3,0,3,3,91,3,6,0,0,97,0,0,0,3,97,3
16,Odessa Oblast,UA-51,18,34,17,3,28,34,34,31,1,0,61,38,1,0,0,95,3,0,1,1,96,0,0,4,0,77,0,0,19,4,96,2,0,1,1,97,1,1,0,1,92,0,6,2,0,100,0
17,Poltavs'ka oblast,UA-53,19,36,15,3,27,31,26,26,9,8,82,4,11,1,2,80,14,1,3,2,90,1,0,9,0,6,0,0,0,94,86,3,2,4,5,70,15,13,0,2,69,5,20,3,3,98,2
