,geoName,geoCode,a,the,and,be,of,in,to,Київ,Харків,Одеса,Дніпро,Донецьк,Запоріжжя,Львів,Кривий Ріг,Миколаїв,Севастополь,Маріуполь,Луганськ,Вінниця,Макіївка,Сімферополь,Чернігів,Херсон,Полтава,Хмельницький,Черкаси,Чернівці,Житомир,Суми,Рівне,Горлівка,Івано-Франківськ,Тернопіль,Ужгород,Кропивницький,луцьк,Біла Церква
0,Cherkas'ka oblast,UA-71,0.09107171897869573,0.15026833631484796,0.07741096113189137,0.018214343795739146,0.11839323467230445,0.13953488372093026,0.15026833631484796,0.08586762075134169,0.010733452593917711,0.013953488372093023,0.01918604651162791,0.0017441860465116279,0.0,0.017441860465116282,0.0,0.0015856236786469346,0.0,0.004924760601915185,0.0,0.01805745554035568,0.0016415868673050618,0.0,0.0,0.006133401482238692,0.007666751852798365,0.023255813953488372,1.0,0.0,0.0,0.004651162790697674,0.0,0.00310077519379845,0.007751937984496126,0.0028770079117717575,0.0,0.0,0.0014385039558858787,0.004315511867657636
1,Chernihivs'ka oblast,UA-74,0.25094747800061806,0.4358561460010735,0.224531954000553,0.03962328600009759,0.3698173360009108,0.42028985507246375,0.3268921095008051,0.3735909822866344,0.0,0.029667519181585673,0.014833759590792837,0.029667519181585673,0.0,0.04669887278582931,0.0,0.0,0.0,0.0,0.01385570950788342,0.02771141901576684,0.0,0.0,1.0,0.0,0.02898550724637681,0.0,0.0,0.02682701202590194,0.0,0.09225874867444325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012998655311519497
2,Chernivets'ka oblast,UA-77,0.028050490883590462,0.057971014492753624,0.03740065451145395,0.009350163627863487,0.05423094904160823,0.08695652173913043,0.10013175230566534,0.01844532279314888,0.0,0.000945179584120983,0.006616257088846881,0.0,0.0,0.018478260869565222,0.0032608695652173916,0.0,0.0,0.0,0.0,0.0065451145395044414,0.0,0.0,0.0,0.000878348704435661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004576659038901603,0.005610098176718092,0.0,0.0,0.0009350163627863488,0.0
3,Crimea,UA-43,0.5232558139534883,0.5813953488372093,0.32945736434108525,0.01937984496124031,0.4844961240310077,1.0,0.7441860465116279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Dnipropetrovsk Oblast,UA-12,0.5882352941176471,1.0,0.5,0.058823529411764705,0.7941176470588235,0.9705882352941176,0.8823529411764706,0.08823529411764706,0.0,0.02588235294117647,0.28470588235294114,0.0,0.012941176470588235,0.049143708116157855,0.2088607594936709,0.0,0.0,0.009903961584633853,0.0,0.009903961584633853,0.0,0.0,0.0,0.053921568627450976,0.053921568627450976,0.020012128562765314,0.0,0.0,0.010006064281382657,0.0,0.030018192844147966,0.0,0.0,0.010216718266253871,0.040866873065015484,0.0,0.0,0.0
5,Donetsk Oblast,UA-14,0.5689655172413793,0.75,0.43965517241379315,0.07758620689655173,0.75,1.0,0.7250000000000001,0.025,0.0,0.010204081632653062,0.0,0.010204081632653062,0.0,0.0,0.0,0.0,0.030927835051546393,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.031578947368421054,0.010204081632653062,0.0,0.0,0.010204081632653062,0.020408163265306124,0.0,0.0,0.0,0.0,0.020618556701030927,0.010309278350515464,0.0,0.0
6,Ivano-Frankivs'ka oblast,UA-26,0.06952247191011235,0.12359550561797751,0.06952247191011235,0.023174157303370784,0.10042134831460674,0.12359550561797751,0.16637856525496975,0.057044079515989624,0.004753673292999135,0.004362194315928618,0.008724388631857236,0.002908129543952412,0.005816259087904824,0.1287453183520599,0.0025749063670411983,0.0,0.0025749063670411983,0.004074577108284973,0.006790961847141622,0.0013581923694283246,0.0,0.0025749063670411983,0.0012874531835205991,0.0012874531835205991,0.0,0.001647940074906367,0.001647940074906367,0.03460674157303371,0.003295880149812734,0.0,0.0,0.0,1.0,0.014713750668806846,0.0014713750668806846,0.0014713750668806846,0.0058855002675227384,0.007889074826679415
7,Kharkiv Oblast,UA-63,0.5009765625,0.84375,0.421875,0.10546875,0.7646484375,0.9375000000000001,1.0,0.03125,0.3125,0.009566326530612245,0.0,0.009566326530612245,0.0,0.03906250000000001,0.0,0.0,0.0,0.0,0.0,0.009469696969696972,0.0,0.0,0.0,0.01053370786516854,0.10533707865168541,0.00966494845360825,0.00966494845360825,0.0,0.00966494845360825,0.009469696969696972,0.0,0.0,0.0,0.0,0.01913265306122449,0.0,0.0,0.0
8,Khersons'ka oblast,UA-65,0.02540822072072072,0.049479166666666664,0.01738457207207207,0.0026745495495495496,0.03878096846846847,0.04166666666666667,0.036458333333333336,0.002604166666666667,0.0,0.0017361111111111112,0.0,0.0,0.0,0.002840909090909091,0.000946969696969697,0.0,0.001893939393939394,0.0,0.0,0.0017361111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0008503401360544218,0.0,0.0008503401360544218,0.0,0.0,0.0,0.0008503401360544218,0.0,0.0,0.0
9,Khmel'nyts'ka oblast,UA-68,0.06321070234113713,0.0790133779264214,0.0338628762541806,0.00451505016722408,0.0451505016722408,0.07608695652173912,0.08486622073578595,0.05267558528428093,0.0,0.00835100742311771,0.005567338282078472,0.002783669141039236,0.0,0.04295231416549789,0.0012272089761570827,0.0012272089761570827,0.0012272089761570827,0.0037115588547189816,0.0009278897136797454,0.01206256627783669,0.0,0.0,0.0017292490118577075,0.0017292490118577075,0.00691699604743083,1.0,0.0,0.010869565217391304,0.0,0.007296009529481833,0.01771888028588445,0.0,0.0031268612269207854,0.02231884057971014,0.0,0.0,0.0030434782608695647,0.0
