,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,21,32,16,4,27,31,27,22,19,1,85,3,12,0,0,87,11,0,2,0,96,0,0,4,0,88,0,4,2,6,14,0,86,0,0,92,6,2,0,0,94,0,4,2,0,90,10
1,Chernihivs'ka oblast,UA-74,25,38,13,2,22,42,23,22,13,0,92,8,0,0,0,87,11,0,2,0,97,0,0,3,0,31,0,66,1,2,94,3,3,0,0,100,0,0,0,0,89,0,8,3,0,100,0
2,Chernivets'ka oblast,UA-77,18,27,24,3,28,28,38,28,6,0,94,6,0,0,0,74,24,0,2,0,94,0,0,6,0,97,0,0,3,0,6,0,0,94,0,87,2,3,0,8,92,5,0,0,3,100,0
3,Crimea,UA-43,24,33,16,2,25,30,33,37,0,0,100,0,0,0,0,52,0,0,0,48,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,31,15,3,30,32,33,33,2,0,68,1,30,0,1,70,5,25,0,0,100,0,0,0,0,87,0,0,5,8,94,1,1,0,4,94,5,1,0,0,100,0,0,0,0,100,0
5,Donetsk Oblast,UA-14,21,30,18,6,25,35,32,31,2,0,94,1,5,0,0,94,1,0,0,5,93,7,0,0,0,96,0,0,2,2,99,1,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,29,17,3,33,28,28,32,12,0,89,5,6,0,0,55,43,0,2,0,98,0,0,2,0,91,0,0,6,3,76,3,0,20,1,11,0,0,0,89,89,6,4,0,1,98,2
7,Kharkiv Oblast,UA-63,21,31,16,4,28,23,31,31,1,14,95,3,1,0,1,99,1,0,0,0,99,0,0,1,0,87,0,1,3,9,94,3,1,0,2,96,3,0,0,1,99,0,0,1,0,100,0
8,Khersons'ka oblast,UA-65,24,27,15,6,28,31,32,33,4,0,91,2,5,0,2,86,2,5,2,5,95,3,0,2,0,5,0,0,95,0,86,14,0,0,0,88,5,7,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,26,33,6,6,29,27,26,32,14,1,90,8,2,0,0,73,24,3,0,0,88,0,0,12,0,94,0,0,2,4,9,89,0,1,1,82,0,17,0,1,70,20,6,0,4,100,0
10,Kirovohrads'ka oblast,UA-35,21,23,17,12,27,27,29,28,12,4,80,0,16,0,4,87,4,9,0,0,95,0,0,5,0,87,0,0,0,13,64,10,20,0,6,76,12,12,0,0,13,1,0,86,0,100,0
11,Kyiv city,UA-30,19,31,18,4,28,19,21,26,34,0,87,5,7,0,1,60,39,1,0,0,86,0,0,14,0,72,0,1,16,11,67,6,6,9,12,75,3,15,0,7,68,12,7,1,12,97,3
12,Kyivs'ka oblast,UA-32,22,35,14,4,25,24,21,22,33,0,87,5,8,0,0,87,9,2,0,2,97,0,0,3,0,88,0,3,5,4,82,4,2,1,11,90,4,4,0,2,93,1,2,1,3,42,58
13,Luhans'ka oblast,UA-09,25,27,18,3,27,30,34,33,1,2,98,0,0,0,2,94,2,0,0,4,98,0,0,2,0,91,0,2,2,5,98,0,0,0,2,94,4,0,0,2,96,2,0,2,0,100,0
14,Lviv Oblast,UA-46,18,33,18,4,27,30,28,35,6,1,88,4,7,0,1,8,92,0,0,0,97,0,0,3,0,95,0,0,1,4,91,5,0,2,2,89,0,8,0,3,79,9,3,1,8,100,0
15,Mykolaivs'ka oblast,UA-48,20,30,17,5,28,34,28,38,0,0,78,18,2,0,2,45,6,2,47,0,95,0,0,5,0,78,0,0,16,6,93,0,0,0,7,96,2,2,0,0,87,4,7,0,2,100,0
16,Odessa Oblast,UA-51,18,33,16,3,30,34,32,33,1,0,64,34,2,0,0,92,4,0,4,0,99,1,0,0,0,92,0,0,8,0,99,1,0,0,0,99,0,1,0,0,95,1,3,1,0,100,0
17,Poltavs'ka oblast,UA-53,23,38,17,1,21,35,32,23,9,1,91,1,7,1,0,92,8,0,0,0,94,0,0,6,0,7,0,0,0,93,86,9,3,2,0,91,3,5,0,1,84,1,3,0,12,95,5
18,Rivnens'ka oblast,UA-56,22,32,22,1,23,30,26,28,15,1,79,11,10,0,0,69,31,0,0,0,95,0,0,5,0,95,0,3,0,2,79,11,0,4,6,6,0,94,0,0,54,5,0,1,40,98,2
19,Sevastopol' city,UA-40,15,44,11,5,25,54,19,27,0,0,100,0,0,0,0,5,0,0,0,95,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,16,35,11,3,35,32,31,24,9,4,91,4,1,0,4,89,11,0,0,0,96,0,0,4,0,77,0,0,0,23,87,4,2,2,5,25,74,1,0,0,98,0,2,0,0,100,0
21,Ternopil's'ka oblast,UA-61,17,39,18,3,23,33,31,21,14,1,88,4,8,0,0,62,37,1,0,0,99,0,0,1,0,99,0,0,0,1,84,4,0,12,0,85,3,8,0,4,9,91,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,18,34,19,3,26,34,27,30,9,0,92,5,2,0,1,86,11,0,2,1,11,0,0,89,0,95,0,2,1,2,78,6,1,5,10,91,2,7,0,0,87,3,1,0,9,99,1
23,Volyns'ka oblast,UA-07,20,43,12,2,23,40,27,22,10,1,92,2,4,0,2,60,39,1,0,0,94,0,0,6,0,98,0,0,0,2,90,6,0,0,4,78,1,17,0,4,7,0,0,0,93,100,0
24,Zakarpats'ka oblast,UA-21,43,24,15,4,14,27,29,33,11,0,96,2,2,0,0,73,27,0,0,0,94,0,2,4,0,96,0,0,2,2,88,2,0,6,4,90,2,2,0,6,12,0,88,0,0,100,0
25,Zaporiz'ka oblast,UA-23,18,35,15,3,29,34,31,34,1,0,64,0,1,0,35,96,2,1,0,1,99,0,0,1,0,92,0,0,6,2,94,4,0,0,2,97,3,0,0,0,98,0,2,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,18,31,20,6,25,26,20,34,19,1,85,6,9,0,0,83,12,0,3,2,85,0,0,15,0,83,0,2,12,3,5,0,0,0,95,83,9,5,0,3,83,2,3,0,12,94,6
