,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,21,36,9,2,32,29,19,30,21,1,89,3,6,0,2,68,17,7,8,0,74,11,0,12,3,75,0,4,10,11,14,1,85,0,0,95,2,3,0,0,79,3,12,1,5,96,4
1,Chernihivs'ka oblast,UA-74,29,35,6,0,30,21,36,14,29,0,86,14,0,0,0,67,22,0,0,11,86,0,0,14,0,27,0,64,9,0,86,0,0,0,14,86,14,0,0,0,86,14,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,18,32,17,5,28,30,24,28,15,3,86,2,8,0,4,59,38,3,0,0,86,8,0,6,0,84,0,2,10,4,7,0,0,93,0,89,5,2,0,4,80,12,6,0,2,100,0
3,Crimea,UA-43,22,33,19,2,24,31,34,35,0,0,100,0,0,0,0,41,0,0,0,59,100,0,0,0,0,87,0,0,8,5,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,32,18,2,28,29,33,32,4,2,66,1,30,1,2,56,22,17,3,2,90,4,0,6,0,54,0,0,23,23,73,4,0,13,10,83,5,4,0,8,59,5,21,3,12,99,1
5,Donetsk Oblast,UA-14,25,34,18,3,20,31,42,27,0,0,98,1,0,0,1,89,2,0,1,8,98,1,0,1,0,85,0,0,12,3,94,1,0,0,5,100,0,0,0,0,95,1,4,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,34,12,4,32,27,23,27,21,2,74,9,6,0,11,43,47,3,5,2,77,16,0,7,0,81,0,6,10,3,67,6,3,15,9,13,1,1,0,85,73,8,13,2,4,97,3
7,Kharkiv Oblast,UA-63,16,39,16,1,28,32,24,24,1,19,90,4,5,0,1,94,6,0,0,0,96,0,0,4,0,60,0,1,8,31,94,1,0,0,5,92,4,4,0,0,80,1,19,0,0,100,0
8,Khersons'ka oblast,UA-65,16,31,14,2,37,34,33,33,0,0,93,0,0,0,7,82,0,6,12,0,100,0,0,0,0,5,0,0,95,0,82,0,6,3,9,97,0,3,0,0,100,0,0,0,0,93,7
9,Khmel'nyts'ka oblast,UA-68,17,37,14,4,28,29,21,31,16,3,80,6,12,0,2,61,32,4,1,2,78,11,0,11,0,80,0,6,10,4,11,86,0,1,2,84,0,12,0,4,71,10,9,1,9,99,1
10,Kirovohrads'ka oblast,UA-35,17,38,14,3,28,35,31,31,2,1,91,9,0,0,0,57,27,1,15,0,94,0,0,6,0,74,0,4,10,12,89,0,9,0,2,76,17,5,2,0,23,0,1,76,0,100,0
11,Kyiv city,UA-30,18,34,15,4,29,16,20,17,47,0,91,2,6,0,1,68,26,2,2,2,79,6,0,15,0,83,0,1,9,7,74,7,5,5,9,89,3,6,0,2,79,2,14,0,5,97,3
