,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,18,36,12,4,30,30,18,29,21,2,84,6,8,2,0,84,6,4,4,2,91,2,0,7,0,68,0,7,10,15,15,0,84,0,1,94,2,2,0,2,86,4,2,8,0,100,0
1,Chernihivs'ka oblast,UA-74,15,41,19,0,25,37,25,14,22,2,87,0,13,0,0,82,18,0,0,0,82,18,0,0,0,29,0,67,0,4,65,5,20,5,5,100,0,0,0,0,93,0,7,0,0,100,0
2,Chernivets'ka oblast,UA-77,24,44,12,2,18,34,30,25,9,2,90,8,2,0,0,70,26,0,2,2,98,2,0,0,0,79,0,4,7,10,9,1,0,90,0,81,7,5,0,7,95,0,5,0,0,100,0
3,Crimea,UA-43,21,30,18,1,30,31,37,32,0,0,100,0,0,0,0,38,0,0,0,62,100,0,0,0,0,96,0,0,2,2,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,17,34,16,3,30,33,32,30,4,1,61,1,35,1,2,61,15,22,0,2,95,0,0,5,0,69,0,1,16,14,86,3,3,3,5,93,2,1,0,4,84,3,7,1,5,100,0
5,Donetsk Oblast,UA-14,17,36,18,0,29,33,34,33,0,0,96,2,2,0,0,84,2,0,0,14,96,4,0,0,0,79,0,0,14,7,94,0,2,0,4,96,2,2,0,0,98,0,0,2,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,19,34,14,1,32,29,25,32,13,1,84,5,5,0,6,56,43,1,0,0,80,14,1,5,0,84,0,1,10,5,75,6,1,17,1,15,0,0,0,85,89,2,3,2,4,98,2
7,Kharkiv Oblast,UA-63,17,32,20,2,29,21,25,25,1,28,94,3,3,0,0,75,20,2,0,3,97,0,0,3,0,47,0,0,0,53,97,0,3,0,0,90,7,0,0,3,85,0,12,3,0,100,0
8,Khersons'ka oblast,UA-65,5,39,15,2,39,46,24,30,0,0,75,20,0,5,0,68,23,0,9,0,100,0,0,0,0,5,0,0,95,0,75,0,10,10,5,100,0,0,0,0,79,5,5,0,11,100,0
9,Khmel'nyts'ka oblast,UA-68,9,39,18,4,30,31,26,26,13,4,85,4,9,0,2,70,26,3,1,0,74,9,0,17,0,85,0,6,2,7,9,89,0,1,1,71,7,21,0,1,80,16,4,0,0,98,2
10,Kirovohrads'ka oblast,UA-35,14,36,21,6,23,32,22,32,13,1,57,13,17,6,7,57,13,6,24,0,100,0,0,0,0,66,0,7,4,23,81,0,10,0,9,90,0,10,0,0,17,0,0,81,2,100,0
11,Kyiv city,UA-30,19,36,17,2,26,16,16,18,50,0,87,5,6,0,2,76,22,0,1,1,87,3,0,10,0,72,0,3,13,12,80,6,6,2,6,93,1,3,1,2,81,1,9,5,4,95,5
12,Kyivs'ka oblast,UA-32,18,35,16,4,27,17,22,18,43,0,91,2,3,2,2,86,13,1,0,0,91,5,0,4,0,88,0,3,2,7,77,6,13,0,4,88,5,1,0,6,90,5,3,0,2,35,65
13,Luhans'ka oblast,UA-09,17,32,21,2,28,31,38,30,1,0,100,0,0,0,0,100,0,0,0,0,96,0,4,0,0,92,0,0,8,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,17,37,15,2,29,29,21,27,20,3,74,7,14,1,4,7,92,0,1,0,67,10,2,21,0,63,0,4,12,21,50,15,5,14,16,58,1,29,0,12,46,17,19,1,17,91,9
15,Mykolaivs'ka oblast,UA-48,11,37,20,6,26,40,27,33,0,0,80,16,4,0,0,41,6,0,53,0,95,0,0,5,0,63,0,3,24,10,87,4,0,4,5,87,4,9,0,0,95,0,0,0,5,95,5
16,Odessa Oblast,UA-51,17,34,17,4,28,35,34,30,1,0,68,32,0,0,0,95,3,0,1,1,96,1,0,3,0,80,0,0,17,3,96,3,0,0,1,96,3,1,0,0,98,0,2,0,0,100,0
17,Poltavs'ka oblast,UA-53,16,36,16,3,29,32,22,27,10,9,87,1,11,0,1,85,12,0,3,0,87,1,0,12,0,7,0,1,0,92,84,3,3,5,5,70,14,15,0,1,73,4,20,3,0,99,1
18,Rivnens'ka oblast,UA-56,22,24,21,5,28,21,22,28,25,4,72,0,24,0,4,50,39,8,0,3,72,20,0,8,0,67,0,11,7,15,76,12,4,0,8,4,0,96,0,0,39,4,4,2,51,100,0
19,Sevastopol' city,UA-40,15,40,12,6,27,34,32,34,0,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,93,0,0,7,0,100,0,0,0,0,100,0,0,0,0,93,7,0,0,0,100,0
20,Sums'ka oblast,UA-59,14,46,15,3,22,38,21,27,10,4,94,0,3,0,3,94,6,0,0,0,90,3,0,7,0,73,0,2,6,19,91,3,3,0,3,25,75,0,0,0,94,0,6,0,0,100,0
21,Ternopil's'ka oblast,UA-61,16,32,19,3,30,30,21,30,16,3,79,3,15,0,3,51,48,1,0,0,84,10,0,6,0,81,0,0,10,9,73,8,0,17,2,82,3,3,0,12,5,95,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,15,38,13,0,34,30,18,23,26,3,81,3,10,0,6,70,17,3,10,0,8,1,0,91,0,68,0,1,17,14,78,10,2,7,3,94,4,2,0,0,84,4,4,0,8,98,2
23,Volyns'ka oblast,UA-07,17,38,17,0,28,27,26,25,14,8,69,3,10,7,11,56,37,2,0,5,67,20,3,10,0,91,0,0,5,4,84,4,0,4,8,74,0,26,0,0,5,0,0,0,95,100,0
24,Zakarpats'ka oblast,UA-21,33,26,14,3,24,31,25,31,10,3,86,7,5,0,2,66,31,0,2,1,88,10,0,0,2,83,0,7,10,0,80,0,7,9,4,90,5,2,0,3,8,0,92,0,0,98,2
25,Zaporiz'ka oblast,UA-23,23,25,21,2,29,33,29,35,1,2,36,1,0,0,63,83,14,0,0,3,100,0,0,0,0,73,0,3,15,9,100,0,0,0,0,96,0,0,0,4,93,0,7,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,11,34,15,1,39,26,27,24,21,2,84,4,8,0,4,75,18,7,0,0,65,13,0,22,0,77,0,0,12,11,5,0,0,0,95,87,0,13,0,0,91,9,0,0,0,96,4
