,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,23,31,16,3,27,26,30,24,19,1,76,4,20,0,0,83,13,3,0,1,88,0,0,11,1,91,0,4,1,4,10,0,90,0,0,99,0,1,0,0,85,5,3,3,4,97,3
1,Chernihivs'ka oblast,UA-74,21,34,13,2,30,33,32,20,15,0,100,0,0,0,0,84,10,0,4,2,98,0,0,2,0,31,0,63,2,4,98,0,0,0,2,98,2,0,0,0,98,0,2,0,0,100,0
2,Chernivets'ka oblast,UA-77,18,32,15,6,29,27,32,30,11,0,87,5,6,0,2,77,23,0,0,0,92,0,0,8,0,97,0,0,3,0,4,0,0,96,0,95,0,0,0,5,83,2,13,0,2,95,5
3,Crimea,UA-43,23,33,16,2,26,29,39,32,0,0,100,0,0,0,0,41,1,0,0,58,100,0,0,0,0,96,1,0,2,1,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,34,14,3,29,32,32,33,2,1,72,0,27,0,1,72,4,24,0,0,99,0,0,1,0,87,0,0,5,8,93,2,0,1,4,98,1,0,0,1,95,1,3,1,0,100,0
5,Donetsk Oblast,UA-14,18,36,15,4,27,37,32,30,1,0,98,0,1,1,0,98,1,0,0,1,94,6,0,0,0,92,0,0,5,3,99,0,0,0,1,99,0,0,0,1,99,0,1,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,27,17,2,34,21,27,34,16,2,74,11,12,0,3,36,63,0,1,0,93,0,5,2,0,85,0,0,0,15,62,6,0,26,6,7,0,1,0,92,65,24,6,0,5,100,0
7,Kharkiv Oblast,UA-63,17,34,15,4,30,25,31,33,1,10,99,0,1,0,0,95,5,0,0,0,99,0,0,1,0,90,0,0,0,10,98,0,0,0,2,98,1,1,0,0,95,0,2,1,2,100,0
8,Khersons'ka oblast,UA-65,18,39,14,1,28,37,25,34,4,0,87,10,2,0,1,92,6,0,0,2,100,0,0,0,0,4,0,0,96,0,94,2,2,0,2,96,2,0,0,2,92,0,8,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,22,35,16,5,22,32,24,25,17,2,88,7,5,0,0,63,34,3,0,0,79,0,0,21,0,93,0,4,3,0,7,92,0,1,0,71,3,24,0,2,70,19,2,2,7,97,3
10,Kirovohrads'ka oblast,UA-35,20,41,8,5,26,40,25,26,9,0,78,13,7,0,2,78,15,4,1,2,94,0,2,4,0,92,0,0,4,4,96,0,4,0,0,94,0,6,0,0,19,0,1,80,0,100,0
11,Kyiv city,UA-30,19,34,18,3,26,20,20,24,36,0,87,5,6,0,2,58,41,0,1,0,85,0,0,15,0,70,0,2,14,14,63,7,5,9,16,74,3,16,0,7,68,13,8,1,10,95,5
12,Kyivs'ka oblast,UA-32,21,33,15,4,27,20,19,21,40,0,87,5,7,0,1,82,16,0,0,2,93,0,0,7,0,89,0,2,4,5,82,4,4,0,10,93,2,3,1,1,91,1,4,0,4,34,66
13,Luhans'ka oblast,UA-09,19,35,18,1,27,37,32,27,3,1,100,0,0,0,0,96,1,0,0,3,100,0,0,0,0,95,0,0,2,3,100,0,0,0,0,99,0,0,0,1,98,0,2,0,0,100,0
14,Lviv Oblast,UA-46,22,33,15,3,27,27,29,35,8,1,87,4,9,0,0,4,96,0,0,0,97,0,0,3,0,93,0,0,3,4,87,3,1,5,4,80,3,9,0,8,72,15,5,0,8,100,0
15,Mykolaivs'ka oblast,UA-48,16,33,17,2,32,30,27,40,2,1,81,17,1,0,1,56,2,3,39,0,100,0,0,0,0,69,0,1,29,1,86,6,2,1,5,98,0,2,0,0,95,0,2,1,2,100,0
16,Odessa Oblast,UA-51,18,33,15,4,30,36,32,31,1,0,55,45,0,0,0,92,5,0,2,1,99,0,0,1,0,92,0,0,7,1,96,2,0,1,1,99,0,0,0,1,96,0,3,0,1,100,0
17,Poltavs'ka oblast,UA-53,16,36,15,4,29,35,23,29,7,6,92,1,6,0,1,86,12,0,0,2,94,0,0,6,0,6,0,0,0,94,91,2,1,4,2,82,5,9,0,4,82,1,5,1,11,99,1
18,Rivnens'ka oblast,UA-56,21,35,13,0,31,30,26,27,14,3,82,2,14,0,2,52,46,0,1,1,96,2,0,2,0,96,0,2,2,0,82,8,0,8,2,3,0,97,0,0,51,11,1,2,35,100,0
19,Sevastopol' city,UA-40,18,37,6,6,33,31,33,36,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,96,0,0,4,0,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,19,31,19,2,29,31,31,30,8,0,98,0,2,0,0,90,10,0,0,0,98,0,0,2,0,77,0,0,3,20,84,6,0,6,4,21,79,0,0,0,94,2,4,0,0,100,0
21,Ternopil's'ka oblast,UA-61,19,27,17,8,29,29,26,33,10,2,79,9,11,0,1,51,48,0,1,0,88,0,0,12,0,100,0,0,0,0,72,12,1,15,0,64,2,19,0,15,4,96,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,18,35,16,2,29,27,27,32,13,1,85,6,8,0,1,82,14,3,0,1,7,0,0,93,0,88,0,1,3,8,73,8,1,9,9,90,3,6,0,1,85,7,2,2,4,100,0
23,Volyns'ka oblast,UA-07,27,38,9,1,25,34,17,28,19,2,84,0,15,0,1,56,43,1,0,0,98,0,0,2,0,93,0,2,0,5,82,5,1,1,11,68,3,28,0,1,6,0,0,0,94,100,0
24,Zakarpats'ka oblast,UA-21,35,28,12,4,21,31,27,31,10,1,86,4,9,1,0,67,33,0,0,0,94,1,0,5,0,99,0,0,1,0,88,1,3,1,7,92,0,1,0,7,10,0,90,0,0,99,1
25,Zaporiz'ka oblast,UA-23,23,32,18,2,25,30,38,31,1,0,63,1,1,0,35,93,6,0,0,1,100,0,0,0,0,92,0,0,4,4,95,3,0,0,2,96,3,0,0,1,98,1,1,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,16,34,18,3,29,32,20,16,32,0,87,4,9,0,0,80,18,0,2,0,80,2,0,18,0,91,0,0,2,7,4,0,0,0,96,73,1,20,0,6,96,0,2,2,0,96,4
