,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,21,35,15,2,27,30,32,25,13,0,85,4,10,0,1,86,13,1,0,0,97,0,0,3,0,96,0,0,1,3,14,0,86,0,0,97,2,1,0,0,90,0,1,4,5,96,4
1,Chernihivs'ka oblast,UA-74,20,35,17,3,25,30,27,17,26,0,95,2,3,0,0,90,10,0,0,0,98,0,0,2,0,29,0,66,1,4,92,0,0,2,6,85,2,8,0,5,92,5,3,0,0,100,0
2,Chernivets'ka oblast,UA-77,19,35,18,0,28,27,33,31,7,2,87,2,7,2,2,73,24,3,0,0,91,0,2,7,0,96,0,4,0,0,6,0,0,94,0,91,5,2,0,2,86,6,6,0,2,98,2
3,Crimea,UA-43,24,33,15,3,25,29,41,30,0,0,100,0,0,0,0,46,0,0,0,54,100,0,0,0,0,95,1,0,3,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,17,35,16,4,28,35,31,33,1,0,74,1,25,0,0,81,5,14,0,0,99,0,0,1,0,92,0,0,4,4,95,1,0,0,4,97,1,2,0,0,95,0,4,0,1,100,0
5,Donetsk Oblast,UA-14,22,34,17,3,24,35,34,31,0,0,97,3,0,0,0,97,1,0,0,2,96,4,0,0,0,97,0,0,1,2,98,0,1,0,1,100,0,0,0,0,99,0,0,0,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,25,33,16,3,23,33,26,31,9,1,87,5,7,0,1,53,46,1,0,0,96,0,0,4,0,95,0,1,3,1,71,7,0,22,0,12,0,0,0,88,80,12,1,2,5,98,2
7,Kharkiv Oblast,UA-63,19,34,16,3,28,27,28,33,1,11,97,1,2,0,0,95,5,0,0,0,100,0,0,0,0,89,0,0,3,8,97,1,0,0,2,99,0,0,0,1,95,1,3,1,0,100,0
8,Khersons'ka oblast,UA-65,22,33,16,3,26,36,29,31,4,0,90,3,5,0,2,93,3,0,4,0,97,1,0,2,0,5,0,0,95,0,95,1,2,2,0,99,0,1,0,0,92,1,7,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,21,32,15,2,30,28,25,32,12,3,77,7,10,0,6,64,34,0,1,1,80,1,0,19,0,85,0,3,2,10,7,92,0,1,0,76,3,20,0,1,75,13,0,3,9,98,2
10,Kirovohrads'ka oblast,UA-35,16,34,20,1,29,32,31,28,9,0,85,4,9,0,2,89,4,5,0,2,87,2,0,11,0,96,0,0,0,4,87,0,7,2,4,93,5,2,0,0,24,0,0,75,1,100,0
11,Kyiv city,UA-30,18,34,16,3,29,21,21,25,33,0,89,7,4,0,0,58,42,0,0,0,86,0,0,14,0,73,0,2,13,12,68,8,4,7,13,77,3,14,0,6,68,11,8,1,12,97,3
12,Kyivs'ka oblast,UA-32,19,34,17,4,26,21,22,22,35,0,88,6,5,0,1,91,8,0,0,1,97,0,0,3,0,89,0,2,7,2,81,6,2,2,9,93,2,4,0,1,93,2,3,2,0,38,62
13,Luhans'ka oblast,UA-09,26,27,19,4,24,28,39,33,0,0,97,2,1,0,0,99,1,0,0,0,94,1,5,0,0,100,0,0,0,0,97,0,0,2,1,99,1,0,0,0,99,0,1,0,0,100,0
14,Lviv Oblast,UA-46,19,34,16,4,27,28,30,31,10,1,86,1,9,1,3,6,94,0,0,0,98,0,0,2,0,94,0,0,3,3,92,3,0,4,1,86,2,5,0,7,77,11,5,0,7,99,1
15,Mykolaivs'ka oblast,UA-48,14,29,20,3,34,29,38,31,2,0,86,12,2,0,0,52,1,0,47,0,98,0,0,2,0,65,0,0,35,0,94,2,0,2,2,98,0,0,0,2,86,4,2,4,4,100,0
16,Odessa Oblast,UA-51,18,32,16,5,29,31,31,37,1,0,60,39,0,1,0,97,2,0,1,0,98,0,0,2,0,88,0,0,8,4,96,1,0,0,3,99,0,0,0,1,97,0,3,0,0,100,0
17,Poltavs'ka oblast,UA-53,18,31,20,4,27,28,34,31,6,1,87,6,6,1,0,84,15,0,0,1,95,0,0,5,0,6,0,0,0,94,81,12,1,1,5,79,4,17,0,0,94,0,1,0,5,94,6
18,Rivnens'ka oblast,UA-56,21,35,13,1,30,33,24,23,17,3,84,5,10,0,1,68,31,0,0,1,93,0,2,5,0,99,0,0,1,0,83,7,1,6,3,5,0,95,0,0,52,7,3,1,37,99,1
19,Sevastopol' city,UA-40,22,34,20,6,18,36,41,23,0,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,23,28,15,3,31,24,32,40,4,0,89,2,9,0,0,93,7,0,0,0,96,0,0,4,0,77,0,0,2,21,91,0,2,0,7,22,78,0,0,0,98,2,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,21,29,17,4,29,25,31,35,9,0,75,8,16,0,1,56,43,0,1,0,95,0,0,5,0,98,0,2,0,0,72,4,1,20,3,73,1,12,0,14,5,95,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,20,33,20,2,25,30,29,28,12,1,81,8,8,3,0,85,12,1,1,1,9,0,0,91,0,87,0,1,7,5,71,12,0,5,12,92,1,7,0,0,88,5,3,0,4,99,1
