,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
11,Kyiv city,UA-30,17,35,17,2,29,17,14,20,49,0,83,6,6,1,4,55,41,2,2,0,78,1,0,21,0,78,0,3,8,11,62,11,5,6,16,70,3,21,0,6,67,13,9,1,10,95,5
12,Kyivs'ka oblast,UA-32,20,31,20,2,27,16,17,20,47,0,89,3,7,0,1,86,13,1,0,0,94,2,0,4,0,84,0,3,8,5,85,5,4,1,5,89,7,2,0,2,89,3,3,2,3,41,59
13,Luhans'ka oblast,UA-09,24,29,17,2,28,24,38,38,0,0,100,0,0,0,0,96,0,0,0,4,100,0,0,0,0,92,0,0,8,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,19,33,18,2,28,24,29,34,11,2,82,7,8,0,3,7,93,0,0,0,88,2,0,10,0,86,0,1,6,7,76,5,2,11,6,79,2,12,0,7,64,9,15,0,12,99,1
15,Mykolaivs'ka oblast,UA-48,19,32,13,3,33,29,35,29,6,1,75,23,2,0,0,51,7,5,37,0,94,0,0,6,0,75,0,0,20,5,97,0,0,0,3,94,6,0,0,0,91,3,0,3,3,97,3
16,Odessa Oblast,UA-51,23,35,15,5,22,31,33,33,2,1,50,50,0,0,0,91,3,0,4,2,94,0,0,6,0,85,0,0,12,3,91,3,1,0,5,98,1,1,0,0,93,0,6,0,1,100,0
17,Poltavs'ka oblast,UA-53,20,34,19,3,24,27,32,30,7,4,87,3,6,0,4,78,15,2,3,2,92,0,0,8,0,7,0,0,0,93,80,3,2,10,5,77,11,6,0,6,76,2,10,0,12,100,0
18,Rivnens'ka oblast,UA-56,15,38,14,5,28,30,28,31,10,1,86,3,11,0,0,66,33,0,1,0,83,3,3,11,0,84,0,1,12,3,86,5,1,1,7,5,0,95,0,0,60,9,1,2,28,97,3
19,Sevastopol' city,UA-40,27,27,21,2,23,30,30,40,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,100,0,0,0,0,95,0,0,0,5,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,19,27,22,4,28,24,34,23,18,1,86,0,14,0,0,77,14,3,3,3,83,7,0,10,0,63,0,5,13,19,92,4,0,4,0,10,90,0,0,0,89,4,3,0,4,100,0
21,Ternopil's'ka oblast,UA-61,24,36,13,4,23,30,25,28,12,5,78,8,8,2,4,46,51,2,1,0,87,4,0,9,0,89,0,0,2,9,65,13,4,18,0,73,1,13,0,13,5,95,0,0,0,98,2
22,Vinnyts'ka oblast,UA-05,23,31,19,2,25,29,25,31,14,1,79,10,6,2,3,77,20,0,2,1,7,0,0,93,0,79,0,2,10,9,70,10,1,12,7,89,0,11,0,0,87,5,2,1,5,96,4
23,Volyns'ka oblast,UA-07,14,30,18,5,33,25,27,30,18,0,69,2,23,0,6,48,48,2,2,0,97,0,0,0,3,92,0,0,5,3,73,12,4,2,9,71,0,27,0,2,4,0,0,0,96,100,0
24,Zakarpats'ka oblast,UA-21,36,30,9,3,22,30,23,35,10,2,89,0,7,1,3,58,41,0,1,0,91,5,1,3,0,89,0,3,7,1,88,5,3,1,3,84,3,4,0,9,9,0,91,0,0,100,0
25,Zaporiz'ka oblast,UA-23,16,37,19,4,24,38,33,27,2,0,32,0,0,1,67,83,13,0,0,4,100,0,0,0,0,83,0,0,13,4,93,0,3,2,2,100,0,0,0,0,95,2,3,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,19,35,14,5,27,24,28,20,28,0,82,0,18,0,0,79,18,0,0,3,82,6,0,12,0,97,0,0,0,3,4,0,0,0,96,62,0,24,0,14,79,0,6,3,12,93,7
