,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,in2,Одеса,Дніпро,Донецьк,Запоріжжя,in3,Львів,Кривий Ріг,Миколаїв,Севастополь,in4,Маріуполь,Луганськ,Вінниця,Макіївка,in5,Сімферополь,Чернігів,Херсон,Полтава,in6,Хмельницький,Черкаси,Чернівці,Житомир,in7,Суми,Рівне,Горлівка,Івано-Франківськ,in8,Тернопіль,Ужгород,Кропивницький,луцьк,in9,Біла Церква
10,Kirovohrads'ka oblast,UA-35,15,27,16,2,40,34,26,31,8,1,71,10,19,0,0,77,9,9,5,0,90,3,0,7,0,73,0,2,17,8,93,3,0,0,4,93,0,7,0,0,17,0,0,83,0,100,0
11,Kyiv city,UA-30,18,34,18,3,27,22,22,24,32,0,91,5,4,0,0,64,34,0,1,1,86,0,0,14,0,73,0,1,13,13,67,8,5,6,14,77,2,14,0,7,71,8,8,2,11,97,3
12,Kyivs'ka oblast,UA-32,20,32,19,4,25,21,24,22,33,0,91,4,3,0,2,89,11,0,0,0,97,0,0,3,0,94,0,3,2,1,86,3,4,2,5,94,2,3,0,1,93,0,4,0,3,45,55
13,Luhans'ka oblast,UA-09,22,32,19,2,25,32,37,31,0,0,100,0,0,0,0,98,0,0,0,2,100,0,0,0,0,93,0,3,2,2,99,1,0,0,0,96,4,0,0,0,97,0,3,0,0,100,0
14,Lviv Oblast,UA-46,19,33,17,5,26,29,26,37,8,0,86,3,11,0,0,5,95,0,0,0,96,0,0,4,0,97,0,0,2,1,90,3,1,2,4,85,2,5,0,8,76,12,2,0,10,100,0
15,Mykolaivs'ka oblast,UA-48,19,31,22,1,27,29,37,32,2,0,91,8,0,0,1,65,3,0,32,0,99,0,0,1,0,80,0,0,19,1,94,4,1,0,1,98,1,1,0,0,97,0,2,1,0,100,0
16,Odessa Oblast,UA-51,17,33,19,3,28,32,31,35,2,0,62,37,1,0,0,96,3,0,1,0,96,0,0,4,0,90,0,0,7,3,94,2,0,0,4,98,2,0,0,0,98,1,1,0,0,100,0
17,Poltavs'ka oblast,UA-53,20,32,19,3,26,30,31,30,7,2,93,2,5,0,0,92,4,2,2,0,94,0,0,6,0,7,0,0,0,93,95,1,0,1,3,85,4,10,0,1,91,1,2,0,6,98,2
18,Rivnens'ka oblast,UA-56,21,28,12,5,34,24,26,29,20,1,83,8,9,0,0,63,37,0,0,0,94,0,0,6,0,94,0,0,2,4,83,7,4,0,6,5,0,95,0,0,56,2,0,0,42,98,2
19,Sevastopol' city,UA-40,27,30,16,1,26,29,40,31,0,0,100,0,0,0,0,5,0,0,0,95,100,0,0,0,0,94,0,0,3,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,19,30,21,3,27,34,32,29,4,1,100,0,0,0,0,96,3,0,1,0,99,0,0,1,0,88,0,0,5,7,100,0,0,0,0,29,71,0,0,0,93,1,5,0,1,99,1
21,Ternopil's'ka oblast,UA-61,19,30,18,3,30,26,30,31,13,0,84,5,9,1,1,56,42,0,2,0,84,3,1,12,0,95,0,2,2,1,81,10,0,6,3,75,1,7,0,17,5,95,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,17,35,10,5,33,29,30,31,10,0,80,10,8,0,2,81,15,0,3,1,9,0,0,91,0,91,0,2,5,2,83,6,1,2,8,91,1,8,0,0,94,0,0,2,4,100,0
23,Volyns'ka oblast,UA-07,21,35,10,1,33,30,23,28,19,0,65,9,26,0,0,41,57,0,1,1,90,0,0,10,0,100,0,0,0,0,91,3,0,3,3,62,4,32,0,2,4,0,0,0,96,100,0
24,Zakarpats'ka oblast,UA-21,41,29,10,2,18,31,34,32,3,0,95,1,4,0,0,78,22,0,0,0,98,1,0,1,0,98,0,0,1,1,94,1,1,3,1,90,0,1,0,9,14,0,86,0,0,100,0
25,Zaporiz'ka oblast,UA-23,18,32,18,4,28,34,36,29,1,0,67,1,2,0,30,95,3,0,1,1,97,2,0,1,0,85,0,0,10,5,95,3,0,1,1,97,3,0,0,0,95,1,4,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,17,32,23,2,26,29,24,23,22,2,89,0,7,2,2,86,10,0,4,0,86,0,2,12,0,86,0,4,4,6,4,0,0,0,96,78,0,17,0,5,96,2,0,0,2,96,4
