,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,23,38,12,3,24,28,22,29,19,2,80,6,12,1,1,78,16,3,3,0,88,9,0,3,0,76,0,9,9,6,14,1,85,0,0,97,1,2,0,0,91,5,4,0,0,98,2
1,Chernihivs'ka oblast,UA-74,31,26,15,2,26,25,12,35,28,0,91,0,9,0,0,84,8,0,8,0,100,0,0,0,0,34,0,63,3,0,59,0,24,11,6,91,9,0,0,0,84,0,8,8,0,100,0
2,Chernivets'ka oblast,UA-77,22,26,11,4,37,29,29,27,13,2,92,0,5,3,0,77,14,2,7,0,85,2,0,13,0,68,0,2,18,12,8,0,0,92,0,95,5,0,0,0,83,10,5,0,2,98,2
3,Crimea,UA-43,21,30,17,3,29,31,32,35,2,0,100,0,0,0,0,43,0,0,0,57,100,0,0,0,0,86,0,0,14,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,39,14,2,26,39,26,30,3,2,57,0,40,1,2,62,10,27,1,0,92,2,0,6,0,57,0,0,28,15,93,0,1,0,6,93,0,2,0,5,77,2,18,1,2,100,0
5,Donetsk Oblast,UA-14,21,38,20,1,20,44,30,26,0,0,93,0,3,0,4,96,4,0,0,0,99,0,0,1,0,74,0,0,5,21,93,0,0,1,6,100,0,0,0,0,92,0,6,2,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,21,32,15,4,28,26,30,29,12,3,76,6,9,3,6,64,31,2,3,0,78,14,1,7,0,85,0,4,5,6,76,3,1,15,5,14,1,0,0,85,78,9,9,1,3,99,1
7,Kharkiv Oblast,UA-63,16,32,19,0,33,26,23,23,1,27,98,0,2,0,0,80,10,0,0,10,100,0,0,0,0,35,0,0,10,55,89,4,5,0,2,94,2,0,0,4,71,5,22,1,1,100,0
8,Khersons'ka oblast,UA-65,18,33,13,1,35,39,16,43,2,0,78,13,0,0,9,85,5,5,0,5,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,95,0,0,0,5,78,0,13,9,0,100,0
9,Khmel'nyts'ka oblast,UA-68,20,31,20,2,27,24,28,31,16,1,80,6,10,1,3,73,23,3,0,1,68,14,0,18,0,76,0,6,9,9,9,89,0,1,1,82,1,16,0,1,84,14,1,0,1,100,0
10,Kirovohrads'ka oblast,UA-35,17,35,20,3,25,34,23,31,9,3,79,4,17,0,0,77,14,5,4,0,97,0,0,3,0,87,0,0,2,11,80,10,3,2,5,87,5,8,0,0,27,1,2,67,3,100,0
11,Kyiv city,UA-30,15,36,14,4,31,18,17,18,47,0,86,9,3,0,2,76,19,0,5,0,86,1,0,13,0,74,0,4,14,8,74,6,7,2,11,89,3,5,0,3,81,4,11,1,3,98,2
12,Kyivs'ka oblast,UA-32,15,33,19,2,31,21,18,17,43,1,82,2,12,3,1,85,12,1,1,1,92,4,0,4,0,69,1,5,16,9,75,10,2,3,10,92,1,4,0,3,93,5,1,0,1,33,67
13,Luhans'ka oblast,UA-09,22,28,21,0,29,31,45,24,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,79,0,0,18,3,96,0,0,0,4,100,0,0,0,0,96,0,4,0,0,100,0
14,Lviv Oblast,UA-46,19,35,14,4,28,26,24,33,16,1,75,7,15,0,3,8,91,0,1,0,68,12,1,19,0,64,0,4,18,14,50,14,7,13,16,58,4,26,0,12,49,19,14,2,16,94,6
15,Mykolaivs'ka oblast,UA-48,20,38,17,1,24,33,39,26,0,2,78,19,3,0,0,48,2,2,48,0,96,0,0,4,0,48,0,0,50,2,86,8,0,3,3,93,0,4,0,3,86,7,7,0,0,100,0
