,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,21,32,16,5,26,24,30,29,16,1,85,0,15,0,0,71,17,3,9,0,87,6,0,7,0,93,0,2,0,5,12,1,86,1,0,89,2,9,0,0,98,0,2,0,0,100,0
1,Chernihivs'ka oblast,UA-74,19,34,14,2,31,40,37,13,10,0,100,0,0,0,0,100,0,0,0,0,93,7,0,0,0,45,0,49,3,3,80,0,14,0,6,81,0,13,0,6,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,23,30,16,4,27,27,34,29,8,2,80,0,18,0,2,83,14,0,3,0,81,5,2,12,0,85,0,3,9,3,6,2,0,91,1,91,3,0,0,6,85,9,0,3,3,94,6
3,Crimea,UA-43,22,30,27,2,19,32,39,29,0,0,99,1,0,0,0,46,0,0,0,54,100,0,0,0,0,85,0,0,11,4,95,2,0,0,3,100,0,0,0,0,99,0,0,0,1,100,0
4,Dnipropetrovsk Oblast,UA-12,19,37,15,2,27,34,27,31,7,1,64,3,32,0,1,63,18,16,1,2,96,1,0,3,0,56,0,0,21,23,77,4,2,11,6,83,5,5,0,7,70,4,13,4,9,97,3
5,Donetsk Oblast,UA-14,22,37,14,4,23,40,32,27,1,0,98,0,0,1,1,94,4,0,1,1,100,0,0,0,0,88,0,0,7,5,95,2,1,1,1,100,0,0,0,0,91,0,8,0,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,37,19,1,23,30,29,29,9,3,86,3,7,0,4,56,39,2,2,1,86,8,0,6,0,93,0,5,1,1,71,10,3,7,9,16,0,1,0,83,84,10,1,1,4,99,1
7,Kharkiv Oblast,UA-63,22,28,19,2,29,22,27,31,1,19,91,0,5,2,2,89,4,0,0,7,93,2,0,5,0,65,0,0,3,32,89,0,0,4,7,96,2,2,0,0,77,0,18,0,5,100,0
8,Khersons'ka oblast,UA-65,26,36,9,3,26,24,38,34,2,2,92,0,8,0,0,74,0,6,13,7,85,15,0,0,0,3,0,0,97,0,79,0,0,14,7,100,0,0,0,0,92,0,8,0,0,92,8
9,Khmel'nyts'ka oblast,UA-68,21,34,10,2,33,29,23,30,16,2,88,1,7,0,4,66,20,5,5,4,74,17,0,9,0,80,0,3,12,5,9,90,0,1,0,86,1,11,0,2,78,12,1,1,8,95,5
10,Kirovohrads'ka oblast,UA-35,19,35,13,6,27,32,25,34,7,2,88,3,6,0,3,70,9,7,14,0,91,9,0,0,0,88,0,0,6,6,91,3,0,3,3,86,9,5,0,0,25,0,0,75,0,100,0
11,Kyiv city,UA-30,18,37,15,2,28,18,18,20,44,0,92,4,3,0,1,78,19,0,3,0,84,3,0,13,0,82,0,4,10,4,74,11,7,4,4,92,1,6,0,1,85,2,10,0,3,96,4
12,Kyivs'ka oblast,UA-32,28,29,12,3,28,21,21,20,38,0,92,0,6,0,2,78,15,1,2,4,80,9,0,11,0,90,0,0,8,2,61,10,6,12,11,90,4,4,0,2,86,0,12,2,0,31,69
13,Luhans'ka oblast,UA-09,21,36,18,2,23,31,39,28,2,0,98,0,2,0,0,96,2,0,0,2,100,0,0,0,0,89,0,0,4,7,98,2,0,0,0,100,0,0,0,0,93,0,7,0,0,100,0
14,Lviv Oblast,UA-46,18,35,16,3,28,27,27,30,14,2,76,10,9,1,4,9,89,1,1,0,72,8,0,20,0,70,0,4,11,15,49,14,5,12,20,55,4,30,0,11,47,18,17,2,16,94,6
15,Mykolaivs'ka oblast,UA-48,18,33,18,0,31,34,39,21,5,1,92,8,0,0,0,36,7,1,53,3,96,4,0,0,0,68,0,0,26,6,92,4,0,4,0,84,0,12,0,4,96,0,4,0,0,100,0
16,Odessa Oblast,UA-51,19,34,17,4,26,33,30,34,3,0,63,37,0,0,0,90,4,1,4,1,97,2,0,1,0,74,0,0,24,2,98,0,0,0,2,99,0,1,0,0,96,0,3,0,1,100,0
17,Poltavs'ka oblast,UA-53,21,36,17,2,24,30,25,24,10,11,92,2,6,0,0,72,19,0,6,3,90,4,2,4,0,7,0,0,1,92,69,15,3,3,10,72,16,9,0,3,70,3,9,1,17,100,0
18,Rivnens'ka oblast,UA-56,18,36,17,3,26,33,20,25,18,4,86,4,10,0,0,70,25,0,5,0,88,10,0,2,0,92,0,4,2,2,81,4,0,6,9,7,0,93,0,0,58,8,1,0,33,98,2
19,Sevastopol' city,UA-40,22,27,11,4,36,31,33,34,2,0,93,0,7,0,0,3,0,0,0,97,100,0,0,0,0,93,0,0,7,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,22,33,6,2,37,28,40,31,0,1,94,6,0,0,0,79,16,0,0,5,89,6,0,5,0,54,0,3,3,40,79,0,11,0,10,17,82,1,0,0,94,0,0,0,6,100,0
21,Ternopil's'ka oblast,UA-61,22,39,10,4,25,30,26,31,13,0,91,0,5,2,2,55,39,1,5,0,86,8,0,6,0,87,0,9,4,0,73,13,1,8,5,71,0,19,0,10,7,92,0,0,1,98,2
