,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,20,30,20,2,28,24,28,29,18,1,85,3,4,0,8,71,25,0,1,3,78,10,0,12,0,60,0,4,26,10,12,0,88,0,0,84,13,3,0,0,87,2,0,1,10,85,15
1,Chernihivs'ka oblast,UA-74,15,39,7,4,35,25,20,30,25,0,91,0,9,0,0,77,23,0,0,0,72,14,0,14,0,40,0,52,0,8,84,8,0,0,8,84,16,0,0,0,84,0,8,0,8,100,0
2,Chernivets'ka oblast,UA-77,19,33,17,4,27,31,25,25,14,5,83,5,7,0,5,51,45,3,1,0,78,4,2,16,0,74,0,9,11,6,6,0,0,93,1,83,5,10,0,2,70,6,6,0,18,100,0
3,Crimea,UA-43,18,32,20,2,28,32,38,30,0,0,100,0,0,0,0,42,0,0,0,58,100,0,0,0,0,87,1,0,11,1,98,0,0,0,2,99,0,1,0,0,99,1,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,33,16,3,27,31,30,31,7,1,66,6,27,0,1,48,35,15,1,1,87,5,0,8,0,44,0,1,32,23,72,3,2,12,11,79,6,9,0,6,62,5,20,1,12,98,2
5,Donetsk Oblast,UA-14,17,38,18,3,24,38,32,30,0,0,98,0,1,1,0,91,7,0,0,2,99,0,0,0,1,86,0,0,9,5,97,1,0,0,2,100,0,0,0,0,89,1,7,2,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,27,17,4,32,22,26,33,14,5,84,5,6,1,4,31,64,1,2,2,67,12,0,20,1,65,0,4,23,8,60,6,3,19,12,12,0,1,0,87,59,9,6,4,22,97,3
7,Kharkiv Oblast,UA-63,22,30,16,3,29,21,31,30,0,18,98,0,2,0,0,71,28,0,0,1,98,0,0,2,0,60,0,1,9,30,91,2,2,2,3,92,4,2,0,2,78,0,17,0,5,100,0
8,Khersons'ka oblast,UA-65,26,29,17,1,27,37,35,27,1,0,91,4,5,0,0,71,11,3,11,4,95,0,0,5,0,3,0,0,97,0,91,0,4,0,5,100,0,0,0,0,91,0,9,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,16,40,14,5,25,32,24,29,15,0,82,5,13,0,0,58,40,0,2,0,71,8,1,20,0,76,0,5,15,4,10,87,0,0,3,74,4,20,0,2,66,9,6,1,18,97,3
10,Kirovohrads'ka oblast,UA-35,22,38,12,6,22,32,29,27,9,3,78,12,10,0,0,68,26,4,2,0,76,10,2,12,0,80,0,2,10,8,76,2,15,2,5,84,2,14,0,0,19,0,1,79,1,100,0
11,Kyiv city,UA-30,17,37,15,1,30,18,17,19,46,0,93,2,3,0,2,70,28,0,1,1,83,2,0,15,0,83,0,1,11,5,76,7,5,2,10,91,2,3,0,4,77,5,13,1,4,95,5
12,Kyivs'ka oblast,UA-32,17,28,17,4,34,18,19,23,40,0,90,0,9,0,1,62,35,0,0,3,75,15,0,10,0,80,0,4,13,3,61,11,11,4,13,85,1,7,2,5,75,4,11,1,9,27,73
13,Luhans'ka oblast,UA-09,23,39,14,2,22,34,32,33,1,0,99,0,1,0,0,93,7,0,0,0,99,0,0,1,0,81,0,0,13,6,95,4,0,0,1,100,0,0,0,0,97,3,0,0,0,100,0
14,Lviv Oblast,UA-46,20,34,17,3,26,24,23,31,19,3,76,8,11,1,4,6,94,0,0,0,57,10,0,33,0,54,0,4,23,19,44,14,8,12,22,53,4,32,0,11,39,19,18,1,23,95,5
15,Mykolaivs'ka oblast,UA-48,18,34,19,1,28,36,31,32,1,0,72,22,4,0,2,44,14,2,36,4,92,3,0,5,0,59,0,0,36,5,89,2,6,0,3,89,0,11,0,0,87,0,5,0,8,100,0
16,Odessa Oblast,UA-51,20,32,16,2,30,35,30,34,1,0,63,36,1,0,0,91,6,0,1,2,91,2,0,7,0,74,0,1,23,2,89,2,1,1,7,99,1,0,0,0,95,1,2,1,1,100,0
17,Poltavs'ka oblast,UA-53,22,30,12,1,35,29,28,25,9,9,88,3,8,0,1,66,31,0,2,1,79,5,0,16,0,6,0,0,2,92,74,8,5,5,8,77,18,4,0,1,67,3,9,0,21,97,3
18,Rivnens'ka oblast,UA-56,14,38,15,2,31,33,17,26,23,1,86,6,5,0,3,46,51,0,3,0,79,11,1,9,0,75,0,4,17,4,76,8,3,3,10,7,0,93,0,0,48,4,2,0,46,99,1
19,Sevastopol' city,UA-40,18,30,14,2,36,32,36,31,1,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,92,0,0,4,4,100,0,0,0,0,100,0,0,0,0,96,0,4,0,0,100,0
20,Sums'ka oblast,UA-59,20,19,20,4,37,24,23,41,9,3,86,0,14,0,0,60,25,0,5,10,100,0,0,0,0,43,0,3,7,47,81,0,6,0,13,9,91,0,0,0,93,0,7,0,0,100,0
