,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,13,39,13,3,32,28,26,27,18,1,83,5,10,1,1,75,19,4,1,1,94,1,1,4,0,66,0,6,9,19,14,0,86,0,0,87,8,4,0,1,96,0,3,1,0,97,3
1,Chernihivs'ka oblast,UA-74,17,24,25,10,24,18,34,26,22,0,100,0,0,0,0,91,9,0,0,0,91,0,0,9,0,21,0,67,2,10,100,0,0,0,0,84,16,0,0,0,84,0,8,0,8,91,9
2,Chernivets'ka oblast,UA-77,23,37,16,4,20,33,30,27,9,1,79,1,16,0,4,76,21,1,2,0,87,6,0,7,0,82,0,8,4,6,6,1,0,93,0,77,14,1,0,8,80,14,6,0,0,100,0
3,Crimea,UA-43,28,32,16,1,23,29,34,37,0,0,99,0,1,0,0,43,1,0,0,56,99,0,0,1,0,93,1,0,5,1,99,0,0,1,0,100,0,0,0,0,99,1,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,23,31,15,2,29,31,32,34,2,1,55,2,41,0,2,62,9,28,0,1,94,5,0,1,0,51,0,2,36,11,88,6,0,2,4,95,3,1,0,1,76,1,14,1,8,100,0
5,Donetsk Oblast,UA-14,23,29,18,1,29,30,37,33,0,0,92,2,3,3,0,96,0,0,0,4,98,0,0,1,1,78,0,0,4,18,97,0,1,1,1,98,1,1,0,0,80,3,17,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,35,24,3,20,28,30,29,11,2,78,8,8,2,4,59,35,3,1,2,89,8,0,3,0,74,0,8,4,14,74,12,0,11,3,14,1,0,0,85,77,7,10,4,2,99,1
7,Kharkiv Oblast,UA-63,23,30,13,2,32,28,22,26,0,24,98,0,0,0,2,85,15,0,0,0,100,0,0,0,0,54,0,0,3,43,93,2,2,2,1,91,4,3,0,2,86,0,7,3,4,100,0
8,Khersons'ka oblast,UA-65,14,30,19,3,34,37,31,32,0,0,88,4,4,0,4,79,3,7,3,8,100,0,0,0,0,3,0,0,97,0,92,0,4,0,4,96,4,0,0,0,92,0,8,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,22,34,12,4,28,27,24,31,15,3,81,11,6,0,2,67,25,6,2,0,75,12,0,13,0,73,0,4,10,13,8,90,0,1,1,77,1,18,1,3,76,18,3,0,3,96,4
10,Kirovohrads'ka oblast,UA-35,23,27,13,5,32,29,26,33,8,4,61,15,22,0,2,67,7,17,9,0,91,6,0,3,0,58,0,2,18,22,76,2,11,3,8,80,6,14,0,0,18,2,1,79,0,97,3
11,Kyiv city,UA-30,22,34,14,1,29,18,18,18,46,0,89,5,3,0,3,73,25,0,2,0,87,6,0,7,0,67,0,6,14,13,73,5,5,3,14,89,2,6,0,3,77,5,11,3,4,93,7
