,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,20,33,15,2,30,25,25,31,18,1,79,6,10,3,2,70,18,5,6,1,88,4,0,8,0,77,0,4,12,7,12,0,87,0,1,88,5,3,1,3,87,1,3,6,3,100,0
1,Chernihivs'ka oblast,UA-74,13,30,24,2,31,33,20,19,27,1,89,0,11,0,0,83,17,0,0,0,81,13,0,6,0,28,0,65,5,2,80,3,7,7,3,96,0,4,0,0,89,3,8,0,0,100,0
2,Chernivets'ka oblast,UA-77,22,33,15,4,26,29,31,28,9,3,85,5,3,1,6,68,25,1,4,2,86,9,0,5,0,82,0,3,7,8,8,0,0,92,0,90,5,1,0,4,89,7,1,0,3,100,0
3,Crimea,UA-43,27,32,16,2,23,29,40,31,0,0,100,0,0,0,0,40,1,0,0,59,100,0,0,0,0,92,0,0,7,1,99,0,0,0,1,100,0,0,0,0,99,1,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,34,17,3,25,33,31,31,4,1,62,2,33,0,3,62,13,23,1,1,94,2,0,4,0,70,0,2,18,10,93,2,1,1,3,92,3,1,0,4,86,2,9,0,3,100,0
5,Donetsk Oblast,UA-14,22,34,16,2,26,32,35,33,0,0,97,1,2,0,0,90,3,0,1,6,98,2,0,0,0,79,0,0,12,9,90,1,2,1,6,97,1,2,0,0,98,1,0,0,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,16,36,17,3,28,30,23,34,12,1,85,5,7,0,3,49,49,1,0,1,85,11,1,3,0,81,0,1,15,3,74,4,2,15,5,16,0,0,0,84,80,7,8,1,4,99,1
7,Kharkiv Oblast,UA-63,19,36,13,3,29,27,25,26,1,21,91,1,4,3,1,85,12,1,0,2,100,0,0,0,0,56,0,0,1,43,96,1,1,0,2,92,5,0,0,3,96,0,4,0,0,100,0
8,Khersons'ka oblast,UA-65,15,34,7,3,41,35,36,29,0,0,85,11,0,0,4,79,8,3,3,7,96,4,0,0,0,4,0,0,96,0,76,0,3,10,11,92,0,8,0,0,79,3,7,3,8,100,0
9,Khmel'nyts'ka oblast,UA-68,20,37,12,2,29,30,29,30,9,2,86,6,4,3,1,67,30,1,2,0,82,5,0,13,0,88,0,3,5,4,11,86,0,1,2,78,3,18,0,1,82,12,2,0,4,99,1
10,Kirovohrads'ka oblast,UA-35,17,34,22,5,22,31,20,41,6,2,65,9,16,5,5,60,22,8,10,0,90,5,0,5,0,77,0,6,6,11,71,6,11,4,8,90,0,10,0,0,20,0,1,79,0,100,0
11,Kyiv city,UA-30,18,34,17,3,28,17,16,19,48,0,89,6,3,0,2,73,23,1,2,1,83,3,0,14,0,75,0,2,12,11,77,5,5,3,10,94,1,3,0,2,82,4,8,2,4,94,6
12,Kyivs'ka oblast,UA-32,18,36,17,4,25,20,21,16,43,0,89,3,6,0,2,77,20,1,2,0,89,5,1,5,0,89,0,1,2,8,79,5,5,2,9,91,3,2,0,4,88,4,5,0,3,33,67
13,Luhans'ka oblast,UA-09,21,36,17,3,23,38,31,31,0,0,100,0,0,0,0,97,0,0,0,3,98,0,2,0,0,93,0,0,5,2,100,0,0,0,0,95,0,5,0,0,98,2,0,0,0,100,0
14,Lviv Oblast,UA-46,19,35,16,3,27,24,27,30,16,3,75,7,8,1,9,7,93,0,0,0,68,9,0,23,0,65,0,4,15,16,54,14,5,12,15,58,2,30,0,10,47,18,19,2,14,92,8
15,Mykolaivs'ka oblast,UA-48,22,26,15,5,32,32,35,32,1,0,66,26,8,0,0,37,2,0,61,0,93,0,0,7,0,53,0,0,41,6,87,3,0,0,10,93,3,4,0,0,90,0,3,7,0,100,0
16,Odessa Oblast,UA-51,18,34,17,3,28,34,36,28,2,0,63,36,1,0,0,90,4,0,5,1,94,0,0,6,0,83,0,0,15,2,96,0,0,2,2,98,1,1,0,0,95,0,4,0,1,100,0
17,Poltavs'ka oblast,UA-53,16,35,16,2,31,33,23,27,6,11,82,5,11,0,2,73,23,1,3,0,88,6,1,5,0,7,0,0,0,93,86,1,3,6,4,70,15,12,0,3,79,0,14,3,4,99,1
18,Rivnens'ka oblast,UA-56,21,34,12,7,26,28,25,30,15,2,87,2,9,1,1,59,39,0,2,0,87,9,0,4,0,82,0,4,9,5,84,7,2,3,4,7,0,93,0,0,61,5,1,0,33,97,3
19,Sevastopol' city,UA-40,13,37,19,1,30,40,31,29,0,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,86,0,0,11,3,100,0,0,0,0,100,0,0,0,0,89,4,7,0,0,100,0
20,Sums'ka oblast,UA-59,21,37,13,2,27,38,30,21,10,1,89,2,5,0,4,80,20,0,0,0,85,9,0,6,0,78,0,0,2,20,93,0,2,2,3,19,80,0,0,1,89,2,4,0,5,100,0
21,Ternopil's'ka oblast,UA-61,17,30,18,1,34,30,29,27,11,3,85,1,11,0,3,40,57,2,1,0,85,12,1,2,0,77,0,4,13,6,73,7,1,15,4,79,3,11,0,7,6,94,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,20,33,14,4,29,31,24,31,12,2,82,8,9,0,1,69,24,4,3,0,10,0,0,90,0,80,0,0,9,11,78,6,2,5,9,91,4,5,0,0,87,0,6,0,7,97,3
23,Volyns'ka oblast,UA-07,21,31,10,7,31,28,26,30,13,3,74,5,7,5,9,44,52,1,3,0,82,14,0,4,0,88,0,2,10,0,92,0,2,0,6,78,1,21,0,0,6,0,0,0,94,98,2
24,Zakarpats'ka oblast,UA-21,33,25,12,5,25,26,26,34,13,1,76,6,12,0,6,47,50,1,2,0,87,10,0,3,0,89,0,4,1,6,74,2,5,10,9,89,7,1,0,3,9,0,91,0,0,97,3
25,Zaporiz'ka oblast,UA-23,21,32,13,5,29,36,31,30,3,0,40,0,0,0,60,84,12,0,1,3,95,2,0,3,0,84,0,0,13,3,91,7,0,1,1,97,0,1,0,2,94,0,3,1,2,100,0
26,Zhytomyrs'ka oblast,UA-18,16,36,15,4,29,29,22,27,19,3,88,2,4,2,4,75,21,3,1,0,75,12,0,13,0,85,0,3,6,6,7,0,0,0,93,83,3,14,0,0,92,2,2,0,4,96,4
