,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,21,34,16,2,27,28,29,25,17,1,86,4,9,0,1,83,16,0,1,0,94,0,0,6,0,88,0,3,4,5,14,0,85,0,1,93,6,1,0,0,88,2,2,8,0,97,3
1,Chernihivs'ka oblast,UA-74,28,32,14,2,24,26,27,28,18,1,89,2,2,2,5,87,13,0,0,0,91,4,0,5,0,25,0,71,0,4,98,0,0,0,2,86,12,0,0,2,86,2,10,2,0,96,4
2,Chernivets'ka oblast,UA-77,18,36,18,4,24,34,27,28,8,3,89,4,4,1,2,70,27,1,1,1,90,2,1,7,0,90,0,4,6,0,9,0,0,91,0,95,1,1,2,1,89,5,5,1,0,100,0
3,Crimea,UA-43,21,35,20,2,22,34,33,33,0,0,100,0,0,0,0,38,0,0,0,62,99,1,0,0,0,90,0,0,9,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,36,15,4,25,37,31,31,1,0,64,0,33,0,3,68,7,25,0,0,95,1,0,4,0,83,0,0,10,7,91,1,1,3,4,95,3,0,0,2,89,1,5,3,2,100,0
5,Donetsk Oblast,UA-14,24,36,17,3,20,40,32,28,0,0,95,0,3,2,0,96,2,0,0,2,100,0,0,0,0,92,0,0,4,4,99,0,1,0,0,99,0,1,0,0,98,0,2,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,38,13,3,26,31,29,31,8,1,90,1,6,2,1,60,37,0,3,0,94,2,0,4,0,88,0,0,4,8,82,3,0,15,0,16,0,0,0,84,89,3,5,0,3,100,0
7,Kharkiv Oblast,UA-63,24,34,12,2,28,29,26,24,1,20,97,1,2,0,0,93,7,0,0,0,97,0,0,3,0,74,0,0,0,26,97,0,1,0,2,95,2,2,0,1,93,0,7,0,0,100,0
8,Khersons'ka oblast,UA-65,23,29,14,4,30,27,34,39,0,0,87,13,0,0,0,83,4,0,4,9,91,0,0,9,0,4,0,0,96,0,91,4,0,0,5,95,5,0,0,0,95,0,5,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,21,34,17,3,25,33,30,30,6,1,94,2,3,1,0,76,21,0,3,0,90,1,0,9,0,86,0,2,3,9,11,88,0,1,0,82,4,13,0,1,76,16,2,1,5,99,1
10,Kirovohrads'ka oblast,UA-35,20,34,15,1,30,32,32,31,4,1,80,5,14,1,0,79,14,5,1,1,96,2,0,2,0,75,0,1,9,15,86,4,7,1,2,88,3,9,0,0,19,0,0,81,0,93,7
11,Kyiv city,UA-30,20,31,17,3,29,15,16,18,50,1,83,6,7,0,4,59,38,2,1,0,78,3,0,19,0,72,0,5,11,12,62,7,9,5,17,74,3,19,0,4,67,12,10,1,10,94,6
12,Kyivs'ka oblast,UA-32,22,35,13,4,26,20,17,16,46,1,89,1,8,0,2,83,16,1,0,0,88,4,0,8,0,83,0,4,7,6,83,6,2,3,6,87,7,3,0,3,90,1,5,1,3,39,61
13,Luhans'ka oblast,UA-09,21,33,12,4,30,35,32,33,0,0,100,0,0,0,0,99,0,0,0,1,95,0,5,0,0,97,0,0,2,1,100,0,0,0,0,99,0,0,0,1,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,19,34,17,4,26,27,28,32,11,2,79,4,14,0,3,7,93,0,0,0,79,5,0,16,0,76,0,4,7,13,65,8,4,12,11,69,5,17,0,9,56,13,15,2,14,97,3
15,Mykolaivs'ka oblast,UA-48,19,30,20,3,28,34,29,36,1,0,78,18,2,0,2,50,6,3,41,0,96,0,0,4,0,80,0,0,20,0,87,0,2,7,4,96,4,0,0,0,89,2,0,5,4,100,0
16,Odessa Oblast,UA-51,22,36,13,4,25,36,34,30,0,0,66,34,0,0,0,92,4,0,3,1,96,0,0,4,0,90,0,0,9,1,97,1,0,1,1,98,0,2,0,0,94,2,4,0,0,100,0
17,Poltavs'ka oblast,UA-53,19,37,19,3,22,33,27,27,8,5,88,5,7,0,0,85,12,0,1,2,89,2,0,9,0,9,0,0,0,91,89,2,3,1,5,78,14,5,0,3,85,1,7,2,5,97,3
18,Rivnens'ka oblast,UA-56,25,33,13,2,27,34,26,23,15,2,88,2,7,0,3,65,33,2,0,0,93,2,0,5,0,92,0,0,4,4,86,4,3,2,5,8,0,92,0,0,69,5,0,0,26,100,0
19,Sevastopol' city,UA-40,15,35,16,4,30,31,38,31,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,83,0,0,14,3,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,20,35,15,2,28,33,33,27,4,3,91,1,5,0,3,89,11,0,0,0,95,0,0,5,0,80,0,4,4,12,89,2,3,1,5,19,81,0,0,0,92,3,5,0,0,100,0
21,Ternopil's'ka oblast,UA-61,23,30,17,4,26,26,32,33,7,2,77,8,11,2,2,51,45,1,3,0,95,4,0,1,0,86,1,1,6,6,73,14,2,7,4,80,2,5,0,13,5,95,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,21,34,16,3,26,31,28,25,14,2,82,10,6,0,2,83,14,0,3,0,10,0,0,90,0,79,0,3,11,7,77,6,2,11,4,87,3,7,0,3,93,0,0,1,6,97,3
23,Volyns'ka oblast,UA-07,22,31,15,4,28,31,26,25,15,3,75,7,8,1,9,50,46,3,1,0,79,9,0,12,0,87,0,5,7,1,91,1,2,0,6,64,5,29,0,2,5,0,0,0,95,99,1
24,Zakarpats'ka oblast,UA-21,34,28,15,3,20,34,25,34,7,0,89,2,6,0,3,70,28,1,1,0,87,9,0,4,0,96,0,0,3,1,94,3,0,1,2,86,6,4,1,3,12,0,88,0,0,99,1
25,Zaporiz'ka oblast,UA-23,20,37,15,3,25,31,33,35,1,0,37,0,3,0,60,90,9,0,0,1,96,1,0,3,0,86,0,0,9,5,99,0,0,1,0,98,1,0,0,1,95,0,4,0,1,100,0
26,Zhytomyrs'ka oblast,UA-18,20,38,16,3,23,29,23,27,20,1,86,4,6,1,3,76,23,1,0,0,86,0,1,13,0,93,0,1,5,1,7,0,0,0,93,82,1,15,0,2,90,1,1,0,8,96,4
