,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,in2,Одеса,Дніпро,Донецьк,Запоріжжя,in3,Львів,Кривий Ріг,Миколаїв,Севастополь,in4,Маріуполь,Луганськ,Вінниця,Макіївка,in5,Сімферополь,Чернігів,Херсон,Полтава,in6,Хмельницький,Черкаси,Чернівці,Житомир,in7,Суми,Рівне,Горлівка,Івано-Франківськ,in8,Тернопіль,Ужгород,Кропивницький,луцьк,in9,Біла Церква
10,Kirovohrads'ka oblast,UA-35,23,39,9,6,23,32,30,28,7,3,74,13,13,0,0,64,28,6,2,0,77,10,3,10,0,77,0,3,10,10,77,0,13,3,7,89,0,11,0,0,20,0,0,80,0,100,0
11,Kyiv city,UA-30,15,38,15,1,31,18,17,19,46,0,93,3,3,0,1,69,28,1,0,2,82,3,0,15,0,81,0,1,13,5,75,6,4,2,13,89,3,3,0,5,77,5,14,2,2,94,6
12,Kyivs'ka oblast,UA-32,17,31,16,2,34,18,21,24,37,0,91,0,7,0,2,67,30,0,0,3,80,12,0,8,0,81,0,2,13,4,65,12,8,3,12,91,2,5,0,2,81,4,11,2,2,29,71
13,Luhans'ka oblast,UA-09,23,37,14,2,24,36,30,34,0,0,97,0,3,0,0,92,8,0,0,0,97,0,0,3,0,82,0,0,16,2,94,3,0,0,3,100,0,0,0,0,94,6,0,0,0,100,0
14,Lviv Oblast,UA-46,19,35,18,2,26,25,23,31,18,3,73,9,12,1,5,5,94,0,1,0,53,10,0,37,0,50,0,5,26,19,41,15,9,12,23,49,6,32,0,13,39,21,22,1,17,95,5
15,Mykolaivs'ka oblast,UA-48,19,31,18,2,30,26,33,40,1,0,72,18,7,0,3,40,10,2,46,2,91,5,0,4,0,63,0,0,34,3,87,0,9,0,4,91,0,9,0,0,91,0,9,0,0,100,0
16,Odessa Oblast,UA-51,22,31,17,2,28,36,29,35,0,0,59,39,2,0,0,90,6,0,3,1,89,3,0,8,0,72,0,1,25,2,85,3,2,3,7,99,0,0,0,1,94,0,3,2,1,99,1
17,Poltavs'ka oblast,UA-53,25,28,11,0,36,26,28,23,11,12,86,0,12,0,2,65,34,0,1,0,74,6,0,20,0,6,0,1,2,91,72,8,4,8,8,68,25,5,0,2,77,6,8,0,9,98,2
18,Rivnens'ka oblast,UA-56,14,37,15,3,31,35,19,26,19,1,87,4,0,0,9,32,63,1,4,0,75,7,0,18,0,67,0,10,17,6,72,15,3,3,7,3,0,97,0,0,48,4,0,0,48,100,0
19,Sevastopol' city,UA-40,17,28,13,1,41,32,34,32,2,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,5,0,0,100,0
20,Sums'ka oblast,UA-59,22,9,19,6,44,12,25,55,4,4,86,0,14,0,0,55,27,0,9,9,100,0,0,0,0,33,0,5,0,62,86,0,14,0,0,7,92,1,0,0,100,0,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,18,32,18,4,28,24,25,36,12,3,77,2,8,2,11,26,73,0,0,1,73,10,0,17,0,70,0,4,22,4,65,9,2,18,6,65,2,20,0,13,5,94,0,0,1,94,6
22,Vinnyts'ka oblast,UA-05,19,35,16,5,25,29,25,33,12,1,84,7,5,0,4,63,33,2,1,1,6,1,0,93,0,72,0,0,18,10,73,8,2,6,11,84,5,9,0,2,84,7,2,2,5,92,8
23,Volyns'ka oblast,UA-07,19,32,18,4,27,28,28,29,12,3,92,0,4,0,4,29,70,0,0,1,79,7,3,11,0,79,0,11,7,3,79,14,0,0,7,60,8,27,0,5,6,0,0,0,94,100,0
24,Zakarpats'ka oblast,UA-21,32,33,17,2,16,29,27,27,12,5,87,4,2,2,5,39,58,1,1,1,76,12,0,12,0,73,0,6,11,10,73,8,4,7,8,87,2,5,2,4,8,0,90,0,2,98,2
25,Zaporiz'ka oblast,UA-23,14,37,14,4,31,36,31,33,0,0,41,0,0,0,59,73,17,0,0,10,94,6,0,0,0,75,0,0,20,5,88,3,3,3,3,100,0,0,0,0,97,0,3,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,24,34,13,0,29,26,31,19,24,0,90,5,5,0,0,59,32,3,6,0,70,11,0,19,0,82,0,4,5,9,4,0,0,0,96,75,0,25,0,0,86,0,14,0,0,86,14
