,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,19,38,12,0,31,35,18,24,20,3,78,11,7,4,0,64,24,6,3,3,78,3,0,15,4,76,0,0,10,14,9,0,91,0,0,100,0,0,0,0,78,11,3,0,8,100,0
1,Chernihivs'ka oblast,UA-74,26,24,24,0,26,18,24,19,38,1,91,0,9,0,0,84,8,0,0,8,91,9,0,0,0,13,0,81,2,4,77,8,0,7,8,91,9,0,0,0,84,8,0,0,8,91,9
2,Chernivets'ka oblast,UA-77,23,28,27,7,15,22,45,31,1,1,84,12,4,0,0,92,8,0,0,0,92,4,0,4,0,84,0,0,12,4,5,1,0,94,0,96,0,0,0,4,61,29,5,0,5,100,0
3,Crimea,UA-43,22,22,18,10,28,17,44,39,0,0,98,2,0,0,0,34,0,0,0,66,100,0,0,0,0,84,0,0,15,1,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,16,39,20,3,22,35,30,31,3,1,58,2,36,0,4,60,7,32,0,1,100,0,0,0,0,75,0,0,16,9,81,1,3,9,6,93,4,2,0,1,76,5,9,6,4,100,0
5,Donetsk Oblast,UA-14,22,37,11,6,24,35,35,29,1,0,100,0,0,0,0,88,5,0,0,7,100,0,0,0,0,88,0,0,7,5,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,35,17,3,27,29,32,30,8,1,77,6,8,0,9,51,43,2,3,1,93,5,0,2,0,88,3,2,2,5,72,0,2,26,0,13,0,0,0,87,77,17,4,0,2,100,0
7,Kharkiv Oblast,UA-63,18,34,22,3,23,26,23,26,0,25,94,4,0,0,2,96,4,0,0,0,100,0,0,0,0,72,0,1,7,20,94,0,6,0,0,96,4,0,0,0,83,11,5,1,0,100,0
8,Khersons'ka oblast,UA-65,16,32,5,5,42,41,13,40,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,13,41,19,1,26,33,27,23,13,4,77,13,10,0,0,64,31,3,2,0,74,0,0,26,0,75,0,3,16,6,6,93,1,0,0,80,0,20,0,0,58,38,0,2,2,96,4
10,Kirovohrads'ka oblast,UA-35,18,30,20,4,28,36,23,29,12,0,68,11,21,0,0,87,9,4,0,0,91,5,0,4,0,83,0,0,13,4,80,0,12,4,4,83,0,17,0,0,19,2,2,77,0,100,0
11,Kyiv city,UA-30,18,37,16,4,25,18,14,19,49,0,82,6,8,0,4,58,40,0,2,0,77,1,0,22,0,76,0,3,9,12,55,11,8,7,19,73,3,19,0,5,63,21,7,1,8,94,6
12,Kyivs'ka oblast,UA-32,14,37,20,2,27,17,20,17,46,0,87,4,8,0,1,85,14,0,1,0,96,0,1,3,0,80,0,1,12,7,85,2,5,4,4,99,0,1,0,0,88,6,4,1,1,40,60
13,Luhans'ka oblast,UA-09,22,31,15,4,28,31,39,27,3,0,100,0,0,0,0,81,10,0,0,9,95,0,5,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,20,38,14,1,27,30,30,29,10,1,81,7,10,0,2,7,92,0,1,0,89,3,0,8,0,77,0,2,7,14,60,6,4,23,7,75,1,13,0,11,53,20,12,1,14,96,4
15,Mykolaivs'ka oblast,UA-48,22,28,22,0,28,33,29,36,2,0,71,29,0,0,0,46,6,2,46,0,85,0,0,15,0,61,0,0,36,3,81,14,5,0,0,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,19,37,13,4,27,38,34,27,1,0,49,49,0,0,2,87,10,3,0,0,91,0,0,9,0,80,0,0,17,3,95,0,1,2,2,100,0,0,0,0,92,6,0,1,1,100,0
17,Poltavs'ka oblast,UA-53,19,41,13,2,25,32,28,26,10,4,87,5,4,2,2,79,21,0,0,0,87,4,0,9,0,5,0,0,0,95,78,2,0,20,0,74,11,13,0,2,67,7,10,7,9,98,2
