,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
11,Kyiv city,UA-30,18,31,19,4,28,13,15,19,52,1,84,4,8,0,4,56,41,1,1,1,78,1,0,21,0,79,0,2,6,13,62,10,8,6,14,71,2,21,0,6,67,15,7,1,10,94,6
12,Kyivs'ka oblast,UA-32,19,38,18,3,22,19,16,20,44,1,84,7,9,0,0,80,17,2,0,1,95,1,1,3,0,85,0,3,8,4,83,2,3,1,11,92,4,1,1,2,86,2,4,0,8,39,61
13,Luhans'ka oblast,UA-09,18,36,15,0,31,37,33,29,1,0,100,0,0,0,0,90,10,0,0,0,95,0,5,0,0,82,0,0,9,9,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,17,37,17,3,26,27,28,35,9,1,85,4,11,0,0,7,92,0,1,0,89,3,0,8,0,84,0,1,4,11,76,4,2,14,4,75,1,17,0,7,64,11,15,0,10,98,2
15,Mykolaivs'ka oblast,UA-48,26,30,14,1,29,32,32,35,1,0,69,16,3,0,12,38,2,8,52,0,100,0,0,0,0,72,0,0,24,4,90,0,5,5,0,90,5,0,0,5,86,0,5,4,5,100,0
16,Odessa Oblast,UA-51,23,32,12,6,27,29,33,35,3,0,48,51,1,0,0,87,4,0,6,3,93,0,0,7,0,83,0,0,15,2,94,1,1,3,1,99,1,0,0,0,94,0,5,1,0,100,0
17,Poltavs'ka oblast,UA-53,19,32,18,3,28,29,20,34,14,3,83,5,8,0,4,76,22,1,0,1,88,0,0,12,0,5,0,0,0,95,80,1,6,7,6,83,11,5,0,1,78,6,1,4,11,97,3
18,Rivnens'ka oblast,UA-56,11,39,22,0,28,32,14,33,17,4,81,6,13,0,0,68,31,0,1,0,86,10,2,2,0,88,0,0,5,7,81,4,0,11,4,5,0,95,0,0,55,6,3,1,35,100,0
19,Sevastopol' city,UA-40,28,40,20,0,12,34,26,40,0,0,100,0,0,0,0,4,0,0,0,96,95,0,0,5,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,30,31,17,7,15,28,35,22,12,3,83,17,0,0,0,74,26,0,0,0,88,6,0,6,0,55,0,0,3,42,75,0,5,10,10,10,90,0,0,0,88,6,0,0,6,100,0
21,Ternopil's'ka oblast,UA-61,24,35,8,6,27,27,30,31,10,2,75,8,5,2,10,56,36,0,7,1,94,0,0,6,0,86,0,0,11,3,81,0,5,14,0,73,2,15,0,10,4,96,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,20,34,17,3,26,28,24,33,14,1,76,17,6,1,0,74,16,4,6,0,7,0,0,93,0,85,0,1,7,7,73,10,4,4,9,84,1,14,0,1,85,1,5,0,9,97,3
23,Volyns'ka oblast,UA-07,18,36,12,1,33,30,27,26,17,0,65,3,26,0,6,45,49,2,4,0,85,11,0,4,0,88,0,0,4,8,82,4,4,7,3,73,0,27,0,0,3,0,0,0,97,96,4
24,Zakarpats'ka oblast,UA-21,28,29,18,3,22,29,32,34,4,1,85,4,7,2,2,67,32,0,1,0,96,0,0,4,0,91,0,0,9,0,89,2,2,5,2,87,0,6,0,7,10,0,90,0,0,98,2
25,Zaporiz'ka oblast,UA-23,18,37,17,4,24,33,29,36,2,0,34,0,5,0,61,92,4,4,0,0,98,0,0,2,0,90,0,0,8,2,96,0,0,0,4,90,4,4,0,2,94,2,4,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,21,33,16,5,25,19,27,25,29,0,83,9,2,0,6,80,20,0,0,0,85,3,0,12,0,78,0,0,8,14,4,0,0,0,96,72,8,15,0,5,76,5,5,3,11,100,0
