,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,17,37,17,3,26,25,25,33,17,0,83,5,11,1,0,77,17,3,3,0,81,5,0,12,2,90,0,1,7,2,14,0,85,0,1,95,1,3,0,1,90,4,4,0,2,98,2
1,Chernihivs'ka oblast,UA-74,30,29,8,2,31,25,24,19,29,3,83,9,4,0,4,76,20,0,0,4,100,0,0,0,0,14,0,83,0,3,79,4,8,0,9,82,5,9,0,4,86,0,0,5,9,100,0
2,Chernivets'ka oblast,UA-77,19,26,25,3,27,24,33,33,10,0,88,3,6,3,0,67,31,0,0,2,83,9,0,8,0,67,0,0,26,7,4,1,0,95,0,85,3,0,0,12,85,9,3,3,0,100,0
3,Crimea,UA-43,20,35,15,4,26,33,36,31,0,0,99,0,1,0,0,35,1,0,0,64,100,0,0,0,0,86,0,0,9,5,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,31,17,5,26,33,30,33,3,1,56,1,38,0,5,59,10,29,1,1,98,0,0,2,0,81,0,1,11,7,89,1,1,4,5,93,1,1,0,5,89,2,5,3,1,99,1
5,Donetsk Oblast,UA-14,23,32,15,1,29,29,29,39,3,0,99,0,1,0,0,86,3,0,2,9,98,1,0,1,0,87,0,0,6,7,99,0,0,1,0,100,0,0,0,0,95,0,2,3,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,21,42,16,1,20,29,28,32,9,2,76,2,13,3,6,66,34,0,0,0,93,3,0,4,0,92,0,1,3,4,74,5,1,18,2,12,0,0,0,88,83,4,8,3,2,100,0
7,Kharkiv Oblast,UA-63,22,37,16,0,25,27,19,25,2,27,98,1,1,0,0,93,7,0,0,0,98,0,0,2,0,63,0,0,3,34,93,1,1,2,3,100,0,0,0,0,90,1,7,1,1,100,0
8,Khersons'ka oblast,UA-65,27,20,14,4,35,23,20,57,0,0,100,0,0,0,0,87,0,0,0,13,100,0,0,0,0,7,0,0,93,0,96,4,0,0,0,100,0,0,0,0,96,0,4,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,15,35,17,2,31,29,23,33,15,0,83,1,14,0,2,66,28,5,1,0,81,0,0,19,0,79,2,3,15,1,8,91,0,0,1,72,7,18,0,3,71,19,4,0,6,100,0
10,Kirovohrads'ka oblast,UA-35,20,39,15,2,24,27,40,21,11,1,85,0,8,3,4,69,16,12,0,3,92,0,0,8,0,66,0,0,25,9,76,3,14,0,7,76,3,18,0,3,10,1,0,88,1,100,0
11,Kyiv city,UA-30,18,34,17,3,28,14,17,19,50,0,85,6,7,0,2,55,42,1,2,0,81,0,0,19,0,78,0,3,8,11,62,10,8,6,14,72,2,21,0,5,67,14,8,2,9,95,5
12,Kyivs'ka oblast,UA-32,19,36,16,3,26,17,16,19,47,1,88,3,8,0,1,82,15,2,1,0,95,1,0,4,0,85,0,2,11,2,86,6,0,1,7,91,3,3,0,3,91,2,4,1,2,36,64
13,Luhans'ka oblast,UA-09,31,24,18,1,26,23,39,38,0,0,98,0,2,0,0,92,0,0,0,8,100,0,0,0,0,92,0,0,5,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
