,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,in2,Одеса,Дніпро,Донецьк,Запоріжжя,in3,Львів,Кривий Ріг,Миколаїв,Севастополь,in4,Маріуполь,Луганськ,Вінниця,Макіївка,in5,Сімферополь,Чернігів,Херсон,Полтава,in6,Хмельницький,Черкаси,Чернівці,Житомир,in7,Суми,Рівне,Горлівка,Івано-Франківськ,in8,Тернопіль,Ужгород,Кропивницький,луцьк,in9,Біла Церква
10,Kirovohrads'ka oblast,UA-35,15,34,21,3,27,37,33,22,7,1,67,14,16,0,3,81,8,9,2,0,98,0,0,2,0,81,0,2,6,11,87,2,9,0,2,91,2,5,0,2,21,0,1,77,1,100,0
11,Kyiv city,UA-30,18,34,17,4,27,21,21,25,33,0,88,5,6,0,1,60,39,1,0,0,84,1,0,15,0,72,0,2,12,14,68,7,4,6,15,76,4,13,0,7,70,11,7,2,10,95,5
12,Kyivs'ka oblast,UA-32,23,31,15,5,26,20,22,23,35,0,91,3,4,1,1,88,9,1,1,1,94,0,2,4,0,93,0,0,3,4,87,5,2,0,6,92,3,4,0,1,96,1,1,0,2,41,59
13,Luhans'ka oblast,UA-09,24,29,17,4,26,35,33,30,2,0,100,0,0,0,0,99,0,0,0,1,98,0,2,0,0,98,0,0,1,1,98,0,0,0,2,96,0,3,0,1,95,0,2,0,3,100,0
14,Lviv Oblast,UA-46,19,32,18,3,28,26,33,34,7,0,89,4,7,0,0,7,93,0,0,0,94,1,1,4,0,95,0,1,2,2,88,4,0,5,3,86,2,6,0,6,81,7,3,0,9,99,1
15,Mykolaivs'ka oblast,UA-48,20,28,19,2,31,27,34,37,2,0,86,11,2,0,1,61,1,1,37,0,94,2,0,4,0,72,0,0,26,2,94,4,1,0,1,95,1,3,0,1,97,1,0,0,2,99,1
16,Odessa Oblast,UA-51,19,33,16,4,28,31,33,35,1,0,64,36,0,0,0,94,4,0,1,1,97,0,1,2,0,88,0,1,9,2,95,2,2,0,1,96,3,1,0,0,98,0,1,0,1,100,0
17,Poltavs'ka oblast,UA-53,19,34,16,4,27,34,26,30,8,2,90,1,6,1,2,83,13,2,2,0,87,2,0,11,0,6,0,0,0,94,87,5,2,1,5,83,3,13,0,1,90,1,1,0,8,98,2
18,Rivnens'ka oblast,UA-56,23,29,18,7,23,24,29,27,19,1,90,7,0,3,0,62,37,0,0,1,99,0,0,1,0,92,0,1,4,3,80,9,0,1,10,4,0,96,0,0,61,4,0,0,35,99,1
19,Sevastopol' city,UA-40,27,34,16,5,18,34,44,22,0,0,100,0,0,0,0,5,0,0,0,95,100,0,0,0,0,90,0,0,5,5,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,19,32,13,3,33,31,34,27,5,3,94,4,0,0,2,92,8,0,0,0,94,1,0,5,0,87,0,2,1,10,89,4,1,0,6,29,71,0,0,0,92,1,4,2,1,100,0
21,Ternopil's'ka oblast,UA-61,21,33,14,3,29,24,33,33,10,0,87,1,9,1,2,61,39,0,0,0,94,0,1,5,0,95,0,0,4,1,83,11,0,4,2,80,1,12,0,7,7,93,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,18,30,18,2,32,26,32,29,12,1,87,11,2,0,0,86,13,1,0,0,10,0,0,90,0,91,0,0,3,6,88,6,0,0,6,94,2,4,0,0,93,0,1,1,5,100,0
23,Volyns'ka oblast,UA-07,19,34,22,5,20,33,27,30,10,0,84,6,6,2,2,65,32,0,0,3,94,4,0,2,0,98,0,0,2,0,79,9,2,8,2,64,3,32,0,1,5,0,0,0,95,100,0
24,Zakarpats'ka oblast,UA-21,42,21,14,2,21,28,35,32,5,0,87,4,8,0,1,73,27,0,0,0,97,0,0,3,0,99,0,0,1,0,95,1,0,3,1,90,6,1,0,3,15,0,85,0,0,100,0
25,Zaporiz'ka oblast,UA-23,21,31,17,4,27,31,33,34,2,0,58,0,2,0,40,95,4,0,0,1,100,0,0,0,0,94,0,0,3,3,98,1,1,0,0,98,2,0,0,0,98,0,1,1,0,100,0
26,Zhytomyrs'ka oblast,UA-18,20,42,10,6,22,31,25,25,19,0,87,4,8,0,1,89,11,0,0,0,85,1,0,14,0,92,0,4,2,2,5,0,0,0,95,85,8,3,2,2,84,3,6,2,5,96,4
