,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,19,33,19,6,23,31,31,23,14,1,79,9,7,4,1,86,13,1,0,0,88,8,0,4,0,91,0,1,7,1,15,1,83,0,1,97,3,0,0,0,95,2,0,3,0,97,3
1,Chernihivs'ka oblast,UA-74,21,35,14,0,30,26,24,20,28,2,86,5,9,0,0,86,14,0,0,0,82,9,0,9,0,24,0,75,0,1,90,0,0,0,10,100,0,0,0,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,29,32,12,5,22,31,21,33,14,1,77,5,13,0,5,77,21,0,2,0,97,3,0,0,0,89,0,5,0,6,6,1,0,93,0,91,3,3,0,3,91,6,0,0,3,97,3
3,Crimea,UA-43,21,32,16,2,29,32,38,30,0,0,98,2,0,0,0,41,0,0,0,59,98,0,0,2,0,86,0,0,14,0,100,0,0,0,0,100,0,0,0,0,96,0,2,0,2,100,0
4,Dnipropetrovsk Oblast,UA-12,20,34,17,3,26,36,28,31,4,1,61,2,36,0,1,65,8,25,0,2,95,1,0,4,0,75,0,0,13,12,95,2,0,0,3,92,4,2,0,2,90,2,3,3,2,100,0
5,Donetsk Oblast,UA-14,21,37,16,0,26,36,37,26,1,0,99,0,0,1,0,94,1,0,0,5,97,0,0,3,0,95,0,0,4,1,99,0,0,0,1,100,0,0,0,0,99,0,0,0,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,16,35,17,3,29,30,27,30,12,1,78,11,5,1,5,64,36,0,0,0,85,12,1,2,0,86,0,0,6,8,71,6,2,19,2,16,0,1,0,83,80,10,9,0,1,100,0
7,Kharkiv Oblast,UA-63,23,33,13,0,31,21,27,29,2,21,93,3,2,2,0,93,7,0,0,0,95,2,0,3,0,53,0,0,11,36,95,2,0,0,3,93,7,0,0,0,89,2,9,0,0,100,0
8,Khersons'ka oblast,UA-65,27,33,13,5,22,24,33,39,4,0,80,7,7,0,6,100,0,0,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,21,34,17,3,25,31,28,30,9,2,86,10,3,0,1,71,23,1,2,3,82,3,1,14,0,93,0,0,2,5,10,88,0,1,1,78,0,21,0,1,73,15,4,1,7,97,3
10,Kirovohrads'ka oblast,UA-35,25,27,16,2,30,30,36,22,5,7,70,9,12,0,9,61,13,19,2,5,83,7,3,7,0,74,0,0,13,13,80,3,3,3,11,92,4,4,0,0,17,0,0,83,0,100,0
11,Kyiv city,UA-30,18,34,17,3,28,17,16,22,44,1,86,8,5,0,1,82,15,1,1,1,88,5,0,7,0,80,0,3,12,5,81,4,6,3,6,91,3,4,0,2,85,5,6,1,3,96,4
12,Kyivs'ka oblast,UA-32,22,35,17,4,22,20,20,17,42,1,84,8,6,0,2,86,6,1,2,5,85,7,0,8,0,88,0,1,10,1,87,6,3,2,2,87,2,9,0,2,88,2,7,0,3,38,62
13,Luhans'ka oblast,UA-09,18,37,16,5,24,40,28,32,0,0,100,0,0,0,0,98,0,0,0,2,100,0,0,0,0,96,0,0,4,0,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,20,34,14,5,27,27,27,29,15,2,73,13,9,0,5,10,89,0,1,0,73,5,1,21,0,74,0,3,12,11,59,11,5,10,15,62,3,26,0,9,51,17,14,2,16,97,3
15,Mykolaivs'ka oblast,UA-48,21,31,15,2,31,33,33,32,1,1,71,25,2,0,2,57,4,2,33,4,97,0,0,3,0,82,0,0,18,0,93,7,0,0,0,100,0,0,0,0,84,3,6,7,0,100,0
16,Odessa Oblast,UA-51,21,37,16,2,24,35,35,29,1,0,60,40,0,0,0,90,5,0,3,2,98,1,0,1,0,88,0,0,12,0,92,3,2,0,3,100,0,0,0,0,88,1,10,1,0,100,0
17,Poltavs'ka oblast,UA-53,22,36,15,4,23,29,31,29,7,4,93,5,2,0,0,91,8,0,1,0,89,2,0,9,0,8,0,0,1,91,92,4,2,0,2,84,7,5,1,3,91,1,3,1,4,98,2
18,Rivnens'ka oblast,UA-56,25,29,16,5,25,25,32,28,14,1,74,14,8,0,4,64,35,0,1,0,88,5,2,5,0,95,0,3,0,2,90,0,0,0,10,5,0,95,0,0,52,5,2,0,41,100,0
19,Sevastopol' city,UA-40,21,30,19,0,30,40,43,17,0,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,83,0,0,12,5,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
