,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,17,40,16,1,26,30,20,26,20,4,80,2,12,0,6,45,44,3,6,2,55,0,1,44,0,69,0,5,20,6,14,2,80,3,1,79,10,8,0,3,65,7,25,3,0,88,12
1,Chernihivs'ka oblast,UA-74,11,34,22,5,28,39,19,23,16,3,86,14,0,0,0,60,30,5,5,0,75,0,0,25,0,16,0,74,4,6,47,7,11,11,24,86,0,7,7,0,60,5,25,5,5,93,7
2,Chernivets'ka oblast,UA-77,12,30,19,3,36,19,21,37,20,3,57,16,15,0,12,57,37,3,3,0,41,4,0,55,0,66,0,7,24,3,4,1,0,94,1,74,8,7,0,11,60,9,25,0,6,91,9
3,Crimea,UA-43,23,32,21,0,24,27,33,40,0,0,98,2,0,0,0,46,0,0,0,54,100,0,0,0,0,80,0,0,16,4,96,1,0,0,3,100,0,0,0,0,98,0,2,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,35,19,2,26,32,29,29,6,4,63,1,27,0,9,55,27,16,2,0,84,1,0,15,0,45,0,3,27,25,63,8,2,14,13,76,10,5,0,9,47,5,39,3,6,96,4
5,Donetsk Oblast,UA-14,16,33,16,3,32,30,35,35,0,0,87,4,5,2,2,89,5,0,1,5,98,0,0,2,0,67,0,0,27,6,89,0,0,1,10,98,0,1,0,1,66,1,33,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,26,33,14,6,21,18,22,31,22,7,62,5,4,1,28,43,48,0,9,0,45,12,0,43,0,59,0,9,28,4,47,13,2,17,21,13,1,1,0,85,53,16,20,4,7,91,9
7,Kharkiv Oblast,UA-63,10,35,19,2,34,27,22,23,1,27,90,2,7,1,0,85,12,0,0,3,88,3,0,9,0,37,0,0,6,57,71,8,1,4,16,91,0,6,0,3,53,3,42,2,0,100,0
8,Khersons'ka oblast,UA-65,19,31,15,3,32,33,26,40,1,0,82,9,0,0,9,82,0,9,9,0,90,5,0,5,0,3,0,0,97,0,90,0,0,5,5,95,5,0,0,0,90,5,5,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,20,42,11,2,25,33,18,21,23,5,64,9,10,0,17,52,44,1,3,0,50,4,1,45,0,66,0,6,21,7,9,85,0,2,4,79,7,11,0,3,58,24,13,4,1,86,14
10,Kirovohrads'ka oblast,UA-35,39,25,12,4,20,23,33,34,7,3,45,18,22,0,15,37,27,3,33,0,47,11,0,42,0,43,0,0,32,25,60,10,0,20,10,64,26,0,0,10,10,1,10,79,0,93,7
11,Kyiv city,UA-30,17,35,17,3,28,16,17,18,47,2,71,8,6,0,15,35,61,1,3,0,55,5,0,40,0,52,0,5,24,19,36,17,6,10,31,54,6,30,0,10,35,17,35,2,11,87,13
12,Kyivs'ka oblast,UA-32,15,31,17,0,37,16,18,17,47,2,77,3,8,0,12,54,41,0,3,2,58,3,0,39,0,62,0,7,25,6,49,12,7,14,18,78,0,11,1,10,52,13,33,1,1,31,69
13,Luhans'ka oblast,UA-09,19,30,19,4,28,30,29,41,0,0,93,3,2,0,2,91,2,0,0,7,93,2,5,0,0,74,0,0,20,6,93,2,0,0,5,98,0,2,0,0,93,5,0,0,2,100,0
14,Lviv Oblast,UA-46,19,32,19,2,28,20,22,33,19,6,64,9,11,0,16,6,92,0,2,0,47,6,0,47,0,46,0,6,31,17,43,11,6,10,30,61,8,21,0,10,38,14,37,2,9,88,12
15,Mykolaivs'ka oblast,UA-48,20,24,22,4,30,30,39,28,3,0,63,34,0,0,3,37,10,4,49,0,75,0,0,25,0,43,0,0,50,7,60,7,0,6,27,95,0,5,0,0,75,0,25,0,0,100,0
16,Odessa Oblast,UA-51,21,35,15,0,29,31,33,35,1,0,57,43,0,0,0,90,9,0,0,1,93,1,0,6,0,70,0,0,25,5,91,1,1,0,7,97,0,1,0,2,60,0,37,2,1,100,0
17,Poltavs'ka oblast,UA-53,16,41,15,2,26,29,22,32,8,9,81,4,1,0,14,60,37,1,2,0,70,2,0,28,0,7,0,0,1,92,62,8,7,13,10,86,11,3,0,0,56,5,29,6,4,95,5
18,Rivnens'ka oblast,UA-56,19,33,15,3,30,21,20,27,26,6,62,9,7,0,22,55,35,2,8,0,53,6,0,41,0,66,0,10,12,12,53,6,0,4,37,5,0,95,0,0,56,8,10,0,26,84,16
19,Sevastopol' city,UA-40,22,29,21,7,21,32,31,37,0,0,100,0,0,0,0,3,0,0,0,97,95,0,0,5,0,95,0,0,5,0,90,0,0,0,10,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,10,47,14,6,23,33,27,35,4,1,96,0,4,0,0,77,23,0,0,0,89,4,0,7,0,58,0,2,15,25,92,4,0,0,4,15,85,0,0,0,83,3,11,0,3,100,0
21,Ternopil's'ka oblast,UA-61,17,38,15,3,27,22,23,30,18,7,56,2,7,5,30,39,54,2,5,0,55,13,1,31,0,64,0,4,26,6,56,20,0,9,15,72,7,10,2,9,6,92,2,0,0,81,19
22,Vinnyts'ka oblast,UA-05,13,39,17,3,28,22,26,28,19,5,52,12,8,0,28,45,38,1,15,1,5,1,0,94,0,47,0,11,28,14,44,25,2,10,19,70,9,17,0,4,43,20,29,3,5,91,9
23,Volyns'ka oblast,UA-07,19,40,11,3,27,29,23,26,20,2,65,15,10,0,10,50,40,1,9,0,50,10,0,40,0,68,0,5,19,8,72,8,0,0,20,66,3,29,0,2,7,0,1,0,92,100,0
24,Zakarpats'ka oblast,UA-21,36,31,11,3,19,24,21,32,19,4,75,1,7,0,17,49,47,1,3,0,56,8,0,36,0,76,0,0,21,3,60,10,2,10,18,90,2,6,0,2,8,1,91,0,0,98,2
25,Zaporiz'ka oblast,UA-23,14,41,17,3,25,35,36,25,3,1,37,1,0,0,62,83,14,0,2,1,88,8,0,4,0,65,0,0,29,6,80,1,0,5,14,98,2,0,0,0,76,0,23,1,0,100,0
26,Zhytomyrs'ka oblast,UA-18,22,39,17,3,19,25,20,24,24,7,76,11,3,0,10,44,50,2,0,4,71,0,3,26,0,81,0,4,4,11,4,0,0,0,96,73,7,10,7,3,46,15,31,0,8,96,4
