,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,22,36,19,3,20,33,25,24,18,0,76,5,18,0,1,87,9,0,4,0,94,0,0,6,0,92,0,2,4,2,14,0,86,0,0,94,4,2,0,0,98,0,2,0,0,92,8
1,Chernihivs'ka oblast,UA-74,23,37,14,2,24,46,24,19,11,0,87,9,4,0,0,89,9,0,2,0,95,0,3,2,0,35,0,63,0,2,95,3,0,0,2,91,7,0,0,2,93,0,5,2,0,100,0
2,Chernivets'ka oblast,UA-77,19,24,20,3,34,27,35,33,5,0,87,8,5,0,0,74,24,0,2,0,94,0,0,6,0,92,0,0,5,3,6,1,0,93,0,87,3,2,0,8,89,9,0,0,2,100,0
3,Crimea,UA-43,18,34,19,2,27,29,37,33,1,0,100,0,0,0,0,58,0,0,0,42,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,32,16,3,28,31,36,32,1,0,71,1,27,0,1,68,7,25,0,0,98,0,1,1,0,87,0,0,3,10,92,2,0,1,5,92,4,2,0,2,98,1,1,0,0,100,0
5,Donetsk Oblast,UA-14,22,35,16,4,23,37,31,31,1,0,98,0,2,0,0,99,0,0,1,0,91,9,0,0,0,96,0,0,2,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,21,31,18,6,24,29,31,32,7,1,87,5,7,1,0,54,44,0,2,0,97,0,0,3,0,95,0,0,3,2,79,3,0,15,3,12,0,0,0,88,83,8,3,1,5,100,0
7,Kharkiv Oblast,UA-63,21,31,16,4,28,24,32,30,0,14,96,2,1,0,1,98,2,0,0,0,100,0,0,0,0,86,0,0,2,12,94,0,3,0,3,96,1,2,0,1,99,0,0,1,0,100,0
8,Khersons'ka oblast,UA-65,25,31,11,3,30,34,33,29,4,0,89,5,4,0,2,87,4,5,0,4,96,2,0,2,0,5,0,0,95,0,96,4,0,0,0,93,5,2,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,25,35,7,6,27,28,26,30,15,1,88,3,9,0,0,77,22,1,0,0,90,0,0,10,0,95,0,0,4,1,10,89,0,1,0,78,0,21,0,1,81,10,6,0,3,100,0
10,Kirovohrads'ka oblast,UA-35,27,25,15,8,25,22,34,30,10,4,84,0,12,0,4,88,8,4,0,0,96,0,0,4,0,84,0,4,0,12,68,6,13,0,13,88,8,4,0,0,16,0,0,84,0,100,0
11,Kyiv city,UA-30,18,32,17,3,30,19,22,26,33,0,89,6,4,0,1,62,37,1,0,0,87,0,0,13,0,73,0,2,14,11,67,7,5,8,13,76,2,15,0,7,70,11,8,1,10,96,4
12,Kyivs'ka oblast,UA-32,20,32,20,2,26,21,22,23,33,1,89,2,7,0,2,86,10,2,1,1,94,0,0,6,0,91,0,2,2,5,79,4,6,0,11,91,5,2,0,2,91,2,2,1,4,39,61
13,Luhans'ka oblast,UA-09,23,36,14,3,24,34,38,26,2,0,96,0,0,2,2,96,0,0,0,4,96,0,2,2,0,95,0,0,3,2,96,2,0,0,2,96,2,0,0,2,96,2,2,0,0,100,0
14,Lviv Oblast,UA-46,18,33,18,3,28,29,26,35,9,1,87,7,6,0,0,7,93,0,0,0,97,0,0,3,0,96,0,0,0,4,86,5,3,4,2,88,2,5,0,5,84,8,3,0,5,100,0
15,Mykolaivs'ka oblast,UA-48,24,30,14,4,28,31,29,38,2,0,79,13,4,2,2,51,2,0,46,1,98,0,0,2,0,85,0,0,11,4,95,0,0,0,5,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,20,30,16,3,31,33,33,33,1,0,65,34,1,0,0,93,3,0,3,1,100,0,0,0,0,92,0,0,8,0,97,2,0,0,1,98,0,2,0,0,97,1,1,1,0,99,1
17,Poltavs'ka oblast,UA-53,21,32,18,4,25,31,30,31,7,1,94,1,5,0,0,95,3,2,0,0,92,0,0,8,0,7,0,0,0,93,85,8,5,1,1,85,1,14,0,0,87,1,1,1,10,94,6
18,Rivnens'ka oblast,UA-56,19,35,19,3,24,32,29,25,11,3,90,5,5,0,0,72,28,0,0,0,95,0,0,5,0,93,0,2,0,5,88,2,0,0,10,6,0,94,0,0,63,5,0,1,31,100,0
19,Sevastopol' city,UA-40,11,51,11,4,23,39,26,35,0,0,100,0,0,0,0,5,0,0,0,95,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,20,35,13,2,30,33,31,27,7,2,96,2,2,0,0,89,11,0,0,0,96,0,0,4,0,91,0,0,0,9,94,2,0,0,4,27,73,0,0,0,94,0,4,2,0,100,0
21,Ternopil's'ka oblast,UA-61,14,35,15,3,33,33,31,24,11,1,89,3,8,0,0,60,40,0,0,0,99,0,0,1,0,95,0,4,0,1,79,6,0,15,0,84,1,10,0,5,8,92,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,21,31,18,3,27,28,29,33,10,0,90,6,2,1,1,80,17,1,0,2,10,0,0,90,0,94,0,1,4,1,76,10,2,4,8,86,2,12,0,0,83,3,3,0,11,98,2
23,Volyns'ka oblast,UA-07,25,33,21,0,21,31,26,26,13,4,85,0,6,0,9,48,51,1,0,0,97,3,0,0,0,100,0,0,0,0,88,9,0,0,3,67,4,27,0,2,5,0,0,0,95,100,0
24,Zakarpats'ka oblast,UA-21,44,23,9,5,19,27,33,32,7,1,88,6,6,0,0,73,27,0,0,0,96,2,0,2,0,98,0,0,2,0,88,2,2,2,6,81,2,8,0,9,12,0,88,0,0,100,0
25,Zaporiz'ka oblast,UA-23,19,38,12,3,28,37,30,32,1,0,57,0,2,0,41,96,2,1,0,1,100,0,0,0,0,89,0,0,9,2,96,2,1,0,1,99,1,0,0,0,98,1,1,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,18,31,21,5,25,28,21,28,22,1,83,9,5,3,0,85,6,0,3,6,91,0,3,6,0,85,0,3,12,0,5,0,0,0,95,91,9,0,0,0,85,3,9,0,3,100,0
