,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,16,36,23,2,23,33,25,28,14,0,78,6,14,1,1,84,10,0,6,0,91,3,0,5,1,89,0,0,8,3,12,1,87,0,0,99,0,1,0,0,91,0,1,1,7,90,10
1,Chernihivs'ka oblast,UA-74,20,38,19,5,18,25,26,30,19,0,100,0,0,0,0,89,11,0,0,0,98,2,0,0,0,33,0,66,0,1,93,0,0,5,2,96,2,2,0,0,96,0,2,2,0,98,2
2,Chernivets'ka oblast,UA-77,19,30,19,4,28,28,32,34,6,0,91,4,5,0,0,82,18,0,0,0,95,0,0,5,0,99,0,1,0,0,8,0,0,92,0,95,1,4,0,0,88,9,0,0,3,100,0
3,Crimea,UA-43,23,29,17,1,30,27,38,34,1,0,100,0,0,0,0,40,0,0,0,60,100,0,0,0,0,97,0,0,2,1,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,22,31,18,4,25,30,32,36,2,0,72,0,27,0,1,79,6,14,0,1,99,0,0,1,0,90,0,0,6,4,96,2,0,0,2,98,1,1,0,0,94,2,2,1,1,99,1
5,Donetsk Oblast,UA-14,18,33,18,2,29,35,32,33,0,0,100,0,0,0,0,96,0,0,0,4,94,5,0,1,0,97,0,0,1,2,100,0,0,0,0,97,2,1,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,17,36,19,3,25,30,30,32,7,1,86,4,9,1,0,51,46,1,2,0,96,1,0,3,0,98,0,1,1,0,76,6,0,15,3,12,0,0,0,88,79,11,7,0,3,100,0
7,Kharkiv Oblast,UA-63,18,35,16,4,27,27,30,32,0,11,100,0,0,0,0,97,1,0,0,2,100,0,0,0,0,92,0,0,2,6,96,2,0,0,2,97,3,0,0,0,98,0,2,0,0,100,0
8,Khersons'ka oblast,UA-65,25,29,16,3,27,32,31,32,5,0,89,7,4,0,0,87,7,4,0,2,100,0,0,0,0,3,0,0,97,0,95,3,0,0,2,100,0,0,0,0,91,5,4,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,18,39,19,0,24,39,27,24,10,0,84,4,11,0,1,63,35,0,1,1,81,1,0,18,0,96,0,0,2,2,7,91,0,0,2,62,6,26,0,6,80,14,1,0,5,100,0
10,Kirovohrads'ka oblast,UA-35,15,42,14,6,23,38,32,25,4,1,79,9,12,0,0,71,19,8,2,0,90,0,0,10,0,79,0,0,12,9,93,0,7,0,0,90,0,3,0,7,16,0,0,84,0,100,0
11,Kyiv city,UA-30,20,33,17,3,27,21,22,23,33,1,90,6,4,0,0,62,37,0,1,0,87,0,0,13,0,73,0,1,12,14,70,8,4,8,10,76,2,16,0,6,73,9,6,1,11,97,3
12,Kyivs'ka oblast,UA-32,15,39,17,4,25,24,17,20,39,0,85,6,7,0,2,85,15,0,0,0,98,0,0,2,0,87,0,3,4,6,78,7,6,0,9,92,5,1,0,2,96,2,2,0,0,41,59
13,Luhans'ka oblast,UA-09,23,35,12,1,29,37,31,31,0,1,97,2,0,0,1,97,0,0,0,3,99,0,0,1,0,97,0,0,3,0,99,0,0,1,0,99,0,1,0,0,95,2,2,0,1,99,1
14,Lviv Oblast,UA-46,15,34,21,3,27,30,29,32,8,1,85,4,9,0,2,6,94,0,0,0,97,0,0,3,0,95,0,1,2,2,89,4,0,2,5,89,2,5,0,4,76,10,6,0,8,99,1
15,Mykolaivs'ka oblast,UA-48,13,38,20,4,25,38,25,33,4,0,82,17,1,0,0,56,3,1,40,0,99,0,0,1,0,70,0,1,28,1,90,7,0,0,3,99,0,1,0,0,99,1,0,0,0,100,0
16,Odessa Oblast,UA-51,20,29,20,1,30,27,36,36,1,0,67,33,0,0,0,94,4,0,1,1,99,0,0,1,0,88,0,0,9,3,98,0,0,1,1,99,0,1,0,0,98,0,2,0,0,100,0
17,Poltavs'ka oblast,UA-53,18,31,16,7,28,33,29,29,7,2,86,6,6,0,2,86,12,1,1,0,94,1,0,5,0,5,0,0,0,95,81,8,5,0,6,85,7,8,0,0,83,2,2,0,13,100,0
18,Rivnens'ka oblast,UA-56,19,33,15,3,30,28,25,33,14,0,75,5,13,0,7,68,31,0,0,1,97,0,0,3,0,97,0,1,0,2,86,5,0,1,8,5,0,95,0,0,49,7,2,0,42,97,3
19,Sevastopol' city,UA-40,26,31,14,2,27,33,28,39,0,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,20,29,20,4,27,28,31,34,6,1,98,0,2,0,0,89,10,1,0,0,100,0,0,0,0,81,0,1,6,12,95,4,1,0,0,28,71,1,0,0,96,2,0,0,2,100,0
21,Ternopil's'ka oblast,UA-61,19,35,15,2,29,33,31,25,10,1,84,8,5,3,0,61,39,0,0,0,98,0,0,2,0,98,0,0,0,2,73,11,0,13,3,77,3,12,0,8,5,95,0,0,0,98,2
22,Vinnyts'ka oblast,UA-05,18,30,20,4,28,27,29,31,12,1,87,8,3,0,2,84,14,0,2,0,8,0,0,92,0,90,0,2,5,3,74,7,3,1,15,89,4,6,0,1,89,6,2,1,2,97,3
23,Volyns'ka oblast,UA-07,28,30,19,4,19,29,24,29,15,3,62,16,20,2,0,53,47,0,0,0,94,0,0,6,0,86,0,2,3,9,86,9,2,0,3,69,4,27,0,0,4,0,0,0,96,100,0
24,Zakarpats'ka oblast,UA-21,39,27,13,1,20,32,30,29,7,2,91,7,1,1,0,74,26,0,0,0,97,0,0,3,0,95,0,0,3,2,94,0,1,5,0,94,1,0,0,5,12,0,88,0,0,100,0
