,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,16,35,19,1,29,26,25,33,16,0,80,5,15,0,0,80,19,0,1,0,80,1,0,15,4,90,0,2,6,2,14,0,84,1,1,92,2,4,0,2,86,4,6,0,4,96,4
1,Chernihivs'ka oblast,UA-74,33,23,11,4,29,22,18,18,39,3,84,8,8,0,0,72,28,0,0,0,100,0,0,0,0,14,0,81,1,4,67,6,14,0,13,84,0,16,0,0,84,0,0,8,8,100,0
2,Chernivets'ka oblast,UA-77,19,31,21,5,24,28,35,33,4,0,92,0,8,0,0,84,16,0,0,0,78,11,0,11,0,70,0,0,20,10,5,1,0,94,0,84,0,0,0,16,84,8,4,4,0,100,0
3,Crimea,UA-43,20,38,14,2,26,34,35,31,0,0,98,0,2,0,0,36,0,0,0,64,100,0,0,0,0,92,0,0,8,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,22,30,16,5,27,30,29,37,3,1,59,1,35,0,5,65,7,25,2,1,98,1,0,1,0,85,0,1,9,5,92,0,1,1,6,95,0,1,0,4,87,3,6,4,0,100,0
5,Donetsk Oblast,UA-14,21,33,18,1,27,30,34,34,2,0,100,0,0,0,0,83,6,0,1,10,96,2,0,2,0,88,0,0,4,8,100,0,0,0,0,100,0,0,0,0,96,0,4,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,48,14,1,17,36,24,31,7,2,74,2,10,6,8,62,38,0,0,0,95,3,0,2,0,91,0,0,2,7,73,8,0,19,0,11,0,0,0,89,79,6,11,0,4,100,0
7,Kharkiv Oblast,UA-63,26,35,14,0,25,24,19,24,1,32,96,2,2,0,0,90,10,0,0,0,96,0,0,4,0,66,0,0,1,33,92,0,0,4,4,100,0,0,0,0,85,2,11,0,2,100,0
8,Khersons'ka oblast,UA-65,26,20,12,6,36,23,22,55,0,0,100,0,0,0,0,90,0,0,0,10,100,0,0,0,0,9,0,0,91,0,95,5,0,0,0,100,0,0,0,0,95,0,5,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,18,33,14,3,32,28,24,36,11,1,85,0,15,0,0,66,26,7,1,0,81,0,0,19,0,81,2,2,15,0,8,91,0,0,1,73,8,17,0,2,74,13,6,0,7,100,0
10,Kirovohrads'ka oblast,UA-35,13,44,17,0,26,31,39,21,9,0,78,0,11,5,6,64,18,14,0,4,88,0,0,12,0,70,0,0,15,15,94,0,0,0,6,70,5,25,0,0,11,1,0,87,1,100,0
11,Kyiv city,UA-30,18,34,17,3,28,15,17,19,49,0,85,5,7,0,3,55,42,1,1,1,79,0,0,21,0,78,0,3,8,11,61,10,7,7,15,71,3,20,0,6,68,14,7,2,9,94,6
12,Kyivs'ka oblast,UA-32,19,37,17,3,24,19,15,22,43,1,91,2,6,0,1,83,13,3,0,1,97,0,0,2,1,87,0,2,10,1,86,5,0,1,8,93,2,2,0,3,93,2,3,1,1,38,62
13,Luhans'ka oblast,UA-09,34,25,8,2,31,22,42,36,0,0,95,0,5,0,0,87,0,0,0,13,100,0,0,0,0,91,0,0,9,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,22,37,11,6,24,25,25,35,12,3,86,4,8,1,1,8,91,0,1,0,86,2,0,12,0,82,0,4,5,9,71,6,6,12,5,80,2,11,0,7,60,10,15,0,15,99,1
15,Mykolaivs'ka oblast,UA-48,19,29,17,4,31,21,43,34,1,1,69,25,0,0,6,48,6,2,44,0,100,0,0,0,0,79,0,0,21,0,92,4,4,0,0,96,0,0,0,4,88,8,0,0,4,96,4
16,Odessa Oblast,UA-51,15,34,15,3,33,32,30,37,1,0,55,45,0,0,0,94,5,0,1,0,96,1,0,3,0,86,0,1,12,1,94,0,0,1,5,98,1,1,0,0,94,0,6,0,0,100,0
17,Poltavs'ka oblast,UA-53,20,27,19,5,29,22,36,32,7,3,91,4,4,0,1,88,9,0,1,2,95,0,0,5,0,6,0,0,0,94,87,1,2,1,9,80,9,10,0,1,70,2,4,1,23,99,1
18,Rivnens'ka oblast,UA-56,23,31,8,0,38,22,36,24,18,0,78,11,7,4,0,56,40,2,0,2,84,0,0,16,0,84,0,0,8,8,75,11,4,7,3,3,0,97,0,0,46,6,2,0,46,100,0
