,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
11,Kyiv city,UA-30,19,33,18,4,26,18,20,24,37,1,89,6,4,0,1,65,33,1,0,1,87,0,0,13,0,75,0,1,12,12,70,7,5,6,12,78,4,13,0,5,78,8,5,1,8,97,3
12,Kyivs'ka oblast,UA-32,19,37,16,1,27,23,20,22,35,0,90,3,7,0,0,84,14,0,1,1,90,0,0,10,0,96,0,1,0,3,81,8,1,2,8,91,3,3,0,3,93,1,1,0,5,37,63
13,Luhans'ka oblast,UA-09,20,37,18,1,24,33,27,38,2,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,91,0,0,6,3,98,0,0,2,0,96,2,2,0,0,96,0,4,0,0,100,0
14,Lviv Oblast,UA-46,15,33,17,5,30,30,24,36,9,1,91,2,5,0,2,7,93,0,0,0,94,0,1,5,0,96,0,1,0,3,88,5,1,3,3,91,3,5,0,1,77,12,3,1,7,100,0
15,Mykolaivs'ka oblast,UA-48,16,45,13,0,26,40,25,29,6,0,84,14,0,0,2,54,0,0,46,0,90,0,0,10,0,61,0,1,38,0,90,8,0,2,0,93,5,2,0,0,86,0,7,2,5,100,0
16,Odessa Oblast,UA-51,20,33,17,3,27,32,33,34,1,0,57,43,0,0,0,94,2,0,1,3,98,0,0,2,0,90,0,0,5,5,96,1,0,1,2,100,0,0,0,0,94,1,2,1,2,100,0
17,Poltavs'ka oblast,UA-53,16,38,13,5,28,30,30,23,13,4,88,8,4,0,0,85,12,0,1,2,90,0,2,8,0,4,0,0,0,96,94,2,2,0,2,77,7,16,0,0,88,2,0,4,6,100,0
18,Rivnens'ka oblast,UA-56,21,36,21,5,17,25,24,27,24,0,78,4,18,0,0,56,42,1,1,0,98,0,0,2,0,98,0,0,0,2,78,14,0,2,6,4,0,96,0,0,57,10,4,0,29,98,2
19,Sevastopol' city,UA-40,19,34,13,8,26,42,32,26,0,0,100,0,0,0,0,2,0,0,0,98,100,0,0,0,0,87,0,0,6,7,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,18,25,22,2,33,24,28,34,9,5,95,3,2,0,0,91,9,0,0,0,98,2,0,0,0,85,0,0,4,11,98,0,0,2,0,23,77,0,0,0,95,2,3,0,0,100,0
21,Ternopil's'ka oblast,UA-61,14,37,20,4,25,30,24,31,13,2,80,5,14,0,1,49,48,2,1,0,100,0,0,0,0,91,0,3,2,4,75,8,1,16,0,79,1,15,0,5,6,94,0,0,0,98,2
22,Vinnyts'ka oblast,UA-05,14,34,21,6,25,27,28,29,15,1,82,13,4,0,1,87,8,1,4,0,7,0,0,93,0,87,0,1,4,8,62,26,3,5,4,89,5,6,0,0,81,11,1,3,4,99,1
23,Volyns'ka oblast,UA-07,19,45,16,4,16,35,23,29,13,0,72,8,16,2,2,48,48,1,3,0,100,0,0,0,0,94,0,0,0,6,80,2,3,12,3,63,7,26,0,4,4,0,0,0,96,100,0
24,Zakarpats'ka oblast,UA-21,40,22,14,0,24,29,29,32,10,0,96,4,0,0,0,73,26,1,0,0,98,2,0,0,0,100,0,0,0,0,93,5,0,0,2,85,2,4,0,9,11,0,89,0,0,100,0
25,Zaporiz'ka oblast,UA-23,16,35,16,2,31,36,29,31,4,0,55,1,3,0,41,93,5,1,0,1,100,0,0,0,0,99,0,0,1,0,96,1,1,0,2,97,2,1,0,0,97,3,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,25,36,17,1,21,28,17,25,27,3,97,0,3,0,0,81,17,2,0,0,80,0,0,20,0,85,0,0,9,6,4,0,0,0,96,83,0,11,0,6,88,6,3,0,3,100,0
