,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,21,34,21,4,20,29,27,26,18,0,76,7,14,3,0,90,7,0,3,0,93,2,0,3,2,88,0,0,9,3,12,0,88,0,0,95,3,0,0,2,90,0,1,3,6,99,1
1,Chernihivs'ka oblast,UA-74,13,42,20,1,24,28,28,25,19,0,100,0,0,0,0,90,10,0,0,0,92,6,0,0,2,29,0,70,0,1,100,0,0,0,0,95,0,5,0,0,95,0,0,5,0,98,2
2,Chernivets'ka oblast,UA-77,17,33,15,3,32,29,36,31,4,0,87,4,6,0,3,81,19,0,0,0,94,0,0,6,0,100,0,0,0,0,8,0,0,92,0,92,4,4,0,0,92,6,0,0,2,100,0
3,Crimea,UA-43,23,32,18,2,25,30,33,36,1,0,99,1,0,0,0,43,0,0,0,57,100,0,0,0,0,94,0,0,4,2,98,1,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,31,18,4,26,30,34,34,2,0,70,0,29,0,1,77,9,13,0,1,99,0,0,1,0,89,0,0,4,7,97,0,0,0,3,98,0,1,0,1,94,2,3,1,0,99,1
5,Donetsk Oblast,UA-14,18,35,16,2,29,35,31,33,0,1,99,0,1,0,0,97,0,0,0,3,92,7,0,1,0,97,0,0,0,3,98,1,0,0,1,98,1,1,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,16,35,16,3,30,28,28,33,11,0,85,4,10,1,0,48,50,1,1,0,94,1,0,5,0,99,0,0,0,1,76,7,1,14,2,11,0,0,0,89,81,11,6,0,2,100,0
7,Kharkiv Oblast,UA-63,19,34,15,3,29,27,29,33,1,10,99,0,1,0,0,96,3,0,0,1,100,0,0,0,0,90,0,0,2,8,97,1,0,0,2,97,2,1,0,0,99,0,1,0,0,100,0
8,Khersons'ka oblast,UA-65,21,29,17,2,31,36,30,33,1,0,93,5,2,0,0,83,11,2,2,2,98,0,0,2,0,3,0,0,97,0,100,0,0,0,0,98,2,0,0,0,91,4,5,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,17,34,18,2,29,37,26,25,12,0,88,4,7,0,1,70,29,0,0,1,87,1,0,12,0,95,0,0,4,1,10,87,0,1,2,74,5,15,0,6,82,12,1,0,5,100,0
10,Kirovohrads'ka oblast,UA-35,26,30,14,6,24,33,33,27,5,2,73,9,18,0,0,80,18,0,2,0,94,0,0,6,0,82,0,0,10,8,82,5,5,5,3,92,3,0,0,5,18,0,0,82,0,100,0
11,Kyiv city,UA-30,18,35,18,3,26,22,22,24,32,0,88,7,4,0,1,63,36,0,1,0,86,0,0,14,0,70,0,2,13,15,67,8,6,8,11,74,3,16,0,7,73,9,7,0,11,96,4
12,Kyivs'ka oblast,UA-32,15,39,17,4,25,23,19,21,37,0,89,3,7,0,1,84,14,1,0,1,99,0,0,1,0,90,0,3,3,4,84,4,4,0,8,93,4,0,0,3,95,2,2,0,1,45,55
13,Luhans'ka oblast,UA-09,24,31,16,4,25,35,32,32,0,1,97,1,0,0,2,97,2,0,0,1,100,0,0,0,0,96,0,0,3,1,96,1,0,1,2,96,0,4,0,0,99,1,0,0,0,99,1
14,Lviv Oblast,UA-46,17,35,20,3,25,32,28,29,10,1,85,5,9,0,1,6,94,0,0,0,98,0,0,2,0,96,0,1,2,1,91,3,1,1,4,87,2,8,0,3,78,10,6,0,6,99,1
15,Mykolaivs'ka oblast,UA-48,17,35,16,3,29,36,29,31,3,1,87,9,1,3,0,61,2,1,36,0,99,0,0,1,0,69,0,1,29,1,91,3,0,0,6,100,0,0,0,0,96,1,2,1,0,100,0
16,Odessa Oblast,UA-51,18,36,15,2,29,33,35,31,1,0,62,38,0,0,0,97,2,0,0,1,97,0,0,3,0,87,0,0,10,3,99,0,0,1,0,98,1,1,0,0,95,1,4,0,0,100,0
17,Poltavs'ka oblast,UA-53,15,35,17,5,28,32,28,28,9,3,85,3,10,0,2,90,5,1,1,3,96,0,0,4,0,6,0,0,0,94,85,3,2,0,10,86,6,8,0,0,87,1,2,1,9,100,0
18,Rivnens'ka oblast,UA-56,19,33,13,6,29,27,26,30,17,0,77,5,12,0,6,64,36,0,0,0,90,0,0,10,0,96,0,2,0,2,87,4,0,1,8,5,0,95,0,0,50,10,3,1,36,100,0
19,Sevastopol' city,UA-40,24,30,14,1,31,32,30,38,0,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,91,0,0,9,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,21,31,15,4,29,31,31,33,4,1,96,0,4,0,0,87,13,0,0,0,98,0,0,2,0,81,0,0,3,16,91,4,4,1,0,26,73,1,0,0,94,0,2,0,4,100,0
21,Ternopil's'ka oblast,UA-61,19,33,21,4,23,30,32,28,10,0,81,8,7,3,1,59,41,0,0,0,99,0,0,1,0,97,0,0,0,3,73,9,1,15,2,83,0,8,0,9,6,94,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,17,37,17,3,26,30,28,31,10,1,79,9,8,1,3,85,13,0,2,0,10,0,0,90,0,91,0,2,5,2,74,8,4,4,10,84,4,11,0,1,93,2,1,1,3,98,2
23,Volyns'ka oblast,UA-07,19,35,20,6,20,31,20,29,18,2,65,13,21,1,0,61,39,0,0,0,95,0,0,5,0,98,0,2,0,0,95,2,0,0,3,78,0,22,0,0,5,0,0,0,95,100,0
24,Zakarpats'ka oblast,UA-21,39,29,12,3,17,31,32,27,9,1,88,4,5,3,0,72,28,0,0,0,99,0,0,1,0,96,0,2,1,1,97,2,0,1,0,93,1,0,0,6,12,0,88,0,0,100,0
25,Zaporiz'ka oblast,UA-23,18,34,20,3,25,28,38,33,1,0,63,1,0,0,36,90,4,0,1,5,100,0,0,0,0,92,0,0,4,4,94,1,2,1,2,99,1,0,0,0,97,0,1,1,1,99,1
26,Zhytomyrs'ka oblast,UA-18,16,41,19,2,22,32,25,26,17,0,92,2,4,2,0,83,16,0,0,1,96,0,0,4,0,94,0,0,2,4,5,0,0,0,95,92,2,4,0,2,89,0,2,0,9,98,2
