,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,18,35,14,3,30,27,19,37,17,0,81,3,12,0,4,81,18,0,1,0,90,1,0,9,0,83,0,1,10,6,9,0,91,0,0,93,4,2,0,1,87,0,7,1,5,97,3
1,Chernihivs'ka oblast,UA-74,22,39,19,1,19,23,24,21,32,0,86,3,3,0,8,69,23,3,0,5,93,0,0,7,0,14,0,82,3,1,78,3,13,3,3,89,8,0,0,3,80,7,3,3,7,100,0
2,Chernivets'ka oblast,UA-77,26,33,23,3,15,30,26,36,7,1,94,3,0,0,3,58,38,2,2,0,88,0,0,12,0,94,0,0,3,3,5,0,0,95,0,81,6,2,0,11,73,12,10,0,5,100,0
3,Crimea,UA-43,19,39,17,3,22,38,30,32,0,0,100,0,0,0,0,37,0,0,0,63,100,0,0,0,0,87,0,0,9,4,98,0,0,0,2,99,1,0,0,0,98,0,0,0,2,100,0
4,Dnipropetrovsk Oblast,UA-12,19,35,15,4,27,31,30,36,3,0,56,2,37,0,5,59,7,34,0,0,96,0,0,4,0,77,0,2,11,10,85,4,1,6,4,94,1,3,0,2,83,1,3,8,5,100,0
5,Donetsk Oblast,UA-14,20,31,20,4,25,34,34,31,1,0,100,0,0,0,0,88,5,0,0,7,100,0,0,0,0,82,0,0,16,2,100,0,0,0,0,99,1,0,0,0,96,0,3,0,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,16,34,20,5,25,27,26,31,12,4,78,4,15,2,1,51,46,3,0,0,96,1,0,3,0,86,0,1,10,3,71,5,3,19,2,9,0,0,0,91,84,9,5,1,1,100,0
7,Kharkiv Oblast,UA-63,27,30,10,7,26,21,23,22,2,32,92,5,3,0,0,85,12,1,1,1,98,0,0,2,0,47,0,0,3,50,90,2,3,1,4,96,2,1,0,1,89,1,7,1,2,100,0
8,Khersons'ka oblast,UA-65,27,39,14,0,20,41,18,38,3,0,100,0,0,0,0,77,0,0,0,23,100,0,0,0,0,5,0,0,95,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,16,38,19,3,24,32,24,29,12,3,80,8,11,0,1,75,24,0,1,0,77,4,1,18,0,77,0,1,19,3,7,92,0,1,0,75,0,24,0,1,72,17,4,2,5,100,0
10,Kirovohrads'ka oblast,UA-35,17,29,21,4,29,31,36,25,8,0,79,11,8,0,2,66,16,14,4,0,91,3,0,6,0,70,0,2,14,14,83,2,6,0,9,81,3,11,0,5,11,0,0,89,0,97,3
11,Kyiv city,UA-30,18,32,18,3,29,14,16,19,50,1,81,5,10,0,4,48,48,1,2,1,71,1,0,28,0,72,0,2,11,15,54,14,9,7,16,64,3,26,0,7,60,18,9,2,11,91,9
12,Kyivs'ka oblast,UA-32,18,36,20,2,24,17,16,21,45,1,84,6,10,0,0,82,15,2,0,1,92,1,1,6,0,79,0,4,11,6,83,2,2,2,11,92,3,1,0,4,87,2,3,0,8,36,64
13,Luhans'ka oblast,UA-09,19,36,13,1,31,36,34,29,1,0,98,0,0,2,0,90,5,0,0,5,98,0,2,0,0,83,0,0,12,5,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,38,16,3,25,28,27,34,9,2,81,5,12,0,2,5,95,0,0,0,84,4,0,12,0,81,0,1,6,12,69,5,2,17,7,69,2,19,0,10,56,12,17,1,14,97,3
15,Mykolaivs'ka oblast,UA-48,24,34,16,1,25,34,30,33,3,0,70,21,2,0,7,43,1,5,51,0,97,0,0,3,0,72,0,0,24,4,94,0,3,3,0,91,3,0,0,6,84,3,2,5,6,100,0
