,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,20,35,22,2,21,31,27,28,13,1,73,14,11,1,1,90,5,3,1,1,92,4,1,1,2,91,0,1,3,5,13,0,87,0,0,92,5,0,0,3,92,5,3,0,0,99,1
1,Chernihivs'ka oblast,UA-74,18,33,24,5,20,32,26,27,15,0,92,2,3,3,0,92,5,0,0,3,100,0,0,0,0,29,0,70,0,1,98,0,2,0,0,95,5,0,0,0,86,0,12,0,2,98,2
2,Chernivets'ka oblast,UA-77,22,27,19,4,28,19,34,40,7,0,90,2,4,4,0,85,14,1,0,0,91,0,0,9,0,98,0,0,1,1,10,0,0,90,0,95,0,1,0,4,95,5,0,0,0,100,0
3,Crimea,UA-43,21,35,20,0,24,31,36,33,0,0,100,0,0,0,0,49,0,0,0,51,99,0,0,1,0,95,0,0,1,4,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,33,18,3,26,32,34,30,4,0,74,0,25,0,1,72,4,23,0,1,98,1,0,1,0,90,0,0,5,5,94,3,0,1,2,98,0,2,0,0,93,1,5,1,0,100,0
5,Donetsk Oblast,UA-14,21,31,17,4,27,30,38,31,1,0,95,1,3,1,0,96,1,0,0,3,92,8,0,0,0,94,0,0,0,6,97,1,0,0,2,98,2,0,0,0,95,1,3,1,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,28,21,5,28,25,23,39,11,2,87,2,7,2,2,64,34,0,1,1,89,8,2,1,0,99,1,0,0,0,81,4,0,12,3,16,0,0,0,84,89,6,4,0,1,98,2
7,Kharkiv Oblast,UA-63,20,30,19,5,26,23,28,35,1,13,97,2,1,0,0,96,4,0,0,0,100,0,0,0,0,91,0,0,2,7,97,2,0,0,1,98,1,0,0,1,96,0,4,0,0,100,0
8,Khersons'ka oblast,UA-65,22,34,14,4,26,32,34,31,2,1,91,4,4,0,1,86,7,1,2,4,96,2,0,2,0,4,0,0,96,0,94,0,2,0,4,96,0,4,0,0,96,2,2,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,24,36,17,0,23,27,26,28,18,1,86,4,3,6,1,72,28,0,0,0,75,9,2,14,0,94,0,0,5,1,8,91,0,0,1,73,3,21,0,3,82,14,0,0,4,99,1
10,Kirovohrads'ka oblast,UA-35,23,30,14,1,32,31,31,32,6,0,83,4,7,2,4,86,7,7,0,0,85,2,0,13,0,89,0,2,2,7,89,2,0,5,4,91,2,5,0,2,21,0,1,78,0,100,0
11,Kyiv city,UA-30,20,31,17,4,28,19,21,27,33,0,89,6,3,1,1,66,33,0,1,0,88,2,0,10,0,78,0,1,10,11,73,6,3,7,11,79,2,14,0,5,74,9,6,2,9,97,3
12,Kyivs'ka oblast,UA-32,21,35,18,2,24,22,21,23,33,1,88,5,6,1,0,91,8,1,0,0,95,1,2,2,0,91,0,2,4,3,84,5,1,1,9,92,2,4,0,2,90,3,6,0,1,44,56
13,Luhans'ka oblast,UA-09,19,32,20,2,27,33,39,27,1,0,98,0,2,0,0,89,5,0,0,6,96,0,4,0,0,91,0,0,2,7,93,1,2,2,2,93,6,1,0,0,95,0,5,0,0,100,0
14,Lviv Oblast,UA-46,18,31,20,4,27,25,26,41,7,1,86,4,5,4,1,9,91,0,0,0,94,3,1,2,0,97,0,0,2,1,93,3,1,2,1,94,0,2,0,4,86,6,2,0,6,99,1
15,Mykolaivs'ka oblast,UA-48,30,31,16,3,20,29,30,38,2,1,87,11,1,0,1,53,0,0,45,2,100,0,0,0,0,79,0,0,21,0,95,3,1,0,1,97,3,0,0,0,96,0,3,0,1,100,0
16,Odessa Oblast,UA-51,21,32,18,3,26,30,34,35,1,0,62,36,1,0,1,94,3,0,1,2,97,0,0,3,0,92,0,0,6,2,97,2,1,0,0,98,2,0,0,0,99,0,1,0,0,100,0
17,Poltavs'ka oblast,UA-53,18,35,20,1,26,30,30,29,8,3,92,2,4,1,1,88,10,0,1,1,87,5,1,7,0,6,0,0,0,94,86,5,6,1,2,82,4,13,0,1,89,0,3,1,7,99,1
18,Rivnens'ka oblast,UA-56,22,33,16,4,25,34,24,26,15,1,67,11,14,8,0,63,36,0,1,0,84,4,6,6,0,84,0,2,6,8,78,11,1,4,6,4,0,96,0,0,49,3,1,0,47,96,4
19,Sevastopol' city,UA-40,22,37,14,4,23,32,35,33,0,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,90,0,0,3,7,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,17,27,16,3,37,27,33,32,5,3,96,0,4,0,0,87,8,1,3,1,99,0,0,1,0,84,0,3,2,11,94,1,0,4,1,24,76,0,0,0,97,0,3,0,0,100,0
21,Ternopil's'ka oblast,UA-61,15,27,20,5,33,23,32,36,8,1,81,5,8,5,1,68,32,0,0,0,88,7,2,3,0,98,1,0,0,1,92,1,1,5,1,85,1,3,0,11,8,92,0,0,0,99,1
22,Vinnyts'ka oblast,UA-05,21,27,17,2,33,24,32,34,10,0,82,10,4,3,1,91,9,0,0,0,11,0,0,89,0,91,0,0,5,4,83,9,0,3,5,90,5,5,0,0,89,6,3,0,2,100,0
