,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,24,32,16,7,21,27,23,25,25,0,85,2,9,4,0,82,16,0,2,0,87,0,0,13,0,89,0,2,5,4,14,1,85,0,0,93,2,5,0,0,91,2,2,2,3,85,15
1,Chernihivs'ka oblast,UA-74,22,38,21,1,18,31,21,25,21,2,93,4,3,0,0,87,10,3,0,0,97,0,3,0,0,36,0,63,0,1,90,3,0,4,3,100,0,0,0,0,93,7,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,24,32,20,3,21,32,29,30,8,1,92,3,0,2,3,72,28,0,0,0,94,3,3,0,0,100,0,0,0,0,6,0,0,94,0,84,2,5,0,9,87,5,5,0,3,100,0
3,Crimea,UA-43,27,31,13,1,28,29,37,34,0,0,100,0,0,0,0,40,0,0,0,60,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,34,17,2,29,35,33,30,2,0,73,0,27,0,0,75,6,19,0,0,98,0,0,2,0,89,0,0,6,5,97,0,1,1,1,96,0,3,0,1,91,0,7,1,1,100,0
5,Donetsk Oblast,UA-14,24,31,17,2,26,27,40,30,3,0,96,0,3,1,0,97,2,0,0,1,93,6,0,1,0,94,0,0,4,2,97,2,0,0,1,98,1,1,0,0,98,0,1,0,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,39,16,4,21,34,25,31,8,2,87,6,6,1,0,53,47,0,0,0,94,0,3,3,0,97,0,0,2,1,78,2,0,18,2,13,0,0,0,87,86,6,3,1,4,99,1
7,Kharkiv Oblast,UA-63,19,30,18,4,29,25,29,33,1,12,99,1,0,0,0,97,3,0,0,0,99,0,0,1,0,90,0,0,2,8,97,1,0,0,2,97,2,1,0,0,93,1,5,0,1,100,0
8,Khersons'ka oblast,UA-65,25,34,17,6,18,38,37,24,1,0,97,0,0,0,3,87,2,3,8,0,100,0,0,0,0,4,0,0,96,0,87,8,0,0,5,97,0,3,0,0,95,0,0,3,2,100,0
9,Khmel'nyts'ka oblast,UA-68,20,36,14,5,25,32,34,25,7,2,81,9,4,1,5,76,21,0,3,0,84,0,3,13,0,96,0,4,0,0,10,89,0,1,0,79,3,13,0,5,76,18,1,2,3,98,2
10,Kirovohrads'ka oblast,UA-35,19,30,18,3,30,32,33,23,10,2,69,8,17,0,6,83,7,7,3,0,96,0,0,4,0,89,0,0,7,4,83,7,7,3,0,89,4,3,0,4,19,0,0,81,0,100,0
11,Kyiv city,UA-30,19,33,16,4,28,20,22,26,32,0,89,5,4,0,2,57,41,1,1,0,83,1,1,15,0,70,0,2,14,14,67,9,4,8,12,75,5,13,0,7,67,10,9,2,12,97,3
12,Kyivs'ka oblast,UA-32,24,30,14,4,28,21,18,26,35,0,87,5,6,0,2,81,17,1,1,0,93,1,2,4,0,87,0,0,4,9,84,7,3,1,5,91,1,6,0,2,94,1,4,0,1,38,62
13,Luhans'ka oblast,UA-09,27,31,13,3,26,33,37,29,1,0,100,0,0,0,0,94,2,0,0,4,98,0,2,0,0,96,0,0,0,4,94,0,0,0,6,100,0,0,0,0,100,0,0,0,0,98,2
14,Lviv Oblast,UA-46,18,33,21,3,25,27,33,32,8,0,87,4,6,2,1,6,94,0,0,0,89,1,6,4,0,96,0,1,0,3,88,4,0,5,3,86,1,7,0,6,80,8,2,0,10,99,1
15,Mykolaivs'ka oblast,UA-48,17,33,14,1,35,32,38,27,3,0,85,12,2,0,1,55,2,1,42,0,94,0,0,6,0,77,0,0,23,0,92,4,2,0,2,92,2,4,0,2,94,2,0,0,4,100,0
16,Odessa Oblast,UA-51,18,33,20,4,25,29,33,37,1,0,56,44,0,0,0,90,8,1,1,0,96,0,1,3,0,90,0,1,6,3,96,2,1,1,0,96,2,2,0,0,96,0,3,0,1,100,0
17,Poltavs'ka oblast,UA-53,16,36,17,3,28,33,22,33,9,3,96,0,3,1,0,93,6,0,1,0,92,0,0,8,0,6,0,0,0,94,97,1,2,0,0,90,3,7,0,0,91,0,0,0,9,100,0
18,Rivnens'ka oblast,UA-56,22,28,17,6,27,24,30,29,17,0,73,10,10,5,2,61,39,0,0,0,91,0,3,6,0,94,0,3,3,0,83,9,0,3,5,4,0,96,0,0,54,9,0,0,37,97,3
19,Sevastopol' city,UA-40,32,44,12,3,9,36,41,23,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,94,0,0,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
