,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,18,38,14,0,30,30,24,29,15,2,69,10,16,0,5,71,16,1,11,1,84,14,0,2,0,82,0,8,10,0,13,1,86,0,0,88,2,8,0,2,84,2,8,6,0,96,4
1,Chernihivs'ka oblast,UA-74,28,31,17,0,24,20,24,26,26,4,100,0,0,0,0,67,17,0,5,11,81,13,0,6,0,23,0,65,1,11,86,7,0,0,7,93,7,0,0,0,93,7,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,23,23,23,3,28,20,31,31,12,6,83,10,5,0,2,86,12,0,2,0,82,14,0,4,0,92,0,0,6,2,7,1,0,92,0,95,5,0,0,0,86,5,7,0,2,95,5
3,Crimea,UA-43,25,30,20,0,25,28,36,36,0,0,100,0,0,0,0,41,0,0,0,59,100,0,0,0,0,88,0,0,11,1,99,0,0,0,1,100,0,0,0,0,99,0,1,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,36,15,3,26,32,32,34,2,0,57,1,39,0,3,63,11,23,1,2,96,3,0,1,0,66,0,1,20,13,85,3,2,3,7,96,3,0,0,1,80,3,12,2,3,100,0
5,Donetsk Oblast,UA-14,19,39,13,3,26,36,35,29,0,0,97,0,0,3,0,93,7,0,0,0,98,0,0,2,0,86,0,0,7,7,97,0,0,0,3,100,0,0,0,0,90,5,0,3,2,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,33,13,6,30,33,28,26,11,2,77,3,14,1,5,52,45,1,2,0,71,23,3,3,0,86,0,3,4,7,68,5,3,24,0,12,0,1,0,87,68,14,13,2,3,100,0
7,Kharkiv Oblast,UA-63,24,37,15,1,23,27,21,31,1,20,93,0,7,0,0,98,2,0,0,0,96,0,0,4,0,64,0,0,5,31,89,0,2,1,8,98,2,0,0,0,89,0,11,0,0,100,0
8,Khersons'ka oblast,UA-65,21,38,11,0,30,38,30,30,2,0,79,7,0,0,14,85,0,8,7,0,79,21,0,0,0,3,0,0,97,0,85,0,0,15,0,100,0,0,0,0,85,0,15,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,24,30,21,2,23,24,27,33,13,3,80,5,11,1,3,69,26,0,4,1,68,17,1,14,0,86,0,0,8,6,10,87,0,2,1,82,3,11,0,4,84,10,3,1,2,97,3
10,Kirovohrads'ka oblast,UA-35,21,35,11,2,31,36,29,26,6,3,87,0,4,4,5,67,17,6,10,0,96,0,0,4,0,70,0,0,13,17,67,6,14,6,7,100,0,0,0,0,17,0,0,82,1,100,0
11,Kyiv city,UA-30,18,29,18,3,32,15,16,19,50,0,92,5,2,0,1,80,14,0,4,2,81,8,0,11,0,80,0,2,12,6,78,3,8,3,8,92,5,2,0,1,89,0,6,1,4,98,2
12,Kyivs'ka oblast,UA-32,22,30,19,3,26,16,18,21,44,1,87,5,7,0,1,88,8,1,3,0,81,10,0,8,1,82,0,5,7,6,76,6,6,1,11,95,3,1,0,1,89,6,4,1,0,35,65
13,Luhans'ka oblast,UA-09,27,34,12,2,25,27,45,28,0,0,100,0,0,0,0,87,5,0,0,8,95,0,5,0,0,95,0,0,5,0,97,0,0,0,3,97,0,3,0,0,95,2,0,0,3,100,0
14,Lviv Oblast,UA-46,21,35,14,3,27,25,26,29,16,4,75,5,16,1,3,9,90,0,1,0,69,13,1,17,0,70,0,5,14,11,53,12,5,12,18,64,3,22,0,11,52,16,17,1,14,93,7
15,Mykolaivs'ka oblast,UA-48,30,36,10,2,22,36,28,36,0,0,82,14,4,0,0,39,11,0,48,2,90,5,0,5,0,60,0,0,37,3,79,9,4,4,4,90,5,0,0,5,90,0,0,5,5,100,0
16,Odessa Oblast,UA-51,18,32,17,6,27,34,33,31,2,0,58,41,0,0,1,90,4,0,6,0,93,4,0,3,0,76,0,0,21,3,98,1,1,0,0,100,0,0,0,0,86,2,11,1,0,100,0
17,Poltavs'ka oblast,UA-53,18,38,17,3,24,27,25,29,13,6,89,6,5,0,0,86,10,0,4,0,89,3,0,8,0,7,0,0,1,92,86,8,1,1,4,77,18,4,0,1,79,4,9,4,4,97,3
18,Rivnens'ka oblast,UA-56,20,36,14,3,27,26,28,32,12,2,90,0,8,0,2,82,15,2,1,0,82,11,0,7,0,92,0,2,4,2,82,5,4,4,5,7,0,93,0,0,70,3,5,1,21,100,0
19,Sevastopol' city,UA-40,30,33,10,0,27,28,37,35,0,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
