,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,18,31,20,4,27,24,18,27,24,7,77,11,8,0,4,62,26,7,5,0,86,2,0,12,0,73,0,13,8,6,12,1,86,1,0,84,9,7,0,0,84,2,7,7,0,100,0
1,Chernihivs'ka oblast,UA-74,14,41,18,4,23,31,14,17,38,0,100,0,0,0,0,63,25,0,0,12,100,0,0,0,0,22,0,66,4,8,72,14,0,0,14,84,0,0,0,16,72,14,14,0,0,100,0
2,Chernivets'ka oblast,UA-77,11,36,27,6,20,33,31,24,10,2,87,0,4,0,9,66,24,3,7,0,66,17,0,17,0,71,0,11,15,3,5,0,1,94,0,74,15,7,0,4,66,10,10,3,11,91,9
3,Crimea,UA-43,21,28,18,4,29,27,36,37,0,0,100,0,0,0,0,45,0,0,0,55,100,0,0,0,0,86,3,0,10,1,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,33,18,4,27,34,26,32,8,0,60,5,29,0,6,54,24,18,1,3,92,5,0,3,0,52,0,2,23,23,76,2,4,10,8,81,6,5,0,8,62,3,18,4,13,96,4
5,Donetsk Oblast,UA-14,20,37,16,3,24,41,32,26,1,0,97,1,0,2,0,88,3,2,2,5,97,1,2,0,0,78,0,0,13,9,93,0,0,4,3,98,0,2,0,0,93,0,6,1,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,42,13,2,25,33,26,31,8,2,83,2,11,0,4,63,30,2,4,1,85,10,0,5,0,82,0,9,4,5,69,9,3,11,8,17,0,1,0,82,78,8,10,0,4,99,1
7,Kharkiv Oblast,UA-63,17,33,16,1,33,28,31,24,0,17,87,0,11,0,2,78,15,2,0,5,94,6,0,0,0,57,0,0,3,40,92,3,3,0,2,100,0,0,0,0,74,0,26,0,0,100,0
8,Khersons'ka oblast,UA-65,24,24,15,0,37,27,33,37,3,0,69,19,0,0,12,79,0,0,14,7,74,13,0,13,0,2,0,0,98,0,100,0,0,0,0,100,0,0,0,0,92,8,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,12,33,19,1,35,29,27,28,16,0,86,2,12,0,0,61,35,1,0,3,74,20,0,6,0,82,0,4,10,4,8,90,0,1,1,72,8,16,0,4,63,15,16,1,5,95,5
10,Kirovohrads'ka oblast,UA-35,22,32,20,1,25,28,31,34,5,2,92,0,8,0,0,80,11,2,5,2,89,3,0,8,0,80,0,2,5,13,84,2,6,6,2,94,0,3,0,3,28,0,0,72,0,100,0
11,Kyiv city,UA-30,14,37,16,5,28,16,14,20,50,0,92,3,4,0,1,75,22,0,1,2,91,3,0,6,0,78,0,4,7,11,74,9,7,3,7,89,1,5,0,5,85,5,7,0,3,94,6
12,Kyivs'ka oblast,UA-32,22,33,13,2,30,19,18,18,44,1,83,5,5,0,7,71,23,4,2,0,78,11,0,11,0,81,0,7,7,5,62,7,5,9,17,88,5,2,0,5,83,5,12,0,0,23,77
13,Luhans'ka oblast,UA-09,28,32,15,5,20,32,40,28,0,0,100,0,0,0,0,100,0,0,0,0,90,3,7,0,0,87,0,0,7,6,97,3,0,0,0,100,0,0,0,0,93,0,7,0,0,100,0
14,Lviv Oblast,UA-46,17,36,17,4,26,25,25,32,16,2,79,8,9,0,4,12,88,0,0,0,73,8,0,19,0,63,0,7,12,18,49,12,7,13,19,57,5,27,0,11,52,16,20,2,10,95,5
15,Mykolaivs'ka oblast,UA-48,18,24,18,4,36,26,31,41,2,0,85,15,0,0,0,45,5,2,45,3,95,5,0,0,0,78,0,0,22,0,95,0,0,0,5,95,0,5,0,0,78,0,14,4,4,100,0
16,Odessa Oblast,UA-51,21,23,24,5,27,24,34,38,3,1,62,37,0,0,1,96,1,0,3,0,90,7,0,3,0,72,0,0,22,6,92,1,3,0,4,97,3,0,0,0,90,3,7,0,0,99,1
17,Poltavs'ka oblast,UA-53,20,30,19,4,27,24,27,31,13,5,77,1,17,0,5,84,6,2,4,4,88,4,0,8,0,7,0,0,0,93,78,7,6,4,5,75,16,9,0,0,77,0,9,1,13,98,2
18,Rivnens'ka oblast,UA-56,25,38,10,6,21,35,28,27,10,0,87,10,3,0,0,57,37,0,6,0,72,17,3,8,0,93,0,4,0,3,72,6,0,8,14,5,0,95,0,0,61,9,0,0,30,97,3
19,Sevastopol' city,UA-40,30,28,12,2,28,31,40,29,0,0,100,0,0,0,0,2,0,0,0,98,100,0,0,0,0,77,0,0,23,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,24,26,18,4,28,34,23,34,7,2,100,0,0,0,0,93,7,0,0,0,100,0,0,0,0,69,0,0,0,31,82,18,0,0,0,17,83,0,0,0,82,0,12,0,6,93,7
21,Ternopil's'ka oblast,UA-61,24,28,12,2,34,26,27,31,14,2,78,8,6,0,8,62,34,1,0,3,80,12,2,4,2,78,0,10,8,4,71,2,3,15,9,66,8,21,0,5,8,92,0,0,0,98,2
22,Vinnyts'ka oblast,UA-05,19,32,16,3,30,29,22,29,19,1,86,8,1,2,3,76,15,1,7,1,11,1,0,88,0,79,0,5,10,6,74,9,0,11,6,92,2,1,0,5,84,6,6,1,3,95,5
23,Volyns'ka oblast,UA-07,20,27,16,2,35,28,20,29,22,1,66,12,11,0,11,53,43,0,4,0,72,22,0,6,0,68,0,15,6,11,72,9,6,3,10,64,9,25,0,2,6,1,0,0,93,100,0
24,Zakarpats'ka oblast,UA-21,30,37,13,1,19,28,28,36,8,0,89,0,8,0,3,70,27,2,0,1,88,8,0,4,0,92,0,3,2,3,83,4,1,1,11,88,0,6,0,6,12,0,88,0,0,99,1
25,Zaporiz'ka oblast,UA-23,28,26,20,3,23,29,28,43,0,0,43,0,2,0,55,81,13,0,0,6,98,2,0,0,0,82,0,2,14,2,100,0,0,0,0,95,0,5,0,0,91,2,5,0,2,100,0
26,Zhytomyrs'ka oblast,UA-18,13,31,15,2,39,17,23,30,29,1,96,4,0,0,0,71,20,6,0,3,88,8,0,4,0,76,0,10,7,7,6,0,0,0,94,71,3,20,0,6,84,8,8,0,0,96,4
