,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,16,27,18,6,33,21,27,26,23,3,82,6,12,0,0,90,10,0,0,0,87,0,0,13,0,94,0,0,3,3,9,0,91,0,0,94,0,0,0,6,97,0,0,0,3,94,6
1,Chernihivs'ka oblast,UA-74,22,35,13,6,24,33,23,25,19,0,85,3,9,0,3,94,6,0,0,0,94,0,0,6,0,35,0,63,2,0,88,6,0,0,6,97,3,0,0,0,88,6,3,0,3,100,0
2,Chernivets'ka oblast,UA-77,30,25,19,2,24,21,34,33,12,0,91,9,0,0,0,58,36,0,0,6,95,0,0,5,0,91,0,5,0,4,4,0,0,96,0,95,0,0,0,5,91,0,5,4,0,100,0
3,Crimea,UA-43,19,24,18,4,35,30,39,31,0,0,100,0,0,0,0,36,0,0,0,64,100,0,0,0,0,96,0,0,2,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,35,16,4,27,32,33,34,1,0,74,0,26,0,0,75,5,20,0,0,99,0,0,1,0,94,0,0,4,2,93,2,1,0,4,97,1,0,0,2,96,0,3,0,1,100,0
5,Donetsk Oblast,UA-14,21,30,19,4,26,33,33,34,0,0,97,2,1,0,0,92,3,0,0,5,93,7,0,0,0,96,0,0,2,2,92,0,0,1,7,99,1,0,0,0,99,0,0,0,1,99,1
6,Ivano-Frankivs'ka oblast,UA-26,18,35,10,3,34,28,28,29,14,1,86,2,8,0,4,56,43,1,0,0,98,0,0,2,0,94,0,0,4,2,73,2,1,21,3,12,0,0,0,88,83,9,2,0,6,100,0
7,Kharkiv Oblast,UA-63,17,34,15,4,30,26,30,30,1,13,99,0,0,1,0,94,3,1,0,2,99,1,0,0,0,91,0,0,2,7,96,0,0,1,3,99,0,1,0,0,94,2,4,0,0,100,0
8,Khersons'ka oblast,UA-65,9,36,25,4,26,38,28,32,2,0,94,3,3,0,0,90,10,0,0,0,100,0,0,0,0,4,0,0,96,0,94,0,0,0,6,100,0,0,0,0,94,3,0,0,3,100,0
9,Khmel'nyts'ka oblast,UA-68,26,37,11,4,22,30,27,25,17,1,88,8,2,0,2,70,28,0,2,0,77,2,0,21,0,95,0,0,3,2,7,92,0,1,0,70,4,24,0,2,78,20,0,2,0,100,0
10,Kirovohrads'ka oblast,UA-35,25,37,16,8,14,32,25,40,3,0,90,0,7,0,3,81,10,3,6,0,93,4,0,3,0,100,0,0,0,0,90,0,10,0,0,100,0,0,0,0,22,0,0,78,0,97,3
11,Kyiv city,UA-30,19,32,19,4,26,19,20,25,35,1,87,8,3,0,2,57,40,2,1,0,84,0,0,16,0,69,0,1,15,15,63,7,6,7,17,73,3,17,0,7,67,12,8,1,12,95,5
12,Kyivs'ka oblast,UA-32,15,36,13,3,33,21,22,21,36,0,86,6,6,0,2,83,17,0,0,0,94,1,0,5,0,93,0,0,3,4,83,6,2,5,4,94,1,1,0,4,89,3,2,1,5,40,60
13,Luhans'ka oblast,UA-09,20,35,21,1,23,31,29,39,1,0,98,2,0,0,0,94,2,0,0,4,98,0,2,0,0,94,0,0,2,4,98,0,0,2,0,98,2,0,0,0,94,0,4,0,2,100,0
14,Lviv Oblast,UA-46,19,36,16,4,25,31,23,34,10,2,91,4,4,1,0,6,94,0,0,0,95,0,1,4,0,95,0,1,2,2,91,4,0,3,2,87,0,8,0,5,79,14,2,0,5,100,0
15,Mykolaivs'ka oblast,UA-48,14,38,18,2,28,42,25,28,4,1,96,4,0,0,0,64,0,0,36,0,93,0,0,7,0,71,0,0,29,0,93,7,0,0,0,91,7,0,0,2,91,2,5,2,0,100,0
16,Odessa Oblast,UA-51,19,34,19,4,24,32,32,34,2,0,54,46,0,0,0,90,4,2,0,4,98,0,0,2,0,90,0,1,6,3,96,1,0,1,2,98,0,1,0,1,94,3,2,0,1,100,0
17,Poltavs'ka oblast,UA-53,19,38,12,5,26,32,28,26,12,2,91,6,3,0,0,89,9,0,0,2,91,0,0,9,0,6,0,0,0,94,98,0,0,0,2,83,7,10,0,0,91,0,4,0,5,100,0
18,Rivnens'ka oblast,UA-56,16,39,22,3,20,30,21,18,29,2,76,4,20,0,0,58,39,1,2,0,98,0,0,2,0,100,0,0,0,0,74,18,2,2,4,5,0,95,0,0,60,7,7,0,26,98,2
19,Sevastopol' city,UA-40,19,31,15,7,28,41,41,18,0,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
