,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,24,33,16,2,25,27,26,27,18,2,81,7,6,0,6,80,20,0,0,0,98,0,0,2,0,84,0,4,12,0,11,0,88,0,1,88,10,2,0,0,93,3,0,2,2,93,7
1,Chernihivs'ka oblast,UA-74,15,39,20,4,22,24,17,28,30,1,84,0,16,0,0,96,4,0,0,0,96,0,0,4,0,26,0,69,2,3,84,0,8,4,4,84,8,8,0,0,100,0,0,0,0,96,4
2,Chernivets'ka oblast,UA-77,26,27,17,2,28,26,30,30,12,2,85,7,4,0,4,71,29,0,0,0,96,4,0,0,0,82,0,0,15,3,6,0,0,94,0,85,0,4,0,11,79,11,3,0,7,100,0
3,Crimea,UA-43,19,36,16,2,27,32,37,30,1,0,100,0,0,0,0,36,0,0,0,64,100,0,0,0,0,82,0,0,13,5,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,17,38,16,3,26,35,33,28,4,0,55,0,43,0,2,53,10,36,1,0,99,0,0,1,0,79,0,1,7,13,84,2,1,8,5,87,4,5,0,4,79,2,8,4,7,100,0
5,Donetsk Oblast,UA-14,18,36,18,1,27,33,38,29,0,0,93,0,2,5,0,87,2,0,0,11,100,0,0,0,0,87,0,0,7,6,96,0,0,2,2,98,0,2,0,0,98,0,2,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,30,18,4,28,22,32,31,15,0,81,12,5,1,1,56,41,1,2,0,99,0,0,1,0,95,0,0,1,4,76,3,0,12,9,14,0,0,0,86,86,5,3,1,5,99,1
7,Kharkiv Oblast,UA-63,16,37,15,1,31,20,23,24,1,32,95,2,2,1,0,88,9,0,0,3,100,0,0,0,0,62,0,0,3,35,95,0,1,2,2,99,0,0,0,1,90,0,9,1,0,100,0
8,Khersons'ka oblast,UA-65,27,36,0,0,37,42,26,32,0,0,86,0,14,0,0,75,0,0,0,25,100,0,0,0,0,4,0,0,96,0,86,0,0,0,14,100,0,0,0,0,76,12,12,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,20,40,19,3,18,32,26,29,13,0,72,4,16,2,6,67,30,1,0,2,82,2,0,16,0,91,0,2,5,2,8,90,0,1,1,75,2,23,0,0,81,15,2,2,0,98,2
10,Kirovohrads'ka oblast,UA-35,21,40,11,1,27,29,33,32,5,1,75,6,13,0,6,70,15,3,9,3,96,0,0,4,0,80,0,3,3,14,77,6,14,0,3,89,3,8,0,0,15,0,1,84,0,96,4
11,Kyiv city,UA-30,18,33,16,3,30,15,14,20,51,0,83,6,7,1,3,58,39,1,2,0,79,2,0,19,0,80,0,3,7,10,63,11,6,5,15,70,4,20,0,6,69,11,9,1,10,96,4
12,Kyivs'ka oblast,UA-32,21,29,19,2,29,16,17,20,47,0,86,4,8,0,2,85,14,0,1,0,96,0,1,3,0,81,0,3,11,5,83,7,3,1,6,86,8,3,0,3,87,5,3,2,3,41,59
13,Luhans'ka oblast,UA-09,22,32,18,1,27,27,42,30,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,0,0,12,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,19,34,16,2,29,23,29,35,11,2,83,5,7,1,4,9,90,0,1,0,91,2,0,7,0,85,0,1,8,6,78,3,3,11,5,80,2,12,0,6,66,9,16,0,9,99,1
15,Mykolaivs'ka oblast,UA-48,23,27,20,3,27,23,39,32,6,0,84,12,4,0,0,52,4,7,37,0,92,0,0,8,0,76,0,0,21,3,100,0,0,0,0,92,8,0,0,0,88,4,0,4,4,96,4
16,Odessa Oblast,UA-51,22,34,17,5,22,29,35,33,3,0,50,50,0,0,0,93,1,0,4,2,93,0,0,7,0,81,0,1,15,3,91,2,0,1,6,99,0,1,0,0,89,0,9,0,2,99,1
17,Poltavs'ka oblast,UA-53,19,33,20,4,24,26,33,28,8,5,87,3,5,0,5,83,8,3,5,1,93,0,0,7,0,7,0,0,0,93,84,1,1,9,5,77,12,4,0,7,76,3,9,0,12,100,0
18,Rivnens'ka oblast,UA-56,15,32,18,5,30,27,36,28,7,2,80,2,18,0,0,58,40,0,2,0,78,3,2,17,0,85,0,3,6,6,78,9,2,0,11,4,0,96,0,0,53,14,2,2,29,97,3
19,Sevastopol' city,UA-40,29,26,19,3,23,27,38,35,0,0,100,0,0,0,0,2,0,0,0,98,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,20,21,24,4,31,21,36,23,19,1,88,0,12,0,0,74,11,5,5,5,78,11,0,11,0,61,0,4,17,18,88,6,0,6,0,9,91,0,0,0,83,6,5,0,6,100,0
21,Ternopil's'ka oblast,UA-61,25,38,11,1,25,31,23,30,11,5,81,6,8,3,2,44,54,1,1,0,86,6,0,8,0,88,0,0,3,9,66,16,2,16,0,71,0,15,0,14,5,95,0,0,0,97,3
22,Vinnyts'ka oblast,UA-05,27,26,20,2,25,26,27,31,14,2,81,8,5,3,3,76,21,0,3,0,7,0,0,93,0,78,0,3,10,9,70,12,1,9,8,84,0,16,0,0,87,8,2,0,3,98,2
23,Volyns'ka oblast,UA-07,16,33,17,4,30,27,30,27,16,0,64,3,24,0,9,48,48,0,4,0,96,0,0,0,4,88,0,0,8,4,78,7,4,3,8,81,0,19,0,0,4,0,0,0,96,100,0
24,Zakarpats'ka oblast,UA-21,34,25,12,4,25,27,25,35,10,3,83,0,10,2,5,53,46,0,1,0,92,6,2,0,0,87,0,6,5,2,85,6,2,2,5,83,2,5,0,10,9,0,91,0,0,100,0
25,Zaporiz'ka oblast,UA-23,18,37,15,4,26,37,34,27,2,0,33,0,1,1,65,82,18,0,0,0,100,0,0,0,0,85,0,0,12,3,94,0,3,0,3,100,0,0,0,0,97,0,3,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,22,36,12,5,25,24,24,24,28,0,84,0,16,0,0,84,12,0,0,4,87,4,0,9,0,96,0,0,0,4,4,0,0,0,96,69,0,21,0,10,75,0,7,3,15,100,0
