,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,12,36,16,2,34,28,28,22,20,2,73,12,11,0,4,77,19,0,3,1,72,15,1,11,1,70,0,9,9,12,13,1,85,0,1,86,7,6,0,1,80,8,7,4,1,97,3
1,Chernihivs'ka oblast,UA-74,21,36,15,3,25,31,26,19,21,3,91,5,4,0,0,91,0,0,0,9,83,8,0,9,0,34,0,66,0,0,100,0,0,0,0,95,0,0,5,0,87,0,4,4,5,100,0
2,Chernivets'ka oblast,UA-77,23,31,17,3,26,30,30,28,10,2,84,4,8,0,4,67,24,5,3,1,88,4,2,6,0,78,0,2,15,5,6,1,0,93,0,70,14,8,0,8,67,26,3,1,3,96,4
3,Crimea,UA-43,19,37,16,1,27,36,37,27,0,0,100,0,0,0,0,46,0,0,0,54,100,0,0,0,0,88,0,0,9,3,99,0,0,1,0,99,0,1,0,0,99,0,0,0,1,100,0
4,Dnipropetrovsk Oblast,UA-12,19,34,16,2,29,34,30,32,3,1,60,1,37,0,2,62,10,26,1,1,90,6,0,4,0,56,0,1,31,12,85,2,0,6,7,88,4,1,0,7,81,3,12,0,4,100,0
5,Donetsk Oblast,UA-14,21,35,10,1,33,36,35,29,0,0,94,1,4,1,0,89,4,2,0,5,97,1,0,2,0,67,0,0,6,27,88,3,0,1,8,97,2,1,0,0,81,4,14,0,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,35,19,2,24,27,24,35,11,3,84,7,4,1,4,52,41,4,2,1,79,16,2,3,0,79,0,8,9,4,75,2,0,15,8,13,1,1,0,85,69,22,7,0,2,98,2
7,Kharkiv Oblast,UA-63,17,34,13,1,35,30,21,21,1,27,95,1,3,0,1,95,5,0,0,0,96,1,0,3,0,52,0,0,10,38,92,1,4,0,3,92,7,0,0,1,77,3,15,1,4,100,0
8,Khersons'ka oblast,UA-65,19,41,12,4,24,44,27,25,1,3,88,9,0,3,0,71,7,2,15,5,94,3,3,0,0,4,0,0,96,0,94,0,0,0,6,97,0,0,0,3,91,0,9,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,20,33,18,3,26,24,26,27,19,4,78,4,11,1,6,69,26,0,5,0,71,13,1,15,0,79,0,2,12,7,9,89,0,1,1,78,4,13,0,5,59,30,5,2,4,97,3
10,Kirovohrads'ka oblast,UA-35,21,38,19,1,21,32,25,31,9,3,73,8,19,0,0,62,21,5,12,0,78,11,0,11,0,72,0,2,6,20,78,2,4,4,12,93,5,0,0,2,20,2,3,74,1,100,0
11,Kyiv city,UA-30,17,34,15,4,30,17,15,20,48,0,89,6,5,0,0,76,20,1,1,2,81,5,0,14,0,73,0,4,15,8,70,4,6,6,14,86,4,7,0,3,75,6,11,2,6,96,4
12,Kyivs'ka oblast,UA-32,18,30,13,5,34,18,17,21,44,0,84,4,8,1,3,80,16,1,2,1,82,9,0,7,2,77,0,6,7,10,68,10,7,1,14,86,12,1,0,1,80,10,7,1,2,29,71
13,Luhans'ka oblast,UA-09,24,35,11,4,26,38,29,33,0,0,97,0,2,1,0,97,1,0,0,2,99,1,0,0,0,93,0,0,4,3,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,22,33,15,2,28,22,25,32,17,4,69,12,13,2,4,7,93,0,0,0,64,13,1,22,0,60,0,4,17,19,45,15,7,16,17,50,5,33,0,12,37,29,18,1,15,92,8
15,Mykolaivs'ka oblast,UA-48,14,32,18,4,32,34,29,27,10,0,75,16,9,0,0,39,3,5,52,1,100,0,0,0,0,51,0,2,43,4,100,0,0,0,0,93,0,7,0,0,73,3,15,3,6,100,0
16,Odessa Oblast,UA-51,19,33,18,2,28,32,34,33,1,0,57,43,0,0,0,81,5,0,5,9,92,2,0,6,0,76,0,0,21,3,89,5,1,2,3,96,0,2,0,2,88,3,9,0,0,100,0
17,Poltavs'ka oblast,UA-53,23,34,17,3,23,31,28,27,5,9,80,6,12,0,2,76,19,4,0,1,88,4,1,7,0,8,0,0,1,91,78,5,6,6,5,71,19,7,0,3,74,3,15,0,8,99,1
18,Rivnens'ka oblast,UA-56,24,29,19,1,27,24,27,31,16,2,72,13,11,1,3,58,36,3,2,1,75,19,1,4,1,75,0,5,15,5,76,13,0,2,9,5,0,95,0,0,48,10,7,0,35,98,2
19,Sevastopol' city,UA-40,10,38,27,0,25,41,30,29,0,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,17,36,13,6,28,37,23,29,8,3,98,0,2,0,0,83,12,5,0,0,87,5,0,8,0,69,0,4,6,21,87,0,13,0,0,20,79,1,0,0,87,5,2,0,6,100,0
21,Ternopil's'ka oblast,UA-61,19,35,15,3,28,31,23,27,17,2,80,7,7,1,5,52,40,3,5,0,80,17,1,2,0,82,0,3,7,8,80,7,2,7,4,71,6,18,0,5,6,94,0,0,0,97,3
22,Vinnyts'ka oblast,UA-05,23,37,12,3,25,30,27,28,13,2,78,13,9,0,0,73,22,1,4,0,11,1,0,88,0,76,0,4,10,10,71,9,2,6,12,89,6,4,0,1,78,11,5,2,4,98,2
23,Volyns'ka oblast,UA-07,18,34,12,6,30,25,23,37,13,2,75,14,10,0,1,52,40,2,5,1,69,20,0,11,0,78,0,6,8,8,67,12,1,9,11,57,1,38,0,4,6,1,0,0,93,95,5
24,Zakarpats'ka oblast,UA-21,32,30,17,2,19,27,20,37,13,3,76,7,10,2,5,59,36,2,3,0,85,11,0,4,0,81,0,2,6,11,84,3,0,7,6,81,4,4,0,11,10,1,89,0,0,95,5
25,Zaporiz'ka oblast,UA-23,24,30,18,2,26,27,30,41,2,0,30,0,0,0,70,91,4,0,0,5,96,4,0,0,0,76,0,0,23,1,89,7,2,0,2,94,4,0,0,2,89,0,11,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,20,41,10,1,28,27,22,19,31,1,91,2,7,0,0,73,18,2,4,3,76,10,0,14,0,74,0,10,8,8,6,0,0,0,94,73,8,17,0,2,78,10,6,0,6,95,5
