,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,22,33,15,2,28,27,23,33,14,3,93,7,0,0,0,64,25,3,5,3,82,0,0,18,0,83,0,2,2,13,18,3,75,2,2,87,6,7,0,0,80,6,14,0,0,93,7
1,Chernihivs'ka oblast,UA-74,6,44,12,0,38,25,18,29,28,0,89,11,0,0,0,73,27,0,0,0,89,0,0,11,0,17,0,77,6,0,67,8,8,9,8,73,9,0,0,18,62,16,15,0,7,100,0
2,Chernivets'ka oblast,UA-77,21,36,17,7,19,24,27,37,9,3,89,9,2,0,0,82,18,0,0,0,89,2,0,9,0,80,0,5,5,10,8,0,0,91,1,80,7,5,0,8,64,12,16,2,6,97,3
3,Crimea,UA-43,31,31,16,1,21,31,44,25,0,0,100,0,0,0,0,36,0,0,0,64,100,0,0,0,0,89,0,0,7,4,96,2,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,17,36,13,2,32,31,30,32,6,1,69,0,26,0,5,54,29,12,4,1,88,3,0,9,0,51,0,2,21,26,61,6,2,15,16,80,8,5,0,7,45,6,37,1,11,99,1
5,Donetsk Oblast,UA-14,21,34,13,0,32,36,39,23,2,0,93,0,0,7,0,82,9,0,2,7,98,0,0,2,0,74,0,0,10,16,91,2,0,0,7,98,2,0,0,0,71,0,29,0,0,98,2
6,Ivano-Frankivs'ka oblast,UA-26,13,41,13,6,27,27,29,22,16,6,83,5,3,6,3,48,48,3,1,0,75,7,0,18,0,75,0,0,7,18,57,10,4,10,19,12,1,0,0,87,53,16,30,0,1,100,0
7,Kharkiv Oblast,UA-63,20,31,15,1,33,20,27,31,1,21,98,2,0,0,0,88,10,0,0,2,90,4,0,6,0,51,0,1,5,43,84,2,2,2,10,96,2,2,0,0,76,0,23,1,0,100,0
8,Khersons'ka oblast,UA-65,19,41,12,0,28,45,24,31,0,0,90,0,0,0,10,82,0,9,9,0,82,9,0,9,0,2,0,0,98,0,82,0,0,9,9,100,0,0,0,0,90,0,0,0,10,100,0
9,Khmel'nyts'ka oblast,UA-68,14,40,14,0,32,30,25,30,12,3,83,7,8,0,2,65,27,1,5,2,73,6,2,19,0,83,0,5,2,10,10,85,0,1,4,83,5,10,0,2,51,25,21,0,3,90,10
10,Kirovohrads'ka oblast,UA-35,15,32,15,0,38,27,26,35,4,8,85,0,5,0,10,54,19,12,15,0,100,0,0,0,0,71,0,0,12,17,61,21,7,0,11,81,10,9,0,0,17,3,9,71,0,95,5
11,Kyiv city,UA-30,20,37,15,2,26,18,16,20,44,2,84,9,2,0,5,35,59,1,4,1,67,4,0,29,0,62,0,5,12,21,42,14,7,8,29,58,5,24,0,13,39,18,32,2,9,96,4
12,Kyivs'ka oblast,UA-32,19,23,19,3,36,17,16,23,42,2,96,0,4,0,0,63,31,0,6,0,92,2,0,6,0,84,0,4,2,10,54,17,3,13,13,76,5,9,1,9,62,10,23,1,4,40,60
13,Luhans'ka oblast,UA-09,32,24,18,0,26,23,36,40,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,0,3,3,3,97,0,0,0,3,97,0,3,0,0,88,0,12,0,0,100,0
14,Lviv Oblast,UA-46,16,41,13,1,29,22,24,35,13,6,85,7,7,0,1,10,89,0,1,0,80,5,0,15,0,74,0,4,13,9,58,7,5,10,20,72,10,14,0,4,52,13,26,1,8,97,3
15,Mykolaivs'ka oblast,UA-48,14,37,21,0,28,33,39,26,2,0,65,30,0,0,5,33,12,0,55,0,87,6,0,7,0,45,0,0,52,3,82,12,0,0,6,77,12,11,0,0,60,0,27,9,4,100,0
16,Odessa Oblast,UA-51,17,36,17,2,28,33,29,36,2,0,62,38,0,0,0,83,10,0,6,1,98,1,0,1,0,85,0,0,12,3,91,0,2,3,4,91,7,2,0,0,73,4,23,0,0,100,0
17,Poltavs'ka oblast,UA-53,24,31,15,0,30,27,27,30,9,7,84,8,5,3,0,73,18,0,9,0,76,7,2,15,0,6,0,0,0,94,57,3,7,15,18,65,25,6,2,2,64,10,22,2,2,97,3
18,Rivnens'ka oblast,UA-56,22,30,14,6,28,24,23,32,18,3,67,24,5,2,2,51,34,4,9,2,87,3,3,7,0,77,0,8,9,6,56,15,6,6,17,7,0,93,0,0,51,14,10,5,20,97,3
19,Sevastopol' city,UA-40,24,35,10,0,31,33,34,33,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,91,0,0,9,0,91,0,0,0,9,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,14,43,14,3,26,27,31,40,2,0,95,0,5,0,0,90,5,5,0,0,90,0,0,10,0,36,0,0,2,62,86,0,5,4,5,15,85,0,0,0,72,16,12,0,0,100,0
21,Ternopil's'ka oblast,UA-61,18,34,16,2,30,31,20,31,16,2,81,10,0,3,6,49,45,0,6,0,87,7,3,3,0,84,0,3,3,10,57,4,4,14,21,72,6,14,0,8,6,92,2,0,0,100,0
22,Vinnyts'ka oblast,UA-05,18,31,17,5,29,24,22,30,20,4,81,10,7,2,0,55,26,1,17,1,11,0,0,89,0,60,0,5,16,19,44,19,1,19,17,66,15,18,0,1,53,7,28,6,6,98,2
23,Volyns'ka oblast,UA-07,15,30,10,0,45,17,20,33,23,7,86,0,11,0,3,47,41,2,10,0,77,6,0,14,3,89,0,0,7,4,63,16,0,2,19,61,2,35,0,2,7,1,2,0,90,89,11
24,Zakarpats'ka oblast,UA-21,37,28,13,5,17,25,26,42,6,1,91,4,5,0,0,77,21,1,0,1,91,0,3,6,0,84,0,0,11,5,76,1,4,5,14,85,3,5,0,7,14,0,86,0,0,97,3
25,Zaporiz'ka oblast,UA-23,18,28,15,0,39,27,32,38,1,2,50,0,1,0,49,86,9,0,0,5,100,0,0,0,0,94,0,0,3,3,86,3,0,0,11,100,0,0,0,0,79,0,21,0,0,97,3
26,Zhytomyrs'ka oblast,UA-18,21,39,9,2,29,30,23,19,27,1,91,9,0,0,0,40,48,0,8,4,84,0,0,16,0,100,0,0,0,0,3,0,0,0,97,63,19,12,0,6,44,8,48,0,0,91,9
