,geoName,geoCode,a,the,and,be,of,in,to,Київ,Харків,Одеса,Дніпро,Донецьк,Запоріжжя,Львів,Кривий Ріг,Миколаїв,Севастополь,Маріуполь,Луганськ,Вінниця,Макіївка,Сімферополь,Чернігів,Херсон,Полтава,Хмельницький,Черкаси,Чернівці,Житомир,Суми,Рівне,Горлівка,Івано-Франківськ,Тернопіль,Ужгород,Кропивницький,луцьк,Біла Церква
0,Cherkas'ka oblast,UA-71,0.10246679316888045,0.1323529411764706,0.07258064516129033,0.021347248576850095,0.09819734345351043,0.1213235294117647,0.17647058823529413,0.11029411764705883,0.011029411764705883,0.015250544662309368,0.015250544662309368,0.0,0.010893246187363833,0.021261516654854717,0.008504606661941886,0.006378454996456414,0.0,0.007931262392597489,0.0,0.013879709187045603,0.0,0.0,0.0021261516654854716,0.019135364989369245,0.0148830616583983,0.0,1.0,0.0,0.0,0.00545785324439054,0.0,0.0,0.0,0.007590132827324478,0.0018975332068311196,0.0018975332068311196,0.0018975332068311196,0.00545785324439054
1,Chernihivs'ka oblast,UA-74,0.1896774193548387,0.25565217391304346,0.1484431977559607,0.03298737727910238,0.1979242636746143,0.21913043478260869,0.28,0.43826086956521737,0.02434782608695652,0.0,0.04941176470588235,0.0,0.0,0.02434782608695652,0.0,0.0,0.0,0.0,0.0,0.025454545454545452,0.012727272727272726,0.0,1.0,0.013333333333333332,0.04,0.01024390243902439,0.013658536585365854,0.013658536585365854,0.02390243902439024,0.05157894736842106,0.02578947368421053,0.0,0.01105263157894737,0.025454545454545452,0.012727272727272726,0.0,0.0,0.0
2,Chernivets'ka oblast,UA-77,0.03710004580252568,0.07007786429365963,0.035038932146829814,0.004122227311391743,0.05977229601518027,0.08565072302558399,0.07526881720430108,0.023359288097886545,0.005190952910641454,0.0026565464895635677,0.0053130929791271354,0.0,0.0053130929791271354,0.014662756598240472,0.003910068426197459,0.003910068426197459,0.0,0.005190952910641454,0.0008651588184402424,0.005190952910641454,0.0,0.0,0.001835824809861002,0.011932861264096513,0.002753737214791503,0.0,0.0,1.0,0.0,0.0053130929791271354,0.0026565464895635677,0.0,0.0053130929791271354,0.005190952910641454,0.002595476455320727,0.0,0.0034606352737609697,0.0
3,Crimea,UA-43,0.37241379310344824,0.6413793103448275,0.43448275862068964,0.06206896551724138,0.5586206896551724,0.7034482758620689,0.7241379310344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10104250200481153,0.016840417000801924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Dnipropetrovsk Oblast,UA-12,0.6571428571428571,1.0,0.42857142857142855,0.08571428571428572,0.6857142857142857,0.9117647058823528,0.9117647058823528,0.1176470588235294,0.0,0.033769063180827875,0.6922657952069715,0.0,0.05065359477124182,0.10886742756804213,0.3266022827041264,0.0,0.013608428446005266,0.01899509803921568,0.0,0.01899509803921568,0.0,0.0,0.0,0.28577699736611056,0.1633011413520632,0.04097818902842035,0.020489094514210174,0.010244547257105087,0.04097818902842035,0.039215686274509796,0.009803921568627449,0.0,0.019607843137254898,0.032179930795847744,0.0750865051903114,0.04290657439446366,0.010726643598615915,0.0
5,Donetsk Oblast,UA-14,0.46890756302521014,0.8857142857142858,0.46890756302521014,0.052100840336134456,0.7294117647058824,1.0,0.9714285714285715,0.0,0.0,0.0,0.040902255639097745,0.0,0.010225563909774436,0.052795031055900624,0.0,0.0,0.031677018633540374,0.0,0.0,0.0,0.0,0.0,0.0,0.1287435456110155,0.070223752151463,0.0,0.0,0.0,0.0,0.0,0.009812409812409812,0.0,0.0,0.0,0.020029455081001474,0.0,0.010014727540500737,0.0
6,Ivano-Frankivs'ka oblast,UA-26,0.08581422464049748,0.12667814113597248,0.057209483093664984,0.020431958247737494,0.11850535783687746,0.1321858864027539,0.19277108433734938,0.08812392426850259,0.011015490533562823,0.00929017273914937,0.013935259108724053,0.004645086369574685,0.011612715923936711,0.0948556129279021,0.009179575444635686,0.009179575444635686,0.0,0.02241524236480807,0.002241524236480807,0.006724572709442421,0.0,0.0,0.007510561727429197,0.03004224690971679,0.020028164606477862,0.013769363166953527,0.0,0.01606425702811245,0.006884681583476764,0.012048192771084336,0.0,0.0,1.0,0.02650602409638554,0.014457831325301205,0.004819277108433735,0.0024096385542168677,0.0
7,Kharkiv Oblast,UA-63,0.5194805194805194,0.8571428571428571,0.4155844155844156,0.025974025974025976,0.7792207792207793,1.0,0.8214285714285714,0.10714285714285714,0.7857142857142857,0.017857142857142856,0.044642857142857144,0.0,0.008928571428571428,0.03458646616541353,0.0,0.0,0.008646616541353383,0.0,0.0,0.008297258297258296,0.0,0.0,0.0,0.08381924198250729,0.7711370262390671,0.0,0.0,0.026785714285714284,0.044642857142857144,0.05299539170506912,0.0,0.0,0.008832565284178187,0.008832565284178187,0.05299539170506912,0.0,0.0,0.0
8,Khersons'ka oblast,UA-65,0.03343782654127482,0.04040404040404041,0.025078369905956112,0.0013932427725531174,0.039010797631487286,0.041666666666666664,0.041666666666666664,0.0012626262626262627,0.0012626262626262627,0.0035140562248995983,0.0,0.0,0.0050200803212851405,0.005329457364341085,0.0,0.0,0.0014534883720930232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0018115942028985507,0.0018115942028985507,0.0,0.0,0.0,0.0,0.0,0.0,0.009146341463414634,0.0,0.0,0.0
9,Khmel'nyts'ka oblast,UA-68,0.06069618858779468,0.10861423220973784,0.051112579863406046,0.012778144965851512,0.0862524785194977,0.0898876404494382,0.10112359550561797,0.06741573033707866,0.007490636704119851,0.014831460674157306,0.010786516853932584,0.002696629213483146,0.005393258426966292,0.02949438202247191,0.0056179775280898875,0.0028089887640449437,0.0014044943820224719,0.007223113964686998,0.0,0.012038523274478331,0.0,0.0,0.0,0.009193054136874362,0.004596527068437181,1.0,0.0,0.011235955056179775,0.011235955056179775,0.007879760688749453,0.018386108273748723,0.0,0.003939880344374726,0.015557476231633536,0.007778738115816768,0.001296456352636128,0.003889369057908384,0.0
10,Kirovohrads'ka oblast,UA-35,0.15434350132625993,0.28663793103448276,0.10289566755083997,0.022049071618037135,0.16904288240495136,0.2211206896551724,0.23750000000000002,0.06551724137931035,0.008189655172413794,0.008906250000000001,0.02375,0.0,0.026718750000000003,0.02277397260273973,0.06181506849315069,0.0,0.0032534246575342467,0.005277777777777778,0.005277777777777778,0.015833333333333335,0.0,0.0,0.0031666666666666666,0.041166666666666664,0.034833333333333334,0.017592592592592594,0.02932098765432099,0.005864197530864198,0.002932098765432099,0.016569767441860464,0.016569767441860464,0.0,0.005523255813953488,0.0,0.0125,1.0,0.0,0.0
11,Kyiv city,UA-30,0.18552875695732837,0.3061224489795918,0.1484230055658627,0.027829313543599254,0.2597402597402597,0.3469387755102041,0.36734693877551017,1.0,0.02040816326530612,0.025334271639690358,0.025334271639690358,0.0,0.00422237860661506,0.0780612244897959,0.004591836734693877,0.009183673469387754,0.0,0.008348794063079777,0.0,0.041743970315398886,0.0,0.0,0.004897959183673469,0.09306122448979591,0.024489795918367346,0.022959183673469385,0.022959183673469385,0.01377551020408163,0.03214285714285714,0.012244897959183673,0.02040816326530612,0.0,0.008163265306122448,0.01311953352769679,0.034985422740524776,0.008746355685131194,0.01311953352769679,0.01136124552913949
12,Kyivs'ka oblast,UA-32,0.2553191489361702,0.3404255319148936,0.1702127659574468,0.0425531914893617,0.2553191489361702,0.3617021276595745,0.40425531914893614,1.0,0.02127659574468085,0.024062816616008106,0.04331306990881459,0.0,0.009625126646403243,0.08187449501750606,0.020468623754376514,0.005117155938594129,0.0,0.0,0.0,0.016843971631205674,0.0,0.0,0.015351467815782388,0.061405871263129554,0.030702935631564777,0.03368794326241135,0.014437689969604863,0.0,0.028875379939209727,0.0,0.016843971631205674,0.0,0.0,0.0046466128637808754,0.02323306431890438,0.018586451455123502,0.013939838591342625,0.7507598784194529
13,Luhans'ka oblast,UA-09,0.7931034482758621,1.0,0.6551724137931034,0.13793103448275862,0.8620689655172413,1.0,0.7777777777777778,0.0,0.0,0.0,0.015873015873015876,0.0,0.0,0.016726403823178016,0.0,0.0,0.04181600955794504,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015876,0.0,0.015873015873015876,0.0,0.0,0.0
