,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,13,37,20,0,30,27,27,30,16,0,80,6,14,0,0,82,17,0,1,0,81,1,0,15,3,87,0,3,9,1,13,1,85,1,0,94,2,3,0,1,86,3,5,3,3,93,7
1,Chernihivs'ka oblast,UA-74,30,25,16,2,27,21,18,20,38,3,85,5,10,0,0,77,19,0,0,4,95,0,0,5,0,16,0,79,2,3,76,5,10,0,9,80,5,15,0,0,77,5,4,5,9,100,0
2,Chernivets'ka oblast,UA-77,21,35,21,3,20,30,33,31,5,1,88,0,12,0,0,81,19,0,0,0,79,8,0,13,0,75,0,0,18,7,6,0,0,94,0,88,0,0,0,12,81,12,5,2,0,100,0
3,Crimea,UA-43,17,38,17,2,26,35,34,31,0,0,99,0,1,0,0,36,0,0,0,64,100,0,0,0,0,82,0,0,12,6,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,33,16,4,26,32,29,35,3,1,60,0,34,0,6,64,7,26,2,1,98,1,0,1,0,82,0,1,10,7,90,0,0,2,8,95,1,1,0,3,89,2,6,3,0,100,0
5,Donetsk Oblast,UA-14,22,30,19,1,28,30,36,32,2,0,97,0,3,0,0,82,6,0,1,11,95,1,0,4,0,86,0,0,8,6,99,1,0,0,0,100,0,0,0,0,97,0,3,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,49,16,0,17,35,25,29,8,3,72,3,12,4,9,55,45,0,0,0,96,2,0,2,0,86,0,0,7,7,71,6,0,23,0,11,0,0,0,89,74,12,8,0,6,100,0
7,Kharkiv Oblast,UA-63,24,35,13,2,26,24,19,27,1,29,95,1,3,1,0,91,9,0,0,0,98,0,0,2,0,67,0,0,1,32,94,0,0,2,4,99,0,1,0,0,88,1,10,0,1,100,0
8,Khersons'ka oblast,UA-65,28,26,12,4,30,31,21,48,0,0,100,0,0,0,0,80,0,0,0,20,100,0,0,0,0,8,0,0,92,0,96,4,0,0,0,100,0,0,0,0,91,0,5,0,4,100,0
9,Khmel'nyts'ka oblast,UA-68,19,31,15,5,30,25,25,33,14,3,84,3,12,0,1,66,26,7,1,0,81,0,0,19,0,76,1,1,17,5,7,91,0,1,1,76,6,15,0,3,72,19,4,0,5,100,0
10,Kirovohrads'ka oblast,UA-35,18,43,11,2,26,34,34,24,8,0,77,0,17,3,3,72,12,13,0,3,88,0,0,12,0,74,0,0,16,10,92,0,4,0,4,72,3,25,0,0,12,1,0,86,1,100,0
11,Kyiv city,UA-30,18,35,16,3,28,16,17,18,49,0,86,6,5,0,3,55,42,1,2,0,79,0,0,21,0,79,0,2,9,10,62,11,6,7,14,71,2,21,0,6,67,15,7,2,9,94,6
12,Kyivs'ka oblast,UA-32,19,37,19,2,23,18,14,21,46,1,87,5,7,0,1,85,12,3,0,0,96,1,0,3,0,86,0,1,11,2,85,4,1,3,7,94,2,2,0,2,93,1,3,1,2,38,62
13,Luhans'ka oblast,UA-09,29,26,11,1,33,25,43,32,0,0,97,0,3,0,0,84,0,0,0,16,100,0,0,0,0,81,0,0,13,6,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
