,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,14,36,20,2,28,33,25,26,15,1,83,1,12,2,2,75,19,1,5,0,96,4,0,0,0,87,0,4,3,6,12,0,88,0,0,100,0,0,0,0,92,0,4,2,2,100,0
1,Chernihivs'ka oblast,UA-74,15,31,27,1,26,23,24,24,28,1,87,9,4,0,0,79,21,0,0,0,95,0,0,5,0,19,0,80,0,1,80,4,4,0,12,83,17,0,0,0,83,4,9,4,0,100,0
2,Chernivets'ka oblast,UA-77,21,36,11,3,29,34,28,33,4,1,89,2,3,3,3,84,14,0,2,0,97,0,0,3,0,97,0,0,3,0,6,0,0,94,0,82,2,11,0,5,91,3,3,0,3,100,0
3,Crimea,UA-43,16,37,15,2,30,35,33,32,0,0,100,0,0,0,0,46,0,0,0,54,100,0,0,0,0,80,0,0,19,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,24,33,18,2,23,32,29,36,3,0,60,0,36,0,4,64,6,30,0,0,99,0,0,1,0,77,0,3,10,10,89,4,1,2,4,97,0,2,0,1,88,0,7,4,1,100,0
5,Donetsk Oblast,UA-14,30,33,13,3,21,31,32,37,0,0,96,0,3,1,0,93,3,0,0,4,99,1,0,0,0,91,0,0,8,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,27,31,17,5,20,27,25,33,13,2,91,3,6,0,0,57,41,1,0,1,91,6,0,3,0,91,0,2,4,3,79,7,0,13,1,12,0,1,0,87,68,19,4,2,7,100,0
7,Kharkiv Oblast,UA-63,28,29,19,2,22,20,23,34,3,20,99,0,1,0,0,99,0,1,0,0,96,0,1,3,0,68,0,0,2,30,92,3,0,1,4,98,1,0,0,1,93,0,7,0,0,100,0
8,Khersons'ka oblast,UA-65,27,46,18,0,9,36,36,28,0,0,100,0,0,0,0,80,20,0,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,29,32,13,4,22,27,20,36,15,2,87,7,5,1,0,74,19,4,3,0,85,5,0,10,0,87,0,1,9,3,10,90,0,0,0,74,1,25,0,0,86,8,0,0,6,100,0
10,Kirovohrads'ka oblast,UA-35,22,33,17,5,23,34,17,38,9,2,65,3,30,0,2,79,15,2,4,0,95,0,5,0,0,81,0,0,2,17,83,10,7,0,0,92,0,8,0,0,17,1,1,81,0,98,2
11,Kyiv city,UA-30,21,30,18,2,29,13,15,19,53,0,80,8,8,0,4,55,42,2,1,0,77,1,0,22,0,77,0,4,9,10,61,11,5,5,18,74,2,21,0,3,70,14,7,2,7,95,5
12,Kyivs'ka oblast,UA-32,20,37,15,4,24,20,17,17,46,0,83,3,12,0,2,82,15,3,0,0,92,2,0,6,0,86,0,5,5,4,82,2,3,4,9,91,3,5,0,1,87,4,6,0,3,34,66
13,Luhans'ka oblast,UA-09,20,36,15,1,28,25,42,33,0,0,100,0,0,0,0,96,0,0,0,4,100,0,0,0,0,93,0,0,7,0,96,4,0,0,0,100,0,0,0,0,96,0,0,0,4,100,0
14,Lviv Oblast,UA-46,21,30,14,5,30,25,29,34,11,1,84,2,10,1,3,8,92,0,0,0,89,1,1,9,0,85,0,0,3,12,72,4,2,14,8,82,1,12,0,5,61,8,18,0,13,98,2
15,Mykolaivs'ka oblast,UA-48,24,34,11,1,30,33,28,38,1,0,73,24,0,0,3,44,3,4,48,1,96,0,0,4,0,62,0,0,33,5,86,4,3,3,4,100,0,0,0,0,93,0,3,0,4,100,0
16,Odessa Oblast,UA-51,24,31,19,4,22,34,30,32,4,0,57,42,1,0,0,92,2,0,2,4,97,0,0,3,0,79,0,1,17,3,98,1,0,1,0,99,0,1,0,0,95,0,3,1,1,100,0
17,Poltavs'ka oblast,UA-53,21,35,16,6,22,31,28,28,9,4,85,4,8,0,3,79,18,1,1,1,91,1,0,8,0,5,0,0,0,95,91,3,3,3,0,69,15,13,0,3,78,3,4,1,14,99,1
18,Rivnens'ka oblast,UA-56,21,39,14,3,23,34,17,37,12,0,82,3,14,1,0,74,23,0,2,1,90,2,0,8,0,85,0,0,8,7,85,6,0,7,2,6,0,94,0,0,57,5,2,0,36,98,2
19,Sevastopol' city,UA-40,20,34,23,5,18,31,28,41,0,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,27,32,16,1,24,26,28,37,9,0,93,2,3,0,2,91,9,0,0,0,91,4,0,5,0,82,0,0,4,14,94,4,0,0,2,20,80,0,0,0,96,0,4,0,0,98,2
21,Ternopil's'ka oblast,UA-61,17,37,14,4,28,30,27,29,14,0,88,0,10,2,0,49,48,1,1,1,95,5,0,0,0,91,0,2,5,2,81,6,2,9,2,74,0,16,0,10,6,94,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,19,37,16,2,26,28,30,31,10,1,92,5,2,0,1,81,13,3,3,0,7,0,0,93,0,85,0,1,11,3,79,6,0,11,4,92,4,3,0,1,91,5,1,0,3,97,3
23,Volyns'ka oblast,UA-07,30,32,12,4,22,29,20,34,15,2,84,5,11,0,0,56,39,0,4,1,91,3,3,3,0,86,0,3,2,9,89,0,3,5,3,74,2,22,0,2,5,0,0,0,95,100,0
24,Zakarpats'ka oblast,UA-21,39,27,16,2,16,28,27,34,7,4,85,2,4,0,9,67,31,0,1,1,92,4,0,4,0,88,0,0,4,8,88,4,4,4,0,92,4,0,0,4,11,0,89,0,0,100,0
25,Zaporiz'ka oblast,UA-23,18,28,15,5,34,31,40,28,1,0,23,0,1,0,76,96,0,4,0,0,96,4,0,0,0,86,0,0,7,7,89,4,4,0,3,96,0,0,0,4,86,0,14,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,21,39,12,2,26,28,25,24,22,1,81,6,13,0,0,68,30,2,0,0,81,6,0,13,0,90,0,3,3,4,4,0,0,0,96,81,0,16,0,3,90,7,0,0,3,97,3
