,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,18,32,18,3,29,32,21,22,20,5,89,5,4,0,2,68,22,4,3,3,76,2,0,22,0,76,0,12,8,4,14,1,85,0,0,83,11,6,0,0,93,2,2,3,0,95,5
1,Chernihivs'ka oblast,UA-74,7,36,14,7,36,32,16,29,23,0,100,0,0,0,0,84,8,0,0,8,100,0,0,0,0,56,0,34,5,5,84,8,0,0,8,91,9,0,0,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,16,28,22,7,27,30,29,26,12,3,87,7,3,0,3,68,22,5,5,0,72,8,3,17,0,81,0,3,10,6,6,0,0,94,0,81,10,6,0,3,79,9,6,0,6,93,7
3,Crimea,UA-43,21,29,15,1,34,28,39,33,0,0,100,0,0,0,0,39,0,0,0,61,100,0,0,0,0,80,3,0,15,2,98,0,0,0,2,98,2,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,22,33,17,4,24,33,27,34,6,0,63,7,28,0,2,54,28,15,1,2,94,4,0,2,0,48,0,2,28,22,79,3,3,12,3,81,8,6,0,5,61,3,18,4,14,96,4
5,Donetsk Oblast,UA-14,20,39,16,2,23,41,30,27,2,0,96,1,1,2,0,93,2,0,1,4,97,1,1,0,1,90,0,0,6,4,96,0,1,0,3,99,0,1,0,0,93,1,5,1,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,17,35,18,4,26,31,27,31,8,3,85,2,10,0,3,62,33,1,3,1,75,6,0,19,0,82,0,1,10,7,73,9,2,11,5,18,0,0,0,82,78,9,7,4,2,100,0
7,Kharkiv Oblast,UA-63,23,36,14,1,26,26,30,27,0,17,96,0,2,0,2,82,14,0,0,4,98,0,0,2,0,68,0,0,1,31,93,0,5,0,2,98,2,0,0,0,82,0,16,0,2,100,0
8,Khersons'ka oblast,UA-65,32,33,14,0,21,44,31,22,3,0,88,6,0,0,6,83,0,5,12,0,94,0,0,6,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,94,6,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,17,33,14,4,32,29,26,28,17,0,86,5,9,0,0,61,38,0,1,0,63,16,0,21,0,80,0,2,11,7,7,90,0,1,2,70,4,20,0,6,68,15,7,2,8,95,5
10,Kirovohrads'ka oblast,UA-35,21,40,14,3,22,35,41,16,7,1,81,6,13,0,0,66,22,8,2,2,81,10,3,6,0,81,0,0,6,13,74,3,9,8,6,93,0,4,0,3,23,0,0,77,0,100,0
11,Kyiv city,UA-30,15,35,17,4,29,16,16,20,48,0,91,3,5,0,1,73,24,0,0,3,82,3,0,15,0,81,0,3,9,7,74,8,6,3,9,89,2,6,0,3,79,4,13,1,3,94,6
12,Kyivs'ka oblast,UA-32,22,32,15,1,30,20,22,22,36,0,85,2,6,0,7,73,22,1,0,4,73,13,0,14,0,78,0,6,10,6,63,8,10,10,9,91,4,0,0,5,81,9,8,0,2,25,75
13,Luhans'ka oblast,UA-09,22,38,14,5,21,36,31,33,0,0,98,0,2,0,0,100,0,0,0,0,91,2,5,2,0,91,0,0,4,5,100,0,0,0,0,100,0,0,0,0,96,2,2,0,0,100,0
14,Lviv Oblast,UA-46,21,35,16,4,24,26,24,34,14,2,76,8,13,1,2,9,90,0,1,0,60,7,0,33,0,56,0,7,18,19,43,13,9,13,22,56,6,27,0,11,46,20,21,1,12,93,7
15,Mykolaivs'ka oblast,UA-48,21,30,14,3,32,29,29,39,3,0,69,23,4,0,4,34,4,4,56,2,89,11,0,0,0,72,0,0,28,0,84,0,5,0,11,100,0,0,0,0,89,0,11,0,0,100,0
16,Odessa Oblast,UA-51,21,28,20,3,28,32,33,32,2,1,60,39,1,0,0,92,3,0,4,1,87,7,0,6,0,70,0,0,26,4,92,1,3,1,3,99,0,0,0,1,93,3,3,1,0,99,1
17,Poltavs'ka oblast,UA-53,18,31,18,2,31,26,30,28,7,9,76,0,22,0,2,80,14,0,2,4,75,5,0,20,0,7,0,0,1,92,71,11,7,3,8,70,20,9,0,1,74,6,7,2,11,98,2
18,Rivnens'ka oblast,UA-56,23,38,9,5,25,32,23,29,16,0,88,8,2,0,2,66,29,0,5,0,83,7,0,10,0,86,0,7,2,5,78,7,2,4,9,7,0,93,0,0,66,1,0,0,33,100,0
19,Sevastopol' city,UA-40,12,32,15,2,39,32,36,30,2,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,94,0,0,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,26,21,12,2,39,31,14,45,7,3,90,0,10,0,0,76,16,0,0,8,100,0,0,0,0,45,0,0,0,55,82,9,9,0,0,10,90,0,0,0,82,0,18,0,0,100,0
21,Ternopil's'ka oblast,UA-61,17,27,14,4,38,22,26,36,16,0,77,5,10,0,8,56,41,0,0,3,67,16,2,13,2,77,0,2,11,10,64,6,2,15,13,67,9,20,0,4,6,94,0,0,0,97,3
22,Vinnyts'ka oblast,UA-05,18,36,15,3,28,30,22,32,15,1,85,5,5,1,4,68,21,1,8,2,8,1,0,91,0,75,0,3,13,9,75,7,0,7,11,88,6,5,0,1,88,5,2,0,5,99,1
