,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,21,27,26,1,25,21,27,33,16,3,85,5,7,2,1,64,25,7,3,1,73,13,0,13,1,83,0,5,8,4,15,0,82,2,1,82,5,13,0,0,74,4,20,1,1,95,5
1,Chernihivs'ka oblast,UA-74,7,38,24,0,31,26,19,24,29,2,91,9,0,0,0,77,7,0,8,8,77,23,0,0,0,17,0,81,1,1,77,8,7,8,0,84,8,0,0,8,72,7,14,0,7,91,9
2,Chernivets'ka oblast,UA-77,26,30,17,3,24,18,31,36,12,3,91,4,2,0,3,76,19,4,1,0,77,17,0,6,0,82,0,3,10,5,8,0,1,90,1,88,8,1,1,2,69,11,16,1,3,98,2
3,Crimea,UA-43,24,28,23,1,24,24,41,35,0,0,100,0,0,0,0,44,2,0,0,54,100,0,0,0,0,87,0,0,10,3,98,0,0,0,2,100,0,0,0,0,99,1,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,16,32,18,2,32,33,28,36,3,0,64,0,34,0,2,55,16,27,1,1,89,5,0,6,0,61,0,1,21,17,75,1,0,9,15,87,5,3,0,5,53,7,32,2,6,100,0
5,Donetsk Oblast,UA-14,21,33,15,3,28,34,31,33,2,0,98,0,0,2,0,87,5,1,0,7,95,5,0,0,0,81,0,1,9,9,94,0,2,0,4,99,1,0,0,0,75,0,22,2,1,99,1
6,Ivano-Frankivs'ka oblast,UA-26,16,36,19,7,22,23,30,26,15,6,81,9,4,1,5,46,46,4,3,1,65,27,0,8,0,82,0,3,9,6,57,7,7,16,13,14,1,1,0,84,60,10,26,2,2,97,3
7,Kharkiv Oblast,UA-63,20,32,16,1,31,22,24,33,1,20,100,0,0,0,0,90,9,0,0,1,99,0,0,1,0,59,0,1,4,36,89,1,1,3,6,99,0,1,0,0,73,1,21,2,3,100,0
8,Khersons'ka oblast,UA-65,15,43,11,0,31,42,33,24,1,0,87,7,0,0,6,73,5,5,11,6,82,6,0,12,0,2,0,0,98,0,87,0,0,6,7,93,0,7,0,0,82,6,6,0,6,100,0
9,Khmel'nyts'ka oblast,UA-68,22,38,15,2,23,25,26,32,14,3,89,7,3,0,1,64,31,2,2,1,71,13,1,15,0,76,0,5,5,14,11,84,0,1,4,75,3,20,0,2,66,16,12,2,4,89,11
