,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,16,37,24,5,18,26,26,28,17,3,88,2,8,2,0,67,22,5,6,0,83,10,0,7,0,80,0,0,16,4,11,0,89,0,0,98,2,0,0,0,95,3,2,0,0,95,5
1,Chernihivs'ka oblast,UA-74,18,43,10,1,28,32,24,23,19,2,88,4,4,0,4,88,8,0,0,4,100,0,0,0,0,18,0,80,0,2,100,0,0,0,0,88,8,0,0,4,96,0,0,0,4,100,0
2,Chernivets'ka oblast,UA-77,18,24,24,1,33,22,30,35,12,1,77,5,6,6,6,47,47,0,3,3,87,0,0,13,0,65,0,0,35,0,3,1,0,96,0,82,6,0,0,12,82,12,0,6,0,100,0
3,Crimea,UA-43,26,32,14,6,22,35,34,30,1,0,100,0,0,0,0,44,1,0,0,55,100,0,0,0,0,76,0,1,16,7,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,35,20,4,23,34,30,33,2,1,54,3,39,0,4,58,8,34,0,0,98,1,0,1,0,79,0,0,9,12,87,3,2,7,1,89,5,1,0,5,88,1,4,2,5,100,0
5,Donetsk Oblast,UA-14,27,32,9,0,32,25,28,44,3,0,92,0,6,2,0,87,0,0,2,11,100,0,0,0,0,85,0,2,8,5,95,0,3,2,0,97,3,0,0,0,95,0,0,5,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,38,18,3,21,22,25,37,12,4,73,4,19,0,4,62,37,0,1,0,85,2,0,13,0,85,0,2,5,8,67,0,6,21,6,8,0,0,0,92,79,2,10,5,4,100,0
7,Kharkiv Oblast,UA-63,16,36,20,1,27,27,21,29,2,21,96,1,2,0,1,96,3,0,0,1,100,0,0,0,0,65,0,0,3,32,90,1,2,3,4,96,1,0,0,3,95,0,4,1,0,100,0
8,Khersons'ka oblast,UA-65,28,33,17,0,22,46,23,31,0,0,100,0,0,0,0,67,11,0,0,22,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,16,35,15,4,30,31,25,30,14,0,84,4,10,0,2,76,23,1,0,0,82,0,0,18,0,87,0,2,9,2,8,91,0,0,1,84,2,12,0,2,71,21,1,0,7,96,4
10,Kirovohrads'ka oblast,UA-35,31,32,11,5,21,24,36,22,16,2,81,5,10,0,4,78,13,9,0,0,100,0,0,0,0,74,0,0,26,0,68,4,20,0,8,81,5,9,0,5,12,0,0,88,0,95,5
11,Kyiv city,UA-30,17,34,17,2,30,14,17,20,49,0,80,8,8,1,3,45,51,2,2,0,75,2,0,23,0,74,0,4,7,15,57,13,8,6,16,66,4,25,0,5,62,16,11,1,10,95,5
12,Kyivs'ka oblast,UA-32,21,32,17,2,28,16,17,16,50,1,86,3,7,0,4,76,23,0,1,0,91,3,0,5,1,86,0,1,10,3,84,3,2,2,9,91,2,2,0,5,83,3,8,0,6,35,65
13,Luhans'ka oblast,UA-09,23,29,27,1,20,26,34,40,0,0,100,0,0,0,0,85,0,0,0,15,95,0,5,0,0,95,0,0,0,5,95,0,0,0,5,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,17,35,19,3,26,25,30,34,10,1,85,4,9,0,2,7,93,0,0,0,92,2,0,6,0,84,0,0,4,12,72,5,3,12,8,77,1,14,0,8,56,12,17,0,15,99,1
15,Mykolaivs'ka oblast,UA-48,29,25,20,1,25,30,26,43,1,0,84,16,0,0,0,42,2,0,56,0,100,0,0,0,0,65,0,0,35,0,89,11,0,0,0,100,0,0,0,0,79,6,5,5,5,100,0
16,Odessa Oblast,UA-51,19,37,17,1,26,34,32,31,3,0,54,45,0,0,1,88,10,0,1,1,98,0,0,2,0,85,0,2,8,5,90,5,0,1,4,99,1,0,0,0,95,1,3,1,0,99,1
17,Poltavs'ka oblast,UA-53,25,33,11,1,30,22,32,31,10,5,78,4,13,1,4,69,27,1,2,1,86,2,0,12,0,5,0,0,0,95,78,4,8,5,5,61,21,7,0,11,69,3,15,3,10,98,2
18,Rivnens'ka oblast,UA-56,17,39,15,1,28,36,17,30,16,1,78,6,10,0,6,74,20,2,4,0,91,2,0,7,0,95,0,0,0,5,85,7,2,4,2,6,0,94,0,0,54,8,1,0,37,98,2
19,Sevastopol' city,UA-40,29,39,20,6,6,34,34,32,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,75,0,0,25,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,19,34,8,3,36,32,29,25,14,0,91,4,0,0,5,77,23,0,0,0,100,0,0,0,0,63,0,3,12,22,91,0,0,0,9,13,87,0,0,0,91,5,0,0,4,100,0
21,Ternopil's'ka oblast,UA-61,26,30,12,4,28,28,30,31,8,3,88,6,6,0,0,58,42,0,0,0,86,5,0,9,0,83,0,3,8,6,70,16,0,14,0,77,2,16,0,5,5,95,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,18,40,16,4,22,33,22,28,14,3,89,0,7,3,1,78,19,1,2,0,8,0,0,92,0,83,0,0,6,11,71,10,3,7,9,83,4,9,0,4,87,3,0,3,7,96,4
23,Volyns'ka oblast,UA-07,25,35,14,3,23,31,23,31,11,4,87,4,9,0,0,46,52,0,2,0,87,4,0,9,0,100,0,0,0,0,87,0,5,4,4,53,2,35,0,10,4,0,0,0,96,100,0
24,Zakarpats'ka oblast,UA-21,37,32,12,3,16,29,27,38,6,0,79,5,7,5,4,59,36,0,2,3,98,2,0,0,0,83,0,0,10,7,77,12,0,7,4,81,2,7,0,10,8,0,92,0,0,100,0
25,Zaporiz'ka oblast,UA-23,13,33,20,2,32,29,30,38,2,1,27,1,3,0,69,87,6,0,0,7,100,0,0,0,0,74,0,0,14,12,97,0,0,0,3,97,0,3,0,0,87,0,7,3,3,100,0
26,Zhytomyrs'ka oblast,UA-18,16,40,19,3,22,29,25,24,21,1,76,0,12,0,12,76,18,3,3,0,87,3,0,10,0,87,0,3,7,3,4,0,0,0,96,74,0,20,0,6,84,6,10,0,0,97,3
