,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,21,38,13,1,27,30,20,30,18,2,91,2,7,0,0,62,27,3,5,3,56,0,0,44,0,81,0,4,4,11,16,4,78,1,1,86,7,5,0,2,72,8,18,2,0,90,10
1,Chernihivs'ka oblast,UA-74,17,39,13,0,31,38,12,12,34,4,90,10,0,0,0,65,35,0,0,0,70,0,0,30,0,20,0,68,6,6,48,11,10,10,21,90,0,0,0,10,61,13,20,0,6,100,0
2,Chernivets'ka oblast,UA-77,15,38,18,5,24,23,24,38,13,2,75,14,11,0,0,63,34,0,3,0,51,0,0,49,0,88,0,4,4,4,6,0,0,93,1,75,3,7,0,15,56,11,23,2,8,100,0
3,Crimea,UA-43,27,33,18,1,21,32,37,31,0,0,99,1,0,0,0,45,0,0,0,55,100,0,0,0,0,89,0,0,10,1,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,16,35,17,3,29,32,33,28,4,3,65,0,28,0,7,53,29,13,4,1,82,1,0,17,0,54,0,5,15,26,65,8,2,12,13,81,7,5,0,7,49,6,33,2,10,97,3
5,Donetsk Oblast,UA-14,19,32,15,1,33,34,35,31,0,0,93,0,0,7,0,87,5,0,1,7,97,0,0,3,0,75,0,0,16,9,91,1,0,0,8,97,2,1,0,0,72,1,27,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,15,43,17,2,23,23,21,28,22,6,74,5,5,7,9,50,49,1,0,0,40,7,0,53,0,72,0,9,7,12,52,19,1,9,19,13,0,1,0,86,54,21,20,0,5,94,6
7,Kharkiv Oblast,UA-63,14,32,11,0,43,24,24,28,1,23,94,6,0,0,0,80,14,0,0,6,80,6,0,14,0,37,0,2,5,56,74,8,0,5,13,88,3,6,0,3,57,4,35,4,0,100,0
8,Khersons'ka oblast,UA-65,17,28,25,2,28,28,28,44,0,0,100,0,0,0,0,91,0,9,0,0,91,0,0,9,0,2,0,0,98,0,100,0,0,0,0,100,0,0,0,0,91,9,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,17,40,12,1,30,31,19,28,18,4,77,8,11,0,4,58,38,1,3,0,49,2,1,48,0,82,0,0,7,11,10,85,0,1,4,86,5,4,0,5,51,26,20,0,3,90,10
10,Kirovohrads'ka oblast,UA-35,29,27,10,2,32,23,25,32,9,11,78,7,0,0,15,46,13,13,28,0,59,0,0,41,0,63,0,0,12,25,53,27,10,5,5,78,7,15,0,0,14,4,7,75,0,91,9
11,Kyiv city,UA-30,21,36,16,1,26,19,16,19,44,2,82,7,4,0,7,34,61,1,3,1,59,4,0,37,0,60,0,6,14,20,42,16,7,9,26,58,4,26,0,12,37,18,35,2,8,97,3
12,Kyivs'ka oblast,UA-32,17,26,17,3,37,16,16,19,46,3,97,0,0,3,0,55,37,0,7,1,67,0,0,33,0,67,0,9,13,11,43,17,5,21,14,70,2,16,0,12,54,9,31,3,3,37,63
13,Luhans'ka oblast,UA-09,14,34,19,6,27,30,34,35,1,0,100,0,0,0,0,96,0,0,0,4,100,0,0,0,0,81,0,4,15,0,88,4,0,0,8,96,0,4,0,0,88,0,12,0,0,100,0
14,Lviv Oblast,UA-46,17,36,18,3,26,21,23,36,15,5,73,12,10,0,5,6,92,0,2,0,46,3,0,51,0,54,0,6,26,14,44,9,5,13,29,62,11,22,1,4,39,14,34,2,11,96,4
15,Mykolaivs'ka oblast,UA-48,12,32,17,0,39,32,34,30,4,0,63,33,0,0,4,38,17,2,43,0,75,0,0,25,0,47,0,0,50,3,72,14,0,5,9,94,0,6,0,0,69,0,27,4,0,100,0
16,Odessa Oblast,UA-51,19,34,19,1,27,30,32,36,2,0,52,48,0,0,0,86,8,0,3,3,93,1,0,6,0,80,0,0,19,1,87,1,3,2,7,97,1,2,0,0,59,2,36,2,1,100,0
17,Poltavs'ka oblast,UA-53,21,41,17,0,21,34,19,30,9,8,87,5,2,2,4,82,16,0,2,0,69,3,1,27,0,8,0,0,1,91,65,8,5,9,13,80,10,6,2,2,67,5,22,3,3,100,0
18,Rivnens'ka oblast,UA-56,24,38,13,1,24,26,21,27,20,6,73,18,3,3,3,57,34,2,5,2,49,6,2,43,0,72,0,16,9,3,58,18,2,7,15,6,0,94,0,0,57,15,7,2,19,92,8
19,Sevastopol' city,UA-40,23,32,23,2,20,29,37,34,0,0,100,0,0,0,0,3,0,0,0,97,92,0,0,8,0,92,0,0,8,0,85,0,0,0,15,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,14,37,19,8,22,25,27,48,0,0,93,0,7,0,0,100,0,0,0,0,73,5,0,22,0,57,0,0,8,35,93,0,0,0,7,12,88,0,0,0,82,18,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,22,32,16,3,27,24,23,32,15,6,66,10,7,10,7,39,55,2,4,0,50,8,5,37,0,80,0,0,8,12,48,20,2,12,18,80,4,8,0,8,5,92,3,0,0,87,13
22,Vinnyts'ka oblast,UA-05,21,30,18,6,25,21,30,28,18,3,80,12,8,0,0,39,33,1,27,0,5,1,0,94,0,53,0,5,29,13,37,30,1,18,14,75,3,19,0,3,39,8,43,7,3,96,4
23,Volyns'ka oblast,UA-07,20,31,10,0,39,17,19,35,24,5,71,5,24,0,0,36,53,0,11,0,30,10,0,58,2,81,0,6,0,13,58,28,0,0,14,53,4,39,0,4,4,1,2,0,93,80,20
24,Zakarpats'ka oblast,UA-21,32,35,13,3,17,28,22,38,8,4,92,0,8,0,0,64,34,1,0,1,58,4,1,37,0,82,0,0,14,4,67,5,1,9,18,86,2,10,0,2,10,2,88,0,0,94,6
25,Zaporiz'ka oblast,UA-23,16,39,18,1,26,35,29,33,2,1,48,0,1,0,51,86,9,0,0,5,91,6,0,3,0,89,0,0,5,6,89,3,0,3,5,97,3,0,0,0,84,0,14,2,0,97,3
26,Zhytomyrs'ka oblast,UA-18,14,52,10,3,21,29,29,12,25,5,89,5,6,0,0,47,44,0,3,6,75,0,0,25,0,100,0,0,0,0,4,0,0,0,96,72,15,9,0,4,58,15,23,0,4,100,0
