,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,17,41,19,3,20,29,23,31,15,2,89,2,6,1,2,77,17,3,3,0,90,5,0,5,0,85,0,1,12,2,13,0,87,0,0,96,4,0,0,0,96,1,1,0,2,96,4
1,Chernihivs'ka oblast,UA-74,19,41,13,1,26,31,20,29,17,3,79,2,17,0,2,87,11,0,0,2,100,0,0,0,0,18,0,80,0,2,92,0,2,0,6,90,8,0,0,2,92,5,0,0,3,100,0
2,Chernivets'ka oblast,UA-77,19,27,18,3,33,24,29,35,9,3,84,2,7,2,5,65,29,0,3,3,90,0,0,10,0,77,0,2,19,2,5,1,0,94,0,88,2,2,0,8,82,7,2,5,4,100,0
3,Crimea,UA-43,26,34,15,4,21,35,31,34,0,0,100,0,0,0,0,43,1,0,0,56,99,0,0,1,0,80,0,0,16,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,34,20,4,23,32,32,33,2,1,55,2,39,0,4,57,9,33,0,1,95,2,0,3,0,79,0,0,10,11,88,2,2,7,1,91,4,1,0,4,86,1,5,3,5,100,0
5,Donetsk Oblast,UA-14,25,32,13,2,28,29,26,42,3,0,97,0,2,1,0,93,1,0,1,5,100,0,0,0,0,93,0,1,3,3,98,0,1,1,0,98,2,0,0,0,95,0,1,4,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,33,22,3,24,21,29,36,11,3,81,3,14,0,2,67,32,0,1,0,91,2,0,7,0,90,0,2,5,3,80,0,3,14,3,12,0,0,0,88,81,6,8,2,3,100,0
7,Kharkiv Oblast,UA-63,18,34,19,2,27,25,20,29,2,24,97,1,1,0,1,96,3,0,0,1,100,0,0,0,0,67,0,0,1,32,91,2,1,2,4,97,1,0,0,2,93,0,6,1,0,100,0
8,Khersons'ka oblast,UA-65,23,34,15,2,26,43,27,30,0,0,100,0,0,0,0,57,12,0,0,31,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,90,0,10,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,19,38,14,3,26,34,23,27,15,1,78,9,10,0,3,69,30,1,0,0,76,2,0,22,0,86,0,1,8,5,7,91,0,1,1,77,3,16,0,4,73,19,1,0,7,97,3
10,Kirovohrads'ka oblast,UA-35,24,34,16,5,21,27,33,26,11,3,69,6,19,0,6,79,12,7,2,0,87,2,0,11,0,79,0,2,17,2,73,2,14,4,7,83,7,5,0,5,14,1,1,84,0,95,5
11,Kyiv city,UA-30,17,34,17,3,29,15,17,19,49,0,84,7,6,0,3,53,44,1,2,0,81,1,0,18,0,79,0,2,7,12,62,11,7,6,14,72,3,20,0,5,67,14,8,1,10,96,4
12,Kyivs'ka oblast,UA-32,21,33,17,2,27,16,16,18,49,1,87,2,8,0,3,82,18,0,0,0,93,3,0,4,0,85,0,2,10,3,83,5,1,3,8,94,1,2,0,3,88,2,5,0,5,35,65
13,Luhans'ka oblast,UA-09,20,33,27,2,18,29,29,42,0,0,98,0,0,0,2,92,2,0,0,6,96,0,4,0,0,98,0,0,0,2,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,17,35,19,3,26,24,30,35,10,1,86,4,8,0,2,7,93,0,0,0,93,2,0,5,0,87,0,0,5,8,78,3,3,9,7,80,2,12,0,6,63,10,14,0,13,99,1
15,Mykolaivs'ka oblast,UA-48,28,30,15,2,25,30,26,40,4,0,83,12,5,0,0,52,3,1,44,0,100,0,0,0,0,72,0,2,26,0,90,8,0,0,2,100,0,0,0,0,87,3,2,3,5,100,0
