,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,27,25,16,2,30,14,20,21,42,3,78,6,12,4,0,62,27,0,11,0,74,2,0,23,1,66,0,5,24,5,8,0,90,0,2,70,24,1,1,4,74,4,11,4,7,89,11
1,Chernihivs'ka oblast,UA-74,19,38,12,3,28,14,22,20,39,5,95,5,0,0,0,82,9,0,5,4,86,0,0,10,4,11,0,83,4,2,75,4,13,4,4,72,16,12,0,0,86,0,14,0,0,90,10
2,Chernivets'ka oblast,UA-77,21,33,16,5,25,19,25,30,24,2,91,2,5,0,2,70,21,1,7,1,77,1,0,22,0,71,0,3,22,4,8,0,0,92,0,80,12,7,0,1,79,9,8,3,1,100,0
3,Crimea,UA-43,23,33,15,2,27,28,39,33,0,0,100,0,0,0,0,57,0,0,0,43,100,0,0,0,0,70,0,0,27,3,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,37,13,3,28,30,31,32,6,1,61,1,33,0,5,68,9,21,1,1,96,2,0,2,0,53,0,0,39,8,85,4,1,0,10,92,6,1,0,1,83,1,12,4,0,100,0
5,Donetsk Oblast,UA-14,21,30,20,2,27,29,40,29,1,1,96,0,0,3,1,94,2,0,0,4,93,5,0,2,0,68,0,0,26,6,91,1,2,0,6,94,5,0,0,1,88,0,9,3,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,15,36,13,3,33,16,10,27,40,7,82,7,3,1,7,41,52,0,7,0,80,4,0,16,0,59,0,12,24,5,61,9,4,17,9,14,4,2,0,80,62,14,21,1,2,96,4
7,Kharkiv Oblast,UA-63,18,33,14,2,33,19,20,26,1,34,99,0,1,0,0,94,4,0,1,1,99,0,0,1,0,66,0,0,20,14,91,0,1,0,8,99,1,0,0,0,87,1,12,0,0,99,1
8,Khersons'ka oblast,UA-65,18,32,19,4,27,28,32,34,6,0,87,10,0,0,3,75,2,0,17,6,97,3,0,0,0,2,0,0,98,0,84,7,3,3,3,100,0,0,0,0,90,0,0,3,7,100,0
9,Khmel'nyts'ka oblast,UA-68,25,32,13,4,26,15,18,17,48,2,70,11,9,0,10,42,50,1,6,1,60,10,0,30,0,57,0,14,28,1,7,88,0,1,4,54,12,34,0,0,55,21,18,3,3,98,2
10,Kirovohrads'ka oblast,UA-35,23,39,14,4,20,24,32,25,15,4,72,12,11,0,5,52,20,8,20,0,80,0,0,20,0,34,0,2,50,14,61,12,7,2,18,76,9,12,0,3,16,0,1,83,0,100,0
11,Kyiv city,UA-30,20,35,15,3,27,11,13,18,56,2,81,9,3,0,7,38,59,0,3,0,73,1,0,26,0,44,0,5,35,16,39,11,7,11,32,54,13,25,0,8,46,16,24,2,12,94,6
12,Kyivs'ka oblast,UA-32,22,37,15,2,24,12,13,20,54,1,90,6,1,1,2,80,17,0,2,1,88,3,0,9,0,73,0,5,16,6,69,5,7,2,17,85,8,5,0,2,79,6,12,2,1,45,55
13,Luhans'ka oblast,UA-09,18,31,18,1,32,30,33,34,1,2,99,0,0,0,1,97,3,0,0,0,97,0,3,0,0,83,0,0,13,4,94,0,0,0,6,99,0,1,0,0,92,1,7,0,0,100,0
14,Lviv Oblast,UA-46,15,34,18,2,31,16,17,31,32,4,88,4,5,0,3,6,93,0,1,0,85,4,1,10,0,69,0,8,20,3,69,8,4,7,12,63,12,21,0,4,64,14,15,1,6,99,1
15,Mykolaivs'ka oblast,UA-48,23,34,18,3,22,29,30,31,9,1,85,11,2,0,2,33,3,2,61,1,95,2,0,3,0,19,0,0,81,0,83,5,0,0,12,79,9,7,0,5,76,2,18,2,2,100,0
16,Odessa Oblast,UA-51,18,30,18,2,32,24,40,34,2,0,51,47,2,0,0,86,6,0,6,2,95,1,0,4,0,45,0,0,54,1,86,0,1,2,11,91,8,1,0,0,84,3,13,0,0,100,0
17,Poltavs'ka oblast,UA-53,19,38,17,0,26,22,25,21,20,12,83,3,11,0,3,75,13,1,8,3,87,1,0,12,0,5,0,0,2,93,60,2,23,1,14,61,25,13,0,1,71,4,14,10,1,100,0
18,Rivnens'ka oblast,UA-56,14,41,18,1,26,14,18,18,44,6,84,7,5,0,4,46,52,0,2,0,88,2,0,10,0,67,0,7,23,3,53,6,4,2,35,4,2,94,0,0,44,6,7,4,39,90,10
19,Sevastopol' city,UA-40,19,31,16,4,30,31,32,36,1,0,100,0,0,0,0,5,0,0,0,95,100,0,0,0,0,72,0,0,28,0,86,0,0,0,14,96,0,4,0,0,96,0,4,0,0,100,0
20,Sums'ka oblast,UA-59,19,29,19,8,25,21,23,32,21,3,94,0,6,0,0,84,14,0,0,2,89,3,2,6,0,66,0,0,8,26,76,2,13,2,7,11,88,0,0,1,84,2,14,0,0,100,0
21,Ternopil's'ka oblast,UA-61,18,35,20,4,23,18,18,25,33,6,86,6,7,0,1,43,52,2,3,0,84,4,0,12,0,70,0,11,17,2,65,17,1,11,6,54,13,20,0,13,7,93,0,0,0,99,1
