,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,16,31,9,2,42,21,21,29,22,7,81,8,1,1,9,62,35,2,1,0,82,7,1,10,0,63,0,7,23,7,14,1,82,0,3,90,6,1,2,1,73,5,13,9,0,93,7
1,Chernihivs'ka oblast,UA-74,27,32,14,2,25,30,18,18,24,10,100,0,0,0,0,75,25,0,0,0,90,0,0,10,0,8,0,85,7,0,65,0,0,7,28,76,16,8,0,0,70,0,7,15,8,100,0
2,Chernivets'ka oblast,UA-77,18,45,16,3,18,23,28,25,14,10,87,0,2,0,11,57,26,7,7,3,85,2,0,13,0,54,0,5,40,1,7,0,0,92,1,87,8,0,3,2,83,7,10,0,0,95,5
3,Crimea,UA-43,25,30,15,3,27,29,36,35,0,0,100,0,0,0,0,47,0,0,0,53,99,0,0,1,0,73,0,0,26,1,97,0,0,0,3,100,0,0,0,0,98,0,1,0,1,100,0
4,Dnipropetrovsk Oblast,UA-12,18,34,17,1,30,28,29,33,4,6,61,4,29,0,6,53,19,26,2,0,92,1,0,7,0,40,0,0,44,16,66,5,3,10,16,78,8,6,1,7,53,3,37,3,4,98,2
5,Donetsk Oblast,UA-14,20,35,14,4,27,36,30,30,1,3,97,0,2,1,0,87,1,2,0,10,97,3,0,0,0,64,0,0,28,8,84,0,1,1,14,99,0,0,1,0,74,2,24,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,13,37,12,4,34,21,16,31,19,13,82,6,5,1,6,51,45,3,1,0,84,6,2,8,0,63,0,9,24,4,67,4,5,12,12,20,2,0,2,76,80,4,12,3,1,94,6
7,Kharkiv Oblast,UA-63,16,36,17,3,28,22,19,24,1,34,96,4,0,0,0,81,18,0,0,1,95,1,0,4,0,40,0,0,15,45,82,1,0,5,12,95,3,2,0,0,62,1,33,1,3,99,1
8,Khersons'ka oblast,UA-65,20,35,11,4,30,28,28,41,2,1,94,3,0,0,3,72,9,7,5,7,100,0,0,0,0,4,0,0,96,0,89,3,0,0,8,100,0,0,0,0,94,0,6,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,24,31,17,1,27,18,19,22,27,14,71,15,6,0,8,55,31,1,12,1,74,12,0,14,0,56,0,14,26,4,7,87,0,1,5,74,2,14,4,6,48,22,27,2,1,84,16
10,Kirovohrads'ka oblast,UA-35,18,35,11,1,35,27,31,22,13,7,73,20,7,0,0,52,27,9,12,0,92,4,0,4,0,43,0,2,47,8,66,3,13,6,12,84,8,4,4,0,13,2,3,82,0,100,0
11,Kyiv city,UA-30,20,33,16,3,28,13,16,21,46,4,83,8,4,0,5,44,53,1,2,0,76,3,0,21,0,47,0,5,32,16,44,13,7,8,28,63,6,21,2,8,50,13,26,4,7,92,8
12,Kyivs'ka oblast,UA-32,18,34,17,2,29,17,15,22,45,1,91,6,3,0,0,69,27,0,4,0,84,3,0,13,0,65,0,6,26,3,67,4,4,10,15,88,0,5,2,5,71,11,16,1,1,35,65
13,Luhans'ka oblast,UA-09,21,35,14,7,23,32,33,35,0,0,100,0,0,0,0,99,1,0,0,0,97,0,2,1,0,76,0,1,19,4,92,0,0,1,7,100,0,0,0,0,97,0,3,0,0,100,0
14,Lviv Oblast,UA-46,18,35,14,3,30,18,24,31,17,10,84,7,5,0,4,11,88,0,1,0,85,5,0,10,0,63,0,9,19,9,65,6,3,7,19,75,7,9,5,4,63,11,18,2,6,97,3
