,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
10,Kirovohrads'ka oblast,UA-35,17,28,20,6,29,26,22,40,11,1,70,5,25,0,0,78,8,9,5,0,91,3,0,6,0,88,0,0,0,12,82,0,12,3,3,90,0,10,0,0,20,2,0,78,0,100,0
11,Kyiv city,UA-30,19,33,17,3,28,15,14,18,52,1,82,8,8,0,2,59,39,1,1,0,78,0,0,22,0,78,0,3,7,12,62,12,7,4,15,75,3,16,0,6,67,17,9,1,6,95,5
12,Kyivs'ka oblast,UA-32,17,36,20,3,24,17,16,16,51,0,86,4,9,1,0,87,11,1,1,0,89,0,1,9,1,73,0,6,16,5,76,7,3,5,9,94,2,1,0,3,79,5,11,1,4,34,66
13,Luhans'ka oblast,UA-09,26,33,7,3,31,33,43,24,0,0,100,0,0,0,0,71,12,0,0,17,86,0,14,0,0,76,0,0,18,6,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,19,39,11,2,29,27,27,35,10,1,83,5,9,0,3,8,91,0,1,0,90,5,0,5,0,86,0,4,1,9,71,4,4,17,4,72,3,14,0,11,56,15,12,1,16,99,1
15,Mykolaivs'ka oblast,UA-48,19,34,21,2,24,33,25,42,0,0,77,23,0,0,0,40,8,4,46,2,84,0,0,16,0,72,0,0,21,7,84,12,4,0,0,100,0,0,0,0,88,4,4,4,0,100,0
16,Odessa Oblast,UA-51,16,42,18,2,22,39,34,27,0,0,50,49,1,0,0,85,9,5,1,0,97,0,0,3,0,76,0,0,19,5,88,3,1,7,1,99,1,0,0,0,92,3,4,1,0,99,1
17,Poltavs'ka oblast,UA-53,19,42,16,3,20,29,29,29,8,5,85,2,7,3,3,75,22,1,1,1,85,2,1,12,0,6,0,0,0,94,78,3,1,16,2,77,9,11,0,3,71,7,13,2,7,98,2
18,Rivnens'ka oblast,UA-56,28,32,13,2,25,25,24,28,23,0,84,5,5,0,6,56,32,5,3,4,89,6,0,5,0,100,0,0,0,0,72,0,9,7,12,5,0,95,0,0,58,5,2,0,35,100,0
19,Sevastopol' city,UA-40,9,43,27,3,18,38,27,35,0,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,93,0,0,7,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,22,52,5,3,18,34,32,26,7,1,96,0,4,0,0,91,9,0,0,0,96,0,0,4,0,72,0,3,11,14,75,3,0,15,7,14,86,0,0,0,75,11,14,0,0,100,0
21,Ternopil's'ka oblast,UA-61,16,34,19,6,25,31,21,28,15,5,67,15,12,3,3,45,53,0,2,0,74,17,3,6,0,82,0,3,7,8,62,11,2,25,0,72,0,12,0,16,4,96,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,16,29,19,4,32,23,25,31,21,0,81,4,11,2,2,80,16,2,2,0,7,0,0,93,0,80,0,2,10,8,70,17,5,5,3,85,4,9,0,2,78,8,4,2,8,95,5
23,Volyns'ka oblast,UA-07,13,39,22,2,24,35,23,28,13,1,84,8,8,0,0,59,36,3,0,2,71,6,3,20,0,78,0,0,15,7,81,4,7,8,0,71,3,26,0,0,5,0,0,0,95,92,8
24,Zakarpats'ka oblast,UA-21,39,30,8,2,21,30,26,36,8,0,80,4,12,0,4,68,27,0,5,0,94,2,0,4,0,91,0,0,7,2,91,0,0,4,5,88,2,2,0,8,11,0,88,0,1,100,0
25,Zaporiz'ka oblast,UA-23,22,39,17,2,20,39,33,26,1,1,30,0,1,0,69,71,19,3,0,7,95,0,0,5,0,83,0,0,13,4,100,0,0,0,0,100,0,0,0,0,95,0,5,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,26,21,23,2,28,14,17,31,37,1,92,0,8,0,0,68,13,16,3,0,70,10,0,20,0,81,0,4,8,7,4,0,0,0,96,76,0,21,0,3,68,16,10,3,3,100,0
