,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
10,Kirovohrads'ka oblast,UA-35,21,29,22,8,20,24,24,41,11,0,73,4,19,0,4,71,21,2,6,0,98,0,2,0,0,88,0,0,2,10,95,0,3,0,2,95,0,3,0,2,20,0,0,80,0,100,0
11,Kyiv city,UA-30,18,34,15,3,30,14,14,18,53,1,83,8,7,0,2,54,45,1,0,0,80,1,0,19,0,80,0,3,8,9,60,10,7,4,19,71,2,22,0,5,72,13,6,1,8,94,6
12,Kyivs'ka oblast,UA-32,20,32,18,2,28,16,16,18,50,0,91,1,7,0,1,83,15,2,0,0,93,1,0,6,0,90,0,3,4,3,79,6,4,2,9,93,2,4,0,1,88,2,6,0,4,36,64
13,Luhans'ka oblast,UA-09,26,32,17,1,24,20,47,32,0,1,100,0,0,0,0,94,3,0,0,3,100,0,0,0,0,94,0,0,3,3,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,100,0
14,Lviv Oblast,UA-46,19,32,14,3,32,25,29,35,10,1,84,3,10,0,3,9,91,0,0,0,87,1,1,11,0,83,0,1,4,12,71,6,3,15,5,78,3,14,0,5,61,6,17,0,16,99,1
15,Mykolaivs'ka oblast,UA-48,17,44,7,1,31,34,28,33,5,0,72,22,0,3,3,44,4,5,46,1,96,0,0,4,0,61,0,0,37,2,92,4,0,4,0,96,4,0,0,0,96,0,0,0,4,100,0
16,Odessa Oblast,UA-51,23,32,17,5,23,31,31,37,1,0,52,44,3,0,1,95,2,0,2,1,97,0,1,2,0,84,0,0,14,2,95,3,1,1,0,99,0,1,0,0,95,0,4,1,0,100,0
17,Poltavs'ka oblast,UA-53,19,35,22,5,19,28,30,33,8,1,86,4,9,0,1,84,16,0,0,0,92,1,0,7,0,7,0,0,0,93,85,2,5,4,4,81,11,6,0,2,83,1,6,2,8,99,1
18,Rivnens'ka oblast,UA-56,23,32,14,5,26,24,22,35,19,0,90,3,6,1,0,70,26,0,3,1,95,3,0,2,0,90,0,0,5,5,86,4,0,7,3,7,0,93,0,0,59,1,3,0,37,98,2
19,Sevastopol' city,UA-40,28,34,8,8,22,31,32,37,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,30,35,12,1,22,22,29,35,13,1,95,0,5,0,0,85,15,0,0,0,92,3,0,5,0,87,0,0,0,13,100,0,0,0,0,17,83,0,0,0,89,0,11,0,0,100,0
21,Ternopil's'ka oblast,UA-61,22,41,12,3,22,33,24,28,10,5,85,0,13,2,0,50,48,1,0,1,95,3,0,2,0,88,0,2,8,2,76,2,0,16,6,78,0,9,0,13,6,94,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,15,38,20,1,26,30,24,32,13,1,87,7,5,0,1,77,19,3,1,0,9,0,0,91,0,88,0,0,7,5,75,11,0,4,10,92,1,6,0,1,93,5,1,0,1,100,0
23,Volyns'ka oblast,UA-07,23,36,14,2,25,32,23,29,14,2,85,6,9,0,0,57,37,0,6,0,85,3,6,6,0,88,0,3,3,6,94,0,3,0,3,74,5,21,0,0,5,0,0,0,95,100,0
24,Zakarpats'ka oblast,UA-21,35,31,14,2,18,30,27,30,10,3,80,5,6,0,9,58,37,1,4,0,94,4,0,2,0,86,0,0,4,10,94,2,0,4,0,86,2,4,0,8,10,0,89,0,1,100,0
25,Zaporiz'ka oblast,UA-23,28,26,17,3,26,25,35,37,3,0,31,0,2,0,67,95,5,0,0,0,100,0,0,0,0,77,0,2,14,7,92,0,3,2,3,97,0,0,0,3,95,0,5,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,18,38,14,0,30,22,22,29,27,0,82,5,11,0,2,74,24,2,0,0,84,5,0,11,0,92,0,2,3,3,5,0,0,0,95,80,0,15,0,5,80,10,0,2,8,100,0
