,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,30,26,15,2,27,15,19,19,45,2,72,7,16,5,0,59,27,0,14,0,69,0,0,29,2,62,0,6,28,4,8,0,91,0,1,66,26,2,2,4,72,5,13,5,5,88,12
1,Chernihivs'ka oblast,UA-74,20,40,12,0,28,14,19,19,42,6,94,6,0,0,0,83,6,0,6,5,83,0,0,12,5,10,0,83,4,3,74,5,11,5,5,67,19,14,0,0,83,0,17,0,0,88,12
2,Chernivets'ka oblast,UA-77,21,34,16,5,24,22,22,24,29,3,90,3,7,0,0,62,27,2,9,0,69,2,0,29,0,64,0,2,30,4,7,0,0,93,0,75,14,11,0,0,77,12,8,3,0,100,0
3,Crimea,UA-43,23,33,17,2,25,26,38,36,0,0,100,0,0,0,0,57,0,0,0,43,100,0,0,0,0,68,0,0,28,4,94,0,0,0,6,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,37,13,3,28,31,29,31,8,1,59,1,33,0,7,65,10,23,2,0,95,3,0,2,0,46,0,0,48,6,84,7,0,0,9,91,6,2,0,1,81,0,15,4,0,99,1
5,Donetsk Oblast,UA-14,19,31,20,2,28,32,37,29,2,0,94,0,0,5,1,94,4,0,0,2,91,8,0,1,0,64,0,0,31,5,94,1,0,1,4,92,8,0,0,0,85,1,10,4,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,15,38,16,2,29,18,9,21,44,8,80,5,5,2,8,31,61,0,8,0,71,4,0,25,0,49,0,14,31,6,65,10,0,17,8,11,3,2,0,84,52,17,29,1,1,94,6
7,Kharkiv Oblast,UA-63,17,38,12,2,31,18,19,25,2,36,99,1,0,0,0,95,5,0,0,0,99,0,0,1,0,63,0,0,21,16,93,0,1,0,6,98,2,0,0,0,85,1,14,0,0,98,2
8,Khersons'ka oblast,UA-65,24,26,22,4,24,25,32,32,11,0,83,17,0,0,0,67,4,0,24,5,94,6,0,0,0,1,0,0,99,0,74,11,5,5,5,100,0,0,0,0,83,0,0,5,12,100,0
9,Khmel'nyts'ka oblast,UA-68,22,31,15,4,28,13,14,16,54,3,71,10,11,0,8,38,54,1,6,1,61,9,0,30,0,52,0,16,30,2,6,90,0,1,3,50,9,41,0,0,51,23,18,4,4,97,3
10,Kirovohrads'ka oblast,UA-35,21,36,18,5,20,21,38,20,17,4,74,5,16,0,5,43,24,9,24,0,74,0,0,26,0,26,0,3,58,13,59,17,8,4,12,74,11,10,0,5,12,0,1,87,0,100,0
11,Kyiv city,UA-30,21,35,13,3,28,10,11,14,63,2,78,11,3,1,7,33,64,0,3,0,66,2,1,31,0,39,0,6,38,17,38,14,7,11,30,48,15,28,0,9,43,16,27,2,12,92,8
12,Kyivs'ka oblast,UA-32,23,37,15,3,22,13,10,15,61,1,87,10,1,0,2,75,23,0,1,1,81,5,1,13,0,66,0,5,22,7,62,9,7,2,20,80,11,6,0,3,72,8,15,3,2,39,61
13,Luhans'ka oblast,UA-09,19,33,16,0,32,28,37,32,0,3,98,0,0,0,2,98,2,0,0,0,100,0,0,0,0,78,0,0,16,6,98,0,0,0,2,98,0,2,0,0,89,0,11,0,0,100,0
14,Lviv Oblast,UA-46,15,33,17,3,32,15,16,29,36,4,88,5,3,0,4,6,94,0,0,0,82,6,2,10,0,65,0,8,24,3,68,10,5,9,8,58,13,24,0,5,61,17,12,2,8,99,1
15,Mykolaivs'ka oblast,UA-48,29,30,13,3,25,24,30,32,13,1,79,15,3,0,3,28,1,4,65,2,100,0,0,0,0,15,0,0,85,0,82,7,0,0,11,76,14,7,0,3,69,0,25,3,3,100,0
16,Odessa Oblast,UA-51,18,28,19,3,32,24,41,31,3,1,44,54,2,0,0,83,8,0,8,1,90,3,0,7,0,35,0,0,64,1,83,0,0,4,13,88,10,2,0,0,86,5,9,0,0,100,0
17,Poltavs'ka oblast,UA-53,20,44,13,1,22,23,22,18,24,13,82,2,14,0,2,67,16,2,11,4,82,2,0,16,0,5,0,0,2,93,55,3,26,1,15,56,28,15,0,1,63,6,17,12,2,100,0
18,Rivnens'ka oblast,UA-56,15,39,16,1,29,13,14,15,51,7,84,6,3,0,7,41,56,0,3,0,84,3,0,13,0,63,0,5,30,2,56,7,4,4,29,3,2,95,0,0,38,6,8,4,44,87,13
19,Sevastopol' city,UA-40,21,24,17,6,32,31,26,43,0,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,68,0,0,32,0,89,0,0,0,11,94,0,6,0,0,94,0,6,0,0,100,0
20,Sums'ka oblast,UA-59,18,34,12,12,24,17,19,31,29,4,95,0,5,0,0,83,13,0,0,4,87,0,4,9,0,58,0,0,12,30,80,4,12,4,0,9,91,0,0,0,76,4,16,4,0,100,0
21,Ternopil's'ka oblast,UA-61,19,33,24,4,20,19,18,25,31,7,82,8,8,0,2,40,53,3,3,1,84,4,0,12,0,73,0,7,19,1,67,22,0,8,3,54,14,23,0,9,6,93,1,0,0,98,2
22,Vinnyts'ka oblast,UA-05,27,28,17,4,24,12,16,21,46,5,74,12,10,0,4,59,29,4,8,0,7,0,0,93,0,49,0,10,33,8,47,19,3,9,22,64,17,16,0,3,56,15,20,6,3,93,7
23,Volyns'ka oblast,UA-07,30,28,11,6,25,10,16,19,51,4,82,11,3,0,4,35,49,0,8,8,85,8,0,7,0,55,0,7,38,0,79,7,3,3,8,39,15,46,0,0,5,0,1,0,94,100,0
24,Zakarpats'ka oblast,UA-21,34,29,13,2,22,22,17,23,33,5,78,4,7,0,11,50,45,0,4,1,88,0,0,12,0,68,0,7,22,3,64,5,7,5,19,73,15,8,0,4,10,2,88,0,0,95,5
25,Zaporiz'ka oblast,UA-23,20,27,17,0,36,21,32,38,8,1,26,0,0,0,74,90,6,0,0,4,100,0,0,0,0,50,0,0,45,5,92,2,0,0,6,89,7,4,0,0,89,0,7,2,2,100,0
26,Zhytomyrs'ka oblast,UA-18,21,27,26,6,20,12,18,14,53,3,83,4,0,4,9,58,42,0,0,0,71,3,0,26,0,66,0,7,24,3,3,0,0,0,97,49,20,26,0,5,56,14,21,6,3,91,9
