,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,25,29,14,5,27,26,25,25,20,4,86,5,9,0,0,76,17,2,5,0,79,2,0,14,5,77,0,5,13,5,10,1,89,0,0,91,6,3,0,0,84,6,0,2,8,91,9
1,Chernihivs'ka oblast,UA-74,24,29,12,4,31,18,25,22,29,6,94,6,0,0,0,84,11,5,0,0,89,0,0,5,6,15,0,82,2,1,94,6,0,0,0,89,5,0,0,6,69,0,18,0,13,100,0
2,Chernivets'ka oblast,UA-77,26,39,10,1,24,27,35,31,6,1,84,3,0,0,13,77,23,0,0,0,90,7,0,3,0,82,0,0,9,9,7,0,0,93,0,90,7,3,0,0,79,9,9,0,3,100,0
3,Crimea,UA-43,17,35,15,1,32,35,32,32,1,0,100,0,0,0,0,37,0,0,0,63,100,0,0,0,0,92,0,0,8,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,31,17,5,28,28,35,33,4,0,59,2,36,0,3,65,8,27,0,0,95,0,1,4,0,79,0,0,12,9,82,5,0,9,4,93,0,2,0,5,81,2,10,3,4,100,0
5,Donetsk Oblast,UA-14,25,33,11,1,30,32,38,30,0,0,98,0,0,2,0,77,2,2,0,19,100,0,0,0,0,85,0,0,4,11,91,2,2,0,5,100,0,0,0,0,96,2,2,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,25,29,17,4,25,25,31,34,8,2,89,1,1,1,8,60,38,0,2,0,94,3,0,3,0,86,0,1,10,3,80,7,0,12,1,14,0,0,0,86,82,10,7,0,1,100,0
7,Kharkiv Oblast,UA-63,18,31,17,3,31,21,24,24,4,27,98,0,2,0,0,89,9,0,0,2,94,2,2,2,0,64,0,0,5,31,94,0,2,2,2,98,0,0,0,2,86,3,11,0,0,100,0
8,Khersons'ka oblast,UA-65,7,36,14,7,36,46,27,9,18,0,50,0,0,0,50,25,25,0,25,25,100,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,23,33,19,0,25,29,24,31,16,0,80,7,8,0,5,59,36,1,4,0,82,2,0,16,0,74,0,4,10,12,7,92,0,1,0,73,4,21,0,2,68,28,0,2,2,100,0
10,Kirovohrads'ka oblast,UA-35,17,37,19,3,24,33,31,30,6,0,80,4,12,0,4,83,13,0,4,0,87,4,0,9,0,71,0,3,15,11,76,8,8,8,0,87,0,13,0,0,14,0,0,86,0,100,0
11,Kyiv city,UA-30,20,34,17,2,27,15,16,18,51,0,82,4,11,1,2,54,42,2,1,1,78,1,0,21,0,73,0,3,8,16,63,13,5,7,12,70,2,21,0,7,67,13,9,2,9,95,5
12,Kyivs'ka oblast,UA-32,23,35,17,3,22,15,18,20,47,0,89,3,6,0,2,85,12,0,3,0,93,1,0,5,1,88,0,3,7,2,79,6,3,2,10,91,3,4,0,2,92,3,4,1,0,40,60
13,Luhans'ka oblast,UA-09,30,36,8,0,26,35,31,33,1,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,90,0,0,7,3,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,25,31,18,1,25,25,27,38,8,2,85,3,8,0,4,10,90,0,0,0,87,4,0,9,0,86,0,2,6,6,81,4,4,6,5,83,1,10,0,6,71,6,14,0,9,99,1
15,Mykolaivs'ka oblast,UA-48,22,28,19,1,30,27,32,38,3,0,79,21,0,0,0,45,7,0,48,0,100,0,0,0,0,76,0,4,12,8,87,5,4,0,4,100,0,0,0,0,91,4,0,0,5,100,0
16,Odessa Oblast,UA-51,18,39,16,3,24,35,30,33,2,0,58,41,1,0,0,91,7,0,2,0,99,0,0,1,0,83,0,2,12,3,95,1,1,1,2,96,1,2,0,1,88,1,6,2,3,100,0
17,Poltavs'ka oblast,UA-53,19,37,18,2,24,28,36,22,13,1,85,2,8,0,5,73,19,0,8,0,92,2,0,6,0,6,0,0,0,94,70,12,4,8,6,67,11,10,0,12,67,4,15,4,10,98,2
18,Rivnens'ka oblast,UA-56,23,30,16,2,29,28,26,36,10,0,85,7,8,0,0,74,26,0,0,0,98,0,0,2,0,100,0,0,0,0,80,7,2,0,11,5,0,95,0,0,55,6,1,1,37,98,2
19,Sevastopol' city,UA-40,24,27,18,6,25,27,33,40,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,0,7,0,0,100,0
20,Sums'ka oblast,UA-59,24,28,14,3,31,22,40,29,8,1,91,4,5,0,0,84,8,4,4,0,96,4,0,0,0,65,0,9,3,23,84,4,0,12,0,15,85,0,0,0,84,4,12,0,0,100,0
21,Ternopil's'ka oblast,UA-61,22,38,19,5,16,30,32,27,10,1,80,2,18,0,0,51,47,1,1,0,82,3,0,15,0,85,0,0,9,6,58,19,2,15,6,70,5,10,0,15,4,96,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,16,36,17,3,28,28,21,35,15,1,91,1,7,0,1,85,8,3,3,1,9,0,0,91,0,83,0,2,10,5,83,8,1,2,6,87,4,4,0,5,85,4,4,1,6,96,4
23,Volyns'ka oblast,UA-07,14,38,21,0,27,41,26,25,4,4,78,0,18,4,0,49,46,5,0,0,81,4,0,15,0,100,0,0,0,0,95,5,0,0,0,57,0,40,0,3,3,0,0,0,97,95,5
24,Zakarpats'ka oblast,UA-21,34,30,13,2,21,31,30,31,5,3,88,4,8,0,0,64,36,0,0,0,92,0,0,8,0,88,0,0,6,6,86,2,2,2,8,86,4,6,0,4,10,0,90,0,0,100,0
25,Zaporiz'ka oblast,UA-23,16,38,23,2,21,30,30,39,1,0,34,0,2,0,64,98,2,0,0,0,98,0,0,2,0,93,0,0,7,0,93,2,2,0,3,96,2,0,0,2,95,0,5,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,28,30,18,2,22,23,26,24,26,1,62,3,24,4,7,73,27,0,0,0,67,0,4,29,0,95,0,0,5,0,3,0,0,0,97,80,5,5,0,10,77,4,10,0,9,100,0
