,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,17,38,14,3,28,27,21,26,23,3,85,0,11,3,1,67,26,2,5,0,82,8,0,10,0,73,0,7,16,4,13,0,86,1,0,85,5,9,0,1,76,9,11,3,1,95,5
1,Chernihivs'ka oblast,UA-74,28,24,14,0,34,18,36,34,10,2,93,0,0,7,0,72,28,0,0,0,93,0,0,7,0,30,0,66,0,4,87,0,0,6,7,93,0,7,0,0,93,0,7,0,0,100,0
2,Chernivets'ka oblast,UA-77,21,29,14,5,31,24,29,34,10,3,86,2,8,2,2,47,47,3,3,0,84,8,0,8,0,84,0,2,8,6,7,0,0,92,1,84,0,8,0,8,87,2,2,5,4,100,0
3,Crimea,UA-43,19,34,18,2,27,31,39,30,0,0,100,0,0,0,0,41,0,0,0,59,100,0,0,0,0,81,0,0,16,3,99,0,0,0,1,100,0,0,0,0,99,0,0,0,1,100,0
4,Dnipropetrovsk Oblast,UA-12,20,32,17,4,27,32,30,34,3,1,69,1,26,0,4,61,13,24,0,2,96,2,0,2,0,68,0,0,21,11,79,3,3,4,11,88,3,7,0,2,75,3,16,3,3,100,0
5,Donetsk Oblast,UA-14,21,35,15,1,28,36,30,32,1,1,89,1,5,3,2,91,7,0,0,2,98,1,0,1,0,74,0,0,13,13,97,0,0,1,2,100,0,0,0,0,79,0,20,1,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,41,13,4,22,26,26,34,12,2,84,4,8,0,4,48,45,3,3,1,82,13,0,5,0,83,0,4,10,3,68,2,0,18,12,16,1,2,0,81,66,11,17,1,5,99,1
7,Kharkiv Oblast,UA-63,22,33,14,3,28,26,21,29,0,24,95,1,2,2,0,91,8,1,0,0,97,1,0,2,0,64,0,0,5,31,99,1,0,0,0,96,3,1,0,0,76,0,23,0,1,100,0
8,Khersons'ka oblast,UA-65,22,35,15,4,24,42,32,26,0,0,88,8,4,0,0,66,6,3,16,9,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,88,0,4,4,4,100,0
9,Khmel'nyts'ka oblast,UA-68,19,34,22,3,22,28,25,25,21,1,73,9,13,0,5,45,49,3,3,0,61,18,0,21,0,80,0,2,10,8,7,89,0,2,2,60,4,35,0,1,56,20,22,1,1,96,4
10,Kirovohrads'ka oblast,UA-35,18,40,14,1,27,32,26,31,7,4,69,8,19,4,0,58,10,14,18,0,83,12,0,5,0,72,0,0,8,20,87,9,2,0,2,92,2,6,0,0,19,1,2,78,0,95,5
11,Kyiv city,UA-30,19,31,14,3,33,15,15,18,52,0,92,4,2,0,2,66,31,1,2,0,80,5,0,15,0,77,0,3,12,8,73,5,6,2,14,90,2,7,0,1,70,3,19,2,6,96,4
12,Kyivs'ka oblast,UA-32,16,26,18,5,35,14,16,20,50,0,90,6,3,0,1,58,32,4,4,2,81,7,0,12,0,75,0,5,10,10,70,7,8,6,9,87,3,7,0,3,78,5,12,1,4,31,69
13,Luhans'ka oblast,UA-09,17,33,20,1,29,29,38,33,0,0,96,0,4,0,0,96,4,0,0,0,100,0,0,0,0,92,0,0,4,4,96,0,0,0,4,96,0,4,0,0,94,2,4,0,0,100,0
