,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,13,41,14,2,30,31,23,27,18,1,72,4,22,0,2,77,21,2,0,0,89,2,0,9,0,85,0,0,10,5,10,0,89,1,0,85,11,2,0,2,87,0,2,3,8,92,8
1,Chernihivs'ka oblast,UA-74,25,33,26,0,16,17,29,21,33,0,84,8,8,0,0,84,16,0,0,0,100,0,0,0,0,13,0,84,1,2,63,0,6,0,31,91,9,0,0,0,84,0,8,0,8,100,0
2,Chernivets'ka oblast,UA-77,13,56,9,4,18,36,23,34,7,0,96,0,0,4,0,75,22,0,0,3,86,0,3,11,0,71,0,0,26,3,7,0,0,92,1,100,0,0,0,0,86,3,11,0,0,96,4
3,Crimea,UA-43,26,34,16,1,23,30,34,36,0,0,99,1,0,0,0,40,0,0,0,60,100,0,0,0,0,78,0,0,19,3,95,0,0,0,5,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,15,43,14,3,25,36,29,31,3,1,52,2,41,0,5,59,9,30,1,1,97,0,2,1,0,80,0,1,7,12,81,3,2,6,8,91,3,3,0,3,84,5,1,4,6,97,3
5,Donetsk Oblast,UA-14,21,32,14,2,31,36,36,28,0,0,97,0,3,0,0,87,3,0,0,10,100,0,0,0,0,73,0,0,19,8,82,6,0,0,12,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,39,14,1,28,23,32,33,12,0,79,1,14,2,4,54,39,2,5,0,94,2,0,2,2,82,0,2,16,0,65,6,0,18,11,12,0,0,0,88,71,25,1,1,2,100,0
7,Kharkiv Oblast,UA-63,18,34,13,2,33,24,16,25,0,35,94,0,4,0,2,88,8,2,2,0,98,0,0,2,0,60,0,0,4,36,87,0,6,2,5,94,2,0,0,4,84,1,15,0,0,100,0
8,Khersons'ka oblast,UA-65,18,22,14,0,46,21,48,31,0,0,78,22,0,0,0,47,13,0,6,34,100,0,0,0,0,3,0,0,97,0,88,0,0,0,12,100,0,0,0,0,78,11,11,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,20,26,16,3,35,23,28,37,11,1,84,4,10,0,2,68,24,4,4,0,88,2,0,10,0,82,0,2,14,2,8,89,0,2,1,71,2,23,0,4,78,22,0,0,0,100,0
10,Kirovohrads'ka oblast,UA-35,21,45,8,7,19,38,34,22,6,0,67,0,24,0,9,67,20,9,4,0,83,0,0,17,0,88,0,0,6,6,70,5,5,5,15,83,0,17,0,0,11,2,0,87,0,100,0
11,Kyiv city,UA-30,21,33,19,4,23,15,15,20,50,0,85,6,6,0,3,60,36,2,2,0,78,0,0,22,0,74,0,3,10,13,60,9,6,5,20,71,2,21,0,6,69,13,9,1,8,94,6
12,Kyivs'ka oblast,UA-32,19,30,18,2,31,17,17,16,50,0,86,4,8,0,2,84,12,3,1,0,95,0,0,5,0,82,0,2,14,2,64,8,5,3,20,93,3,3,0,1,88,3,1,1,7,35,65
13,Luhans'ka oblast,UA-09,29,35,19,3,14,28,40,32,0,0,100,0,0,0,0,92,0,0,0,8,96,0,4,0,0,81,0,0,19,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,16,39,18,2,25,30,30,31,8,1,84,6,7,0,3,7,92,0,1,0,90,1,0,9,0,72,0,4,11,13,67,6,5,12,10,68,3,17,0,12,56,9,17,2,16,98,2
15,Mykolaivs'ka oblast,UA-48,21,33,15,0,31,26,34,36,4,0,76,21,3,0,0,48,0,2,50,0,96,0,0,4,0,69,0,0,28,3,88,4,0,4,4,100,0,0,0,0,85,0,11,4,0,100,0
16,Odessa Oblast,UA-51,19,28,23,2,28,33,32,31,3,1,44,54,2,0,0,81,14,0,4,1,92,0,0,8,0,74,0,0,21,5,84,1,4,0,11,99,0,1,0,0,94,0,5,1,0,99,1
17,Poltavs'ka oblast,UA-53,26,31,19,3,21,28,31,25,11,5,74,8,12,0,6,70,25,5,0,0,88,0,0,12,0,4,0,0,0,96,74,2,6,6,12,79,13,4,0,4,65,3,11,1,20,95,5
18,Rivnens'ka oblast,UA-56,18,30,14,6,32,28,19,36,16,1,87,5,8,0,0,57,40,3,0,0,87,5,0,8,0,94,0,0,6,0,76,5,2,2,15,6,0,94,0,0,62,10,0,2,26,100,0
19,Sevastopol' city,UA-40,22,34,9,0,35,44,28,28,0,0,100,0,0,0,0,1,0,0,0,99,100,0,0,0,0,88,0,0,12,0,100,0,0,0,0,100,0,0,0,0,88,0,12,0,0,100,0
20,Sums'ka oblast,UA-59,24,36,17,4,19,26,29,29,15,1,82,9,9,0,0,95,5,0,0,0,90,5,0,5,0,61,0,0,10,29,100,0,0,0,0,13,87,0,0,0,90,0,10,0,0,100,0
21,Ternopil's'ka oblast,UA-61,16,27,20,6,31,25,26,43,5,1,87,2,4,2,5,55,43,0,2,0,93,2,0,5,0,87,2,2,5,4,74,9,0,10,7,78,0,16,0,6,8,92,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,14,39,16,2,29,30,22,30,16,2,76,9,13,0,2,77,22,0,0,1,7,0,0,93,0,72,0,1,16,11,58,12,4,10,16,93,0,5,0,2,82,2,2,0,14,100,0
23,Volyns'ka oblast,UA-07,11,30,22,4,33,20,21,35,19,5,73,6,18,0,3,57,41,0,2,0,100,0,0,0,0,86,0,0,14,0,67,2,0,11,20,75,0,25,0,0,6,0,0,0,94,100,0
24,Zakarpats'ka oblast,UA-21,34,29,16,2,19,26,35,30,6,3,66,14,12,4,4,58,38,0,4,0,91,9,0,0,0,76,0,0,16,8,88,3,0,6,3,81,5,6,0,8,8,0,92,0,0,97,3
25,Zaporiz'ka oblast,UA-23,20,39,13,2,26,36,29,32,3,0,33,0,0,0,67,92,6,2,0,0,95,5,0,0,0,87,0,0,11,2,85,0,0,8,7,95,0,0,0,5,92,0,8,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,16,44,16,2,22,28,17,27,28,0,84,0,8,0,8,62,33,2,3,0,75,0,0,25,0,76,0,3,11,10,4,0,0,0,96,66,3,31,0,0,81,0,8,0,11,100,0
