,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,22,39,12,3,24,31,25,24,18,2,89,6,4,0,1,90,5,0,1,4,90,0,0,7,3,86,0,0,10,4,14,1,85,0,0,86,7,6,0,1,91,1,1,5,2,97,3
1,Chernihivs'ka oblast,UA-74,22,32,21,0,25,25,23,29,22,1,85,0,15,0,0,86,11,3,0,0,92,4,0,4,0,22,0,76,2,0,89,3,4,0,4,92,0,4,0,4,92,0,4,0,4,96,4
2,Chernivets'ka oblast,UA-77,24,35,18,3,20,24,31,40,5,0,78,4,16,0,2,88,10,0,2,0,93,2,0,5,0,77,0,0,13,10,5,0,0,95,0,88,0,5,0,7,86,7,5,0,2,100,0
3,Crimea,UA-43,17,37,21,1,24,33,37,30,0,0,100,0,0,0,0,35,1,0,0,64,100,0,0,0,0,85,0,0,9,6,100,0,0,0,0,99,0,1,0,0,99,0,0,0,1,100,0
4,Dnipropetrovsk Oblast,UA-12,24,33,14,4,25,33,31,31,4,1,55,1,42,0,2,58,7,34,0,1,96,0,0,4,0,82,0,1,8,9,92,1,1,4,2,95,2,2,0,1,87,0,6,4,3,98,2
5,Donetsk Oblast,UA-14,20,34,17,2,27,39,34,26,1,0,99,0,1,0,0,90,2,0,0,8,99,0,0,1,0,89,0,0,8,3,100,0,0,0,0,99,0,0,0,1,99,0,0,1,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,21,37,16,3,23,31,28,26,15,0,78,5,11,1,5,59,37,3,1,0,87,4,0,9,0,93,0,0,7,0,77,5,2,15,1,12,0,0,0,88,84,8,3,1,4,100,0
7,Kharkiv Oblast,UA-63,17,35,18,4,26,26,24,27,1,22,96,1,3,0,0,94,5,0,0,1,98,0,0,2,0,68,0,1,4,27,94,0,0,4,2,98,1,0,0,1,91,0,9,0,0,100,0
8,Khersons'ka oblast,UA-65,26,29,12,3,30,35,50,15,0,0,86,5,0,0,9,86,9,0,0,5,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,95,0,5,0,0,95,5
9,Khmel'nyts'ka oblast,UA-68,17,34,18,5,26,30,32,23,13,2,85,3,10,1,1,74,18,6,1,1,79,3,1,17,0,86,0,0,11,3,8,90,0,1,1,84,0,13,0,3,78,19,1,0,2,100,0
10,Kirovohrads'ka oblast,UA-35,22,33,16,4,25,35,30,30,5,0,76,4,17,0,3,79,8,9,4,0,94,2,2,2,0,86,0,2,10,2,78,3,16,1,2,92,2,6,0,0,22,0,0,77,1,100,0
11,Kyiv city,UA-30,17,34,16,3,30,15,17,17,50,1,82,9,7,1,1,51,45,2,2,0,76,2,0,22,0,70,0,4,14,12,56,12,7,7,18,65,3,26,0,6,64,14,11,2,9,92,8
12,Kyivs'ka oblast,UA-32,18,36,16,3,27,21,18,15,46,0,83,3,13,1,0,87,11,1,1,0,95,4,0,1,0,89,0,2,8,1,81,4,5,2,8,96,1,2,0,1,87,2,7,1,3,43,57
13,Luhans'ka oblast,UA-09,19,36,19,1,25,36,39,25,0,0,98,0,2,0,0,98,0,0,0,2,98,0,0,2,0,87,0,0,11,2,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,100,0
14,Lviv Oblast,UA-46,20,35,16,3,26,25,28,34,11,2,79,9,8,0,4,5,94,0,1,0,91,3,0,6,0,82,0,1,12,5,70,4,3,15,8,72,3,18,0,7,56,11,21,0,12,98,2
15,Mykolaivs'ka oblast,UA-48,25,30,20,1,24,27,38,33,2,0,83,17,0,0,0,53,7,1,39,0,97,0,0,3,0,71,0,0,27,2,97,3,0,0,0,97,0,3,0,0,91,3,3,3,0,100,0
16,Odessa Oblast,UA-51,19,32,20,2,27,33,28,36,3,0,53,47,0,0,0,89,7,1,1,2,96,0,0,4,0,80,0,0,18,2,95,0,1,0,4,97,1,0,0,2,90,2,7,0,1,100,0
17,Poltavs'ka oblast,UA-53,16,38,16,7,23,31,26,26,13,4,89,4,6,0,1,82,15,1,1,1,90,0,1,9,0,7,0,0,1,92,80,2,3,10,5,75,13,6,0,6,82,3,5,4,6,99,1
18,Rivnens'ka oblast,UA-56,16,40,17,6,21,30,27,27,15,1,84,1,12,2,1,59,36,3,1,1,95,1,0,4,0,90,0,3,7,0,77,8,4,6,5,4,0,96,0,0,57,5,1,0,37,100,0
19,Sevastopol' city,UA-40,14,38,20,0,28,37,37,24,2,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,95,0,0,5,0,95,0,0,0,5,100,0,0,0,0,100,0,0,0,0,100,0
