,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,19,36,19,1,25,30,26,28,14,2,85,6,9,0,0,78,17,2,3,0,95,0,0,5,0,94,0,1,1,4,13,0,87,0,0,98,1,1,0,0,92,2,1,1,4,99,1
1,Chernihivs'ka oblast,UA-74,18,29,25,1,27,19,23,30,27,1,91,3,6,0,0,86,14,0,0,0,94,0,0,6,0,20,0,78,2,0,84,2,6,2,6,74,17,7,0,2,91,0,6,0,3,100,0
2,Chernivets'ka oblast,UA-77,19,31,17,0,33,31,33,28,6,2,91,2,5,0,2,90,8,0,2,0,95,0,0,5,0,90,0,0,8,2,5,0,0,95,0,79,6,9,0,6,81,15,2,0,2,100,0
3,Crimea,UA-43,20,36,14,2,28,37,32,31,0,0,99,1,0,0,0,42,0,0,0,58,100,0,0,0,0,78,0,0,20,2,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,100,0
4,Dnipropetrovsk Oblast,UA-12,23,33,17,3,24,30,32,36,2,0,58,1,38,0,3,65,8,26,0,1,98,0,0,2,0,79,0,1,9,11,89,3,2,2,4,94,1,0,0,5,87,1,7,4,1,100,0
5,Donetsk Oblast,UA-14,23,36,20,2,19,36,31,33,0,0,92,0,7,1,0,89,3,0,0,8,99,1,0,0,0,91,0,0,7,2,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,25,30,19,6,20,26,27,33,11,3,87,4,6,0,3,59,40,1,0,0,94,4,0,2,0,91,0,1,3,5,79,6,1,13,1,13,0,1,0,86,78,11,7,0,4,99,1
7,Kharkiv Oblast,UA-63,21,30,21,2,26,20,24,28,1,27,98,0,0,0,2,90,8,0,2,0,98,1,1,0,0,71,0,0,2,27,89,5,0,2,4,97,0,1,0,2,95,1,4,0,0,100,0
8,Khersons'ka oblast,UA-65,0,40,20,10,30,23,36,41,0,0,88,12,0,0,0,88,0,0,12,0,100,0,0,0,0,3,0,0,97,0,88,0,0,0,12,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,21,35,15,6,23,31,25,28,15,1,82,5,12,0,1,66,29,2,3,0,84,4,0,12,0,85,0,1,13,1,8,90,0,1,1,77,2,19,0,2,75,14,3,1,7,100,0
10,Kirovohrads'ka oblast,UA-35,18,36,21,6,19,29,24,38,9,0,73,3,21,0,3,73,19,3,5,0,98,0,2,0,0,86,0,0,4,10,84,0,6,6,4,83,6,8,0,3,18,0,0,82,0,100,0
11,Kyiv city,UA-30,18,34,16,3,29,15,14,19,51,1,83,8,7,0,2,54,44,1,1,0,79,1,0,20,0,79,0,3,8,10,62,10,7,4,17,71,2,22,0,5,70,14,7,1,8,95,5
12,Kyivs'ka oblast,UA-32,22,29,20,2,27,15,16,19,50,0,88,3,7,0,2,86,12,2,0,0,94,1,0,5,0,89,0,4,5,2,79,5,4,2,10,89,3,8,0,0,87,2,7,0,4,38,62
13,Luhans'ka oblast,UA-09,26,33,17,0,24,26,42,30,0,2,100,0,0,0,0,93,5,0,0,2,100,0,0,0,0,95,0,0,2,3,98,0,0,0,2,100,0,0,0,0,95,0,2,0,3,100,0
14,Lviv Oblast,UA-46,20,33,15,3,29,25,30,34,10,1,82,4,11,1,2,7,93,0,0,0,88,2,1,9,0,82,0,1,5,12,70,6,3,16,5,77,2,15,0,6,61,7,16,1,15,99,1
15,Mykolaivs'ka oblast,UA-48,16,44,12,1,27,36,28,31,5,0,75,18,0,2,5,40,5,4,50,1,97,0,0,3,0,63,0,0,35,2,94,3,0,3,0,97,3,0,0,0,97,0,0,0,3,100,0
16,Odessa Oblast,UA-51,20,32,15,5,28,30,31,36,3,0,52,45,2,0,1,91,6,1,2,0,96,0,0,4,0,81,0,0,17,2,94,3,0,3,0,99,0,1,0,0,96,0,4,0,0,100,0
17,Poltavs'ka oblast,UA-53,21,36,19,5,19,29,26,32,10,3,87,3,9,0,1,86,14,0,0,0,91,1,0,8,0,6,0,0,0,94,83,4,6,3,4,79,12,8,0,1,81,1,9,1,8,98,2
18,Rivnens'ka oblast,UA-56,22,33,15,4,26,24,21,35,19,1,89,2,7,2,0,73,23,1,2,1,98,2,0,0,0,90,0,1,5,4,85,3,0,7,5,6,0,94,0,0,60,2,2,0,36,99,1
19,Sevastopol' city,UA-40,30,30,17,5,18,34,36,30,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,29,30,14,4,23,22,31,35,11,1,92,0,8,0,0,84,16,0,0,0,94,2,0,4,0,78,0,3,0,19,96,0,2,0,2,17,83,0,0,0,89,0,11,0,0,100,0
21,Ternopil's'ka oblast,UA-61,22,38,13,3,24,31,28,30,8,3,86,0,11,2,1,49,47,3,0,1,94,2,0,4,0,88,0,2,7,3,79,3,0,13,5,79,0,10,0,11,5,95,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,15,37,21,2,25,30,26,32,11,1,86,6,5,0,3,80,18,2,0,0,9,0,0,91,0,88,0,1,7,4,73,9,0,7,11,92,1,6,0,1,89,4,3,2,2,98,2
23,Volyns'ka oblast,UA-07,21,36,13,3,27,30,23,32,13,2,82,5,13,0,0,62,34,0,4,0,89,4,3,4,0,92,0,2,2,4,87,4,4,1,4,68,3,29,0,0,5,0,0,0,95,100,0
24,Zakarpats'ka oblast,UA-21,38,30,13,4,15,30,27,28,11,4,76,9,7,0,8,55,40,1,4,0,92,5,0,3,0,85,0,1,5,9,92,1,0,4,3,84,1,4,0,11,9,1,90,0,0,100,0
25,Zaporiz'ka oblast,UA-23,25,28,19,3,25,27,30,39,4,0,35,0,2,0,63,92,7,1,0,0,97,3,0,0,0,81,0,1,12,6,93,2,2,1,2,95,2,0,0,3,90,0,7,3,0,100,0
