,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,16,37,20,4,23,28,26,21,25,0,86,1,13,0,0,79,20,0,0,1,96,1,0,3,0,93,0,0,6,1,11,1,88,0,0,93,3,4,0,0,90,3,0,3,4,97,3
1,Chernihivs'ka oblast,UA-74,14,31,24,1,30,29,26,25,20,0,91,0,9,0,0,79,16,2,0,3,100,0,0,0,0,25,0,73,0,2,84,2,3,0,11,84,11,3,0,2,94,0,0,0,6,97,3
2,Chernivets'ka oblast,UA-77,14,38,21,1,26,32,35,23,9,1,87,8,4,0,1,66,34,0,0,0,100,0,0,0,0,100,0,0,0,0,7,0,0,93,0,84,1,4,0,11,92,4,0,0,4,100,0
3,Crimea,UA-43,17,38,13,4,28,34,38,28,0,0,100,0,0,0,0,39,0,0,0,61,100,0,0,0,0,91,0,0,6,3,99,0,0,0,1,100,0,0,0,0,98,1,1,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,35,17,2,28,34,32,32,2,0,72,0,26,0,2,76,6,18,0,0,99,0,0,1,0,88,0,0,6,6,93,2,0,0,5,95,2,0,0,3,97,0,2,0,1,100,0
5,Donetsk Oblast,UA-14,19,32,16,3,30,38,33,28,1,0,96,1,1,2,0,92,5,0,0,3,92,7,0,1,0,93,0,0,2,5,97,0,0,0,3,99,0,0,0,1,98,1,1,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,22,39,12,4,23,29,30,28,11,2,86,2,12,0,0,47,53,0,0,0,93,0,0,7,0,95,0,4,0,1,64,3,0,28,5,11,0,0,0,89,74,15,6,0,5,99,1
7,Kharkiv Oblast,UA-63,16,35,15,3,31,29,28,32,1,10,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,91,0,0,1,8,98,0,0,0,2,98,1,0,0,1,95,0,3,1,1,100,0
8,Khersons'ka oblast,UA-65,20,28,21,6,25,32,31,30,7,0,100,0,0,0,0,84,7,7,2,0,95,0,0,5,0,3,0,0,97,0,93,2,3,0,2,93,7,0,0,0,95,5,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,16,37,14,3,30,31,19,33,17,0,83,1,14,0,2,65,28,2,4,1,72,3,0,25,0,95,0,2,3,0,7,92,0,1,0,65,1,32,0,2,67,26,5,1,1,98,2
10,Kirovohrads'ka oblast,UA-35,16,33,22,3,26,31,28,30,10,1,70,9,19,0,2,73,8,10,7,2,88,3,0,9,0,84,0,3,8,5,86,3,3,2,6,84,8,8,0,0,16,0,1,83,0,97,3
11,Kyiv city,UA-30,19,32,18,3,28,19,19,24,38,0,89,6,4,0,1,53,44,2,1,0,83,0,0,17,0,66,0,2,17,15,62,10,5,8,15,74,3,16,0,7,62,14,9,2,13,94,6
12,Kyivs'ka oblast,UA-32,16,34,21,3,26,18,17,21,44,0,85,7,5,0,3,80,18,0,2,0,94,0,0,6,0,85,0,3,3,9,83,2,2,2,11,90,5,2,0,3,91,5,4,0,0,32,68
13,Luhans'ka oblast,UA-09,21,34,17,1,27,30,27,41,2,0,97,0,2,0,1,95,2,0,0,3,97,0,3,0,0,95,0,0,3,2,97,3,0,0,0,99,0,1,0,0,92,1,7,0,0,100,0
14,Lviv Oblast,UA-46,15,37,18,4,26,27,27,35,10,1,83,6,9,0,2,4,96,0,0,0,97,0,0,3,0,92,0,0,4,4,88,4,1,4,3,84,3,7,0,6,73,10,7,1,9,99,1
15,Mykolaivs'ka oblast,UA-48,28,26,16,4,26,28,31,36,5,0,85,13,0,0,2,38,4,1,57,0,92,0,0,8,0,53,0,0,33,14,98,0,0,0,2,90,2,8,0,0,90,3,2,2,3,100,0
16,Odessa Oblast,UA-51,20,31,16,3,30,30,35,34,1,0,58,42,0,0,0,88,10,0,1,1,97,0,0,3,0,92,0,0,7,1,100,0,0,0,0,100,0,0,0,0,92,2,5,1,0,100,0
17,Poltavs'ka oblast,UA-53,20,36,17,2,25,30,24,24,17,5,87,7,5,0,1,68,29,1,2,0,86,1,0,13,0,5,0,0,0,95,74,12,1,1,12,72,4,22,0,2,76,12,2,0,10,97,3
18,Rivnens'ka oblast,UA-56,18,30,20,2,30,24,19,24,28,5,81,6,13,0,0,40,57,2,1,0,95,2,0,3,0,84,0,2,7,7,72,12,4,6,6,3,0,97,0,0,44,16,4,1,35,100,0
19,Sevastopol' city,UA-40,20,31,11,1,37,32,27,41,0,0,95,0,5,0,0,3,0,0,0,97,100,0,0,0,0,80,0,0,20,0,100,0,0,0,0,100,0,0,0,0,96,0,4,0,0,100,0
20,Sums'ka oblast,UA-59,17,31,19,4,29,30,29,28,11,2,96,0,4,0,0,90,10,0,0,0,100,0,0,0,0,79,0,2,1,18,88,4,0,2,6,18,82,0,0,0,92,2,4,2,0,100,0
21,Ternopil's'ka oblast,UA-61,22,34,12,2,30,28,24,32,15,1,82,10,8,0,0,48,52,0,0,0,97,2,0,1,0,99,0,0,0,1,70,13,2,15,0,67,1,11,0,21,5,95,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,22,30,17,3,28,22,26,32,20,0,77,17,3,0,3,68,31,0,1,0,5,0,0,95,0,75,0,1,13,11,57,15,1,10,17,78,1,20,0,1,71,10,4,0,15,99,1
23,Volyns'ka oblast,UA-07,18,38,14,1,29,28,23,29,18,2,73,7,20,0,0,45,53,2,0,0,100,0,0,0,0,93,0,2,0,5,83,2,2,11,2,72,0,27,0,1,4,0,0,0,96,98,2
24,Zakarpats'ka oblast,UA-21,49,24,6,3,18,26,27,35,10,2,79,6,15,0,0,62,37,0,0,1,97,0,0,3,0,95,0,0,3,2,91,4,0,4,1,90,0,7,0,3,10,0,90,0,0,100,0
25,Zaporiz'ka oblast,UA-23,18,30,17,4,31,31,33,35,1,0,56,0,3,0,41,93,4,1,1,1,98,1,0,1,0,90,0,0,5,5,94,2,0,1,3,98,0,2,0,0,94,0,4,2,0,99,1
26,Zhytomyrs'ka oblast,UA-18,22,32,19,3,24,21,19,24,36,0,88,0,12,0,0,68,32,0,0,0,78,0,0,22,0,85,0,3,6,6,3,0,0,0,97,61,8,29,0,2,85,12,0,0,3,94,6
