,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,14,26,24,3,33,22,26,31,19,2,77,6,13,2,2,66,32,0,0,2,64,13,0,21,2,74,0,0,22,4,13,0,87,0,0,84,14,0,0,2,62,0,10,6,22,91,9
1,Chernihivs'ka oblast,UA-74,37,18,27,0,18,18,18,64,0,0,100,0,0,0,0,88,0,0,0,12,100,0,0,0,0,29,0,63,4,4,78,11,0,0,11,88,0,0,0,12,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,17,35,14,3,31,28,36,26,9,1,87,4,9,0,0,63,31,0,6,0,84,4,0,12,0,65,0,6,9,20,6,2,0,92,0,72,7,14,0,7,53,2,16,0,29,100,0
3,Crimea,UA-43,20,43,10,3,24,38,37,25,0,0,98,2,0,0,0,35,0,0,0,65,100,0,0,0,0,87,0,0,11,2,100,0,0,0,0,100,0,0,0,0,93,0,7,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,16,36,12,0,36,38,26,35,1,0,49,3,45,0,3,59,13,24,2,2,91,5,0,4,0,73,0,1,10,16,87,3,0,1,9,91,3,2,0,4,58,4,26,3,9,99,1
5,Donetsk Oblast,UA-14,17,31,23,4,25,34,31,35,0,0,93,1,4,2,0,93,5,2,0,0,97,3,0,0,0,81,0,0,12,7,93,0,0,1,6,97,0,2,0,1,71,2,22,0,5,100,0
6,Ivano-Frankivs'ka oblast,UA-26,24,26,16,1,33,15,29,30,19,7,80,8,12,0,0,56,35,2,7,0,70,23,0,7,0,72,0,10,9,9,69,0,5,17,9,14,0,1,0,85,44,6,22,6,22,98,2
7,Kharkiv Oblast,UA-63,18,30,10,2,40,22,29,30,2,17,97,3,0,0,0,87,11,0,0,2,92,5,0,3,0,54,0,0,5,41,92,3,0,5,0,97,3,0,0,0,66,2,22,6,4,100,0
8,Khersons'ka oblast,UA-65,10,35,17,1,37,36,31,30,3,0,100,0,0,0,0,71,13,0,8,8,100,0,0,0,0,4,0,0,96,0,95,0,0,5,0,100,0,0,0,0,85,5,0,0,10,100,0
9,Khmel'nyts'ka oblast,UA-68,21,30,23,3,23,28,22,29,13,8,68,14,16,2,0,49,41,2,8,0,66,18,0,16,0,79,0,9,9,3,8,89,0,2,1,60,12,19,0,9,34,15,18,4,29,90,10
