,,,,,,,,,,,,PLACE OF ORIGIN,,,,,,,,,,,,,,,,,,
INCIDENT,DATA COLLECTION,STATUS,STATE OF DISPLACEMENT,STATE CODE,LOCALITY CODE,LOCALITY OF DISPLACEMENT,LOCATION OF DISPALCEMENT,AREA NOT UNDER THE CONTROL OF THE GOVERNMENT,LOCATION TYPE,LOCATION CLASSIFICATION,IDPs,HHs,STATE ORIGIN,STATE CODE ORIGIN,LOCALITY CODE ORIGIN,LOCALITY ORIGIN,LOCATION OF ORIGIN,NATIONALITY SUDANESE,NATIONALITY NON SUDANESE,TOTAL (=IDPs),SHELTER CATEGORY: Camp,SHELTER CATEGORY: WITH HOST COMMUNITY,SHELTER CATEGORY: IN RENTED ACCOMODATION (PAYING RENT),SHELTER CATEGORY: IN ABANDONED BUILDINGS/CRITICAL SHELTERS/NO RENT,SHELTER CATEGORY: IN SCHOOLS OR OTHER PUBLIC BUILDINGS/NO RENT,SHELTER CATEGORY: GATHERING SITES (INFORMAL SETTLEMENTS OR OPEN AREA),SHELTER CATEGORY: UNKNOWN,TOTAL,PRIORITY NEED,RETURN INTENTIONS
,#date+survey,,#adm1+name,#adm1+pcode,#adm2+pcode,#adm2+name,,,,,#affected+idps+ind,#affected+idps+hh,#adm1+origin+name,#adm1+origin+pcode,#adm2+origin+pcode,#adm2+origin+name,,,,,,,,,,,,,,
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Alhoosh Viillage,No,Rural,Village,315,63,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,315,0,315,0,63,0,0,0,0,0,63,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Alhoosh Viillage,No,Rural,Village,225,45,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,225,0,225,0,45,0,0,0,0,0,45,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Kambo Darelnaeem,No,Rural,Village,125,25,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,125,0,125,0,25,0,0,0,0,0,25,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Kambo Darelnaeem,No,Rural,Village,95,19,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods,95,0,95,0,19,0,0,0,0,0,19,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Amarah Alkhawalda,No,Rural,Village,100,20,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,100,0,100,0,20,0,0,0,0,0,20,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Alkemeer Adam Village,No,Rural,Village,110,22,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,110,0,110,0,22,0,0,0,0,0,22,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Alkemeer Fazari Village,No,Rural,Village,95,19,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,95,0,95,0,19,0,0,0,0,0,19,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Alkemeer Fazari Village,No,Rural,Village,80,16,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,80,0,80,0,16,0,0,0,0,0,16,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Hamad Alneel Village,No,Rural,Village,120,24,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,120,0,120,0,24,0,0,0,0,0,24,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Wad Alhadad Village,No,Rural,Village,365,73,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,365,0,365,0,73,0,0,0,0,0,73,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Wad Alhadad Village,No,Rural,Village,275,55,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,275,0,275,0,55,0,0,0,0,0,55,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Wad Alhadad Village,No,Rural,Village,170,34,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,170,0,170,0,34,0,0,0,0,0,34,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Alhaj Abdalla Town,No,Urban,Neighbourhood,300,60,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,300,0,300,0,60,0,0,0,0,0,60,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Alhaj Abdalla Town,No,Urban,Neighbourhood,230,46,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,230,0,230,0,46,0,0,0,0,0,46,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Alhaj Abdalla Town,No,Urban,Neighbourhood,265,53,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,265,0,265,0,53,0,0,0,0,0,53,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Taybah Village,No,Rural,Village,310,62,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,310,0,310,0,62,0,0,0,0,0,62,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Taybah Village,No,Rural,Village,280,56,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods,280,0,280,0,56,0,0,0,0,0,56,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Taybah Village,No,Rural,Village,150,30,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,150,0,150,0,30,0,0,0,0,0,30,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Wad Raiya Village,No,Rural,Village,340,68,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,340,0,340,0,68,0,0,0,0,0,68,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Wad Raiya Village,No,Rural,Village,190,38,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,190,0,190,0,38,0,0,0,0,0,38,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Wad Raiya Village,No,Rural,Village,110,22,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods,110,0,110,0,22,0,0,0,0,0,22,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Almadina Arab Village,No,Rural,Village,290,58,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,290,0,290,0,58,0,0,0,0,0,58,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Almadina Arab Village,No,Rural,Village,220,44,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,220,0,220,0,44,0,0,0,0,0,44,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Almadina Arab Village,No,Rural,Village,140,28,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,140,0,140,0,28,0,0,0,0,0,28,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Barakat Altakamoul,No,Urban,Neighbourhood,150,30,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,150,0,150,0,30,0,0,0,0,0,30,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Barakat Altakamoul,No,Urban,Neighbourhood,140,28,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,140,0,140,0,28,0,0,0,0,0,28,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Dar Elnaeem Village,No,Rural,Village,135,27,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,135,0,135,0,27,0,0,0,0,0,27,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Wad Alhindi Village,No,Rural,Village,105,21,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,105,0,105,0,21,0,0,0,0,0,21,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Wad Maab Village,No,Rural,Village,80,16,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,80,0,80,0,16,0,0,0,0,0,16,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Alteikla Village,No,Rural,Village,85,17,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,85,0,85,0,17,0,0,0,0,0,17,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Ganib Alasad Village,No,Rural,Village,110,22,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,110,0,110,0,22,0,0,0,0,0,22,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Ganib Moohamed Nour Village,No,Rural,Village,125,25,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,125,0,125,0,25,0,0,0,0,0,25,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Beilala Village,No,Rural,Village,70,14,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,70,0,70,0,14,0,0,0,0,0,14,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Hillat Wad Hamid,No,Rural,Village,65,13,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,65,0,65,0,13,0,0,0,0,0,13,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Hillat Wad Abass,No,Rural,Village,75,15,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,75,0,75,0,15,0,0,0,0,0,15,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Alremitab Village,No,Rural,Village,85,17,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,85,0,85,0,17,0,0,0,0,0,17,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Abduelaziz Village,No,Rural,Village,105,21,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,105,0,105,0,21,0,0,0,0,0,21,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Alshukaba Alwehda Village,No,Rural,Village,100,20,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,100,0,100,0,20,0,0,0,0,0,20,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Alshukaba Aljack Village,No,Rural,Village,95,19,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,95,0,95,0,19,0,0,0,0,0,19,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Alagada Village,No,Rural,Village,100,20,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,100,0,100,0,20,0,0,0,0,0,20,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Rabiaa Beit Village,No,Rural,Village,145,29,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,145,0,145,0,29,0,0,0,0,0,29,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Alshareif Salih Village,No,Rural,Village,200,40,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,200,0,200,0,40,0,0,0,0,0,40,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Alshareif Salih Village,No,Rural,Village,140,28,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,140,0,140,0,28,0,0,0,0,0,28,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Hai Almourada Village,No,Rural,Village,185,37,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,185,0,185,0,37,0,0,0,0,0,37,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Hai Almourada Village,No,Rural,Village,165,33,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,165,0,165,0,33,0,0,0,0,0,33,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15031,Janub Al Jazirah,Hai Almourada Village,No,Rural,Village,115,23,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,115,0,115,0,23,0,0,0,0,0,23,Food,Remain in same place
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Aldaraja Alowla,No,Urban,Neighbourhood,160,32,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,160,0,160,0,32,0,0,0,0,0,32,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Aldaraja Alowla,No,Urban,Neighbourhood,180,36,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,180,0,180,0,36,0,0,0,0,0,36,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Aldaraja Alowla,No,Urban,Neighbourhood,165,33,Khartoum,SD01,SD01003,Bahri,,165,0,165,0,33,0,0,0,0,0,33,Food,Return to location of origin
15/04/2023,6/21/23,Updated with same information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Aldaraja Alowla/Shaimaa Housing For Students,No,Urban,Neighbourhood,130,26,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods,130,0,130,0,0,0,0,26,0,0,26,Food,Return to location of origin
15/04/2023,6/21/23,Updated with same information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Aldaraja Alowla/Shaimaa Housing For Students,No,Urban,Neighbourhood,135,27,Khartoum,SD01,SD01003,Bahri,,135,0,135,0,0,0,0,27,0,0,27,Food,Return to location of origin
15/04/2023,6/21/23,Updated with same information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Aldaraja Alowla/Shaimaa Housing For Students,No,Urban,Neighbourhood,135,27,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,135,0,135,0,0,0,0,27,0,0,27,Food,Return to location of origin
15/04/2023,6/21/23,Updated with same information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Aldaraja Alowla/Shaimaa Housing For Students,No,Urban,Neighbourhood,140,28,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,140,0,140,0,0,0,0,28,0,0,28,Food,Return to location of origin
15/04/2023,6/21/23,Updated with same information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Aldaraja Alowla/Alsoni Housing For Students,No,Urban,Neighbourhood,130,26,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,130,0,130,0,0,0,0,26,0,0,26,Food,Return to location of origin
15/04/2023,6/21/23,Updated with same information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Aldaraja Alowla/Alsoni Housing For Students,No,Urban,Neighbourhood,100,20,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,100,0,100,0,0,0,0,20,0,0,20,Food,Return to location of origin
15/04/2023,6/21/23,Updated with same information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Alsonni/Alsonni Housing For Students,No,Urban,Neighbourhood,75,15,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,75,0,75,0,0,0,0,15,0,0,15,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hantoob /Alshuhada Housing For Students,No,Urban,Neighbourhood,"1,230",246,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,"1,230",0,1230,0,0,0,0,246,0,0,246,Food,Return to location of origin
15/04/2023,6/21/23,Updated with same information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hantoob /Alshuhada Housing For Students,No,Urban,Neighbourhood,"1,100",220,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,"1,100",0,1100,0,0,0,0,220,0,0,220,Food,Return to location of origin
15/04/2023,6/21/23,Updated with same information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hantoob /Alshuhada Housing For Students,No,Urban,Neighbourhood,870,174,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,870,0,870,0,0,0,0,174,0,0,174,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hantoob,No,Urban,Neighbourhood,"1,020",204,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods,"1,020",0,1020,0,0,0,0,0,204,0,204,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hantoob,No,Urban,Neighbourhood,970,194,Khartoum,SD01,SD01003,Bahri,,970,0,970,0,0,0,0,0,194,0,194,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hantoob,No,Urban,Neighbourhood,765,153,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,765,0,765,0,0,0,0,0,153,0,153,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hantoob,No,Urban,Neighbourhood,710,142,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,710,0,710,0,0,0,0,0,142,0,142,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Alandalous,No,Urban,Neighbourhood,"1,275",255,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,"1,275",0,1275,0,255,0,0,0,0,0,255,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Alandalous,No,Urban,Neighbourhood,"1,090",218,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,"1,090",0,1090,0,218,0,0,0,0,0,218,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Alandalous,No,Urban,Neighbourhood,750,150,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods,750,0,750,0,150,0,0,0,0,0,150,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Alandalous,No,Urban,Neighbourhood,520,104,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,520,0,520,0,104,0,0,0,0,0,104,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Alandalous,No,Urban,Neighbourhood,215,43,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,215,0,215,0,43,0,0,0,0,0,43,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Alandalous/Alzahra Housing For Students,No,Urban,Neighbourhood,"1,120",224,Khartoum,SD01,SD01003,Bahri,,"1,120",0,1120,0,0,0,0,224,0,0,224,Food,Return to location of origin
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Banat,No,Urban,Neighbourhood,200,40,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,200,0,200,0,0,0,0,40,0,0,40,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Banat/Nafisa Awadelkareem School,No,Urban,Neighbourhood,75,15,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,75,0,75,0,0,0,0,15,0,0,15,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Alban,No,Urban,Neighbourhood,85,17,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,85,0,85,0,17,0,0,0,0,0,17,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Alguba,No,Urban,Neighbourhood,195,39,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,195,0,195,0,39,0,0,0,0,0,39,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Hai Alguba/ Abdalla Musa School,No,Urban,Neighbourhood,150,30,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,150,0,150,0,0,0,0,30,0,0,30,Food,Move to another location
15/04/2023,6/21/23,Updated with same information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Alsalamabi/Alsalamabi School,No,Urban,Neighbourhood,100,20,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,100,0,100,0,0,0,0,20,0,0,20,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Fadasi Alhelimab,No,Urban,Neighbourhood,175,35,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods,175,0,175,0,35,0,0,0,0,0,35,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Fadasi Alhelimab/ Fadasi Housing For Students,No,Urban,Neighbourhood,400,80,Khartoum,SD01,SD01003,Bahri,,400,0,400,0,0,0,0,80,0,0,80,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Fadasi Alhelimab/ Fadasi Housing For Students,No,Urban,Neighbourhood,350,70,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,350,0,350,0,0,0,0,70,0,0,70,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Fadasi Sherkila,No,Urban,Neighbourhood,100,20,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,100,0,100,0,20,0,0,0,0,0,20,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Fadasi Sherkila,No,Urban,Neighbourhood,100,20,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,100,0,100,0,20,0,0,0,0,0,20,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Fadasi Darelsalam,No,Urban,Neighbourhood,75,15,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,75,0,75,0,15,0,0,0,0,0,15,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Fadasi Darelsalam,No,Urban,Neighbourhood,75,15,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,75,0,75,0,15,0,0,0,0,0,15,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Umsunut,No,Urban,Neighbourhood,150,30,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,150,0,150,0,30,0,0,0,0,0,30,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Umsunut,No,Urban,Neighbourhood,125,25,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods,125,0,125,0,25,0,0,0,0,0,25,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Marinjan,No,Urban,Neighbourhood,125,25,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,125,0,125,0,25,0,0,0,0,0,25,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Marinjan,No,Urban,Neighbourhood,125,25,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods,125,0,125,0,25,0,0,0,0,0,25,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Alkeriba,No,Urban,Neighbourhood,75,15,Khartoum,SD01,SD01002,Um Bada,Um Bada neighbourhoods,75,0,75,0,15,0,0,0,0,0,15,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Alkeriba,No,Urban,Neighbourhood,75,15,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,75,0,75,0,15,0,0,0,0,0,15,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Arkaweit,No,Urban,Neighbourhood,195,39,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,195,0,195,0,0,39,0,0,0,0,39,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Arkaweit,No,Urban,Neighbourhood,55,11,Khartoum,SD01,SD01003,Bahri,,55,0,55,0,0,11,0,0,0,0,11,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Alhilla Aljadida,No,Urban,Neighbourhood,125,25,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,125,0,125,0,25,0,0,0,0,0,25,Food,Move to another location
15/04/2023,6/21/23,Updated with new information,Aj Jazirah,SD15,SD15030,Medani Al Kubra,Alhilla Aljadida,No,Urban,Neighbourhood,100,20,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,100,0,100,0,20,0,0,0,0,0,20,Food,Move to another location
