param_algorithm,param_n_neighbors,param_p,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1,emotion
brute,19,2,"{'algorithm': 'brute', 'n_neighbors': 19, 'p': 2}",0.6413043478260869,0.5567010309278351,0.6,0.5294117647058824,0.5445026178010471,0.5743839522521703,0.04089645156692589,113,0.4290909090909091,0.19708029197080293,0.05474452554744526,0.13090909090909092,0.3781818181818182,0.23800132714001326,0.1434518259968042,105,0.5945454545454546,0.5209471766848816,0.5100182149362478,0.5063752276867031,0.5300546448087432,0.532388143732406,0.03217750067132369,113,0.5141612200435729,0.29110512129380056,0.10033444816053513,0.20991253644314867,0.4463519313304721,0.31237305145430583,0.15138008885710127,105,anger
brute,20,1,"{'algorithm': 'brute', 'n_neighbors': 20, 'p': 1}",0.7159090909090909,0.54,1.0,0.6,0.6535433070866141,0.7018904795991411,0.159995908650458,1,0.2290909090909091,0.09854014598540146,0.010948905109489052,0.04363636363636364,0.3018181818181818,0.136806901128069,0.11111290622437321,149,0.5690909090909091,0.5081967213114754,0.5063752276867031,0.5063752276867031,0.5701275045537341,0.532033118065905,0.030689707216569644,117,0.3471074380165289,0.16666666666666669,0.021660649819494584,0.08135593220338985,0.4129353233830846,0.20594520201783295,0.1508627010802366,149,anger
brute,20,2,"{'algorithm': 'brute', 'n_neighbors': 20, 'p': 2}",0.7102803738317757,0.5384615384615384,0.7142857142857143,0.5405405405405406,0.5833333333333334,0.6173803000905805,0.07913633619468183,61,0.27636363636363637,0.10218978102189781,0.0364963503649635,0.07272727272727272,0.2290909090909091,0.1433735899137359,0.09289086482758523,141,0.5818181818181818,0.5081967213114754,0.51183970856102,0.5045537340619308,0.5318761384335154,0.5276568968372246,0.02868408895926772,145,0.39790575916230364,0.17177914110429449,0.06944444444444445,0.1282051282051282,0.3289817232375979,0.21926323923075372,0.12405102667041085,145,anger
brute,21,1,"{'algorithm': 'brute', 'n_neighbors': 21, 'p': 1}",0.6554621848739496,0.59375,1.0,0.5714285714285714,0.625,0.6891281512605042,0.15801095294062864,5,0.28363636363636363,0.1386861313868613,0.014598540145985401,0.07272727272727272,0.38181818181818183,0.17829329794293297,0.13566755463172403,129,0.5672727272727273,0.5227686703096539,0.5081967213114754,0.5081967213114754,0.575591985428051,0.5364053651266765,0.02920890232041567,81,0.39593908629441626,0.22485207100591717,0.028776978417266185,0.1290322580645161,0.47404063205417607,0.2505282051672584,0.164739955636783,129,anger
brute,21,2,"{'algorithm': 'brute', 'n_neighbors': 21, 'p': 2}",0.6578947368421053,0.5753424657534246,0.6875,0.5576923076923077,0.5972222222222222,0.615130346502012,0.049535975816709245,65,0.36363636363636365,0.15328467153284672,0.040145985401459854,0.10545454545454545,0.31272727272727274,0.1950497677504977,0.12331767464261724,121,0.5872727272727273,0.5209471766848816,0.51183970856102,0.5100182149362478,0.5500910746812386,0.536033780427223,0.02936939076433504,85,0.46838407494145196,0.24207492795389046,0.07586206896551724,0.17737003058103976,0.41050119331742246,0.27483845915186433,0.1456224091469864,121,anger
brute,22,1,"{'algorithm': 'brute', 'n_neighbors': 22, 'p': 1}",0.7903225806451613,0.45454545454545453,1.0,0.25,0.6629213483146067,0.6315578767010446,0.2603302931512807,33,0.1781818181818182,0.05474452554744526,0.0072992700729927005,0.01090909090909091,0.21454545454545454,0.09313603185136032,0.0866904388466022,173,0.5654545454545454,0.49544626593806923,0.5045537340619308,0.48816029143898,0.5519125683060109,0.5211054810399073,0.03141228201128164,161,0.29080118694362017,0.09771986970684038,0.014492753623188404,0.020905923344947737,0.3241758241758242,0.14961911155888416,0.132606314377222,173,anger
brute,22,2,"{'algorithm': 'brute', 'n_neighbors': 22, 'p': 2}",0.7078651685393258,0.55,0.5714285714285714,0.6666666666666666,0.5444444444444444,0.6080809702158017,0.06656662063529574,77,0.2290909090909091,0.08029197080291971,0.014598540145985401,0.05818181818181818,0.1781818181818182,0.1120690112806901,0.07934624178658174,161,0.5672727272727273,0.5081967213114754,0.5027322404371585,0.5136612021857924,0.5136612021857924,0.5211048186785893,0.023436984643152133,165,0.34615384615384615,0.14012738853503184,0.028469750889679714,0.10702341137123746,0.2684931506849315,0.17805350952694535,0.11427687273671536,165,anger
brute,23,1,"{'algorithm': 'brute', 'n_neighbors': 23, 'p': 1}",0.71875,0.5178571428571429,1.0,0.42857142857142855,0.6495726495726496,0.6629502442002442,0.1964080181372102,21,0.2509090909090909,0.10583941605839416,0.010948905109489052,0.03272727272727273,0.27636363636363637,0.13535766423357662,0.10965097351684029,153,0.5763636363636364,0.5045537340619308,0.5063752276867031,0.4936247723132969,0.5628415300546448,0.5287517800960424,0.03390917903710445,133,0.3719676549865229,0.17575757575757575,0.021660649819494584,0.06081081081081082,0.38775510204081637,0.2035903586830441,0.15266083235044614,153,anger
brute,23,2,"{'algorithm': 'brute', 'n_neighbors': 23, 'p': 2}",0.680327868852459,0.5263157894736842,0.5555555555555556,0.6428571428571429,0.6015625,0.6013237713477684,0.056013663126885896,81,0.3018181818181818,0.10948905109489052,0.01824817518248175,0.09818181818181818,0.28,0.16154744525547446,0.1104235909231521,137,0.58,0.5063752276867031,0.5027322404371585,0.5209471766848816,0.546448087431694,0.5313005464480874,0.028794779607593086,125,0.41813602015113355,0.18126888217522658,0.03533568904593639,0.17034700315457413,0.3821339950372209,0.23744431791281834,0.1428917219538417,137,anger
brute,24,1,"{'algorithm': 'brute', 'n_neighbors': 24, 'p': 1}",0.7333333333333333,0.5,0.0,0.4,0.6721311475409836,0.4610928961748634,0.2594242713232208,197,0.12,0.043795620437956206,0.0,0.014545454545454545,0.14909090909090908,0.06548639681486397,0.05884791407019284,185,0.5381818181818182,0.5009107468123861,0.5009107468123861,0.49544626593806923,0.5373406193078324,0.5145580394104985,0.019051960245565783,173,0.20625,0.08053691275167786,0.0,0.028070175438596492,0.24404761904761904,0.11178094144757866,0.09684785756329531,185,anger
brute,24,2,"{'algorithm': 'brute', 'n_neighbors': 24, 'p': 2}",0.7413793103448276,0.6129032258064516,0.8,0.65,0.5846153846153846,0.6777795841533327,0.08079971592152665,9,0.15636363636363637,0.06934306569343066,0.014598540145985401,0.04727272727272727,0.13818181818181818,0.08515195753151958,0.053936650199290344,177,0.5509090909090909,0.5136612021857924,0.5063752276867031,0.5100182149362478,0.5191256830601093,0.5200178837555887,0.01600990657793973,169,0.25825825825825827,0.12459016393442623,0.02867383512544803,0.08813559322033898,0.2235294117647059,0.14463745246063547,0.08505944177251738,177,anger
brute,25,1,"{'algorithm': 'brute', 'n_neighbors': 25, 'p': 1}",0.7466666666666667,0.5263157894736842,1.0,0.42105263157894735,0.6625,0.6713070175438597,0.19871861055362477,17,0.20363636363636364,0.072992700729927,0.0036496350364963502,0.02909090909090909,0.19272727272727272,0.10041937624419377,0.08292026267330922,169,0.5672727272727273,0.5045537340619308,0.5027322404371585,0.4936247723132969,0.546448087431694,0.5229263123033616,0.028718672815390516,157,0.32,0.1282051282051282,0.007272727272727273,0.054421768707482984,0.29859154929577464,0.16169823469622263,0.1267095056898299,169,anger
brute,25,2,"{'algorithm': 'brute', 'n_neighbors': 25, 'p': 2}",0.7,0.5853658536585366,0.6666666666666666,0.5806451612903226,0.594059405940594,0.6253474175112239,0.04869506186545523,41,0.2290909090909091,0.08759124087591241,0.014598540145985401,0.06545454545454546,0.21818181818181817,0.1229834107498341,0.08559321724079344,157,0.5654545454545454,0.5136612021857924,0.5045537340619308,0.5081967213114754,0.5336976320582878,0.5251127670144063,0.022543840714144073,149,0.34520547945205476,0.1523809523809524,0.02857142857142857,0.11764705882352942,0.3191489361702127,0.19259077107963557,0.12119732060241585,157,anger
auto,0,1,"{'algorithm': 'auto', 'n_neighbors': 0, 'p': 1}",,,,,,,,201,,,,,,,,201,,,,,,,,201,,,,,,,,201,fear
auto,0,2,"{'algorithm': 'auto', 'n_neighbors': 0, 'p': 2}",,,,,,,,201,,,,,,,,201,,,,,,,,201,,,,,,,,201,fear
auto,1,1,"{'algorithm': 'auto', 'n_neighbors': 1, 'p': 1}",0.6153846153846154,0.6666666666666666,0.5333333333333333,0.8333333333333334,0.5581395348837209,0.6413714967203339,0.1065498142271624,89,0.13008130081300814,0.21138211382113822,0.13008130081300814,0.12295081967213115,0.1951219512195122,0.1579234972677596,0.0374566753603668,13,0.524390243902439,0.5528455284552846,0.508130081300813,0.5510204081632653,0.5183673469387755,0.5309507217521154,0.017912775860417292,9,0.21476510067114096,0.32098765432098764,0.2091503267973856,0.21428571428571427,0.2891566265060241,0.2496690845162505,0.04638457734117717,13,fear
auto,1,2,"{'algorithm': 'auto', 'n_neighbors': 1, 'p': 2}",0.5185185185185185,0.6904761904761905,0.5833333333333334,0.8055555555555556,0.5576923076923077,0.6311151811151812,0.10421631869748761,97,0.11382113821138211,0.23577235772357724,0.17073170731707318,0.23770491803278687,0.23577235772357724,0.19876049580167937,0.04951107213650949,9,0.5040650406504065,0.5650406504065041,0.524390243902439,0.5918367346938775,0.5224489795918368,0.5415563298490127,0.03207801281176751,1,0.18666666666666668,0.3515151515151515,0.2641509433962264,0.36708860759493667,0.3314285714285714,0.30016998812031054,0.06674114477699195,5,fear
auto,2,1,"{'algorithm': 'auto', 'n_neighbors': 2, 'p': 1}",1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.9333333333333333,0.08164965809277258,13,0.032520325203252036,0.032520325203252036,0.04065040650406504,0.02459016393442623,0.04065040650406504,0.034186325469812075,0.006020068392042615,121,0.516260162601626,0.516260162601626,0.516260162601626,0.5142857142857142,0.5142857142857142,0.5154703832752613,0.0009672781794962746,93,0.06299212598425198,0.06299212598425198,0.07751937984496124,0.048,0.07751937984496124,0.06580460233168528,0.01102085237148478,117,fear
auto,2,2,"{'algorithm': 'auto', 'n_neighbors': 2, 'p': 2}",0.8,0.8888888888888888,0.625,1.0,0.6666666666666666,0.7961111111111111,0.13872879662256743,33,0.032520325203252036,0.06504065040650407,0.04065040650406504,0.09016393442622951,0.06504065040650407,0.05868319338931095,0.02040366952415293,61,0.5121951219512195,0.5284552845528455,0.508130081300813,0.5469387755102041,0.5142857142857142,0.5220009955201592,0.014224160432211145,17,0.06250000000000001,0.12121212121212123,0.07633587786259542,0.16541353383458648,0.11851851851851852,0.10879601028556433,0.03647248748024259,61,fear
auto,3,1,"{'algorithm': 'auto', 'n_neighbors': 3, 'p': 1}",1.0,1.0,0.8333333333333334,1.0,0.8888888888888888,0.9444444444444444,0.07027283689263066,9,0.032520325203252036,0.032520325203252036,0.04065040650406504,0.02459016393442623,0.06504065040650407,0.039064374250299884,0.013945854877933046,105,0.516260162601626,0.516260162601626,0.516260162601626,0.5142857142857142,0.5265306122448979,0.517919362867098,0.0043730047889861574,69,0.06299212598425198,0.06299212598425198,0.07751937984496124,0.048,0.12121212121212123,0.07454315060511728,0.025132616026331645,105,fear
auto,3,2,"{'algorithm': 'auto', 'n_neighbors': 3, 'p': 2}",0.6153846153846154,0.6666666666666666,0.5714285714285714,0.7619047619047619,0.5714285714285714,0.6373626373626372,0.07148021050637636,93,0.06504065040650407,0.0975609756097561,0.06504065040650407,0.13114754098360656,0.0975609756097561,0.09127015860322538,0.024679256808964847,33,0.5121951219512195,0.524390243902439,0.508130081300813,0.5469387755102041,0.5102040816326531,0.5203716608594657,0.014436428342780281,29,0.11764705882352942,0.1702127659574468,0.11678832116788321,0.22377622377622378,0.16666666666666669,0.15901820727834998,0.0396795992448189,29,fear
auto,4,1,"{'algorithm': 'auto', 'n_neighbors': 4, 'p': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.016260162601626018,0.024390243902439025,0.008130081300813009,0.02459016393442623,0.07317073170731707,0.02930827668932427,0.022755798539386838,133,0.508130081300813,0.5121951219512195,0.5040650406504065,0.5142857142857142,0.5346938775510204,0.5146739671478346,0.01060626220449027,101,0.032,0.047619047619047616,0.01612903225806452,0.048,0.13636363636363635,0.0560223432481497,0.04185270835913331,129,fear
auto,4,2,"{'algorithm': 'auto', 'n_neighbors': 4, 'p': 2}",0.6666666666666666,0.6470588235294118,0.5,0.7777777777777778,0.6875,0.6558006535947712,0.08983496076695689,81,0.04878048780487805,0.08943089430894309,0.032520325203252036,0.11475409836065574,0.08943089430894309,0.07498333999733439,0.029962890249071877,45,0.5121951219512195,0.5203252032520326,0.5,0.5428571428571428,0.5224489795918368,0.5195652895304463,0.014060750287113686,37,0.0909090909090909,0.15714285714285714,0.06106870229007635,0.19999999999999998,0.15827338129496402,0.13347880632739767,0.050309504656551936,41,fear
auto,5,1,"{'algorithm': 'auto', 'n_neighbors': 5, 'p': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.024390243902439025,0.04065040650406504,0.024390243902439025,0.040983606557377046,0.07317073170731707,0.04071704651472744,0.01781261432136409,101,0.5121951219512195,0.5203252032520326,0.5121951219512195,0.5224489795918368,0.5346938775510204,0.5203716608594657,0.008284381442462954,29,0.047619047619047616,0.078125,0.047619047619047616,0.07874015748031496,0.13636363636363635,0.07769337781640931,0.03241114609825603,97,fear
auto,5,2,"{'algorithm': 'auto', 'n_neighbors': 5, 'p': 2}",0.5384615384615384,0.6666666666666666,0.6153846153846154,0.8260869565217391,0.6842105263157895,0.6661620606700698,0.09464433038972037,73,0.056910569105691054,0.11382113821138211,0.06504065040650407,0.1557377049180328,0.10569105691056911,0.09944022391043583,0.03579774342662009,25,0.5040650406504065,0.5284552845528455,0.5121951219512195,0.563265306122449,0.5265306122448979,0.5269022731043637,0.02031088194946463,13,0.10294117647058823,0.19444444444444445,0.11764705882352942,0.2620689655172414,0.18309859154929575,0.17204004736101985,0.05738066864892315,25,fear
auto,6,1,"{'algorithm': 'auto', 'n_neighbors': 6, 'p': 1}",0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,173,0.0,0.024390243902439025,0.0,0.0,0.032520325203252036,0.011382113821138212,0.014175281117205445,173,0.5,0.5121951219512195,0.5,0.5020408163265306,0.5142857142857142,0.5057043305126928,0.006233307795169673,169,0.0,0.047619047619047616,0.0,0.0,0.06299212598425198,0.022122234720659918,0.027526769832223838,173,fear
auto,6,2,"{'algorithm': 'auto', 'n_neighbors': 6, 'p': 2}",0.3333333333333333,0.7857142857142857,0.875,0.75,0.6363636363636364,0.6760822510822511,0.18767294766713277,69,0.008130081300813009,0.08943089430894309,0.056910569105691054,0.09836065573770492,0.056910569105691054,0.06194855391176862,0.0317121767435704,57,0.4959349593495935,0.532520325203252,0.524390243902439,0.5346938775510204,0.5102040816326531,0.5195486975277915,0.014601442742145773,49,0.015873015873015876,0.16058394160583941,0.10687022900763359,0.17391304347826086,0.10447761194029852,0.11234356838100965,0.05570696920214348,53,fear
auto,7,1,"{'algorithm': 'auto', 'n_neighbors': 7, 'p': 1}",0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,173,0.0,0.032520325203252036,0.0,0.0,0.032520325203252036,0.013008130081300815,0.015931640603467828,169,0.5,0.516260162601626,0.5,0.5020408163265306,0.5142857142857142,0.5065173386427742,0.007214720186397015,161,0.0,0.06299212598425198,0.0,0.0,0.06299212598425198,0.025196850393700794,0.030859713294906187,169,fear
auto,7,2,"{'algorithm': 'auto', 'n_neighbors': 7, 'p': 2}",0.25,0.8,0.7777777777777778,0.7619047619047619,0.6923076923076923,0.6563980463980463,0.20636622886055422,77,0.016260162601626018,0.0975609756097561,0.056910569105691054,0.13114754098360656,0.07317073170731707,0.07500999600159937,0.038581046407591274,41,0.483739837398374,0.5365853658536586,0.5203252032520326,0.5469387755102041,0.5183673469387755,0.521191305790609,0.021499984391273395,25,0.030534351145038174,0.1739130434782609,0.10606060606060606,0.22377622377622378,0.1323529411764706,0.1333274331273199,0.06502156979598707,45,fear
auto,8,1,"{'algorithm': 'auto', 'n_neighbors': 8, 'p': 1}",0.0,1.0,0.0,0.0,1.0,0.4,0.48989794855663565,173,0.0,0.008130081300813009,0.0,0.0,0.024390243902439025,0.006504065040650407,0.009481222593244392,197,0.5,0.5040650406504065,0.5,0.5020408163265306,0.5102040816326531,0.503261987721918,0.003784440493500162,197,0.0,0.01612903225806452,0.0,0.0,0.047619047619047616,0.012749615975422426,0.018520020734994203,197,fear
auto,8,2,"{'algorithm': 'auto', 'n_neighbors': 8, 'p': 2}",0.25,0.8,0.8333333333333334,0.6363636363636364,0.625,0.6289393939393939,0.20722177293235094,101,0.008130081300813009,0.06504065040650407,0.04065040650406504,0.05737704918032787,0.04065040650406504,0.042369718779155005,0.019582931091482375,97,0.491869918699187,0.524390243902439,0.516260162601626,0.5142857142857142,0.5061224489795918,0.5105856976937116,0.011015045558299958,137,0.015748031496062995,0.12030075187969926,0.07751937984496124,0.10526315789473685,0.07633587786259542,0.07903343979561116,0.03579274026883737,93,fear
auto,9,1,"{'algorithm': 'auto', 'n_neighbors': 9, 'p': 1}",0.0,1.0,0.0,1.0,1.0,0.6,0.48989794855663565,113,0.0,0.008130081300813009,0.0,0.03278688524590164,0.056910569105691054,0.019565507130481143,0.022207411355918312,149,0.5,0.5040650406504065,0.5,0.5183673469387755,0.5265306122448979,0.509792599966816,0.010754369387346798,141,0.0,0.01612903225806452,0.0,0.06349206349206349,0.10769230769230768,0.03746268068848714,0.04212305478551821,149,fear
auto,9,2,"{'algorithm': 'auto', 'n_neighbors': 9, 'p': 2}",0.42857142857142855,0.7692307692307693,0.8333333333333334,0.6923076923076923,0.7272727272727273,0.6901431901431903,0.1389685837314147,61,0.024390243902439025,0.08130081300813008,0.04065040650406504,0.07377049180327869,0.06504065040650407,0.05703052112488338,0.021293809944061066,65,0.4959349593495935,0.5284552845528455,0.516260162601626,0.5224489795918368,0.5183673469387755,0.5162933466069355,0.010996099875133527,85,0.04615384615384615,0.14705882352941174,0.07751937984496124,0.13333333333333333,0.11940298507462688,0.10469367358723587,0.037407896280734224,65,fear
auto,10,1,"{'algorithm': 'auto', 'n_neighbors': 10, 'p': 1}",0.0,0.0,0.0,1.0,1.0,0.4,0.48989794855663565,173,0.0,0.0,0.0,0.00819672131147541,0.04065040650406504,0.00976942556310809,0.015763460343707403,185,0.5,0.5,0.5,0.5061224489795918,0.5183673469387755,0.5048979591836734,0.007139941095728937,173,0.0,0.0,0.0,0.016260162601626018,0.078125,0.018877032520325205,0.030285959548821434,185,fear
auto,10,2,"{'algorithm': 'auto', 'n_neighbors': 10, 'p': 2}",0.0,0.5714285714285714,0.8,0.6666666666666666,0.75,0.5576190476190476,0.28940630447572285,145,0.0,0.032520325203252036,0.032520325203252036,0.04918032786885246,0.04878048780487805,0.03260029321604692,0.017885682282535648,125,0.4959349593495935,0.5040650406504065,0.5121951219512195,0.5142857142857142,0.5142857142857142,0.5081533101045296,0.007177061339950063,149,0.0,0.06153846153846155,0.06250000000000001,0.0916030534351145,0.09160305343511452,0.061448913681738125,0.03345332892991396,125,fear
auto,11,1,"{'algorithm': 'auto', 'n_neighbors': 11, 'p': 1}",0.0,1.0,0.0,1.0,1.0,0.6,0.48989794855663565,113,0.0,0.032520325203252036,0.0,0.01639344262295082,0.056910569105691054,0.021164867386378784,0.02156558058980043,145,0.5,0.516260162601626,0.5,0.5102040816326531,0.5265306122448979,0.5105989712958354,0.01010641967500439,129,0.0,0.06299212598425198,0.0,0.03225806451612903,0.10769230769230768,0.04058849963853774,0.040912326465013936,145,fear
auto,11,2,"{'algorithm': 'auto', 'n_neighbors': 11, 'p': 2}",0.6666666666666666,0.7272727272727273,0.8,0.7692307692307693,0.75,0.7426340326340327,0.044854227178915726,49,0.016260162601626018,0.06504065040650407,0.032520325203252036,0.08196721311475409,0.07317073170731707,0.053791816606690655,0.025127805234847523,69,0.5040650406504065,0.5203252032520326,0.5121951219512195,0.5306122448979592,0.5224489795918368,0.5179293180686909,0.00907880424391793,65,0.03174603174603175,0.11940298507462688,0.06250000000000001,0.14814814814814814,0.13333333333333333,0.09902609966042801,0.04442058730829644,69,fear
auto,12,1,"{'algorithm': 'auto', 'n_neighbors': 12, 'p': 1}",0.0,1.0,0.0,1.0,1.0,0.6,0.48989794855663565,113,0.0,0.008130081300813009,0.0,0.01639344262295082,0.024390243902439025,0.009782753565240571,0.00949964045655559,181,0.5,0.5040650406504065,0.5,0.5102040816326531,0.5102040816326531,0.5048946407831425,0.004582217311327397,181,0.0,0.01612903225806452,0.0,0.03225806451612903,0.047619047619047616,0.01920122887864823,0.018573454992555256,177,fear
auto,12,2,"{'algorithm': 'auto', 'n_neighbors': 12, 'p': 2}",0.0,0.6,0.5,0.7,0.7142857142857143,0.5028571428571429,0.2630123765226298,161,0.0,0.024390243902439025,0.008130081300813009,0.05737704918032787,0.04065040650406504,0.02610955617752899,0.020961960415133308,137,0.4959349593495935,0.5040650406504065,0.5,0.5183673469387755,0.5102040816326531,0.5057142857142857,0.007890076303707841,165,0.0,0.046875,0.016,0.10606060606060608,0.07692307692307693,0.049171736596736605,0.038807162087847784,137,fear
auto,13,1,"{'algorithm': 'auto', 'n_neighbors': 13, 'p': 1}",0.0,1.0,0.0,1.0,1.0,0.6,0.48989794855663565,113,0.0,0.04065040650406504,0.0,0.02459016393442623,0.04065040650406504,0.02117819538851126,0.018259285093582524,141,0.5,0.5203252032520326,0.5,0.5142857142857142,0.5183673469387755,0.5105956528953045,0.008868096211363204,133,0.0,0.078125,0.0,0.048,0.078125,0.04085,0.03512098731527916,141,fear
auto,13,2,"{'algorithm': 'auto', 'n_neighbors': 13, 'p': 2}",0.75,0.7777777777777778,0.5,0.8125,0.7,0.7080555555555555,0.11034597667292285,57,0.024390243902439025,0.056910569105691054,0.008130081300813009,0.10655737704918032,0.056910569105691054,0.05057976809276289,0.033768381286222095,73,0.508130081300813,0.5203252032520326,0.5,0.5428571428571428,0.5142857142857142,0.5171196283391406,0.014523223219198652,77,0.04724409448818898,0.10606060606060606,0.016,0.18840579710144925,0.10526315789473684,0.09259473110899623,0.059067778471210836,77,fear
auto,14,1,"{'algorithm': 'auto', 'n_neighbors': 14, 'p': 1}",0.0,1.0,0.0,1.0,1.0,0.6,0.48989794855663565,113,0.0,0.008130081300813009,0.0,0.02459016393442623,0.032520325203252036,0.013048114087698254,0.013244466990989913,157,0.5,0.5040650406504065,0.5,0.5142857142857142,0.5142857142857142,0.506527293844367,0.006506304575440974,153,0.0,0.01612903225806452,0.0,0.048,0.06299212598425198,0.025424231648463302,0.025691227463957203,157,fear
auto,14,2,"{'algorithm': 'auto', 'n_neighbors': 14, 'p': 2}",1.0,0.8333333333333334,0.5,0.7,0.8571428571428571,0.7780952380952381,0.16850953935195392,41,0.016260162601626018,0.04065040650406504,0.008130081300813009,0.05737704918032787,0.04878048780487805,0.034239637478342,0.018935915867034737,117,0.508130081300813,0.516260162601626,0.5,0.5183673469387755,0.5183673469387755,0.512224987555998,0.007182734482163564,121,0.032,0.07751937984496124,0.016,0.10606060606060608,0.0923076923076923,0.06477753564265193,0.034865945703470735,121,fear
auto,15,1,"{'algorithm': 'auto', 'n_neighbors': 15, 'p': 1}",0.0,1.0,0.0,1.0,1.0,0.6,0.48989794855663565,113,0.0,0.024390243902439025,0.0,0.02459016393442623,0.04065040650406504,0.017926162868186057,0.01578150267246114,153,0.5,0.5121951219512195,0.5,0.5142857142857142,0.5183673469387755,0.5089696366351418,0.007588018961430285,145,0.0,0.047619047619047616,0.0,0.048,0.078125,0.03474880952380952,0.030455510189570448,153,fear
auto,15,2,"{'algorithm': 'auto', 'n_neighbors': 15, 'p': 2}",1.0,0.7142857142857143,0.75,0.7857142857142857,0.9,0.8300000000000001,0.10540495283255266,21,0.016260162601626018,0.04065040650406504,0.024390243902439025,0.09016393442622951,0.07317073170731707,0.048927095828335335,0.028375764142040516,81,0.508130081300813,0.5121951219512195,0.508130081300813,0.5346938775510204,0.5306122448979592,0.5187522814003651,0.011519130452826883,57,0.032,0.07692307692307693,0.04724409448818898,0.16176470588235295,0.13533834586466167,0.09065404463165609,0.05013316889548873,81,fear
