param_criterion,param_max_depth,param_splitter,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1,emotion
gini,,best,"{'criterion': 'gini', 'max_depth': None, 'splitter': 'best'}",0.6592920353982301,0.6486486486486487,0.6234309623430963,0.638095238095238,0.5818181818181818,0.6302570132606791,0.02696530323943452,15,0.5665399239543726,0.549618320610687,0.5687022900763359,0.5095057034220533,0.4866920152091255,0.5362116506545149,0.03262081091245486,3,0.6368821292775665,0.6266666666666667,0.6133333333333333,0.6095238095238096,0.5676190476190476,0.6108049972840848,0.023684043330199932,3,0.6094069529652352,0.5950413223140496,0.594810379241517,0.5665961945031712,0.5300207039337475,0.5791751105915441,0.02822958525138572,3,sadness
gini,,random,"{'criterion': 'gini', 'max_depth': None, 'splitter': 'random'}",0.6541666666666667,0.6363636363636364,0.6415094339622641,0.6227272727272727,0.6167400881057269,0.6343014195651133,0.01336560877573296,14,0.596958174904943,0.5343511450381679,0.5190839694656488,0.5209125475285171,0.532319391634981,0.5407250457144517,0.028755235051946607,1,0.6406844106463878,0.6152380952380953,0.6152380952380953,0.6019047619047619,0.6,0.6146130726054682,0.014529549378180077,2,0.6242544731610338,0.5809128630705394,0.5738396624472574,0.567287784679089,0.5714285714285714,0.5835446709572982,0.020830207956968095,2,sadness
gini,10,best,"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'best'}",1.0,0.9090909090909091,0.9393939393939394,0.8571428571428571,0.8285714285714286,0.9068398268398269,0.060563002639041186,1,0.10266159695817491,0.11450381679389313,0.1183206106870229,0.06844106463878327,0.11026615969581749,0.10283864975473836,0.01796752820945131,14,0.5513307984790875,0.5523809523809524,0.5561904761904762,0.5276190476190477,0.5428571428571428,0.5460756835053413,0.010204784095586044,14,0.18620689655172412,0.2033898305084746,0.21016949152542372,0.1267605633802817,0.19463087248322147,0.1842315308898251,0.029848881814128838,14,sadness
gini,10,random,"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'random'}",1.0,0.8974358974358975,0.9230769230769231,0.8571428571428571,0.8484848484848485,0.9052281052281052,0.054576550108601275,2,0.09505703422053231,0.13358778625954199,0.13740458015267176,0.06844106463878327,0.10646387832699619,0.10819086871970511,0.025510669866366745,13,0.5475285171102662,0.56,0.5638095238095238,0.5276190476190477,0.5428571428571428,0.5483628462791961,0.012925457451355938,13,0.1736111111111111,0.23255813953488375,0.239202657807309,0.1267605633802817,0.18918918918918917,0.19226433220455494,0.04117023247802592,13,sadness
gini,20,best,"{'criterion': 'gini', 'max_depth': 20, 'splitter': 'best'}",0.9215686274509803,0.9038461538461539,0.6931818181818182,0.8666666666666667,0.8627450980392157,0.849601672836967,0.08130540061664311,10,0.17870722433460076,0.17938931297709923,0.23282442748091603,0.1482889733840304,0.16730038022813687,0.18130206368095664,0.02810998772141262,9,0.5817490494296578,0.580952380952381,0.5657142857142857,0.5619047619047619,0.5695238095238095,0.5719688575049792,0.008034174453906752,12,0.29936305732484075,0.29936305732484075,0.3485714285714286,0.2532467532467532,0.28025477707006363,0.2961598147075854,0.031183328432143817,9,sadness
gini,20,random,"{'criterion': 'gini', 'max_depth': 20, 'splitter': 'random'}",0.9423076923076923,0.9,0.8793103448275862,0.8421052631578947,0.8627450980392157,0.8852936796664779,0.034282215928726614,4,0.18631178707224336,0.1717557251908397,0.1946564885496183,0.12167300380228137,0.16730038022813687,0.16833947696862395,0.02532231909107737,12,0.5874524714828897,0.5771428571428572,0.5847619047619048,0.5485714285714286,0.5695238095238095,0.573490494296578,0.01394285250506995,9,0.3111111111111111,0.28846153846153844,0.31875,0.21262458471760798,0.28025477707006363,0.28224040227206426,0.03756454672115945,11,sadness
gini,30,best,"{'criterion': 'gini', 'max_depth': 30, 'splitter': 'best'}",0.8923076923076924,0.7692307692307693,0.6796875,0.651685393258427,0.7611940298507462,0.7508210769295272,0.08408667765802914,11,0.22053231939163498,0.22900763358778625,0.3320610687022901,0.22053231939163498,0.19391634980988592,0.23920993817664643,0.04790539738465376,5,0.596958174904943,0.580952380952381,0.5885714285714285,0.5504761904761905,0.5657142857142857,0.5765344921238458,0.01659906232648705,7,0.3536585365853659,0.3529411764705882,0.4461538461538462,0.32954545454545453,0.3090909090909091,0.35827798456923277,0.04694020567759195,5,sadness
gini,30,random,"{'criterion': 'gini', 'max_depth': 30, 'splitter': 'random'}",0.8823529411764706,0.7763157894736842,0.7017543859649122,0.6310679611650486,0.7540983606557377,0.7491178876871707,0.0833008966316076,12,0.22813688212927757,0.22519083969465647,0.3053435114503817,0.24714828897338403,0.17490494296577946,0.23614489304269584,0.04205704345410964,6,0.5988593155893536,0.580952380952381,0.5885714285714285,0.5504761904761905,0.5580952380952381,0.5753909107369183,0.01830467484256203,8,0.3625377643504532,0.34911242603550297,0.42553191489361697,0.3551912568306011,0.28395061728395066,0.355264795878825,0.04497540042372164,6,sadness
entropy,,best,"{'criterion': 'entropy', 'max_depth': None, 'splitter': 'best'}",0.6530612244897959,0.6530612244897959,0.6137339055793991,0.5966386554621849,0.6,0.6232990020042352,0.024966731529425353,16,0.6083650190114068,0.48854961832061067,0.5458015267175572,0.5399239543726235,0.49049429657794674,0.534626883000029,0.04395689669303838,4,0.6425855513307985,0.6152380952380953,0.6019047619047619,0.5866666666666667,0.580952380952381,0.6054694912185407,0.022092395726854515,4,0.6299212598425197,0.5589519650655022,0.5777777777777777,0.5668662674650697,0.5397489539748954,0.5746532448251529,0.030297831316411252,4,sadness
entropy,,random,"{'criterion': 'entropy', 'max_depth': None, 'splitter': 'random'}",0.6651785714285714,0.6650246305418719,0.6367713004484304,0.647887323943662,0.6351351351351351,0.6499993922995342,0.013088580145156388,13,0.5665399239543726,0.5152671755725191,0.5419847328244275,0.5247148288973384,0.5361216730038023,0.536925666850492,0.017443850414430247,2,0.6406844106463878,0.6285714285714286,0.6171428571428571,0.6190476190476191,0.6133333333333333,0.6237559297483252,0.009841686129934843,1,0.6119096509240247,0.5806451612903226,0.5855670103092783,0.5798319327731093,0.5814432989690722,0.5878794108531614,0.012176365964519483,1,sadness
entropy,10,best,"{'criterion': 'entropy', 'max_depth': 10, 'splitter': 'best'}",1.0,0.8974358974358975,0.9142857142857143,0.875,0.8064516129032258,0.8986346449249675,0.06257417360319772,3,0.10646387832699619,0.13358778625954199,0.12213740458015267,0.053231939163498096,0.09505703422053231,0.10209560851014425,0.027747837178248826,15,0.5532319391634981,0.56,0.5561904761904762,0.5219047619047619,0.5352380952380953,0.5453130544993663,0.01446503626970579,15,0.1924398625429553,0.23255813953488375,0.21548821548821548,0.10035842293906809,0.17006802721088435,0.18218253354320138,0.046030705549435245,15,sadness
entropy,10,random,"{'criterion': 'entropy', 'max_depth': 10, 'splitter': 'random'}",1.0,0.9090909090909091,0.8611111111111112,0.7777777777777778,0.8064516129032258,0.8708862821766047,0.07879913681374472,7,0.09885931558935361,0.11450381679389313,0.1183206106870229,0.053231939163498096,0.09505703422053231,0.09599454329086,0.023146371838025606,16,0.5494296577946768,0.5523809523809524,0.5504761904761905,0.518095238095238,0.5352380952380953,0.5411240267970305,0.01302408649188948,16,0.17993079584775087,0.2033898305084746,0.20805369127516776,0.099644128113879,0.17006802721088435,0.1722172945912313,0.03895370654316818,16,sadness
entropy,20,best,"{'criterion': 'entropy', 'max_depth': 20, 'splitter': 'best'}",0.9423076923076923,0.9183673469387755,0.8387096774193549,0.85,0.8181818181818182,0.8735133069695282,0.04810466555666317,6,0.18631178707224336,0.1717557251908397,0.1984732824427481,0.12927756653992395,0.17110266159695817,0.17138420456854267,0.023365945816809203,10,0.5874524714828897,0.579047619047619,0.580952380952381,0.5523809523809524,0.5657142857142857,0.5731095419156256,0.012544757878363974,10,0.3111111111111111,0.28938906752411575,0.32098765432098764,0.2244224422442244,0.2830188679245283,0.2857858286249934,0.03366494632560829,10,sadness
entropy,20,random,"{'criterion': 'entropy', 'max_depth': 20, 'splitter': 'random'}",0.9245283018867925,0.92,0.859375,0.8205128205128205,0.8666666666666667,0.8782165578132559,0.039265148070195086,5,0.18631178707224336,0.17557251908396945,0.2099236641221374,0.12167300380228137,0.1482889733840304,0.1683539894929324,0.03060832177247036,11,0.5855513307984791,0.580952380952381,0.5885714285714285,0.5466666666666666,0.5619047619047619,0.5727293137787435,0.01599642493222983,11,0.31012658227848106,0.2948717948717948,0.3374233128834356,0.2119205298013245,0.2532467532467532,0.28151779461635784,0.04419332546185001,12,sadness
entropy,30,best,"{'criterion': 'entropy', 'max_depth': 30, 'splitter': 'best'}",0.9193548387096774,0.9074074074074074,0.7128712871287128,0.8703703703703703,0.847457627118644,0.8514923061469624,0.07391923799950044,9,0.21673003802281368,0.18702290076335878,0.2748091603053435,0.17870722433460076,0.19011406844106463,0.20947667837343625,0.03506219193316416,8,0.5988593155893536,0.5847619047619048,0.5828571428571429,0.5752380952380952,0.5771428571428572,0.5837718631178708,0.008321262309700555,6,0.3507692307692307,0.310126582278481,0.39669421487603307,0.2965299684542587,0.31055900621118004,0.3329358005178367,0.03668659865503265,8,sadness
entropy,30,random,"{'criterion': 'entropy', 'max_depth': 30, 'splitter': 'random'}",0.9206349206349206,0.8947368421052632,0.7281553398058253,0.9019607843137255,0.8596491228070176,0.8610274019333504,0.06931350371021623,8,0.22053231939163498,0.1946564885496183,0.2862595419847328,0.17490494296577946,0.18631178707224336,0.21253301599280175,0.03980599062694863,7,0.6007604562737643,0.5866666666666667,0.5904761904761905,0.5771428571428572,0.5771428571428572,0.5864378055404671,0.008880218305431953,5,0.3558282208588957,0.31974921630094044,0.410958904109589,0.2929936305732484,0.30625,0.3371559943685347,0.04243586293441702,7,sadness
gini,,best,"{'criterion': 'gini', 'max_depth': None, 'splitter': 'best'}",0.568,0.6439393939393939,0.589041095890411,0.5522388059701493,0.6097560975609756,0.592595078672186,0.032177373150912,5,0.5220588235294118,0.625,0.6323529411764706,0.5481481481481482,0.5514705882352942,0.5758061002178649,0.04441516454037365,12,0.5625,0.6397058823529411,0.5955882352941176,0.5535055350553506,0.5977859778597786,0.5898171261124376,0.03049738783149236,3,0.5440613026819924,0.6343283582089552,0.6099290780141843,0.550185873605948,0.5791505791505792,0.5835310383323318,0.03454322703880748,12,disgust
gini,,random,"{'criterion': 'gini', 'max_depth': None, 'splitter': 'random'}",0.5645161290322581,0.6456692913385826,0.6320754716981132,0.5284552845528455,0.5909090909090909,0.5923250535061781,0.04308222852401784,6,0.5147058823529411,0.6029411764705882,0.49264705882352944,0.48148148148148145,0.5735294117647058,0.5330610021786493,0.04722621121829084,14,0.5588235294117647,0.6360294117647058,0.6029411764705882,0.5276752767527675,0.5867158671586716,0.5824370523116997,0.03706027221127934,4,0.5384615384615384,0.623574144486692,0.5537190082644627,0.503875968992248,0.5820895522388059,0.5603440424887494,0.040453161503991725,13,disgust
gini,10,best,"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'best'}",0.5349794238683128,0.5354330708661418,0.5454545454545454,0.4864864864864865,0.5298804780876494,0.5264468009526271,0.020608104826647447,15,0.9558823529411765,1.0,0.9705882352941176,0.13333333333333333,0.9779411764705882,0.8075490196078432,0.3374084237899884,6,0.5625,0.5661764705882353,0.5808823529411765,0.4981549815498155,0.5535055350553506,0.5522438680269156,0.02844878879456426,15,0.6860158311345647,0.6974358974358975,0.6984126984126984,0.20930232558139536,0.6873385012919896,0.5957010507713091,0.19326552631313218,10,disgust
gini,10,random,"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'random'}",0.5413223140495868,0.5403225806451613,0.5454545454545454,0.4878048780487805,0.5153846153846153,0.5260577867165378,0.021862872628693242,16,0.9632352941176471,0.9852941176470589,0.9705882352941176,0.14814814814814814,0.9852941176470589,0.8105119825708063,0.3312920932381225,5,0.5735294117647058,0.5735294117647058,0.5808823529411765,0.4981549815498155,0.5276752767527675,0.5507542869546344,0.03238654233253493,16,0.693121693121693,0.6979166666666666,0.6984126984126984,0.22727272727272727,0.6767676767676767,0.5986982924482923,0.18587888872494204,9,disgust
gini,20,best,"{'criterion': 'gini', 'max_depth': 20, 'splitter': 'best'}",0.5397489539748954,0.5481171548117155,0.5508474576271186,0.5230769230769231,0.540084388185654,0.5403749755352613,0.00968827315847612,10,0.9485294117647058,0.9632352941176471,0.9558823529411765,0.2518518518518518,0.9411764705882353,0.8121350762527234,0.2802380927536511,4,0.5698529411764706,0.5845588235294118,0.5882352941176471,0.5129151291512916,0.5682656826568265,0.5647655741263294,0.027089485730596757,7,0.688,0.6986666666666667,0.6989247311827957,0.33999999999999997,0.6863270777479893,0.6223836951194903,0.1412886611637292,4,disgust
gini,20,random,"{'criterion': 'gini', 'max_depth': 20, 'splitter': 'random'}",0.5378151260504201,0.5508474576271186,0.5485232067510548,0.5081967213114754,0.5493562231759657,0.5389477469832069,0.01605326963500334,11,0.9411764705882353,0.9558823529411765,0.9558823529411765,0.22962962962962963,0.9411764705882353,0.8047494553376907,0.2876351092543699,8,0.5661764705882353,0.5882352941176471,0.5845588235294118,0.5055350553505535,0.5830258302583026,0.5655062947688301,0.030930693753394425,6,0.6844919786096255,0.6989247311827957,0.6970509383378015,0.3163265306122449,0.6937669376693767,0.6181122232823689,0.1509744973129118,6,disgust
gini,30,best,"{'criterion': 'gini', 'max_depth': 30, 'splitter': 'best'}",0.6730769230769231,0.6140350877192983,0.5616438356164384,0.5161290322580645,0.6382978723404256,0.60063655020223,0.05569103338037509,4,0.25735294117647056,0.25735294117647056,0.9044117647058824,0.35555555555555557,0.22058823529411764,0.39905228758169936,0.25662696441271504,16,0.5661764705882353,0.5477941176470589,0.5992647058823529,0.5129151291512916,0.5461254612546126,0.5544551769047102,0.028229814216233773,14,0.3723404255319149,0.36269430051813467,0.6929577464788732,0.42105263157894735,0.32786885245901637,0.4353827913133773,0.1321873024400714,16,disgust
gini,30,random,"{'criterion': 'gini', 'max_depth': 30, 'splitter': 'random'}",0.6229508196721312,0.574468085106383,0.5656108597285068,0.5454545454545454,0.5660377358490566,0.5749044091621246,0.025849295428264384,8,0.27941176470588236,0.19852941176470587,0.9191176470588235,0.35555555555555557,0.8823529411764706,0.5269934640522875,0.3093923143346269,15,0.5551470588235294,0.5257352941176471,0.6066176470588235,0.5313653136531366,0.6014760147601476,0.5640682656826568,0.03414169667374859,8,0.3857868020304569,0.29508196721311475,0.7002801120448179,0.43049327354260086,0.6896551724137931,0.5002594654489567,0.16489275961478425,15,disgust
entropy,,best,"{'criterion': 'entropy', 'max_depth': None, 'splitter': 'best'}",0.5727272727272728,0.6090225563909775,0.6589147286821705,0.6259541984732825,0.5714285714285714,0.6076094655404549,0.03315593627802003,2,0.4632352941176471,0.5955882352941176,0.625,0.6074074074074074,0.5294117647058824,0.5641285403050109,0.05992129669173968,13,0.5588235294117647,0.6066176470588235,0.6507352941176471,0.6236162361623616,0.5645756457564576,0.600873670501411,0.034991884874142905,2,0.5121951219512194,0.6022304832713755,0.6415094339622641,0.6165413533834586,0.5496183206106869,0.584418942635801,0.04698039595312998,11,disgust
