param_C,param_kernel,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1,emotion
0.01,rbf,"{'C': 0.01, 'kernel': 'rbf'}",0.5668789808917197,0.4979253112033195,0.4979253112033195,0.0,0.0,0.3125459206596718,0.256431763806932,19,0.7355371900826446,1.0,1.0,0.0,0.0,0.547107438016529,0.457030024031162,12,0.5867768595041323,0.4979253112033195,0.4979253112033195,0.4979253112033195,0.4979253112033195,0.5156956208634821,0.0355406193203251,17,0.6402877697841726,0.6648199445983379,0.6648199445983379,0.0,0.0,0.3939855317961697,0.32181253837695967,13,fear
0.01,sigmoid,"{'C': 0.01, 'kernel': 'sigmoid'}",0.8333333333333334,0.4979253112033195,0.4979253112033195,0.0,0.0,0.3658367911479945,0.32283769505154847,18,0.04132231404958678,1.0,1.0,0.0,0.0,0.40826446280991735,0.48338559673847553,13,0.5165289256198347,0.4979253112033195,0.4979253112033195,0.4979253112033195,0.4979253112033195,0.5016460340866226,0.0074414457666060595,18,0.07874015748031496,0.6648199445983379,0.6648199445983379,0.0,0.0,0.28167600933539816,0.31415418465967393,15,fear
100,linear,"{'C': 100, 'kernel': 'linear'}",0.6626016260162602,0.6758893280632411,0.6496350364963503,0.6877470355731226,0.6764705882352942,0.6704687228768537,0.01311395546136035,9,0.6269230769230769,0.6551724137931034,0.6846153846153846,0.6692307692307692,0.7076923076923077,0.6687267904509284,0.027211337873476252,5,0.654510556621881,0.6698656429942419,0.6576923076923077,0.6826923076923077,0.6846153846153846,0.6698752399232246,0.012377774553915826,5,0.6442687747035573,0.6653696498054475,0.6666666666666666,0.6783625730994153,0.6917293233082707,0.6692793975166715,0.01571080513452525,4,sadness
100,poly,"{'C': 100, 'kernel': 'poly'}",0.6752136752136753,0.6231884057971014,0.6619718309859155,0.7272727272727273,0.7628865979381443,0.6901066474415127,0.04933489286065483,3,0.3038461538461538,0.16475095785440613,0.18076923076923077,0.18461538461538463,0.2846153846153846,0.223719422340112,0.05827475585436114,17,0.5796545105566219,0.5316698656429942,0.5442307692307692,0.5576923076923077,0.5980769230769231,0.5622648752399233,0.023946165256635253,13,0.41909814323607425,0.2606060606060606,0.283987915407855,0.29447852760736193,0.41456582633053224,0.3345472946375768,0.06808946236025433,17,sadness
100,rbf,"{'C': 100, 'kernel': 'rbf'}",0.6640625,0.6704980842911877,0.6357388316151202,0.7322834645669292,0.6678700361010831,0.674090583314864,0.031652589147491875,5,0.6538461538461539,0.6704980842911877,0.7115384615384616,0.7153846153846154,0.7115384615384616,0.692561155319776,0.02540400391387916,3,0.6621880998080614,0.6698656429942419,0.6519230769230769,0.7269230769230769,0.6788461538461539,0.6779492100989222,0.02603981721371761,1,0.6589147286821706,0.6704980842911877,0.6715063520871143,0.7237354085603113,0.6890130353817505,0.6827335218005068,0.02264366218222098,1,sadness
100,sigmoid,"{'C': 100, 'kernel': 'sigmoid'}",0.5946969696969697,0.6090534979423868,0.5704225352112676,0.6,0.5939849624060151,0.5936315930513278,0.01279306078039135,16,0.6038461538461538,0.5670498084291188,0.6230769230769231,0.5653846153846154,0.6076923076923076,0.5934099616858238,0.023122741305722675,13,0.5969289827255279,0.6007677543186181,0.5769230769230769,0.5942307692307692,0.5961538461538461,0.5930008858703676,0.008315093536105485,12,0.599236641221374,0.5873015873015873,0.5955882352941178,0.5821782178217823,0.6007604562737642,0.5930130275825252,0.007147046459112375,10,sadness
10,linear,"{'C': 10, 'kernel': 'linear'}",0.6626016260162602,0.6758893280632411,0.6496350364963503,0.6877470355731226,0.6764705882352942,0.6704687228768537,0.01311395546136035,9,0.6269230769230769,0.6551724137931034,0.6846153846153846,0.6692307692307692,0.7076923076923077,0.6687267904509284,0.027211337873476252,5,0.654510556621881,0.6698656429942419,0.6576923076923077,0.6826923076923077,0.6846153846153846,0.6698752399232246,0.012377774553915826,5,0.6442687747035573,0.6653696498054475,0.6666666666666666,0.6783625730994153,0.6917293233082707,0.6692793975166715,0.01571080513452525,4,sadness
10,poly,"{'C': 10, 'kernel': 'poly'}",0.6805555555555556,0.6176470588235294,0.6307692307692307,0.6666666666666666,0.7536231884057971,0.6698523400441558,0.04773917299304845,11,0.18846153846153846,0.16091954022988506,0.1576923076923077,0.11538461538461539,0.2,0.16449160035366933,0.02934583563408028,19,0.5508637236084453,0.5297504798464492,0.5326923076923077,0.5288461538461539,0.5673076923076923,0.5418920714602097,0.015024607762102852,15,0.29518072289156627,0.2553191489361702,0.2523076923076923,0.19672131147540986,0.31610942249240126,0.263127659620648,0.04104220673355123,18,sadness
10,rbf,"{'C': 10, 'kernel': 'rbf'}",0.6640625,0.6704980842911877,0.6357388316151202,0.7322834645669292,0.6678700361010831,0.674090583314864,0.031652589147491875,5,0.6538461538461539,0.6704980842911877,0.7115384615384616,0.7153846153846154,0.7115384615384616,0.692561155319776,0.02540400391387916,3,0.6621880998080614,0.6698656429942419,0.6519230769230769,0.7269230769230769,0.6788461538461539,0.6779492100989222,0.02603981721371761,1,0.6589147286821706,0.6704980842911877,0.6715063520871143,0.7237354085603113,0.6890130353817505,0.6827335218005068,0.02264366218222098,1,sadness
10,sigmoid,"{'C': 10, 'kernel': 'sigmoid'}",0.6501901140684411,0.63671875,0.6188811188811189,0.642570281124498,0.6398467432950191,0.6376414014738154,0.010386790299623333,15,0.6576923076923077,0.6245210727969349,0.6807692307692308,0.6153846153846154,0.6423076923076924,0.6441349837901562,0.02341152393663383,9,0.6525911708253359,0.6333973128598849,0.6307692307692307,0.6365384615384615,0.6403846153846153,0.6387361582755057,0.0076352322663646235,9,0.6539196940726578,0.6305609284332689,0.6483516483516483,0.6286836935166994,0.6410748560460653,0.6405181640840679,0.009802812077781659,9,sadness
1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.6626016260162602,0.6758893280632411,0.6496350364963503,0.6904761904761905,0.673992673992674,0.6705189710089433,0.013696868464237589,8,0.6269230769230769,0.6551724137931034,0.6846153846153846,0.6692307692307692,0.7076923076923077,0.6687267904509284,0.027211337873476252,5,0.654510556621881,0.6698656429942419,0.6576923076923077,0.6846153846153846,0.6826923076923077,0.6698752399232244,0.012377774553915828,7,0.6442687747035573,0.6653696498054475,0.6666666666666666,0.6796874999999999,0.6904315196998125,0.6692848221750968,0.015513764637761251,3,sadness
1.0,poly,"{'C': 1.0, 'kernel': 'poly'}",0.6181818181818182,0.6545454545454545,0.6571428571428571,0.5897435897435898,0.7183098591549296,0.6475847157537299,0.04324807996710762,13,0.13076923076923078,0.13793103448275862,0.08846153846153847,0.08846153846153847,0.19615384615384615,0.1283554376657825,0.03969178512614076,20,0.525911708253359,0.5316698656429942,0.5211538461538462,0.5134615384615384,0.5596153846153846,0.5303624686254246,0.0157967833244327,17,0.2158730158730159,0.22784810126582275,0.15593220338983052,0.15384615384615385,0.3081570996978852,0.21233131481454165,0.056634387397880986,19,sadness
1.0,rbf,"{'C': 1.0, 'kernel': 'rbf'}",0.672566371681416,0.690677966101695,0.6278195488721805,0.6905829596412556,0.6859504132231405,0.6735194519039376,0.023788636800448387,7,0.5846153846153846,0.6245210727969349,0.6423076923076924,0.5923076923076923,0.6384615384615384,0.6164426760978485,0.02372578252540992,11,0.6506717850287908,0.6717850287907869,0.6307692307692307,0.6634615384615384,0.6730769230769231,0.6579529012254539,0.01576309275927787,8,0.6255144032921811,0.6559356136820926,0.6349809885931559,0.6376811594202899,0.6613545816733067,0.6430933493322052,0.01343516207962723,8,sadness
1.0,sigmoid,"{'C': 1.0, 'kernel': 'sigmoid'}",0.7058823529411765,0.7064220183486238,0.6680161943319838,0.7064220183486238,0.6986899563318777,0.6970865080604571,0.014827842583987718,2,0.6,0.5900383141762452,0.6346153846153846,0.5923076923076923,0.6153846153846154,0.6064692012967875,0.016637699345739464,12,0.6756238003838771,0.6717850287907869,0.6596153846153846,0.6730769230769231,0.675,0.6710202273733943,0.005863733134824818,4,0.6486486486486486,0.6430062630480167,0.650887573964497,0.6443514644351463,0.6543967280163601,0.6482581356225336,0.004185522865798772,7,sadness
0.1,linear,"{'C': 0.1, 'kernel': 'linear'}",0.6919831223628692,0.6907630522088354,0.6628787878787878,0.7130434782608696,0.6785714285714286,0.6874479738565581,0.01654765915757499,4,0.6307692307692307,0.6590038314176245,0.6730769230769231,0.6307692307692307,0.6576923076923077,0.6502623047450633,0.016805272434841124,8,0.6756238003838771,0.6813819577735125,0.6653846153846154,0.6884615384615385,0.6730769230769231,0.6767857670160934,0.007778695991852537,3,0.6599597585513078,0.6745098039215687,0.6679389312977099,0.6693877551020408,0.66796875,0.6679529997745255,0.0046678165070342,6,sadness
0.1,poly,"{'C': 0.1, 'kernel': 'poly'}",0.6818181818181818,1.0,0.7142857142857143,0.6,0.5048923679060665,0.7001992528019925,0.16649411385268606,1,0.057692307692307696,0.007662835249042145,0.019230769230769232,0.011538461538461539,0.9923076923076923,0.2176864132036546,0.3877183936148648,18,0.5163147792706334,0.5028790786948176,0.5057692307692307,0.5019230769230769,0.5096153846153846,0.5073003100546287,0.005242639643049393,19,0.10638297872340426,0.01520912547528517,0.03745318352059925,0.022641509433962266,0.6692607003891051,0.17018949950847123,0.2516154172286186,20,sadness
0.1,rbf,"{'C': 0.1, 'kernel': 'rbf'}",0.5132382892057027,0.5813953488372093,0.5166666666666667,0.5119047619047619,0.5558739255014327,0.5358157984231546,0.028028538009361382,17,0.9692307692307692,0.3831417624521073,0.7153846153846154,0.6615384615384615,0.7461538461538462,0.6950898909519598,0.1879414577970407,2,0.525911708253359,0.5527831094049904,0.5230769230769231,0.5153846153846153,0.575,0.5384312712239776,0.022212118281886198,16,0.6711051930758989,0.4618937644341801,0.6000000000000001,0.5771812080536913,0.6371100164203612,0.5894580363968264,0.07137431805079164,11,sadness
0.1,sigmoid,"{'C': 0.1, 'kernel': 'sigmoid'}",0.6486486486486487,0.7007874015748031,0.5976095617529881,0.6287878787878788,0.6558139534883721,0.6463294888505382,0.03388904604706407,14,0.46153846153846156,0.34099616858237547,0.5769230769230769,0.3192307692307692,0.5423076923076923,0.44819923371647513,0.10366245877184882,16,0.6065259117082533,0.5969289827255279,0.5942307692307692,0.5653846153846154,0.6288461538461538,0.5983832865790639,0.02050638596512058,11,0.5393258426966292,0.4587628865979382,0.5870841487279843,0.423469387755102,0.5936842105263158,0.5204652952607939,0.06836694339689738,14,sadness
0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.6927710843373494,0.6892655367231638,0.6310160427807486,0.64,0.681592039800995,0.6669289407284513,0.02606396159106938,12,0.4423076923076923,0.4674329501915709,0.45384615384615384,0.49230769230769234,0.5269230769230769,0.4765635131152372,0.030188977114245803,15,0.6238003838771593,0.6276391554702495,0.5942307692307692,0.6076923076923076,0.6403846153846153,0.6187494463310202,0.01609997068491006,10,0.539906103286385,0.5570776255707762,0.5279642058165548,0.5565217391304347,0.5943600867678959,0.5551659521144093,0.022425301928755536,12,sadness
0.01,poly,"{'C': 0.01, 'kernel': 'poly'}",0.4990403071017274,0.0,0.5,0.5019305019305019,0.5,0.40019416180644585,0.2000992859360438,20,1.0,0.0,1.0,1.0,1.0,0.8,0.4000000000000001,1,0.4990403071017274,0.4990403071017274,0.5,0.5038461538461538,0.5,0.5003853536099218,0.0017828310802134343,20,0.6658130601792573,0.0,0.6666666666666666,0.6683804627249358,0.6666666666666666,0.5335053712475053,0.26675399048443993,13,sadness
0.01,rbf,"{'C': 0.01, 'kernel': 'rbf'}",0.4990403071017274,0.0,0.5154929577464789,0.5119047619047619,0.5558739255014327,0.41646239045088007,0.20909897685605058,19,1.0,0.0,0.7038461538461539,0.6615384615384615,0.7461538461538462,0.6223076923076923,0.33269919957290206,10,0.4990403071017274,0.4990403071017274,0.5211538461538462,0.5153846153846153,0.575,0.5219238151483833,0.02795619883048739,18,0.6658130601792573,0.0,0.5951219512195123,0.5771812080536913,0.6371100164203612,0.49504524717456444,0.24946963908717648,15,sadness
0.01,sigmoid,"{'C': 0.01, 'kernel': 'sigmoid'}",0.4990403071017274,0.0,0.6023391812865497,0.6181818181818182,0.592,0.46231226131401904,0.2348630847746434,18,1.0,0.0,0.39615384615384613,0.3923076923076923,0.8538461538461538,0.5284615384615384,0.3587585431842597,14,0.4990403071017274,0.4990403071017274,0.5673076923076923,0.575,0.6326923076923077,0.554616122840691,0.05069479581706153,14,0.6658130601792573,0.0,0.4779582366589327,0.48000000000000004,0.6992125984251968,0.4645967790526774,0.2497192541080033,16,sadness
100,linear,"{'C': 100, 'kernel': 'linear'}",0.5851851851851851,0.6204379562043796,0.6614173228346457,0.6875,0.6774193548387096,0.646391963812584,0.0382052648405583,1,0.5766423357664233,0.625,0.6176470588235294,0.6423357664233577,0.6131386861313869,0.6149527694289395,0.021582468753628157,8,0.583941605839416,0.6227106227106227,0.652014652014652,0.673992673992674,0.6593406593406593,0.6384000427796048,0.031945521311505284,3,0.5808823529411764,0.6227106227106227,0.6387832699619771,0.6641509433962264,0.6436781609195402,0.6300410699859086,0.027914851575322423,6,disgust
100,poly,"{'C': 100, 'kernel': 'poly'}",0.4444444444444444,0.5254237288135594,0.6206896551724138,0.5416666666666666,0.4166666666666667,0.5097782323527501,0.0728028365125174,14,0.058394160583941604,0.22794117647058823,0.1323529411764706,0.0948905109489051,0.0364963503649635,0.1100150279089738,0.06738548773765211,19,0.4927007299270073,0.5128205128205128,0.5274725274725275,0.5054945054945055,0.4908424908424908,0.5058661533114088,0.013523131660547059,17,0.10322580645161289,0.317948717948718,0.2181818181818182,0.16149068322981366,0.06711409395973153,0.17359222395433888,0.08861433455027945,19,disgust
100,rbf,"{'C': 100, 'kernel': 'rbf'}",0.6241610738255033,0.6041666666666666,0.636986301369863,0.6791044776119403,0.6594202898550725,0.6407677618658092,0.026257731339615162,4,0.6788321167883211,0.6397058823529411,0.6838235294117647,0.6642335766423357,0.6642335766423357,0.6661657363675397,0.01536115363530946,3,0.635036496350365,0.6117216117216118,0.6483516483516484,0.673992673992674,0.6593406593406593,0.6456886179513917,0.021268825826603537,1,0.6503496503496502,0.6214285714285714,0.6595744680851064,0.6715867158671587,0.6618181818181817,0.6529515175097337,0.017147697632380245,2,disgust
100,sigmoid,"{'C': 100, 'kernel': 'sigmoid'}",0.5076923076923077,0.5704697986577181,0.5546875,0.5939849624060151,0.6015037593984962,0.5656676656309074,0.033439083600383085,12,0.48175182481751827,0.625,0.5220588235294118,0.5766423357664233,0.583941605839416,0.5578789179905538,0.05022943893144541,13,0.5072992700729927,0.5787545787545788,0.5531135531135531,0.5897435897435898,0.5970695970695971,0.5651961177508623,0.03255875387404758,11,0.4943820224719101,0.5964912280701754,0.537878787878788,0.5851851851851851,0.5925925925925926,0.5613059632397303,0.03953408572727914,12,disgust
10,linear,"{'C': 10, 'kernel': 'linear'}",0.5851851851851851,0.6204379562043796,0.6614173228346457,0.6875,0.6774193548387096,0.646391963812584,0.0382052648405583,1,0.5766423357664233,0.625,0.6176470588235294,0.6423357664233577,0.6131386861313869,0.6149527694289395,0.021582468753628157,8,0.583941605839416,0.6227106227106227,0.652014652014652,0.673992673992674,0.6593406593406593,0.6384000427796048,0.031945521311505284,3,0.5808823529411764,0.6227106227106227,0.6387832699619771,0.6641509433962264,0.6436781609195402,0.6300410699859086,0.027914851575322423,6,disgust
10,poly,"{'C': 10, 'kernel': 'poly'}",0.5,0.43478260869565216,0.55,0.4166666666666667,0.45454545454545453,0.47119894598155465,0.04820034172617697,16,0.058394160583941604,0.07352941176470588,0.08088235294117647,0.0364963503649635,0.0364963503649635,0.0571597252039502,0.018364115306960554,20,0.5,0.4908424908424908,0.5091575091575091,0.4908424908424908,0.4945054945054945,0.4970695970695971,0.006911341488686152,20,0.1045751633986928,0.12578616352201258,0.14102564102564102,0.06711409395973153,0.06756756756756757,0.1012137258947291,0.029983133284263178,20,disgust
10,rbf,"{'C': 10, 'kernel': 'rbf'}",0.6241610738255033,0.6041666666666666,0.636986301369863,0.6791044776119403,0.6594202898550725,0.6407677618658092,0.026257731339615162,4,0.6788321167883211,0.6397058823529411,0.6838235294117647,0.6642335766423357,0.6642335766423357,0.6661657363675397,0.01536115363530946,3,0.635036496350365,0.6117216117216118,0.6483516483516484,0.673992673992674,0.6593406593406593,0.6456886179513917,0.021268825826603537,1,0.6503496503496502,0.6214285714285714,0.6595744680851064,0.6715867158671587,0.6618181818181817,0.6529515175097337,0.017147697632380245,2,disgust
10,sigmoid,"{'C': 10, 'kernel': 'sigmoid'}",0.5419847328244275,0.6074074074074074,0.6370967741935484,0.6428571428571429,0.6470588235294118,0.6152809761623875,0.0391932085162521,9,0.5182481751824818,0.6029411764705882,0.5808823529411765,0.5912408759124088,0.6423357664233577,0.5871296693860026,0.04024501989552992,12,0.5401459854014599,0.608058608058608,0.6263736263736264,0.63003663003663,0.6446886446886447,0.6098606989117938,0.036758997778558164,9,0.5298507462686567,0.6051660516605166,0.6076923076923078,0.6159695817490496,0.6446886446886447,0.600673466411835,0.038096226077565236,11,disgust
1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.5851851851851851,0.6176470588235294,0.6614173228346457,0.6875,0.6774193548387096,0.6458337843364139,0.03859873712429191,3,0.5766423357664233,0.6176470588235294,0.6176470588235294,0.6423357664233577,0.6131386861313869,0.6134821811936454,0.02109271908461068,10,0.583941605839416,0.6190476190476191,0.652014652014652,0.673992673992674,0.6593406593406593,0.6376674420470041,0.032336532103345604,5,0.5808823529411764,0.6176470588235294,0.6387832699619771,0.6641509433962264,0.6436781609195402,0.6290283572084899,0.02825223110464411,8,disgust
1.0,poly,"{'C': 1.0, 'kernel': 'poly'}",0.4827586206896552,0.5454545454545454,0.4444444444444444,0.5769230769230769,0.5714285714285714,0.5242018517880587,0.052039125753366146,13,0.10218978102189781,0.22058823529411764,0.058823529411764705,0.10948905109489052,0.11678832116788321,0.12157578359811076,0.053453039186433654,18,0.49635036496350365,0.5201465201465202,0.4945054945054945,0.5128205128205128,0.5128205128205128,0.5073286810513087,0.010095295624653288,16,0.1686746987951807,0.3141361256544502,0.10389610389610389,0.18404907975460125,0.1939393939393939,0.192939080407946,0.068243927783209,18,disgust
1.0,rbf,"{'C': 1.0, 'kernel': 'rbf'}",0.6277372262773723,0.60431654676259,0.6293706293706294,0.6071428571428571,0.6590909090909091,0.6255316337288716,0.019667508780573814,8,0.6277372262773723,0.6176470588235294,0.6617647058823529,0.6204379562043796,0.635036496350365,0.6325246887075998,0.015821760661233215,6,0.6277372262773723,0.608058608058608,0.6373626373626373,0.608058608058608,0.652014652014652,0.6266463463543755,0.017032838130841565,8,0.6277372262773723,0.610909090909091,0.6451612903225805,0.6137184115523464,0.6468401486988847,0.628873233552055,0.015111455234496673,9,disgust
1.0,sigmoid,"{'C': 1.0, 'kernel': 'sigmoid'}",0.589041095890411,0.5973154362416108,0.6666666666666666,0.65625,0.64,0.6298546397597378,0.031238802250988806,7,0.6277372262773723,0.6544117647058824,0.7205882352941176,0.6131386861313869,0.7007299270072993,0.6633211678832117,0.04133475077705315,5,0.5948905109489051,0.608058608058608,0.6813186813186813,0.6446886446886447,0.652014652014652,0.6361942194058983,0.03116493981998537,6,0.607773851590106,0.624561403508772,0.6925795053003533,0.6339622641509434,0.6689895470383275,0.6455733143177004,0.030864277765197467,4,disgust
0.1,linear,"{'C': 0.1, 'kernel': 'linear'}",0.6028368794326241,0.6153846153846154,0.6592592592592592,0.6744186046511628,0.6423357664233577,0.6388470250302039,0.026613467086408105,6,0.6204379562043796,0.5882352941176471,0.6544117647058824,0.635036496350365,0.6423357664233577,0.6280914555603264,0.022763928985972532,7,0.6058394160583942,0.6117216117216118,0.6593406593406593,0.663003663003663,0.6410256410256411,0.6361861982299939,0.023656579947157516,7,0.6115107913669066,0.6015037593984962,0.6568265682656825,0.6541353383458646,0.6423357664233577,0.6332624447600615,0.022605394446763852,5,disgust
0.1,poly,"{'C': 0.1, 'kernel': 'poly'}",0.5,0.4981684981684982,0.4981684981684982,0.5,0.5036764705882353,0.5000026933850463,0.002011228362575126,15,1.0,1.0,1.0,0.9927007299270073,1.0,0.9985401459854014,0.002919708029197077,1,0.5,0.4981684981684982,0.4981684981684982,0.4981684981684982,0.5054945054945055,0.5,0.00283735043678198,18,0.6666666666666666,0.6650366748166259,0.6650366748166259,0.6650366748166259,0.6699266503667481,0.6663406682966585,0.0019008808133155102,1,disgust
0.1,rbf,"{'C': 0.1, 'kernel': 'rbf'}",0.5371428571428571,0.4981684981684982,0.4981684981684982,0.0,0.0,0.3066959706959707,0.2508202790480814,18,0.6861313868613139,1.0,1.0,0.0,0.0,0.5372262773722628,0.45336870525874035,15,0.5474452554744526,0.4981684981684982,0.4981684981684982,0.4981684981684982,0.4981684981684982,0.508023849629689,0.01971070292238175,14,0.6025641025641026,0.6650366748166259,0.6650366748166259,0.0,0.0,0.3865274904394709,0.3164217284176342,16,disgust
0.1,sigmoid,"{'C': 0.1, 'kernel': 'sigmoid'}",0.5602409638554217,0.4981684981684982,0.5037037037037037,0.5,1.0,0.6124226331455247,0.19516751949514946,10,0.6788321167883211,1.0,1.0,0.0072992700729927005,0.014598540145985401,0.5401459854014599,0.44772558822893627,14,0.572992700729927,0.4981684981684982,0.5091575091575091,0.4981684981684982,0.5054945054945055,0.5167963423437876,0.028418680974727634,12,0.613861386138614,0.6650366748166259,0.6699507389162561,0.014388489208633093,0.028776978417266185,0.39840285349947907,0.30833246586874713,14,disgust
0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.5444444444444444,0.5878787878787879,0.5925925925925926,0.6559139784946236,0.6013071895424836,0.5964273985905864,0.03564401086386786,11,0.7153284671532847,0.7132352941176471,0.8235294117647058,0.44525547445255476,0.6715328467153284,0.6737762988407042,0.12484902089055396,2,0.5583941605839416,0.608058608058608,0.63003663003663,0.6043956043956044,0.6117216117216118,0.6025213229592792,0.023761811182417988,10,0.6182965299684542,0.6445182724252492,0.6892307692307692,0.5304347826086956,0.6344827586206896,0.6233926225707715,0.05209813034117321,10,disgust
0.01,poly,"{'C': 0.01, 'kernel': 'poly'}",0.50187265917603,0.4981684981684982,0.4981684981684982,0.0,0.0,0.29964193110260523,0.24466035101292619,20,0.9781021897810219,1.0,1.0,0.0,0.0,0.5956204379562043,0.48638778008883543,11,0.5036496350364964,0.4981684981684982,0.4981684981684982,0.4981684981684982,0.4981684981684982,0.49926472554209783,0.0021924547471992907,19,0.6633663366336634,0.6650366748166259,0.6650366748166259,0.0,0.0,0.39868793725338303,0.32552790901066797,13,disgust
0.01,rbf,"{'C': 0.01, 'kernel': 'rbf'}",0.5371428571428571,0.4981684981684982,0.4981684981684982,0.0,0.0,0.3066959706959707,0.2508202790480814,18,0.6861313868613139,1.0,1.0,0.0,0.0,0.5372262773722628,0.45336870525874035,15,0.5474452554744526,0.4981684981684982,0.4981684981684982,0.4981684981684982,0.4981684981684982,0.508023849629689,0.01971070292238175,14,0.6025641025641026,0.6650366748166259,0.6650366748166259,0.0,0.0,0.3865274904394709,0.3164217284176342,16,disgust
0.01,sigmoid,"{'C': 0.01, 'kernel': 'sigmoid'}",0.5602409638554217,0.4981684981684982,0.4981684981684982,0.0,0.0,0.3113155920384836,0.2551966510302234,17,0.6788321167883211,1.0,1.0,0.0,0.0,0.5357664233576642,0.45289838613004424,17,0.572992700729927,0.4981684981684982,0.4981684981684982,0.4981684981684982,0.4981684981684982,0.5131333386807839,0.02992968102457154,13,0.613861386138614,0.6650366748166259,0.6650366748166259,0.0,0.0,0.3887869471543731,0.31799273818948853,15,disgust
100,linear,"{'C': 100, 'kernel': 'linear'}",0.7928994082840237,0.7704081632653061,0.7873563218390804,0.7692307692307693,0.7663043478260869,0.7772398020890533,0.010751439850688625,7,0.7127659574468085,0.8031914893617021,0.7287234042553191,0.7446808510638298,0.75,0.747872340425532,0.03057469758127643,7,0.7632978723404256,0.7819148936170213,0.7659574468085106,0.7606382978723404,0.7606382978723404,0.7664893617021276,0.007960973163348817,3,0.7507002801120448,0.7864583333333334,0.7569060773480661,0.7567567567567567,0.7580645161290323,0.7617771927358467,0.012606135050809566,2,joy
100,poly,"{'C': 100, 'kernel': 'poly'}",0.5222551928783383,0.5247813411078717,0.5287009063444109,0.5267857142857143,0.5172413793103449,0.523952906785336,0.003979483261216323,18,0.9361702127659575,0.9574468085106383,0.9308510638297872,0.9414893617021277,0.9574468085106383,0.9446808510638298,0.010952798022326618,3,0.5398936170212766,0.5452127659574468,0.550531914893617,0.5478723404255319,0.5319148936170213,0.5430851063829787,0.006600890237229172,16,0.6704761904761906,0.6779661016949151,0.674373795761079,0.6755725190839695,0.6716417910447762,0.6740060796121861,0.002695206872320709,13,joy
100,rbf,"{'C': 100, 'kernel': 'rbf'}",0.8066666666666666,0.8098159509202454,0.8205128205128205,0.8,0.8170731707317073,0.8108137217662881,0.007326437182490196,2,0.6436170212765957,0.7021276595744681,0.6808510638297872,0.723404255319149,0.7127659574468085,0.6925531914893617,0.028226593960471513,13,0.7446808510638298,0.7686170212765957,0.7659574468085106,0.7712765957446809,0.776595744680851,0.7654255319148936,0.010952798022326602,6,0.7159763313609466,0.7521367521367521,0.7441860465116279,0.7597765363128491,0.7613636363636364,0.7466878605371624,0.016527790820880805,6,joy
100,sigmoid,"{'C': 100, 'kernel': 'sigmoid'}",0.6170212765957447,0.6632124352331606,0.6847826086956522,0.6778846153846154,0.672316384180791,0.6630434640179927,0.024070344907993858,12,0.6170212765957447,0.6808510638297872,0.6702127659574468,0.75,0.6329787234042553,0.6702127659574468,0.04624907472188119,15,0.6170212765957447,0.6675531914893617,0.6808510638297872,0.6968085106382979,0.6622340425531915,0.6648936170212766,0.02675484327650912,11,0.6170212765957447,0.6719160104986877,0.6774193548387099,0.7121212121212122,0.6520547945205479,0.6661065297149804,0.03125986056257006,16,joy
10,linear,"{'C': 10, 'kernel': 'linear'}",0.7928994082840237,0.7704081632653061,0.7873563218390804,0.7692307692307693,0.7663043478260869,0.7772398020890533,0.010751439850688625,7,0.7127659574468085,0.8031914893617021,0.7287234042553191,0.7446808510638298,0.75,0.747872340425532,0.03057469758127643,7,0.7632978723404256,0.7819148936170213,0.7659574468085106,0.7606382978723404,0.7606382978723404,0.7664893617021276,0.007960973163348817,3,0.7507002801120448,0.7864583333333334,0.7569060773480661,0.7567567567567567,0.7580645161290323,0.7617771927358467,0.012606135050809566,2,joy
10,poly,"{'C': 10, 'kernel': 'poly'}",0.5140449438202247,0.52,0.5141242937853108,0.5187319884726225,0.5141242937853108,0.5162051039726938,0.0026119806695377216,19,0.973404255319149,0.9680851063829787,0.9680851063829787,0.9574468085106383,0.9680851063829787,0.9670212765957448,0.00521168030379399,2,0.526595744680851,0.5372340425531915,0.526595744680851,0.5345744680851063,0.526595744680851,0.5303191489361703,0.004637126535681588,17,0.6727941176470589,0.6765799256505577,0.6715867158671587,0.6728971962616823,0.6715867158671587,0.6730889342587233,0.001834340283796569,14,joy
